,OR4X1 (390113)
ACH-000279,-0.11244292797558544
ACH-000280,-0.13706519102890996
ACH-000281,-0.060679602850808624
ACH-000288,-0.19324148857827256
ACH-000291,-0.17743371889024076
ACH-000293,-0.14594039134711478
ACH-000294,0.0017621079941641214
ACH-000295,-0.1224974225621712
ACH-000296,-0.02743793962551021
ACH-000302,-0.12461432658738693
ACH-000304,-0.17314517958261685
ACH-000307,-0.21287195436414252
ACH-000308,-0.13243678615066365
ACH-000310,-0.18295879075804847
ACH-000311,-0.022809912212566032
ACH-000312,-0.05107426346386109
ACH-000315,-0.3566657168845403
ACH-000316,-0.0916006165806244
ACH-000317,-0.17081213802459302
ACH-000318,-0.17455592259199698
ACH-000319,-0.26343895807446155
ACH-000320,-0.23086143225688466
ACH-000322,-0.21338582855420288
ACH-000323,-0.20058520667171292
ACH-000324,-0.1084757562721304
ACH-000329,-0.16205153497830832
ACH-000330,-0.17298477175393415
ACH-000331,-0.1099096109218267
ACH-000332,-0.035774513582911914
ACH-000334,-0.0814540583911829
ACH-000335,-0.0880645163746407
ACH-000336,-0.09667745978976848
ACH-000337,-0.12033688070748035
ACH-000338,0.3555050684559239
ACH-000339,-0.11627814409676394
ACH-000341,-0.021098462540956167
ACH-000348,-0.16398790039867808
ACH-000350,0.007430911730147299
ACH-000352,-0.06038060557555736
ACH-000356,-0.26031684888941065
ACH-000361,-0.2531001784970038
ACH-000362,-0.13673752062507072
ACH-000363,-0.10375040015252224
ACH-000364,-0.13033486056750954
ACH-000365,-0.16881877174377008
ACH-000366,-0.1078850571495134
ACH-000368,-0.22801805896252345
ACH-000374,-0.16247143568885128
ACH-000375,-0.06349282702805327
ACH-000376,-0.2205693961640403
ACH-000381,-0.16529062305672704
ACH-000383,-0.07602960499025926
ACH-000387,-0.1674504484223764
ACH-000389,-0.12652586702343604
ACH-000390,-0.1290963689796095
ACH-000393,-0.22579127055895096
ACH-000395,-0.01977504968287732
ACH-000396,-0.15003885754047908
ACH-000397,-0.176098239572753
ACH-000401,-0.10232222339193436
ACH-000402,-0.3288434141002641
ACH-000403,-0.020284167110446002
ACH-000404,-0.15651500730524953
ACH-000406,-0.09859074896780894
ACH-000407,-0.08583878940861961
ACH-000408,-0.07495964238456433
ACH-000410,-0.1496668211787027
ACH-000411,-0.19382998317831546
ACH-000414,-0.012278394247875806
ACH-000415,-0.24479344485704704
ACH-000416,-0.06383019390158845
ACH-000420,-0.16754937808469528
ACH-000421,-0.15211921834482384
ACH-000424,-0.18905457566885125
ACH-000425,-0.1169634472288488
ACH-000426,-0.06745351913486676
ACH-000427,-0.09153132405883464
ACH-000433,-0.21493186732857814
ACH-000435,0.04242420820525336
ACH-000436,-0.09924842608491956
ACH-000444,0.03464141490186383
ACH-000445,-0.04408560978889151
ACH-000448,-0.1441040684838914
ACH-000450,-0.27393768970540266
ACH-000452,-0.09382978104741907
ACH-000454,-0.21040130816860625
ACH-000458,-0.20149957277122385
ACH-000459,-0.017842584599729577
ACH-000460,-0.13726335503552678
ACH-000461,-0.18460495526792395
ACH-000463,-0.12841473447174828
ACH-000464,-0.10212111545251924
ACH-000466,-0.1823406220565097
ACH-000467,-0.02401794506796801
ACH-000468,-0.14267085634847235
ACH-000469,-0.2338849288169006
ACH-000470,-0.15897105221838514
ACH-000471,-0.08973981913533878
ACH-000472,-0.09705919997196362
ACH-000473,-0.16849123979243205
ACH-000475,-0.18443404510080832
ACH-000476,-0.028162048504210183
ACH-000477,-0.25272476306693475
ACH-000479,-0.2908511133855773
ACH-000480,-0.1785091816632653
ACH-000481,-0.06075553835910954
ACH-000483,-0.020507295571760068
ACH-000484,-0.06388114395501811
ACH-000485,-0.05159870697637303
ACH-000486,-0.1428185727159048
ACH-000487,-0.02207744019239585
ACH-000488,-0.11585880180626022
ACH-000490,-0.061227468120480015
ACH-000491,-0.06900602066512247
ACH-000495,-0.2772513775603757
ACH-000496,-0.14004193044650598
ACH-000499,-0.1200656490745054
ACH-000500,-0.21600710812303808
ACH-000502,-0.11696263606555203
ACH-000503,-0.13956117653819824
ACH-000505,-0.10610368890811436
ACH-000507,-0.08224321269079035
ACH-000510,-0.2203613361643107
ACH-000511,-0.07334379636302177
ACH-000512,-0.02943791817365848
ACH-000516,-0.130383966736275
ACH-000517,-0.12897837946591925
ACH-000518,-0.09230710411574687
ACH-000520,-0.22349123532266232
ACH-000521,0.004710636208288722
ACH-000522,-0.18240543860739666
ACH-000524,-0.13236897071381
ACH-000527,-0.08660397149817
ACH-000528,-0.1046249650488548
ACH-000537,-0.16999846851753606
ACH-000541,-0.08576092565477852
ACH-000542,-0.19781324624225066
ACH-000544,-0.2102343958783185
ACH-000545,-0.12228470996926988
ACH-000547,-0.16506970247187194
ACH-000548,-0.0091144226541225
ACH-000549,-0.08073659705236466
ACH-000550,-0.22857391313182185
ACH-000552,0.021840343826475653
ACH-000556,-0.13819571423584912
ACH-000557,-0.1888414320576064
ACH-000569,-0.060642199836040175
ACH-000570,-0.13973560353264525
ACH-000571,-0.18100171636564533
ACH-000573,-0.15574148969140705
ACH-000576,-0.16543003198895262
ACH-000579,-0.09681543066167024
ACH-000580,-0.2587403901988833
ACH-000584,-0.1886004593643828
ACH-000585,-0.17662299342513568
ACH-000588,-0.13039376247676324
ACH-000589,-0.05854814643680532
ACH-000591,-0.15582980038415356
ACH-000593,-0.1819854878351552
ACH-000600,-0.2469328672757809
ACH-000601,-0.10377806810370878
ACH-000605,-0.003479050371329444
ACH-000606,-0.07114585265684101
ACH-000608,-0.19711757713825714
ACH-000614,-0.1363463682009212
ACH-000616,-0.07467289486626641
ACH-000618,-0.1864945026309478
ACH-000619,-0.2647401832665858
ACH-000620,-0.0726038941343272
ACH-000621,-0.10794217698302644
ACH-000622,-0.08516450289966193
ACH-000623,-0.2691360804924969
ACH-000624,-0.1112089965404185
ACH-000627,-0.13720594173554987
ACH-000630,-0.15955410321488706
ACH-000631,-0.1155930961273794
ACH-000632,-0.1122231761455926
ACH-000633,-0.14788977846127632
ACH-000637,-0.09551389703128328
ACH-000638,-0.05276149897792865
ACH-000646,-0.06844350065020485
ACH-000647,-0.08819555694464021
ACH-000648,-0.17599093222508724
ACH-000649,-0.13504778024929945
ACH-000651,0.07997844206018648
ACH-000652,0.00303939222475257
ACH-000653,-0.05013672559501151
ACH-000657,-0.09640239726017788
ACH-000658,-0.0722433920427645
ACH-000661,-0.3441392841136538
ACH-000662,-0.09156629750620704
ACH-000663,-0.12970211692720568
ACH-000665,-0.2710874830653806
ACH-000671,-0.117209379744973
ACH-000672,-0.2418192310676738
ACH-000673,-0.17684044241269706
ACH-000676,-0.08423855463993851
ACH-000677,-0.019753066021332186
ACH-000681,-0.06984783327006852
ACH-000683,-0.1496607964949174
ACH-000684,-0.16215497189558156
ACH-000688,-0.15420335767621193
ACH-000693,-0.16151751221169955
ACH-000694,-0.03528102241524436
ACH-000695,0.10622436534050524
ACH-000696,-0.17393601303793285
ACH-000697,-0.14180586405990275
ACH-000699,-0.10488749804402188
ACH-000701,-0.028048134751014368
ACH-000706,-0.10899713409022148
ACH-000711,-0.1187242858986046
ACH-000713,-0.34512577385671633
ACH-000714,0.05134223203068663
ACH-000718,-0.04666094194909585
ACH-000720,-0.30159247534575634
ACH-000721,-0.10294884382089647
ACH-000724,-0.12343846888538952
ACH-000725,-0.16198352437059022
ACH-000732,-0.051118736191542766
ACH-000734,-0.20001986823857665
ACH-000735,-0.12257941805087183
ACH-000736,-0.2013014934366696
ACH-000738,-0.1904060962224278
ACH-000746,-0.06110120834450316
ACH-000747,-0.15366370577098004
ACH-000748,-0.12459239754072512
ACH-000753,-0.21495375432379574
ACH-000756,-0.3050194710779004
ACH-000757,-0.09051552038964966
ACH-000758,-0.07825899869481563
ACH-000760,-0.1013827373683388
ACH-000762,-0.01858600460248712
ACH-000763,-0.12173093722476737
ACH-000764,-0.03148753153477354
ACH-000765,-0.09937567760270476
ACH-000766,-0.010991108673559359
ACH-000767,-0.08104011252597329
ACH-000768,-0.1832735306198569
ACH-000769,-0.2054070259984569
ACH-000770,-0.1310924169674962
ACH-000771,0.049276812015501936
ACH-000773,-0.2571604809530583
ACH-000776,0.0027635814992866326
ACH-000777,-0.14940156924304265
ACH-000778,-0.0801590449029891
ACH-000781,-0.1005025471592394
ACH-000782,-0.003974346138149947
ACH-000783,-0.1661203143482657
ACH-000784,-0.25879990405886755
ACH-000785,-0.15890250607826334
ACH-000787,-0.1154539293796638
ACH-000788,-0.15436620570790754
ACH-000791,-0.2307680688667652
ACH-000792,-0.18690711654504552
ACH-000794,-0.09151830973356744
ACH-000796,-0.06945963131923998
ACH-000798,-0.16055861860679746
ACH-000799,-0.15637548389403252
ACH-000800,0.023808553479606826
ACH-000802,-0.10140302394319176
ACH-000804,-0.10342517692155058
ACH-000805,-0.15793864892442522
ACH-000809,-0.14737791674911407
ACH-000810,-0.06304742993297667
ACH-000811,-0.0939964114361093
ACH-000817,-0.09086585928488784
ACH-000819,-0.15317005690925353
ACH-000820,-0.103680495817361
ACH-000821,-0.22122039987109265
ACH-000822,-0.045765521850090286
ACH-000823,-0.10086181404591556
ACH-000824,-0.15928623843853787
ACH-000827,-0.12627196026333745
ACH-000829,-0.15012228333821975
ACH-000831,-0.18155007289382816
ACH-000832,-0.15836894022520387
ACH-000833,-0.11083648450345623
ACH-000834,-0.02939214384590611
ACH-000835,-0.14395618602890276
ACH-000836,-0.15570507859313218
ACH-000837,-0.009913854846928515
ACH-000838,-0.1858969586407936
ACH-000839,-0.028115364569776133
ACH-000840,-0.13771131146074744
ACH-000841,-0.1285380062564777
ACH-000843,-0.13158416638674095
ACH-000846,-0.25914568316191355
ACH-000847,-0.1472123022967188
ACH-000848,-0.03812769429871735
ACH-000849,-0.16307367838998998
ACH-000851,-0.15457222803795262
ACH-000855,-0.03859169975244247
ACH-000856,-0.15535395892240447
ACH-000858,-0.06937115913696151
ACH-000859,-0.17322312889768646
ACH-000861,-0.0877562093938856
ACH-000862,-0.06533409523210951
ACH-000865,-0.08528329405545672
ACH-000866,-0.07662617235760223
ACH-000867,-0.09785643705588278
ACH-000869,-0.20794345216626256
ACH-000872,-0.2410106813951145
ACH-000873,-0.26057238455596105
ACH-000876,-0.13173340634590858
ACH-000878,-0.18991648334226807
ACH-000880,-0.050707877192872536
ACH-000881,-0.1349217338018171
ACH-000882,-0.028289062908022643
ACH-000884,-0.1086434432705346
ACH-000885,-0.19848626463420452
ACH-000887,-0.07893404165762231
ACH-000889,-0.07578763301520451
ACH-000896,-0.17943721825679065
ACH-000898,-0.13374738947403078
ACH-000900,-0.1658420685897682
ACH-000901,-0.09012494688231223
ACH-000905,-0.041394661931278366
ACH-000906,-0.139817835791686
ACH-000907,-0.2699792655498692
ACH-000910,-0.13472422980320695
ACH-000911,-0.08111280597893175
ACH-000912,-0.04783393300530989
ACH-000913,-0.04486110383163264
ACH-000915,-0.2164369038771639
ACH-000916,-0.06516676703057707
ACH-000917,-0.10340789348488727
ACH-000920,-0.13145125932666551
ACH-000921,-0.21100336675019435
ACH-000924,-0.021301977327556745
ACH-000926,-0.048888690646510566
ACH-000928,-0.2933523751178859
ACH-000929,-0.04448069386432808
ACH-000932,-0.13883064118902416
ACH-000935,-0.1626454324144168
ACH-000936,-0.07328588359591519
ACH-000937,-0.05262791393815062
ACH-000938,-0.12673106503312334
ACH-000939,-0.27666386172661894
ACH-000941,-0.15723975324112668
ACH-000943,-0.1723235833449648
ACH-000946,-0.13823272056908212
ACH-000947,-0.11369780664220155
ACH-000948,-0.18040548548230229
ACH-000950,-0.17955628638205867
ACH-000953,-0.13666444757255447
ACH-000954,-0.24157776318084015
ACH-000957,-0.10321827766998423
ACH-000958,-0.08777371966726462
ACH-000960,-0.18712737007591748
ACH-000963,-0.1567932983885401
ACH-000968,-0.086658029813969
ACH-000969,-0.24722498980672855
ACH-000972,-0.22348869326486284
ACH-000973,-0.106868298806806
ACH-000974,-0.08732604876759871
ACH-000978,-0.14622745296707873
ACH-000984,0.04829886133656995
ACH-000986,-0.2262430918579812
ACH-000988,-0.10246950712313664
ACH-000993,0.03719100656723563
ACH-000994,-0.017877650736542672
ACH-000996,-0.06477954299001915
ACH-001001,-0.14328461047622876
ACH-001020,-0.21548038383329876
ACH-001028,-0.07614013400243606
ACH-001031,-0.09295304331065593
ACH-001038,-0.07564813693476291
ACH-001048,-0.19224363045103188
ACH-001050,-0.15350788559240625
ACH-001053,-0.049050898868013115
ACH-001054,-0.05556652411343442
ACH-001061,-0.05463269452313347
ACH-001067,-0.17215078221818467
ACH-001075,-0.006432221598350828
ACH-001096,-0.003359857395172157
ACH-001111,-0.1220893551131412
ACH-001119,-0.1357118363717665
ACH-001128,0.05811012984738442
ACH-001134,-0.03889000036595648
ACH-001151,-0.17132630566519375
ACH-001163,-0.05128378556084688
ACH-001164,0.03325728292838561
ACH-001183,-0.08028832117207782
ACH-001192,-0.07112125964780472
ACH-001193,-0.1089485089472826
ACH-001196,-0.2279970989456503
ACH-001197,-0.28315292213932536
ACH-001205,-0.05745894654712728
ACH-001211,0.03061297615087001
ACH-001212,-0.1812149773725944
ACH-001228,-0.2669796366463181
ACH-001232,-0.1457208792901911
ACH-001239,-0.1079460283050897
ACH-001270,-0.21084993602878785
ACH-001274,-0.12281050079938925
ACH-001275,-0.06743716608866418
ACH-001277,-0.06514880872568646
ACH-001278,-0.22128168572944648
ACH-001280,-0.0173730132339037
ACH-001283,-0.1933438706445657
ACH-001289,-0.1709462508225736
ACH-001300,-0.13240079667181892
ACH-001301,-0.0578692247679194
ACH-001302,-0.3106054389312689
ACH-001306,-0.18752394378789156
ACH-001318,-0.11302001636103068
ACH-001322,-0.04070329818127175
ACH-001328,-0.20696382480712025
ACH-001332,-0.3534340287895305
ACH-001336,-0.015327030475743544
ACH-001346,-0.03402109252915565
ACH-001353,-0.04976179291630554
ACH-001354,-0.10179878751719393
ACH-001367,-0.2558581997479685
ACH-001368,-0.03456145204437995
ACH-001374,-0.0917547444478738
ACH-001377,-0.0957793610745412
ACH-001380,0.0058488931193117644
ACH-001391,0.007941579734451606
ACH-001408,-0.138078702206806
ACH-001430,-0.06433191692756117
ACH-001431,-0.25187990831564483
ACH-001450,-0.14738102349079946
ACH-001496,-0.11551710898092853
ACH-001500,-0.047201537618006655
ACH-001523,-0.15926718255729355
ACH-001532,-0.14394101265624756
ACH-001550,-0.047207596352866386
ACH-001552,-0.152260176845569
ACH-001554,-0.05383534117919075
ACH-001654,-0.13338004075156626
ACH-001735,-0.1130996061902572
ACH-001736,-0.13860486761724855
ACH-001737,-0.15489147724873512
ACH-001740,-0.007437188943699688
ACH-001745,-0.12035267042459487
ACH-001765,-0.08691508743946398
