,ACR (49)
ACH-000499,-0.16141053893945606
ACH-000500,-0.15422314448806984
ACH-000502,-0.25200550389126364
ACH-000503,-0.18795477178897746
ACH-000505,-0.0992982100443859
ACH-000507,-0.038394992670974584
ACH-000510,-0.09754480536149343
ACH-000511,-0.08481280423353899
ACH-000512,0.015549031224303627
ACH-000516,-0.20244447604009874
ACH-000517,-0.1696592673587526
ACH-000518,-0.07466481958389576
ACH-000520,-0.2008477249976074
ACH-000521,-0.10502856782996836
ACH-000522,-0.02783539612361232
ACH-000524,-0.2310477917780417
ACH-000527,-0.25235799601038245
ACH-000528,-0.11077269263334416
ACH-000537,-0.03388497220920245
ACH-000541,-0.09628131434834124
ACH-000542,-0.17582968491751175
ACH-000544,-0.2188001625078943
ACH-000545,-0.025522212336732814
ACH-000547,-0.2633701198468477
ACH-000548,-0.18792566275775208
ACH-000549,-0.12794793801586252
ACH-000550,-0.16877326847451155
ACH-000552,-0.11814156579558956
ACH-000556,-0.2907870720322827
ACH-000557,-0.20976489844096316
ACH-000569,-0.18108187697233616
ACH-000570,-0.1640152255362407
ACH-000571,-0.2283534193013619
ACH-000573,-0.05159740830641095
ACH-000576,-0.0488937803884273
ACH-000579,0.013048665936666004
ACH-000580,-0.19014890660330716
ACH-000584,0.01317036424494882
ACH-000585,-0.12078199243106633
ACH-000588,-0.16860196529796098
ACH-000589,-0.043184806923494266
ACH-000591,-0.3389001995378798
ACH-000593,-0.0574694820351101
ACH-000600,-0.2051387537535896
ACH-000601,-0.3725567860344473
ACH-000605,-0.09823100467144796
ACH-000606,-0.05131547981087402
ACH-000608,-0.2669878428894159
ACH-000614,-0.10672458898299872
ACH-000616,0.019645695726121626
ACH-000618,-0.13638578173466748
ACH-000619,-0.224944211417253
ACH-000620,-0.0850386281047372
ACH-000621,-0.08887288432717788
ACH-000622,-0.08693863549976398
ACH-000623,-0.38203501156921776
ACH-000624,-0.05073502007967926
ACH-000627,-0.15072441112933227
ACH-000630,-0.08261006108469388
ACH-000631,-0.2269277725232557
ACH-000632,-0.1745634937962974
ACH-000633,-0.22238836660059846
ACH-000637,-0.07348794558913414
ACH-000638,0.011935384461017795
ACH-000646,-0.4254501061087412
ACH-000647,-0.08104772228732622
ACH-000648,-0.04902330511449271
ACH-000649,-0.05758091060785615
ACH-000651,-0.06386287614304016
ACH-000652,-0.1039516578789962
ACH-000653,0.07229897862099112
ACH-000657,-0.2212250188214112
ACH-000658,-0.16672472691835205
ACH-000661,0.010045857871706816
ACH-000662,-0.031282942258643184
ACH-000663,-0.17883244875762522
ACH-000665,-0.09036288929891156
ACH-000671,-0.017148493210639902
ACH-000672,-0.06517975185981373
ACH-000673,-0.2484122665288888
ACH-000676,-0.04507951389909345
ACH-000677,-0.20329042749579485
ACH-000681,-0.26850636913375403
ACH-000683,-0.12264940505684956
ACH-000684,-0.1849731306031853
ACH-000688,-0.15114426350990334
ACH-000693,-0.14821506841221008
ACH-000694,-0.1597294750172909
ACH-000695,-0.16650320301173988
ACH-000696,-0.06399392994583672
ACH-000697,-0.07577773724207157
ACH-000699,-0.08633984077706096
ACH-000701,-0.2977998552501517
ACH-000706,-0.12057676701854225
ACH-000711,-0.08486618394394725
ACH-000713,-0.1136860843033123
ACH-000714,-0.0474292314068402
ACH-000718,-0.03388562462588831
ACH-000720,-0.13238157385791635
ACH-000721,-0.19516025992392064
ACH-000724,-0.02583870644821309
ACH-000725,-0.11225149037277968
ACH-000732,0.2346745816361337
ACH-000734,-0.15068689476301925
ACH-000735,-0.2141052186960856
ACH-000736,0.08979867636120098
ACH-000738,-0.03324563997345775
ACH-000746,-0.0500273132625389
ACH-000747,-0.09166792051512662
ACH-000748,-0.10918343160212422
ACH-000753,-0.03280603396767856
ACH-000756,-0.28189486015294124
ACH-000757,-0.08330626536096998
ACH-000758,0.030639409641789662
ACH-000760,-0.07154977046257459
ACH-000762,-0.0953157403675864
ACH-000763,0.06484839543655226
ACH-000764,-0.034859690846148955
ACH-000765,0.008934710748149534
ACH-000766,-0.05705689870220877
ACH-000767,-0.05589738587775592
ACH-000768,0.03140723612130929
ACH-000769,-0.1175433168300454
ACH-000770,-0.06266081639620036
ACH-000771,-0.12570843479063812
ACH-000773,-0.21157040897221494
ACH-000776,-0.16585787907247956
ACH-000777,-0.15103005585564994
ACH-000778,-0.04079452322173028
ACH-000781,-0.1374661639925314
ACH-000782,-0.24354052234718404
ACH-000783,-0.24678363470146036
ACH-000784,-0.13364983884468914
ACH-000785,-0.17573792884551856
ACH-000787,-0.17310755511383635
ACH-000788,-0.05444372359813688
ACH-000791,0.06374657464076244
ACH-000792,-0.07091601422254921
ACH-000794,-0.04615205776940842
ACH-000796,0.031034578262813674
ACH-000798,-0.19984607795654472
ACH-000799,-0.13181592173917014
ACH-000800,-0.212850512217492
ACH-000802,-0.2630491324730739
ACH-000804,-0.04825405198492204
ACH-000805,-0.2455490226979904
ACH-000809,-0.19339474040881194
ACH-000810,-0.08842884471291251
ACH-000811,-0.1872551554117358
ACH-000817,-0.17754159205996756
ACH-000819,-0.2533740020738029
ACH-000820,-0.02319942216605591
ACH-000821,-0.207811256592535
ACH-000822,-0.06352644964006254
ACH-000823,-0.11214231950875816
ACH-000824,-0.14974953007878092
ACH-000827,-0.09023029850666428
ACH-000829,-0.07243473516471229
ACH-000831,-0.0788204199971168
ACH-000832,-0.030406464377691626
ACH-000833,-0.01611631002714857
ACH-000834,-0.19707829520920545
ACH-000835,-0.13865704114276414
ACH-000836,-0.036124802807514685
ACH-000837,-0.030889120296987743
ACH-000838,-0.11676292519811635
ACH-000839,-0.21569348852127246
ACH-000840,-0.018198157079137668
ACH-000841,-0.12262026889707253
ACH-000843,-0.06826828564316302
ACH-000846,0.050053490214030605
ACH-000847,-0.08766862860130165
ACH-000848,-0.08431083045349523
ACH-000849,-0.10385535501431932
ACH-000851,-0.06547806669041728
ACH-000855,0.007438303067410709
ACH-000856,-0.3798205367042452
ACH-000858,-0.16962967962222011
ACH-000859,-0.13869775585603278
ACH-000861,-0.017568659978244677
ACH-000862,-0.1095829211769708
ACH-000865,-0.10664366370762562
ACH-000866,-0.02774773860287964
ACH-000867,-0.0848677241353737
ACH-000869,-0.13933562585484627
ACH-000872,-0.19675881163716355
ACH-000873,-0.1855909759576084
ACH-000876,-0.04584581515990085
ACH-000878,-0.14253157787650014
ACH-000880,-0.2441904983965169
ACH-000881,-0.1399547671654001
ACH-000882,-0.12530318244685051
ACH-000884,-0.17983794508752762
ACH-000885,-0.4257886467708003
ACH-000887,-0.10229675672980856
ACH-000889,-0.14204854042949355
ACH-000896,-0.13511775117733574
ACH-000898,-0.11886715934176376
ACH-000900,-0.040048925676604834
ACH-000901,-0.1528389155510057
ACH-000905,0.017208358686229018
ACH-000906,-0.15533106165130472
ACH-000907,-0.2809487776787035
ACH-000910,-0.12200713819131548
ACH-000911,-0.023600002687537446
ACH-000912,-0.0518365267395557
ACH-000913,-0.227614536732533
ACH-000915,-0.0029489672691130685
ACH-000916,0.0916251552871479
ACH-000917,-0.13387923792707845
ACH-000920,-0.15754488203716202
ACH-000921,-0.08961810472288426
ACH-000924,-0.032684790243730666
ACH-000926,-0.1175334324473715
ACH-000928,-0.2921667768122075
ACH-000929,-0.18469731117859894
ACH-000932,-0.2545431626834941
ACH-000935,0.008733806903051138
ACH-000936,-0.29650340709868644
ACH-000937,-0.21780738900624516
ACH-000938,0.1454550948099794
ACH-000939,-0.2573750525879169
ACH-000941,-0.1610515806385047
ACH-000943,-0.10454400649857093
ACH-000946,-0.15521693423115274
ACH-000947,-0.37540039991089497
ACH-000948,-0.2079739785997551
ACH-000950,-0.0941027955269446
ACH-000953,-0.01790302848717174
ACH-000954,0.017419396600361896
ACH-000957,-0.2801669506638587
ACH-000958,0.024335315848789882
ACH-000960,-0.0923592577716684
ACH-000963,0.007621383381312499
ACH-000968,-0.18037494654285507
ACH-000969,-0.05907082370373001
ACH-000972,-0.05860560139022869
ACH-000973,-0.08725860700808794
ACH-000974,-0.2443825187938001
ACH-000978,-0.11236313060632884
ACH-000984,-0.07412494591519522
ACH-000986,-0.12646677857700295
ACH-000988,-0.0016217552593161741
ACH-000993,-0.2357328164590941
ACH-000994,-0.20488794987674802
ACH-000996,-0.022483929922770585
ACH-001001,0.024703236058256268
ACH-001020,-0.2751650177008355
ACH-001028,-0.10683484045179477
ACH-001031,-0.21983013273691787
ACH-001038,-0.05339938250297265
ACH-001048,-0.15530733286069112
ACH-001050,-0.11560270760493115
ACH-001053,-0.08313907780285247
ACH-001054,-0.1396972464843978
ACH-001061,-0.10826761359918144
ACH-001067,-0.21639227723652796
ACH-001075,-0.09528778103297858
ACH-001096,-0.12732569498266574
ACH-001111,-0.3379161310333088
ACH-001119,-0.3429822386499526
ACH-001128,-0.20067404266905886
ACH-001134,0.05613572598014667
ACH-001151,0.013410792462824856
ACH-001163,-0.2375606050947299
ACH-001164,-0.0977398026940621
ACH-001183,-0.1834468686417636
ACH-001192,-0.17960953926225529
ACH-001193,-0.17181811077508058
ACH-001196,-0.4114944159696832
ACH-001197,-0.01863456742241942
ACH-001205,0.0034943952498361452
ACH-001211,-0.17415071430656612
ACH-001212,-0.10398750872583948
ACH-001228,-0.3120904785798366
ACH-001232,-0.09687934351183687
ACH-001239,-0.15794972916733566
ACH-001270,-0.2839888407333613
ACH-001274,-0.21093490982419624
ACH-001275,-0.2343937496482353
ACH-001277,-0.138777903602822
ACH-001278,-0.2365038902234502
ACH-001280,-0.3635693177888581
ACH-001283,-0.11585327010392445
ACH-001289,-0.046604050368606126
ACH-001300,-0.3802841218798661
ACH-001301,-0.2373138660796019
ACH-001302,-0.17852992065209802
ACH-001306,-0.1056837856367177
ACH-001318,0.0005090105424583183
ACH-001322,-0.044312841374662765
ACH-001328,-0.2645069922131376
ACH-001332,-0.06319359686954061
ACH-001336,-0.2327144211268567
ACH-001346,-0.15229271696153726
ACH-001353,-0.15308601584486908
ACH-001354,-0.3392955257589633
ACH-001367,-0.2579800529652677
ACH-001368,-0.07027103720251829
ACH-001374,-0.19287000793255316
ACH-001377,-0.24302557598178845
ACH-001380,0.014438746393642187
ACH-001391,-0.02622333976622744
ACH-001408,-0.14134081325449013
ACH-001430,0.060308776554005974
ACH-001431,0.022965681008549874
ACH-001450,-0.40656303586293496
ACH-001496,-0.041617425085055934
ACH-001500,-0.14436357500825456
ACH-001523,0.04095942335679843
ACH-001532,-0.26771454571429765
ACH-001550,-0.05527814688506923
ACH-001552,0.019638895066131284
ACH-001554,-0.18015378878898655
ACH-001654,-0.2972642302584999
ACH-001735,-0.1361605445515106
ACH-001736,0.03997369373440045
ACH-001737,0.2355888709585632
ACH-001740,-0.12340106292433632
ACH-001745,-0.1471291427489541
ACH-001765,-0.002519922497453145
