,GCFC2 (6936)
ACH-000004,0.16478286657950197
ACH-000005,-0.007998281240254984
ACH-000007,-0.021256895164867527
ACH-000009,-0.04525216500993087
ACH-000011,-0.1676522951992071
ACH-000012,-0.18013697879478086
ACH-000013,0.02114622458653536
ACH-000014,0.04470458549987046
ACH-000015,-0.120220300673884
ACH-000017,0.013854337671834192
ACH-000018,-0.11455721110468585
ACH-000019,-0.2398551918986651
ACH-000021,-0.08969024671315486
ACH-000022,-0.08277945315039033
ACH-000025,-0.2353423961808208
ACH-000028,-0.33057273807175475
ACH-000030,-0.06245114710462489
ACH-000035,-0.042392647745083036
ACH-000036,-0.43378334500014604
ACH-000037,-0.08850405966574824
ACH-000039,-0.08728725723823788
ACH-000040,-0.34404486226892605
ACH-000041,0.005853854643980798
ACH-000042,-0.09044952818840077
ACH-000045,-0.14288375850480278
ACH-000047,-0.12154055040158895
ACH-000052,-0.1396901135416152
ACH-000053,-0.2595473504422066
ACH-000054,-0.051161421688129885
ACH-000055,-0.057087470413357815
ACH-000060,-0.1936961604896493
ACH-000067,-0.03440446630053142
ACH-000070,0.04947461312520416
ACH-000075,-0.1561842041848044
ACH-000078,0.028712432372981857
ACH-000082,-0.16530601049974494
ACH-000085,-0.15883781656925414
ACH-000086,-0.011119563847104736
ACH-000087,-0.07409100594434226
ACH-000092,-0.2184354151475227
ACH-000095,-0.10497375659317863
ACH-000097,-0.1141577361321225
ACH-000098,-0.13718296539294267
ACH-000099,-0.17959963929127454
ACH-000108,-0.02227509088244843
ACH-000113,-0.1474211009685294
ACH-000116,-0.08816893264974301
ACH-000118,-0.2005196115064761
ACH-000120,0.1486738394121605
ACH-000123,-0.08948300139022264
ACH-000127,-0.19759383992949595
ACH-000128,-0.10409970334772284
ACH-000132,-0.0964810355766366
ACH-000133,-0.01808675686806464
ACH-000137,-0.3251373268887465
ACH-000138,-0.028285630873565344
ACH-000142,-0.19920896010369266
ACH-000143,-0.15112875840875967
ACH-000146,-0.09938759695079022
ACH-000148,-0.03743554432330955
ACH-000150,-0.0512511501508815
ACH-000152,-0.13862727417370255
ACH-000153,-0.13139667295877006
ACH-000159,-0.17807337334602732
ACH-000160,-0.09837474043724737
ACH-000163,-0.05187169719847826
ACH-000167,-0.21150006213836245
ACH-000168,-0.047091258566578746
ACH-000169,-0.1293968581751436
ACH-000178,-0.15492931477711622
ACH-000183,-0.11459850238494552
ACH-000188,-0.08251813561818673
ACH-000189,-0.32576884944627243
ACH-000190,-0.3839296980362509
ACH-000198,-0.00020837561845639917
ACH-000203,-0.28854652666839803
ACH-000204,-0.25861926056696244
ACH-000206,-0.03861316827080289
ACH-000207,-0.15351897218647328
ACH-000208,-0.2249040842910653
ACH-000210,-0.06440742833556155
ACH-000211,-0.08489173465648307
ACH-000215,-0.15149877560082706
ACH-000221,-0.0939701308651849
ACH-000222,-0.12044258823732802
ACH-000223,-0.1812979152679512
ACH-000226,-0.3171365592982687
ACH-000227,-0.1125715933160026
ACH-000228,-0.2056623625104106
ACH-000231,-0.2073219483582132
ACH-000232,-0.14772605173076447
ACH-000233,-0.2032328344281713
ACH-000234,-0.13686992155461694
ACH-000235,-0.1168952879822358
ACH-000237,-0.049709200302327436
ACH-000238,-0.16665186732616674
ACH-000242,-0.30568375126103964
ACH-000243,-0.09827103019692283
ACH-000244,-0.14114624819788665
ACH-000246,-0.006040841050396987
ACH-000248,-0.28196363129198426
ACH-000250,-0.07717060335818858
ACH-000251,-0.21572364920089634
ACH-000252,-0.19152365906705326
ACH-000253,-0.12187227673680424
ACH-000255,-0.2422093483821889
ACH-000256,-0.1013105437701693
ACH-000257,-0.2771015661743356
ACH-000258,-0.08554962331827726
ACH-000259,-0.09110127074811657
ACH-000260,-0.09061062553844043
ACH-000261,-0.15651452225500515
ACH-000262,-0.22816073418029584
ACH-000263,0.10733453895412556
ACH-000264,-0.09125415468020624
ACH-000265,-0.17339988207455587
ACH-000266,-0.1432585482413338
ACH-000272,-0.1037585574384303
ACH-000274,-0.08919905736721502
ACH-000277,-0.15450056885542685
ACH-000278,-0.1660356526336028
ACH-000279,-0.13715563827729405
ACH-000280,-0.10657446802091593
ACH-000281,-0.056987158369261576
ACH-000288,-0.2020640149097896
ACH-000291,-0.15880507168097752
ACH-000293,-0.2569233267530251
ACH-000294,-0.2144123469873945
ACH-000295,0.1128893416363034
ACH-000296,-0.04846271058334563
ACH-000302,-0.11511287621521628
ACH-000304,-0.3019483321551255
ACH-000307,-0.1756653152346041
ACH-000308,-0.15019977460757494
ACH-000310,-0.11432774409900755
ACH-000311,-0.08649544094351408
ACH-000312,-0.020330080039648445
ACH-000315,0.032791406303762316
ACH-000316,-0.08715731320717741
ACH-000317,-0.1916675890280544
ACH-000318,-0.11325207798066213
ACH-000319,-0.13771446270150514
ACH-000320,-0.13402935695104978
ACH-000322,-0.3019344726336093
ACH-000323,-0.11101941293833716
ACH-000324,-0.09143706707739672
ACH-000329,-0.09864876748889503
ACH-000330,-0.3723070806986027
ACH-000331,-0.25201999762315114
ACH-000332,-0.11778911880760058
ACH-000334,0.10000322961416952
ACH-000335,-0.03800638085547562
ACH-000336,0.10586167989776174
ACH-000337,0.07638663546206867
ACH-000338,-0.0368237910421911
ACH-000339,-0.10952028627785901
ACH-000341,-0.10149238349449603
ACH-000348,-0.1385690400020086
ACH-000350,-0.0935930991173785
ACH-000352,-0.03238728986614305
ACH-000356,-0.1709189911581787
ACH-000361,-0.1059338276480508
ACH-000362,-0.073228737343729
ACH-000363,-0.05657721509710701
ACH-000364,-0.024319145189867424
ACH-000365,0.00911263494058765
ACH-000366,-0.14437973498777165
ACH-000368,-0.2498864857445544
