,SUFU (51684)
ACH-000004,-0.25270458231436443
ACH-000005,0.02601625515700584
ACH-000007,-0.04559988267890298
ACH-000009,-0.01231190189292836
ACH-000011,-0.17371681090138485
ACH-000012,-0.034235013433806694
ACH-000013,-0.4029217571655019
ACH-000014,0.3609804905957035
ACH-000015,0.09805285803851434
ACH-000017,-0.09682031858262634
ACH-000018,0.08419908990734648
ACH-000019,0.04631953301155848
ACH-000021,0.08706922903418217
ACH-000022,0.06432041207870404
ACH-000025,-0.06513106769467032
ACH-000028,0.024082463077884725
ACH-000030,0.14263889904519644
ACH-000035,-0.02771448844557153
ACH-000036,0.3816236566559174
ACH-000037,0.12125655262794653
ACH-000039,0.19852877709975889
ACH-000040,-0.03282099749947949
ACH-000041,-0.20884162188926456
ACH-000042,0.02540759942206413
ACH-000045,0.049752938303029716
ACH-000047,0.07012741987287555
ACH-000052,0.2257436611822993
ACH-000053,0.053548959547043765
ACH-000054,0.15022509928650293
ACH-000055,-0.2656241774639201
ACH-000060,0.021274887894489468
ACH-000067,0.016600293895279304
ACH-000070,0.0674123664419189
ACH-000075,-0.16509989142756107
ACH-000078,0.12518185801548487
ACH-000082,0.1818645567598504
ACH-000085,-0.049430829092313236
ACH-000086,0.15277943342745653
ACH-000087,-0.21176131920849645
ACH-000092,-0.1513290321253319
ACH-000095,0.07529467809279397
ACH-000097,0.11240455507630503
ACH-000098,-0.1245648569553106
ACH-000099,0.1253140726389763
ACH-000108,-0.034578007506108815
ACH-000113,0.011310664560651627
ACH-000116,0.2363435182938046
ACH-000118,0.016259564799015684
ACH-000120,0.10323773757475004
ACH-000123,-0.01208622229773958
ACH-000127,0.09629116645203636
ACH-000128,0.14278621915542888
ACH-000132,0.1608752419270963
ACH-000133,0.07486739405950714
ACH-000137,0.1709954851379802
ACH-000138,-0.11873568445602885
ACH-000142,0.1768974298523879
ACH-000143,0.011235819231668429
ACH-000146,0.2025300584521042
ACH-000148,0.007050421798520333
ACH-000150,0.026055041445805487
ACH-000152,-0.04037724885648987
ACH-000153,0.05469607905412638
ACH-000159,0.009905850798427806
ACH-000160,0.24259920978529545
ACH-000163,0.17863220657216106
ACH-000167,0.5208120922159339
ACH-000168,-0.1506445354862081
ACH-000169,0.14301788472961474
ACH-000178,-0.05371001716352843
ACH-000183,0.22017497280695214
ACH-000188,-0.006415460948386296
ACH-000189,-0.1469582929600164
ACH-000190,0.20448572007691865
ACH-000198,0.043265523842425116
ACH-000203,-0.35640623892180523
ACH-000204,-0.10953785342387712
ACH-000206,-0.07636263682950713
ACH-000207,-0.05514043784755542
ACH-000208,0.02558582274299557
ACH-000210,0.1569921723460604
ACH-000211,0.4145537031808192
ACH-000215,0.3757352478317153
ACH-000221,0.11768351843631596
ACH-000222,-0.17628454896880025
ACH-000223,0.016527247151500862
ACH-000226,0.06973672407130661
ACH-000227,0.25785871928389936
ACH-000228,-0.041786425316856037
ACH-000231,0.038323381206998484
ACH-000232,0.05661357812190197
ACH-000233,-0.08122133581552053
ACH-000234,-0.022596829566982127
ACH-000235,0.08560470130224601
ACH-000237,-0.15293958511478872
ACH-000238,-0.03214413956215577
ACH-000242,-0.12497047785961304
ACH-000243,0.022533634602294617
ACH-000244,-0.1026201449146566
ACH-000246,-0.01131441700986905
ACH-000248,0.10009644311055656
ACH-000250,-0.048042302174234164
ACH-000251,-0.05278366329306728
ACH-000252,0.192678013775376
ACH-000253,0.029669012143757733
ACH-000255,-0.10252945432713144
ACH-000256,0.1257334043255271
ACH-000257,-0.2106361617164913
ACH-000258,0.05767141196525859
ACH-000259,0.04836961926259455
ACH-000260,0.09797496356755636
ACH-000261,0.1271464681712941
ACH-000262,-0.0894996442506531
ACH-000263,0.11749618150592515
ACH-000264,-0.026197372352722324
ACH-000265,-0.0553045415821576
ACH-000266,0.0315177878040564
ACH-000272,0.2052527864998812
ACH-000274,0.3089659628466662
ACH-000277,0.0045251276033478095
ACH-000278,0.0800637059724354
ACH-000279,0.03517901740742886
ACH-000280,-0.031100073714028877
ACH-000281,-0.05136045939202803
ACH-000288,0.04857868412081568
ACH-000291,0.06555570648669998
ACH-000293,-0.1711306618220655
ACH-000294,-0.13177785207022066
ACH-000295,-0.07638022304671219
ACH-000296,-0.15127437258520698
ACH-000302,-0.02268676166494286
ACH-000304,0.0651596279399135
ACH-000307,0.028158846675551682
ACH-000308,-0.017591928325089882
ACH-000310,0.11540992612328307
ACH-000311,0.07355602703174194
ACH-000312,0.08961856344333377
ACH-000315,-0.08748364826601128
ACH-000316,0.29361139603664793
ACH-000317,-0.2180773147690159
ACH-000318,-0.02703744039954621
ACH-000319,-0.10111705989116553
ACH-000320,-0.0797822519404273
ACH-000322,-0.0873568591599819
ACH-000323,0.05224761150642086
ACH-000324,-0.05214291752656772
ACH-000329,0.2668186398947092
ACH-000330,0.015603645183716269
ACH-000331,0.06554588447397915
ACH-000332,-0.006265166978065351
ACH-000334,-0.2458728213956756
ACH-000335,0.09584013007514808
ACH-000336,-0.14066175102827436
ACH-000337,0.020144465449150842
ACH-000338,0.0884795541977727
ACH-000339,0.10397682798331108
ACH-000341,-0.0800488270544451
ACH-000348,0.14651572368831506
ACH-000350,-0.059566495742687575
ACH-000352,0.11843089537597586
ACH-000356,-0.13205425921352626
ACH-000361,0.04985851944673318
ACH-000362,0.07159415207467038
ACH-000363,-0.0008405755703609514
ACH-000364,0.2518444572964709
ACH-000365,0.09924149898210903
ACH-000366,-0.007196347736279082
ACH-000368,-0.2252982718908412
ACH-000374,0.019597848188653608
ACH-000375,0.2346894792757956
ACH-000376,0.4372027957760842
ACH-000381,0.0850605146978973
ACH-000383,-0.06627908583741526
ACH-000387,0.1020698261778058
ACH-000389,-0.030069427683522595
ACH-000390,0.04908127284603635
ACH-000393,0.10469510677014206
ACH-000395,-0.01779756571752749
ACH-000396,-0.041040653966076736
ACH-000397,-0.035136038606341666
ACH-000401,0.14763066013191176
ACH-000402,-0.1923098976572761
ACH-000403,-0.01375338816093915
ACH-000404,0.0005129213012127701
ACH-000406,-0.045013021000696436
ACH-000407,0.1210299052976238
ACH-000408,0.08049838415013054
ACH-000410,-0.08137732984533923
ACH-000411,0.1364521446020546
ACH-000414,0.009320839100304462
ACH-000415,-0.0070196905832528465
ACH-000416,-0.0025384898440081907
ACH-000420,-0.2325415105995944
ACH-000421,-0.013078715384975093
ACH-000424,0.6247193197261899
ACH-000425,0.0513472744574703
ACH-000426,-0.24261334327636264
ACH-000427,-0.03407272897275824
ACH-000433,-0.006823540193353159
ACH-000435,0.09743962386297317
ACH-000436,0.09329128091547058
ACH-000444,-0.0010706099949304051
ACH-000445,0.24994889484246385
ACH-000448,0.06860266758579273
ACH-000450,0.060524600052747964
ACH-000452,0.1133697632780748
ACH-000454,-0.07965319940357571
ACH-000458,-0.06442713632247289
ACH-000459,0.10225215469686816
ACH-000460,0.25742735932385064
ACH-000461,0.08947522125262959
ACH-000463,-0.002039501302246482
ACH-000464,0.3174214493645161
ACH-000466,-0.022694999016509426
ACH-000467,0.08558094860114637
ACH-000468,-0.014324681862502532
ACH-000469,0.13356851547321993
ACH-000470,-0.0316505521371816
ACH-000471,0.15402922982667802
ACH-000472,0.11562309634929972
ACH-000473,0.002479461036742024
ACH-000475,0.014936612700980982
ACH-000476,0.12888600348400847
ACH-000477,-0.04167076553823288
ACH-000479,0.7883060356713762
ACH-000480,0.07728958883719071
ACH-000481,-0.04152657644244801
ACH-000483,0.14812359534947192
ACH-000484,-0.12564435308150546
ACH-000485,0.002796776574766563
ACH-000486,0.0844966989468616
ACH-000487,0.06531887270495312
ACH-000488,0.11493314711779527
ACH-000490,0.12427719569926438
ACH-000491,0.10036703192034037
ACH-000495,-0.011013192335955706
ACH-000496,0.08756043415110895
ACH-000499,-0.010849020821555965
ACH-000500,0.0213734082684561
ACH-000502,0.13561858912760366
ACH-000503,0.27366267978624503
ACH-000505,0.4664324547760874
ACH-000507,-0.1166787216835611
ACH-000510,-0.05687194649612271
ACH-000511,-0.003393620506986553
ACH-000512,0.1601523026001516
ACH-000516,0.06902829067062694
ACH-000517,0.009010481660425914
ACH-000518,0.06237837960254267
ACH-000520,-0.2001191302943291
ACH-000521,-0.08868122525996629
ACH-000522,0.013306958194290962
ACH-000524,-0.19608122787348267
ACH-000527,0.06976952519619149
ACH-000528,-0.04652655591299061
ACH-000537,0.2836270209101485
ACH-000541,-0.09073625602192273
ACH-000542,0.002576097719179016
ACH-000544,0.5241594736533944
