,LIPT1 (51601)
ACH-000259,0.014957145900848063
ACH-000260,-0.03520456823667547
ACH-000261,-0.4791405550762014
ACH-000262,-0.3806292744493383
ACH-000263,-0.5287595940854225
ACH-000264,-0.3132385442990057
ACH-000265,-0.29793289295728553
ACH-000266,-0.2102682509358703
ACH-000272,-0.2554645829623958
ACH-000274,-0.09429845221804513
ACH-000277,-0.42288063115114827
ACH-000278,-0.17505129128240654
ACH-000279,-0.2004335843738451
ACH-000280,0.01642948199381197
ACH-000281,-0.15754321183913506
ACH-000288,-0.13069369045074344
ACH-000291,-0.02462098384194133
ACH-000293,-0.17611297550048216
ACH-000294,-0.6405211537361962
ACH-000295,-0.5270479964972733
ACH-000296,-0.0969428351330231
ACH-000302,-0.01643990211251313
ACH-000304,-0.37145626421059336
ACH-000307,-0.3735457928952394
ACH-000308,-0.2994733068293448
ACH-000310,-0.14972937242484802
ACH-000311,-0.3329942330821848
ACH-000312,-0.27253004059890296
ACH-000315,0.05866798074957277
ACH-000316,-0.26596133097336794
ACH-000317,-0.3491112209030217
ACH-000318,-0.06071472202196096
ACH-000319,-0.06400330068380784
ACH-000320,-0.27501284878366444
ACH-000322,-0.5336518649710199
ACH-000323,-0.11828756425542078
ACH-000324,-0.01564948846969701
ACH-000329,-0.27381066471020377
ACH-000330,-0.3842469930635886
ACH-000331,-0.11441768309532972
ACH-000332,-0.14584671446316685
ACH-000334,-0.0547214304055468
ACH-000335,-0.3296043481234201
ACH-000336,-0.2830393527256349
ACH-000337,-0.4246345592970381
ACH-000338,-0.6028237816859829
ACH-000339,-0.31749336610633244
ACH-000341,-0.2043886943662317
ACH-000348,-0.12982654034768354
ACH-000350,-0.3232256622349381
ACH-000352,-0.21869314136247175
ACH-000356,-0.3470365887012075
ACH-000361,-0.06860166588004883
ACH-000362,-0.3845947079973456
ACH-000363,-0.6431393618110474
ACH-000364,-0.09502638954378892
ACH-000365,-0.3826881718304228
ACH-000366,-0.14613129433671992
ACH-000368,-0.14833107390168995
ACH-000374,-0.17545770368458002
ACH-000375,-0.34652391985048075
ACH-000376,-0.3574770809458205
ACH-000381,-0.244740129882624
ACH-000383,-0.2460311874673949
ACH-000387,-0.10636158820590193
ACH-000389,-0.09774931814327248
ACH-000390,-0.06660692274078509
ACH-000393,-0.24716626742499265
ACH-000395,0.0023805626242145985
ACH-000396,-0.3939396103417676
ACH-000397,-0.07992917638898912
ACH-000401,-0.3044818718988501
ACH-000402,-0.1661897585971557
ACH-000403,-0.006866955226237104
ACH-000404,-0.1480124720866409
ACH-000406,-0.3597483674809132
ACH-000407,-0.06002165137572831
ACH-000408,0.1935085993684865
ACH-000410,-0.24471691733578255
ACH-000411,-0.18254628284093985
ACH-000414,-0.05902044493577885
ACH-000415,-0.22912092524378602
ACH-000416,-0.040775746854919914
ACH-000420,-0.2689541736208509
ACH-000421,-0.049933404731016366
ACH-000424,-0.17594773665056546
ACH-000425,-0.32514056683449044
ACH-000426,-0.3654571282873669
ACH-000427,-0.213634493064928
ACH-000433,-0.14548356894285608
ACH-000435,-0.2239810848573089
ACH-000436,-0.7315029862861226
ACH-000444,-0.4115398916897077
ACH-000445,-0.3074948039132681
ACH-000448,-0.044109693227998376
ACH-000450,-0.5291947606322084
ACH-000452,-0.19936320571493385
ACH-000454,-0.4041643789487481
ACH-000458,-0.1085395335164715
ACH-000459,-0.5093298696571309
ACH-000460,0.004122493732941865
ACH-000461,-0.2366111604626561
ACH-000463,-0.14516794035538352
ACH-000464,-0.20362566120168887
ACH-000466,-0.2099004890044124
ACH-000467,-0.3491140012829749
ACH-000468,-0.3143372430267465
ACH-000469,-0.01811503619723921
ACH-000470,-0.15132556785320678
ACH-000471,-0.31986772218154386
ACH-000472,-0.17330983097562727
ACH-000473,-0.2827175059286752
ACH-000475,-0.11755031382347005
ACH-000476,-0.10161383391646356
ACH-000477,-0.374792072729974
ACH-000479,-0.09824233244733442
ACH-000480,-0.2104777027566816
ACH-000481,-0.20347711977039806
ACH-000483,-0.2599558086858301
ACH-000484,-0.4161175809657926
ACH-000485,-0.16434370850498145
ACH-000486,-0.4620986052054757
ACH-000487,-0.4288883310023037
ACH-000488,-0.1780861640703256
ACH-000490,-0.16247972317023487
ACH-000491,0.15501667738153782
ACH-000495,-0.27780624847206065
ACH-000496,-0.2730058236516082
ACH-000499,-0.12053669092418022
ACH-000500,-0.042107937078688526
ACH-000502,-0.1816267726995728
ACH-000503,-0.4700276273434639
ACH-000505,-0.21080782306790452
ACH-000507,-0.10924783249608827
ACH-000510,-0.15588574700214858
ACH-000511,-0.09917870034746534
ACH-000512,-0.6217682347156936
ACH-000516,-0.22941724451832726
ACH-000517,-0.12365281223075045
ACH-000518,-0.174055613794723
ACH-000520,-0.1043356251511795
ACH-000521,-0.35476646629549063
ACH-000522,-0.1685595156191341
ACH-000524,-0.04460441191569113
ACH-000527,-0.11513694586127005
ACH-000528,-0.18515708851191756
ACH-000537,-0.35247913924343305
ACH-000541,-0.12948166552988322
ACH-000542,-0.1856896198588579
ACH-000544,-0.12792833676621926
ACH-000545,-0.28908662126861145
ACH-000547,-0.33648513093914484
ACH-000548,-0.16616358794745872
ACH-000549,-0.2581482391998298
ACH-000550,-0.2926403187391757
ACH-000552,-0.21546758652739315
ACH-000556,-0.4838976421373618
ACH-000557,-0.2392761300785661
ACH-000569,-0.17156597466493992
ACH-000570,-0.01164245827530273
ACH-000571,-0.29696610779736604
ACH-000573,-0.0637783433742935
ACH-000576,-0.6825671943855952
ACH-000579,-0.4447813254087101
ACH-000580,-0.4949176838128474
ACH-000584,-0.338051869920646
ACH-000585,-0.09624873231018552
ACH-000588,-0.39899103265610014
ACH-000589,-0.4602214477540868
ACH-000591,-0.11369365952150555
ACH-000593,-0.12469678912936645
ACH-000600,-0.036633301089470036
ACH-000601,-0.4513255225061915
ACH-000605,-0.06816593433472594
ACH-000606,-0.2060450447127952
ACH-000608,-0.15027817142897396
ACH-000614,-0.3520045016165506
ACH-000616,-0.3711248124269827
ACH-000618,-0.4313205356504177
ACH-000619,-0.20394947271749408
ACH-000620,-0.20374654983959645
ACH-000621,-0.3016039168786054
ACH-000622,-0.2353476194738477
ACH-000623,-0.2043515797294497
ACH-000624,-0.4069797397528031
ACH-000627,-0.025053325146098617
ACH-000630,-0.23150484979917074
ACH-000631,0.1122023936629658
ACH-000632,-0.18533562822497826
ACH-000633,-0.2822840860299888
ACH-000637,-0.22512715789050247
ACH-000638,-0.1381570919187695
ACH-000646,-0.36750071222546826
ACH-000647,-0.22284802034821685
ACH-000648,-0.1977579171386257
ACH-000649,-0.04053612713396741
ACH-000651,-0.5158295671520309
ACH-000652,-0.1295737057714995
ACH-000653,-0.7114174526731168
ACH-000657,-0.12142594845022317
ACH-000658,-0.7455353601317222
ACH-000661,-0.5772614244183388
ACH-000662,-0.1696886554172801
ACH-000663,-0.3444710418399233
ACH-000665,-0.2771538395500836
ACH-000671,-0.2531186174149731
ACH-000672,-0.28177516539346403
ACH-000673,-0.2156978143434571
ACH-000676,-0.5386274446841189
ACH-000677,-0.610730043112005
ACH-000681,0.01488672887884017
ACH-000683,-0.05490929661987788
ACH-000684,-0.3810789101769411
ACH-000688,-0.2846851331702958
ACH-000693,-0.2365870881971951
ACH-000694,-0.1992903463462861
ACH-000695,-0.299670582351871
ACH-000696,-0.052807314276513764
ACH-000697,-0.3821370990716147
ACH-000699,-0.14363967337103736
ACH-000701,-0.1996538936985936
ACH-000706,-0.22925517838363155
ACH-000711,-0.2316921779952488
ACH-000713,-0.1778052112681406
ACH-000714,0.18564539195610694
ACH-000718,0.02211865914672117
ACH-000720,-0.2349991288752375
ACH-000721,-0.355516252050308
ACH-000724,-0.14064979614307854
ACH-000725,-0.42169147429855
ACH-000732,-0.17847032269909482
ACH-000734,-0.3040039959444729
ACH-000735,-0.09938276864812934
ACH-000736,-0.15585103647695836
ACH-000738,-0.23246098752947594
ACH-000746,-0.3676222248174718
ACH-000747,-0.5603929447404139
ACH-000748,-0.06644990865246582
ACH-000753,-0.22093766588392685
ACH-000756,-0.07646630566986287
ACH-000757,-0.2326842617345523
ACH-000758,-0.1829918404689778
ACH-000760,-0.02416592651152854
ACH-000762,-0.20636977340088145
ACH-000763,-0.5986060457654023
ACH-000764,-0.4529813322575663
ACH-000765,-0.40150734292985996
ACH-000766,-0.2189681415181214
ACH-000767,-0.3804700285959424
ACH-000768,-0.4773026750081754
ACH-000769,-0.15693364976902574
ACH-000770,-0.08103641632839588
ACH-000771,-0.019713097298526827
ACH-000773,0.0122267578650101
ACH-000776,0.0346910171169712
ACH-000777,-0.11238080386261556
ACH-000778,-0.19938632842564316
ACH-000781,0.04175672294288242
ACH-000782,-0.47385520273441606
ACH-000783,0.05669909784694178
ACH-000784,-0.04813428293931248
ACH-000785,-0.2374183551759806
ACH-000787,-0.299289817788243
ACH-000788,-0.1098898806012878
ACH-000791,-0.20465127230331312
ACH-000792,-0.11238643611242084
ACH-000794,-0.22101097905322856
ACH-000796,-0.01692470395424676
ACH-000798,-0.21380820217048752
ACH-000799,-0.33935478073772685
ACH-000800,-0.3852193063759386
ACH-000802,-0.16386702040331302
ACH-000804,-0.2645703527087332
ACH-000805,-0.11394929172385718
ACH-000809,-0.020854559899432915
ACH-000810,-0.38529279158624025
ACH-000811,-0.2852354836077172
ACH-000817,-0.3939509922365185
ACH-000819,-0.2469297963459416
ACH-000820,-0.11832426111385085
ACH-000821,-0.5167372103113024
ACH-000822,-0.4107206961959562
ACH-000823,0.0037396772563285897
ACH-000824,0.09604469100523737
ACH-000827,-0.07091924303908535
ACH-000829,-0.3943673278406172
ACH-000831,-0.5389681343109742
ACH-000832,-0.34926129960515795
ACH-000833,-0.3246892431083089
ACH-000834,-0.13122266097045832
ACH-000835,-0.1985452616916448
ACH-000836,-0.01613921275109914
ACH-000837,-0.4161580090247145
ACH-000838,-0.7106846496997857
ACH-000839,-0.018466945529218855
ACH-000840,-0.20827501365073645
ACH-000841,-0.3636556586598345
ACH-000843,-0.4205519751647345
ACH-000846,-0.28897567689382897
ACH-000847,-0.04858040682916283
ACH-000848,-0.3194572577719812
ACH-000849,-0.4496519567129445
ACH-000851,-0.4517323636110501
ACH-000855,-0.3006284521147259
ACH-000856,-0.6309149367986523
ACH-000858,-0.3044843074633093
ACH-000859,-0.21445146815628185
ACH-000861,-0.2288234643626005
ACH-000862,-0.1963233948266603
ACH-000865,-0.02076034574176451
ACH-000866,-0.2433840343161392
ACH-000867,-0.11025286280444334
ACH-000869,-0.1847006658627069
ACH-000872,-0.5027227071219671
ACH-000873,-0.2373167402107481
ACH-000876,-0.9856034238430712
ACH-000878,-0.19219608281009148
ACH-000880,-0.3383942266655308
ACH-000881,-0.2770311995882581
ACH-000882,-0.11477279094702456
ACH-000884,-0.21166491958794345
ACH-000885,-0.479963086049425
ACH-000887,-0.1913319548681924
ACH-000889,-0.5580039307466315
ACH-000896,-0.5460603356989457
ACH-000898,-0.3177834479002198
ACH-000900,-0.09560258911660703
ACH-000901,-0.06482877236485893
ACH-000905,-0.13561979556910275
ACH-000906,-0.29526197540990523
ACH-000907,-0.35913668177085706
ACH-000910,-0.6451818101622471
ACH-000911,-0.2414541873514871
ACH-000912,0.04245567023061613
ACH-000913,-0.23654361974041374
ACH-000915,-0.4934410084979405
ACH-000916,-1.039038954244354
ACH-000917,-0.31472022814637024
ACH-000920,-0.4892182603124674
ACH-000921,-0.6120369136971391
ACH-000924,-0.2933710100958181
ACH-000926,-0.2154930874986697
ACH-000928,-0.4709694414059025
ACH-000929,-0.2641453035342057
ACH-000932,-0.3542760911196346
ACH-000935,-0.2474555716953322
ACH-000936,-0.3790395472453417
ACH-000937,-0.7185732732470046
ACH-000938,-0.3357009809899513
ACH-000939,-0.3300705814088509
ACH-000941,-0.6571719856562379
ACH-000943,-0.6834563290990887
ACH-000946,-0.4350278473992496
ACH-000947,-0.7584507139067864
ACH-000948,-0.3712107059925423
ACH-000950,-0.2643063994185659
ACH-000953,-0.08518839995187928
ACH-000954,-0.030885092929586893
ACH-000957,-0.5799309883056832
ACH-000958,-0.19932369223841187
ACH-000960,-0.6881001152536501
ACH-000963,-0.5015423226197613
ACH-000968,-0.5938827143429957
ACH-000969,-0.27028730689520125
ACH-000972,-0.4235337568073923
ACH-000973,-0.2444464471595097
ACH-000974,-0.3100337278584114
ACH-000978,-0.1675292965649685
ACH-000984,-0.24689648499233005
ACH-000986,-0.4432268778581796
ACH-000988,-0.13933733526338096
ACH-000993,-0.03865617614962358
ACH-000994,-0.2223696190416572
ACH-000996,-0.249677357889648
ACH-001001,-0.5749565206350583
ACH-001020,-0.13465533574003707
ACH-001028,-0.20156081995491928
ACH-001031,0.08842571176686255
ACH-001038,-0.21276556957450324
ACH-001048,-0.43166479173903777
ACH-001050,0.1913563260492788
ACH-001053,-0.13028030150342715
ACH-001054,-0.01142524476731393
ACH-001061,0.014114566358629354
ACH-001067,-0.03218569087385369
ACH-001075,-0.2859191443421265
ACH-001096,-0.2639425592930691
ACH-001111,-0.3294500898676133
ACH-001119,-0.16132437412478814
ACH-001128,-0.17496818812567874
ACH-001134,-0.09245768964612354
ACH-001151,-0.3031651031028007
ACH-001163,-0.4100426418599283
ACH-001164,-0.2524396034608409
ACH-001183,0.11799369888999887
ACH-001192,-0.1593006215707931
ACH-001193,-0.09189777367900788
ACH-001196,-0.0887777487044009
ACH-001197,-0.32762833198235103
ACH-001205,-0.1094234794350262
ACH-001211,0.061166532782053314
ACH-001212,-0.13039346728829246
ACH-001228,-0.06607684593570615
ACH-001232,-0.07321933479418276
ACH-001239,-0.29645670838974203
ACH-001270,-0.20182648636733466
ACH-001274,-0.2879234523256177
ACH-001275,-0.1261878875906304
ACH-001277,-0.005643467797069464
ACH-001278,-0.3987205265368208
ACH-001280,-0.06426912483726117
ACH-001283,0.1064518588541097
ACH-001289,-0.18441768072801426
ACH-001300,-0.023687175833750573
ACH-001301,0.07597930132681638
ACH-001302,-0.36540494639305776
ACH-001306,-0.27321215692639866
ACH-001318,-0.3344193700112861
ACH-001322,0.17930518976094773
ACH-001328,-0.09875818829799647
ACH-001332,-0.20777142919135494
ACH-001336,-0.26455779701960264
ACH-001346,-0.3108268982951356
ACH-001353,-0.2097879046736944
ACH-001354,-0.0612550091883303
ACH-001367,-0.22409190471173912
ACH-001368,-0.5466214496192591
ACH-001374,0.0740972408694229
ACH-001377,-0.1741993942437141
ACH-001380,-0.4916283930806046
ACH-001391,-0.4081738703336733
ACH-001408,0.030209768566154975
ACH-001430,-0.01260591693491945
ACH-001431,-0.2495953845195793
ACH-001450,-0.5769153657367119
ACH-001496,-0.07979364815752435
ACH-001500,-0.1803796765097312
ACH-001523,-0.224834994127994
ACH-001532,0.03146500954123524
ACH-001550,-0.26071780023530783
ACH-001552,-0.036185800539077856
ACH-001554,-0.1229039104834963
ACH-001654,-0.14751621939892476
ACH-001735,-0.3440788030521198
ACH-001736,-0.8006716706424948
ACH-001737,-0.1038769699723664
ACH-001740,-0.18879417209884414
ACH-001745,-0.28860415062996697
ACH-001765,-0.2158473617237616
