,CAMK1 (8536)
ACH-000004,-0.03781812643102901
ACH-000005,0.008649096109547855
ACH-000007,-0.07789983203809872
ACH-000009,-0.006901062821454698
ACH-000011,0.019641977709577544
ACH-000012,0.1403166567554869
ACH-000013,0.07994918577342205
ACH-000014,0.25820969982444103
ACH-000015,0.14925472147606494
ACH-000017,0.15977021523897825
ACH-000018,-0.07804596813784423
ACH-000019,0.09284690506407207
ACH-000021,0.10311597519148673
ACH-000022,0.08752881450417634
ACH-000025,-0.05043839178737137
ACH-000028,0.1129720670899096
ACH-000030,0.0929492671390892
ACH-000035,0.07426537827562528
ACH-000036,-0.02517593410398284
ACH-000037,0.035501610075844486
ACH-000039,-0.02984661503782132
ACH-000040,0.011241687813502104
ACH-000041,0.10401937049746098
ACH-000042,-0.043528625592136175
ACH-000045,0.1133086970009934
ACH-000047,0.05295268941801656
ACH-000052,-0.15953485825679992
ACH-000053,0.017063514128705878
ACH-000054,-0.015036755607961947
ACH-000055,0.12759946853232804
ACH-000060,-0.06155098688387055
ACH-000067,0.1059520617723025
ACH-000070,0.03352421241732259
ACH-000075,0.07485568667540381
ACH-000078,-0.0846229504737169
ACH-000082,0.053030804441502745
ACH-000085,0.23190794048849495
ACH-000086,0.05411375158699461
ACH-000087,0.2409111677467023
ACH-000092,0.02122640495977957
ACH-000095,0.08618315320272994
ACH-000097,0.07283435491811369
ACH-000098,0.12195200856945534
ACH-000099,0.045406594332120416
ACH-000108,-0.07203735360691617
ACH-000113,0.02331842428446087
ACH-000116,-0.010012722962132157
ACH-000118,0.09938581350525816
ACH-000120,0.08126526264337215
ACH-000123,0.13292401164178094
ACH-000127,0.17574908706477912
ACH-000128,0.13956722951415865
ACH-000132,0.012761611077458357
ACH-000133,0.10355530086012656
ACH-000137,0.13242324050605994
ACH-000138,0.04556202831487108
ACH-000142,0.026423484475915287
ACH-000143,0.0006179815848641436
ACH-000146,0.06983461570258696
ACH-000148,0.12211786667460316
ACH-000150,0.0061924341448541705
ACH-000152,0.17074700879325885
ACH-000153,0.17000585432254675
ACH-000159,0.035211370097572185
ACH-000160,0.02308313292693514
ACH-000163,0.11629731867277003
ACH-000167,0.0962849415897823
ACH-000168,0.09719573911977984
ACH-000169,0.05528643180847423
ACH-000178,0.07144926807697327
ACH-000183,0.10994958567518236
ACH-000188,0.2322814833781593
ACH-000189,0.09214838086192656
ACH-000190,0.16467442925182552
ACH-000198,-0.024851603675565336
ACH-000203,0.11282665464267708
ACH-000204,0.14047114681388062
ACH-000206,-0.11036894370859547
ACH-000207,0.11169259629251373
