,TAL1 (6886)
ACH-000250,-0.0846293893320464
ACH-000251,-0.05492678561871262
ACH-000252,-0.06545818626219979
ACH-000253,-0.13935306204886494
ACH-000255,-0.22096349288713196
ACH-000256,-0.1411675053230027
ACH-000257,-0.023177364472932657
ACH-000258,-0.07980809202138972
ACH-000259,-0.06222891223062184
ACH-000260,-0.14578646711378385
ACH-000261,-0.0948165525381969
ACH-000262,-0.18257361892755272
ACH-000263,-0.18767177764240514
ACH-000264,-0.08983698833037239
ACH-000265,-0.09328810384297873
ACH-000266,-0.0572354455125722
ACH-000272,-0.11552863993282672
ACH-000274,-0.09362724510768416
ACH-000277,-0.16715202237825222
ACH-000278,-0.1160834963023829
ACH-000279,-0.2378453069027365
ACH-000280,-0.12442000890529993
ACH-000281,-0.14626420672616494
ACH-000288,-0.09873357735802883
ACH-000291,-0.09513433717764244
ACH-000293,-0.13752679828195424
ACH-000294,-0.08395753008361584
ACH-000295,-0.2802156140504957
ACH-000296,-0.0646678953938924
ACH-000302,-0.060295886077378576
ACH-000304,0.14282859234379794
ACH-000307,-0.09037598589752427
ACH-000308,-0.1045239492295774
ACH-000310,0.01237313162380096
ACH-000311,-0.11307543161765493
ACH-000312,-0.18542610042087626
ACH-000315,0.0731554833217261
ACH-000316,-0.13754204315520482
ACH-000317,-0.1272739562058884
ACH-000318,-0.24099668558051915
ACH-000319,-0.1735854008063084
ACH-000320,-0.12008617691683945
ACH-000322,-0.02677497909801519
ACH-000323,-0.12551128745061332
ACH-000324,0.04829465259998655
ACH-000329,-0.13382956235294316
ACH-000330,-0.16437325041664094
ACH-000331,-0.1364952671753736
ACH-000332,-0.09521715877497512
ACH-000334,0.10332100953891343
ACH-000335,-0.25818886243522554
ACH-000336,-0.1982479632562255
ACH-000337,0.14746961266893288
ACH-000338,-0.1200328523626812
ACH-000339,-0.030673705536835037
ACH-000341,-0.12204141314313205
ACH-000348,-0.0034964516608274863
ACH-000350,-0.06684497300725617
ACH-000352,-0.23653272987463475
ACH-000356,-0.13996904790707435
ACH-000361,-0.1948996965693721
ACH-000362,-0.10730634719822046
ACH-000363,-0.06566531048185265
ACH-000364,-0.2347305867580961
ACH-000365,-0.07717718628028797
ACH-000366,-0.016148915291798814
ACH-000368,-0.18268375081934246
ACH-000374,-0.1918611505165437
ACH-000375,0.038679009605184035
ACH-000376,-0.14805693360042144
ACH-000381,-0.03210103590919741
ACH-000383,-0.2002538383444236
ACH-000387,-0.11669260540452807
ACH-000389,-0.25063646443511195
ACH-000390,-0.0887550975078749
ACH-000393,-0.06399525514427297
ACH-000395,-0.13861998992858862
ACH-000396,-0.23013852081237204
ACH-000397,-0.09077488412493127
ACH-000401,-0.2334968197815143
ACH-000402,-0.21259509066196333
ACH-000403,-0.19442878143425574
ACH-000404,-0.033864149799009265
ACH-000406,-0.029680975721579864
ACH-000407,-0.09380069792088576
ACH-000408,-0.06811317511990561
ACH-000410,-0.1437584574883191
ACH-000411,-0.06981990398067531
ACH-000414,-0.0479286087578196
ACH-000415,-0.18875959515995674
ACH-000416,-0.04895392804893632
ACH-000420,-0.09533575796992952
ACH-000421,-0.07585070395739046
ACH-000424,-0.2985542220417466
ACH-000425,-0.10312545125597684
ACH-000426,-0.0498111731122205
ACH-000427,-0.14516076584729162
ACH-000433,-0.18971873559163194
ACH-000435,0.06978350246867268
ACH-000436,-0.09955543849735864
ACH-000444,-0.07661984353084024
ACH-000445,-0.500537907127387
ACH-000448,-0.14786227218033696
ACH-000450,-0.06001463939643849
ACH-000452,-0.037089380845403315
ACH-000454,-0.1831463341834334
ACH-000458,0.032829708296189836
ACH-000459,-0.10371469633673744
ACH-000460,0.055137144925505255
ACH-000461,-0.23966859528319864
ACH-000463,-0.10862950541311514
ACH-000464,-0.03901201259681232
ACH-000466,-0.05937845129262726
ACH-000467,-0.11521052215082794
ACH-000468,-0.04593573808906415
ACH-000469,-0.0432095776294234
ACH-000470,-0.08326238643913157
ACH-000471,-0.16361843506058585
ACH-000472,-0.056495087164711785
ACH-000473,-0.08065000451130151
ACH-000475,-0.0765407180134019
ACH-000476,-0.08951948375001309
ACH-000477,-0.17833957886219354
ACH-000479,0.02443642763265693
ACH-000480,0.04996737225833536
ACH-000481,-0.05266258963808895
ACH-000483,-0.15105012378145882
ACH-000484,-0.15338837705084435
ACH-000485,-0.29829704595380285
ACH-000486,-0.1834288555260854
ACH-000487,-0.12764314978237362
ACH-000488,-0.19433018287913506
ACH-000490,0.009776074263843462
ACH-000491,-0.19291092940925214
ACH-000495,-0.15383115977759426
ACH-000496,-0.2429448807661019
ACH-000499,-0.18662959113169936
ACH-000500,-0.4380406747317166
ACH-000502,-0.15160784445608927
ACH-000503,0.11114595259949377
ACH-000505,-0.06317553017239473
ACH-000507,-0.16872855167352174
ACH-000510,-0.1308412894108839
ACH-000511,-0.04545235069769435
ACH-000512,-0.18701539733728156
ACH-000516,0.07859968447923574
ACH-000517,-0.054655641607634635
ACH-000518,-0.12095754651487955
ACH-000520,-0.09437327808950892
ACH-000521,-0.3117714622931495
ACH-000522,-0.10774450705841776
ACH-000524,0.0362727288811712
ACH-000527,-0.11528062828964634
ACH-000528,-0.09186274321206003
ACH-000537,-0.1618820581243213
ACH-000541,-0.14250389338979175
ACH-000542,-0.0368525544698608
ACH-000544,-0.27923945437703
ACH-000545,-0.1131737709712869
ACH-000547,0.1083005159871217
ACH-000548,-0.025524493919238167
ACH-000549,-0.1366367743844833
ACH-000550,-0.20470916071883832
ACH-000552,-0.17004305473478493
ACH-000556,-0.05873936515366305
ACH-000557,-0.09488079089698816
ACH-000569,-0.2797957472495149
ACH-000570,0.10145423948494582
ACH-000571,-0.09552654915418347
ACH-000573,-0.0694126023982271
ACH-000576,0.05218881050840248
ACH-000579,0.1074794359748118
ACH-000580,-0.026432163652695125
ACH-000584,0.0430397259052052
ACH-000585,-0.1888102379812709
ACH-000588,-0.17712378952464314
ACH-000589,-0.09676462729799133
ACH-000591,-0.0016567033344633126
ACH-000593,-0.2276817205647953
ACH-000600,-0.20875515710957698
ACH-000601,-0.07085859281922946
ACH-000605,-0.21829520239894534
ACH-000606,-0.2386584589562853
ACH-000608,-0.008913367288739572
ACH-000614,-0.049186295936659685
ACH-000616,-0.04551503368826221
ACH-000618,-0.12353863783279866
ACH-000619,-0.2269481576238057
ACH-000620,-0.13574076049860134
ACH-000621,-0.1079915011897223
ACH-000622,-0.10598445645574603
ACH-000623,0.0031029892947127768
ACH-000624,-0.0016166447050959287
ACH-000627,-0.212913386101304
ACH-000630,-0.27469909288971545
ACH-000631,0.06793648287640454
ACH-000632,-0.08403007643738081
ACH-000633,-0.1108729239841931
ACH-000637,-0.16725533336677564
ACH-000638,-0.08812660434195259
ACH-000646,-0.0071007706757087044
ACH-000647,-0.16485887230525673
ACH-000648,-0.036340371736885264
ACH-000649,-0.10285135188283616
ACH-000651,-0.16230167699822584
ACH-000652,-0.3754546556188717
ACH-000653,0.0141318200944285
ACH-000657,-0.14216028631807992
ACH-000658,-0.08290993050010573
ACH-000661,-0.05773956544530879
ACH-000662,0.0021950682492178067
ACH-000663,-0.24308532027376606
ACH-000665,-0.11317394836670147
ACH-000671,-0.1553608194723427
ACH-000672,-0.017692693642451258
ACH-000673,-0.1086549703963337
ACH-000676,-0.06829804079414084
ACH-000677,-0.2159363480826048
ACH-000681,0.015462795171041922
ACH-000683,-0.2268315599755744
ACH-000684,0.2649939186164155
ACH-000688,-0.10763848813614943
ACH-000693,-0.1835309263418992
ACH-000694,-0.1189649797367851
ACH-000695,0.05315531454368835
ACH-000696,-0.1198510582836972
ACH-000697,-0.1354929357701777
ACH-000699,-0.09699363194345728
ACH-000701,-0.0611672359959773
ACH-000706,-0.12487347377436105
ACH-000711,-0.1068251177123964
ACH-000713,-0.26621586249233953
ACH-000714,-0.0723716177094285
ACH-000718,-0.002213955163697636
ACH-000720,-0.08237777416597533
ACH-000721,-0.12336173608411752
ACH-000724,0.0459281324435513
ACH-000725,-0.0415078811376113
ACH-000732,-0.12121531047828805
ACH-000734,-0.038932552949984316
ACH-000735,-0.11137348537966578
ACH-000736,-0.20455101940300116
ACH-000738,-0.03442134769037362
ACH-000746,-0.04236941393688121
ACH-000747,-0.15373374011062513
ACH-000748,-0.08952719308002505
ACH-000753,-0.12817299116535374
ACH-000756,-0.1374743037386275
ACH-000757,-0.07480743769591994
ACH-000758,-0.02382188703234274
ACH-000760,-0.12079815182973905
ACH-000762,-0.03940642545184198
ACH-000763,-0.11072853073607976
ACH-000764,-0.17043620424307632
ACH-000765,-0.09965373979101193
ACH-000766,-0.1663474593074799
ACH-000767,-0.07033442483700131
ACH-000768,0.011049311743907098
ACH-000769,0.0012608907374003786
ACH-000770,-0.06405865031609956
ACH-000771,-0.16098579141158262
ACH-000773,-0.0050540766978710745
ACH-000776,-0.12212479178323472
ACH-000777,-0.16430615179969812
ACH-000778,-0.0003635289791473504
ACH-000781,-0.07307146990158367
ACH-000782,-0.2692258950699533
ACH-000783,-0.08267176274200512
ACH-000784,-0.14293464216278198
ACH-000785,-0.12670381017105742
ACH-000787,-0.06811384047124414
ACH-000788,-0.0911835401634914
ACH-000791,-0.17848794869929496
ACH-000792,-0.09198335936416556
ACH-000794,-0.18269783604693307
ACH-000796,-0.09406551836921112
ACH-000798,-0.23463555921557855
ACH-000799,-0.03278567223077195
ACH-000800,-0.07340204339903421
ACH-000802,-0.29270823338084984
ACH-000804,0.02635962680857724
ACH-000805,-0.15933911843885384
ACH-000809,-0.1002687285801964
ACH-000810,0.05733465262318641
ACH-000811,-0.09490448309527287
ACH-000817,-0.08483349310188965
ACH-000819,-0.3159449963075108
ACH-000820,-0.1922247145527964
ACH-000821,0.022024832792239584
ACH-000822,0.08584995372084346
ACH-000823,-0.061916524846676174
ACH-000824,-0.16016114527373876
ACH-000827,-0.061398746915877274
ACH-000829,-0.14187431859972474
ACH-000831,-0.09315466067950144
ACH-000832,-0.19578895649129388
ACH-000833,0.08015517690919279
ACH-000834,-0.18903810053496306
ACH-000835,-0.1065535993295978
ACH-000836,-0.022911448176699423
ACH-000837,-0.24690054301193945
ACH-000838,-0.27937615432184765
ACH-000839,-0.248920646796548
ACH-000840,0.035894240069503286
ACH-000841,-0.23593157645266125
ACH-000843,-0.07010272193402088
ACH-000846,-0.3389357862407627
ACH-000847,-0.23738514234837846
ACH-000848,-0.051820514834960384
ACH-000849,-0.037603767057365386
ACH-000851,0.002270857282996985
ACH-000855,-0.16588667918290326
ACH-000856,-0.038900669503358486
ACH-000858,-0.03930987676524248
ACH-000859,-0.04700756682250358
ACH-000861,-0.09084267782011944
ACH-000862,-0.010632701783837621
ACH-000865,-0.15131621000472487
ACH-000866,-0.09766267846834346
ACH-000867,-0.08236955601099312
ACH-000869,-0.23784279585420334
ACH-000872,-0.14603684785701773
ACH-000873,-0.2162584106751813
ACH-000876,-0.09009463068066444
ACH-000878,-0.13477709470241053
ACH-000880,-0.1641217867126986
ACH-000881,-0.03411589625836209
ACH-000882,-0.147199443199211
ACH-000884,-0.11965976450914755
ACH-000885,-0.10520685148566568
ACH-000887,-0.18913353352740986
ACH-000889,-0.19685661749917804
ACH-000896,-0.09358970565733883
ACH-000898,-0.11022525102526494
ACH-000900,-0.08540977879906121
ACH-000901,-0.07519800609136942
ACH-000905,-0.0953200435697981
ACH-000906,-0.06730401445023054
ACH-000907,-0.15475617730908098
ACH-000910,-0.18340244550510845
ACH-000911,-0.0958643839780946
ACH-000912,-0.17543831384113776
ACH-000913,-0.08846475247332661
ACH-000915,-0.14401184691077648
ACH-000916,-0.228311564836864
ACH-000917,-0.16784287150852947
ACH-000920,-0.2288899177386909
ACH-000921,-0.15594181384044678
ACH-000924,-0.17549556977673764
ACH-000926,-0.25312764039216096
ACH-000928,-0.30189939771738955
ACH-000929,-0.3241973947645509
ACH-000932,-0.09956831200886147
ACH-000935,-0.10376486319825318
ACH-000936,-0.14535186588277074
ACH-000937,-0.2055477242792232
ACH-000938,-0.16028875532449835
ACH-000939,0.22290414228991698
ACH-000941,-0.04352319876966067
ACH-000943,-0.13468870276304667
ACH-000946,-0.2407437725468593
ACH-000947,-0.0454705864491668
ACH-000948,-0.13055846956546008
ACH-000950,-0.0947348992710452
ACH-000953,-0.16073106118954966
ACH-000954,0.0001389976895825069
ACH-000957,-0.26039542184607545
ACH-000958,-0.05236664455642564
ACH-000960,-0.14644455618285304
ACH-000963,-0.09415494823522301
ACH-000968,-0.14455363325710816
ACH-000969,-0.28248585782487456
ACH-000972,-0.0019508089098702933
ACH-000973,-0.10998813731208316
ACH-000974,-0.12685890793359347
ACH-000978,-0.28813905746231216
ACH-000984,-0.33316677964592056
ACH-000986,-0.14611205776201613
ACH-000988,-0.04146738801610315
ACH-000993,-0.08679396989162137
ACH-000994,-0.08748632452441353
ACH-000996,-0.10379528931802813
ACH-001001,-0.1307870184557896
ACH-001020,0.1227363907730998
ACH-001028,-0.12930620876508922
ACH-001031,0.007114792737053539
ACH-001038,-0.036485131765225866
ACH-001048,-0.07053390584770257
ACH-001050,-0.20378938460073368
ACH-001053,-0.17806525395797898
ACH-001054,-0.050617036143535264
ACH-001061,-0.16378206205927326
ACH-001067,-0.14536226709001965
ACH-001075,-0.02825854414952089
ACH-001096,-0.07752167533770596
ACH-001111,-0.2773498056093737
ACH-001119,0.1225440613272632
ACH-001128,0.4860984729615516
ACH-001134,-0.12013675856786045
ACH-001151,-0.10095651152706443
ACH-001163,-0.17369425441246156
ACH-001164,-0.08633328410935846
ACH-001183,-0.13698728751136668
ACH-001192,-0.07134946603942159
ACH-001193,-0.13416215708459653
ACH-001196,-0.1444369200200984
ACH-001197,-0.0943849985593488
ACH-001205,-0.18011120576878886
ACH-001211,-0.006551371846436172
ACH-001212,-0.2615075837121412
ACH-001228,-0.2157640651555972
ACH-001232,-0.012300095380141915
ACH-001239,-0.0710831720436368
ACH-001270,-0.2508367673536663
ACH-001274,-0.16733720040657146
ACH-001275,-0.15539071430607387
ACH-001277,-0.2688368925541801
ACH-001278,-0.01906669255992187
ACH-001280,-0.14752007905814934
ACH-001283,-0.022594950436057446
ACH-001289,0.0671294216680807
ACH-001300,-0.141416908380545
ACH-001301,-0.13912938945988335
ACH-001302,-0.1880013754480332
ACH-001306,-0.15369854157400986
ACH-001318,-0.16694732775130336
ACH-001322,0.04935804587838908
ACH-001328,-0.16092508808567735
ACH-001332,-0.06981544932772682
ACH-001336,-0.14387673950386498
ACH-001346,-0.01872099636205909
ACH-001353,-0.15274944547285618
ACH-001354,-0.054206605509543385
ACH-001367,-0.3027064314800621
ACH-001368,-0.15596107871646536
ACH-001374,0.04761391320532997
ACH-001377,-0.1623887974143011
ACH-001380,-0.16121877618729186
ACH-001391,0.15424633870777174
ACH-001408,-0.227597153343913
ACH-001430,-0.100964911354257
ACH-001431,0.008003223517442726
ACH-001450,-0.021839830200843853
ACH-001496,0.02810885785246368
ACH-001500,-0.07423186798667512
ACH-001523,-0.14855326618887565
ACH-001532,-0.13305610987998948
ACH-001550,0.10136964396955113
ACH-001552,-0.18937398248733267
ACH-001554,-0.0864734134192301
ACH-001654,-0.020858294785860886
ACH-001735,-0.006482395624779768
ACH-001736,0.02464127831260594
ACH-001737,-0.1016088248152914
ACH-001740,-0.00687982668661015
ACH-001745,-0.12313084432467895
ACH-001765,-0.1515826943209951
