,TAF5 (6877)
ACH-000004,-0.8875879642591497
ACH-000005,-0.8869056306905546
ACH-000007,-1.070376397720736
ACH-000009,-0.7345351020122591
ACH-000011,-0.8409277446762505
ACH-000012,-0.9994174728507358
ACH-000013,-0.8915130185552194
ACH-000014,-0.8470128306722599
ACH-000015,-0.8352983204025141
ACH-000017,-0.8965685438297288
ACH-000018,-0.9176460490953458
ACH-000019,-0.9611198815211508
ACH-000021,-0.8651524323014298
ACH-000022,-0.5793145273660744
ACH-000025,-0.97481897980473
ACH-000028,-0.9625111896943268
ACH-000030,-0.9363190553906364
ACH-000035,-0.9527939197919936
ACH-000036,-0.5216477329329805
ACH-000037,-0.9281687801336233
ACH-000039,-0.9667985530756436
ACH-000040,-0.835853150279858
ACH-000041,-0.98937755508805
ACH-000042,-0.7273449907266964
ACH-000045,-0.8584050342413629
ACH-000047,-0.8687888038889087
ACH-000052,-0.7918081661316175
ACH-000053,-1.2167736034961627
ACH-000054,-0.7608650286890395
ACH-000055,-0.9325062974600141
ACH-000060,-0.6794181986624624
ACH-000067,-1.1211207012837774
ACH-000070,-0.6702676762875346
ACH-000075,-0.938291420881656
ACH-000078,-0.8021198048592297
ACH-000082,-0.94911245062403
ACH-000085,-0.942563354047626
ACH-000086,-0.7915264883983275
ACH-000087,-0.9546908953091244
ACH-000092,-0.7388041565685614
ACH-000095,-0.8966954059406625
ACH-000097,-0.6883465069297853
ACH-000098,-0.914592914760536
ACH-000099,-0.8577479736957146
ACH-000108,-0.8999603606483442
ACH-000113,-1.028077135681564
ACH-000116,-0.6131405561679759
ACH-000118,-1.1578477492446224
ACH-000120,-0.7635547821884103
ACH-000123,-0.8967347466230784
ACH-000127,-0.8645859585605145
ACH-000128,-0.9984252521193088
ACH-000132,-0.9400880120293588
ACH-000133,-0.7148167606045049
ACH-000137,-0.9851056631479936
ACH-000138,-0.6327259609169281
ACH-000142,-0.7625854196548263
ACH-000143,-0.9905952070017706
ACH-000146,-0.5222095290960335
ACH-000148,-0.9055734642990996
ACH-000150,-0.9039633492088941
ACH-000152,-1.0297126682970856
ACH-000153,-1.0322845831180067
ACH-000159,-1.0496465663347838
ACH-000160,-0.6456467760117806
ACH-000163,-0.8271788112310363
ACH-000167,-0.8068074041141741
ACH-000168,-0.7348930851614631
