,NEK1 (4750)
ACH-000004,-0.11312389225258875
ACH-000005,0.03140868456497927
ACH-000007,-0.5361091939729963
ACH-000009,-0.15539168923242866
ACH-000011,-0.2435216970874096
ACH-000012,-0.0805579382062065
ACH-000013,0.023973132754004804
ACH-000014,-0.2440167749737865
ACH-000015,0.15572547073913906
ACH-000017,-0.07673392044491997
ACH-000018,-0.19663200976617276
ACH-000019,0.002295056464732361
ACH-000021,-0.0478874531247007
ACH-000022,0.0718444496476811
ACH-000025,-0.0017741451811153297
ACH-000028,-0.2258787614117569
ACH-000030,-0.09331012709523537
ACH-000035,0.07326891950318379
ACH-000036,-0.12708581538350402
ACH-000037,-0.08303824599746394
ACH-000039,-0.0916887552675371
ACH-000040,-0.26615534602335983
ACH-000041,-0.20480198094508045
ACH-000042,-0.21389642470276868
ACH-000045,-0.2770407318127292
ACH-000047,0.06631472282108054
ACH-000052,-0.1042649701909868
ACH-000053,0.15293455608239154
ACH-000054,-0.1607655955532317
ACH-000055,-0.2846362022165841
ACH-000060,-0.13813953440671367
ACH-000067,-0.024792115145070008
ACH-000070,-0.08991912290872242
ACH-000075,0.15516019041761192
ACH-000078,-0.13441904735290958
ACH-000082,0.07568495574306004
ACH-000085,-0.09870702695169348
ACH-000086,0.031301221014177434
ACH-000087,-0.1972641390974448
ACH-000092,-0.02451207490945333
ACH-000095,-0.05991216806806628
ACH-000097,0.08392601735250207
ACH-000098,-0.07797904044320697
ACH-000099,0.1614186102469577
ACH-000108,-0.07532260418725834
ACH-000113,-0.2670583526329703
ACH-000116,0.006912527675373562
ACH-000118,-0.10982983602656196
ACH-000120,-0.011211103848189392
ACH-000123,-0.10164917497661048
ACH-000127,-0.3135572766836966
ACH-000128,0.0079096267059278
ACH-000132,-0.11389771461085588
ACH-000133,-0.08726212894167297
ACH-000137,-0.01813468546792197
ACH-000138,-0.17946410500198995
ACH-000142,-0.18491441177990825
ACH-000143,-0.16213645178630148
ACH-000146,-0.15952239809826094
ACH-000148,-0.19284272188308768
ACH-000150,-0.2929395423786748
ACH-000152,-0.034056486751445236
ACH-000153,0.01989585902387997
ACH-000159,0.025982978579555137
