,TPM3 (7170)
ACH-000004,-0.11212189524494648
ACH-000005,0.42047872454807983
ACH-000007,-0.25262594774992336
ACH-000009,-0.2254357125029098
ACH-000011,-0.0835181685527109
ACH-000012,-0.3627184741368069
ACH-000013,-0.2541305821186093
ACH-000014,-0.35642485337876245
ACH-000015,-0.19942532758814213
ACH-000017,-0.2213895956413776
ACH-000018,-0.2323903534201593
ACH-000019,-0.09773908992104496
ACH-000021,-0.23659092286787065
ACH-000022,-0.19042177099692104
ACH-000025,-0.2488344044843545
ACH-000028,-0.19537989365049035
ACH-000030,-0.01016904043753532
ACH-000035,-0.1974310259604569
ACH-000036,-0.2367870043203206
ACH-000037,-0.06086493553441081
ACH-000039,-0.2493812856652282
ACH-000040,-0.22054642480630748
ACH-000041,-0.23436631694486354
ACH-000042,-0.10999489970667006
ACH-000045,-0.16421887735601814
ACH-000047,-0.18322527658279905
ACH-000052,-0.19093152560313925
ACH-000053,-0.1608130366668575
ACH-000054,-0.14308730304796313
ACH-000055,-0.16540302137523413
ACH-000060,-0.1074987108701928
ACH-000067,-0.19100029502977206
ACH-000070,-0.3405158278816468
ACH-000075,-0.15419756953272032
ACH-000078,-0.2892439144268029
ACH-000082,-0.08196785556148863
ACH-000085,-0.1438526358996528
ACH-000086,-0.2764094300017388
ACH-000087,-0.0032123632673814032
ACH-000092,-0.17201371006455266
ACH-000095,-0.11233107727691848
ACH-000097,-0.21764559560440733
ACH-000098,-0.22413983184285294
ACH-000099,-0.14250132498116794
ACH-000108,-0.3244646148755649
ACH-000113,-0.4141856412551316
ACH-000116,-0.14861223925373654
ACH-000118,-0.1007986193508373
ACH-000120,-0.3328101831556736
ACH-000123,-0.1908666428235796
ACH-000127,-0.3039620381983438
ACH-000128,-0.18748065801464825
ACH-000132,-0.29172438032024123
ACH-000133,-0.29841857141542344
ACH-000137,-0.1043341046429876
ACH-000138,-0.1489161714758623
ACH-000142,-0.2958074310772298
ACH-000143,-0.2949740755740436
ACH-000146,-0.21507199044488534
ACH-000148,-0.19296955986775507
ACH-000150,-0.22709654814277005
ACH-000152,-0.27798997825021804
ACH-000153,-0.5427934023575319
ACH-000159,-0.10559160822141116
ACH-000160,-0.1830301978112464
ACH-000163,-0.16363654544086292
ACH-000167,-0.34805206504928565
ACH-000168,-0.11396728205978875
ACH-000169,0.02735903382079872
ACH-000178,-0.2053769253599788
ACH-000183,-0.13617606617077288
ACH-000188,-0.30581345545134103
ACH-000189,-0.12323752091963573
ACH-000190,-0.10574985534186522
ACH-000198,-0.19137615698686247
ACH-000203,-0.03510377959574064
ACH-000204,-0.3554733215200321
ACH-000206,-0.09188880641435017
ACH-000207,-0.10963636845921412
ACH-000208,-0.2436948944670401
ACH-000210,-0.10365391890563502
ACH-000211,0.013388385974736836
ACH-000215,-0.2477088899577437
ACH-000221,-0.13253587040830933
ACH-000222,-0.15834318376866016
ACH-000223,-0.1503441583460915
ACH-000226,-0.2781570594644285
ACH-000227,-0.20146664266496456
ACH-000228,-0.1569888685638141
ACH-000231,-0.21325928115283094
ACH-000232,-0.2436648386210081
ACH-000233,-0.22198967893702984
ACH-000234,-0.2688907343919497
ACH-000235,-0.3082654972292685
ACH-000237,-0.2789226249185611
ACH-000238,-0.1895134968466248
ACH-000242,-0.17496974373511595
ACH-000243,-0.11174980336103396
ACH-000244,-0.270407187244175
ACH-000246,-0.2255369473620069
ACH-000248,0.043651250489832386
ACH-000250,-0.2002254386717908
ACH-000251,-0.1818035737764173
ACH-000252,-0.30754142537336404
ACH-000253,-0.11325345525995692
ACH-000255,-0.20644592659076952
ACH-000256,-0.1933969087893162
ACH-000257,0.10709624845711556
ACH-000258,-0.08576658591792216
ACH-000259,-0.21589678871905
ACH-000260,-0.18953067903494386
ACH-000261,-0.1139804210839961
ACH-000262,-0.332783889994784
ACH-000263,-0.2601363704768292
ACH-000264,-0.36252829224182814
ACH-000265,0.009074041878281746
ACH-000266,-0.13896325829057332
ACH-000272,-0.1494896187437166
ACH-000274,-0.10538309108215932
ACH-000277,-0.11517579370256532
ACH-000278,-0.35265183592662275
ACH-000279,-0.1703484317254317
ACH-000280,-0.2814888205603084
ACH-000281,-0.2739199060861318
ACH-000288,-0.21514877970565502
ACH-000291,-0.029271577920045564
ACH-000293,-0.2868203464772032
ACH-000294,-0.12025027262148665
ACH-000295,-0.2856868200205891
ACH-000296,-0.11085953666714213
ACH-000302,-0.14087186445374758
ACH-000304,-0.2690064131494645
ACH-000307,-0.17199332612592164
ACH-000308,-0.21653297586813355
ACH-000310,-0.034774703688270014
ACH-000311,-0.1554651627318371
ACH-000312,-0.2243020531801781
ACH-000315,-0.05799122325388877
ACH-000316,-0.10910450320168652
ACH-000317,0.04944393445643764
ACH-000318,-0.06602176449151377
ACH-000319,-0.2955090057785916
ACH-000320,-0.16063603803739498
ACH-000322,-0.4658528682838829
ACH-000323,-0.2683142215422
ACH-000324,-0.1397505625102088
ACH-000329,-0.2188469560202173
ACH-000330,-0.1613425787773579
ACH-000331,-0.056867855198679165
ACH-000332,-0.2733489916685052
ACH-000334,-0.36854551016773146
ACH-000335,0.05895313475382494
ACH-000336,-0.4725689085057368
ACH-000337,0.050430409150757464
ACH-000338,-0.07590554254159493
ACH-000339,-0.12901182384395987
ACH-000341,-0.3301254393461751
ACH-000348,-0.12120253010503193
ACH-000350,-0.1448590387477112
ACH-000352,-0.018690692677345917
ACH-000356,-0.27009326533412115
ACH-000361,-0.037416263541733316
ACH-000362,-0.2694020622590847
ACH-000363,-0.30218446534464843
ACH-000364,0.00284576510154818
ACH-000365,-0.07864224428731871
ACH-000366,-0.2270952671002855
ACH-000368,0.011833089089427215
ACH-000374,-0.17093663105007065
ACH-000375,-0.07167174657038429
ACH-000376,-0.13515377056635755
ACH-000381,-0.05466196672197489
ACH-000383,-0.06756140044363228
ACH-000387,-0.17172079011069072
ACH-000389,-0.15438802442180086
ACH-000390,-0.2284703798323441
ACH-000393,-0.16587339010219412
ACH-000395,-0.2620227392024694
ACH-000396,-0.0569736633450957
ACH-000397,-0.2628108948544826
ACH-000401,-0.3745830258284274
ACH-000402,0.09302124472047857
ACH-000403,-0.15613044554238908
ACH-000404,-0.14917704900752346
ACH-000406,-0.1979878269053684
ACH-000407,-0.001763986597663421
ACH-000408,-0.2601771191905787
ACH-000410,-0.3478431187707361
ACH-000411,-0.08807550553396071
ACH-000414,-0.2065507359725278
ACH-000415,-0.09621382599494567
ACH-000416,-0.1371596869344214
ACH-000420,-0.14760135901313126
ACH-000421,-0.17461543478198033
ACH-000424,-0.0678510530066945
ACH-000425,0.0018560334400601587
ACH-000426,-0.3662480520252429
ACH-000427,-0.1465176495236831
ACH-000433,-0.25182653997262905
ACH-000435,-0.195600172454938
ACH-000436,-0.3535688505664785
ACH-000444,-0.17910532617175698
ACH-000445,0.12799135035521386
ACH-000448,-0.04663471546742562
ACH-000450,-0.2545043487263332
ACH-000452,-0.24391036802639954
ACH-000454,-0.4094611726494901
ACH-000458,-0.2243081141070747
ACH-000459,0.0012655228411636505
ACH-000460,-0.17467568592991942
ACH-000461,-0.5515285543059789
ACH-000463,-0.13419167734308207
ACH-000464,-0.18409540997471094
ACH-000466,-0.07250947945973414
ACH-000467,-0.2527493629669361
ACH-000468,-0.1043491684669916
ACH-000469,-0.08505539695842337
ACH-000470,-0.2047129653097987
ACH-000471,-0.1365201998860582
ACH-000472,-0.14402356291162852
ACH-000473,-0.02451008124394797
ACH-000475,-0.2470136133878536
ACH-000476,-0.0671642077148438
ACH-000477,-0.1880945931932016
ACH-000479,-0.6224006189525151
ACH-000480,-0.30228566944544577
ACH-000481,-0.22572899319252
ACH-000483,-0.3218855580369705
ACH-000484,-0.3037634247466328
ACH-000485,-0.13487166258620112
ACH-000486,-0.08492088022271313
ACH-000487,-0.20812662305442145
ACH-000488,-0.08956582736313806
ACH-000490,-0.25976175783162664
ACH-000491,-0.4583783260331123
ACH-000495,-0.5253449315424028
ACH-000496,-0.045694876185708284
ACH-000499,-0.102271893459998
ACH-000500,-0.4376708711438132
ACH-000502,-0.16114646779851854
ACH-000503,-0.20090759784872608
ACH-000505,-0.13433896441237236
ACH-000507,-0.2678741927658921
ACH-000510,-0.23737556281076655
ACH-000511,-0.20467721018518045
ACH-000512,-0.21426861768821945
ACH-000516,-0.2379328855737149
ACH-000517,-0.3265123051962963
ACH-000518,-0.16296035186300994
ACH-000520,-0.24178004791173305
ACH-000521,-0.213238339609211
ACH-000522,-0.2885446039858613
ACH-000524,-0.242131588370923
ACH-000527,-0.19821110423519536
ACH-000528,-0.26739116107679595
ACH-000537,-0.07403485347805913
ACH-000541,0.05182681864999398
ACH-000542,-0.21522357518964166
ACH-000544,-0.19193891995213627
ACH-000545,-0.3430062029108546
ACH-000547,-0.20198061375922988
ACH-000548,-0.4474697419476337
ACH-000549,-0.09931734750955128
ACH-000550,-0.09636565353042363
ACH-000552,-0.2201207358966144
ACH-000556,-0.20175440829611932
ACH-000557,-0.21846482351626276
ACH-000569,-0.16772122217592605
ACH-000570,0.04545476007794349
ACH-000571,-0.2069614212224481
ACH-000573,-0.2505950113786488
ACH-000576,-0.21204994910171526
ACH-000579,0.17980580476756414
ACH-000580,-0.44627759519836185
ACH-000584,-0.1729844320074609
ACH-000585,-0.2244887803381632
ACH-000588,-0.3587926264003505
ACH-000589,-0.24770179170858736
ACH-000591,0.016810807679093563
ACH-000593,-0.13544887600729694
ACH-000600,-0.2017059656133132
ACH-000601,-0.2020226559682532
ACH-000605,-0.34018401746040394
ACH-000606,0.06092815406610628
ACH-000608,-0.2956600093703519
ACH-000614,0.024629733578958625
ACH-000616,-0.18601606284776034
ACH-000618,-0.2621258643319626
ACH-000619,-0.09133216401556782
ACH-000620,-0.17008194129196125
ACH-000621,-0.2762355165096391
ACH-000622,-0.06308798689046419
ACH-000623,-0.17824125756530718
ACH-000624,-0.1399581465718167
ACH-000627,-0.01067730869451838
ACH-000630,-0.20425767960152766
ACH-000631,-0.3787862483884614
ACH-000632,-0.2169372880216897
ACH-000633,-0.04289291034696635
ACH-000637,-0.26237316679177936
ACH-000638,-0.19614238963721825
ACH-000646,-0.11149940320868244
ACH-000647,-0.2788943355098949
ACH-000648,-0.14463466346195664
ACH-000649,-0.16061273951924598
ACH-000651,-0.13084433010021154
ACH-000652,-0.03404861898479267
ACH-000653,-0.3135873736164217
ACH-000657,-0.1358144778861326
ACH-000658,-0.3659268590502739
ACH-000661,-0.05895900803080825
ACH-000662,-0.1934561619080528
