,ATP4A (495)
ACH-000004,-0.0018118296192263766
ACH-000005,-0.4522475353218513
ACH-000007,-0.1826825525746319
ACH-000009,-0.06693287218498567
ACH-000011,0.02972899974103681
ACH-000012,0.07989069294819348
ACH-000013,-0.15715994461535154
ACH-000014,0.04884866880307885
ACH-000015,-0.17828375674899627
ACH-000017,-0.06052552721352504
ACH-000018,-0.008795524463934534
ACH-000019,-0.1269985124484103
ACH-000021,-0.020176452247037725
ACH-000022,-0.11309438889822225
ACH-000025,0.0503776808802499
ACH-000028,-0.06224341280342127
ACH-000030,-0.1328242902926902
ACH-000035,-0.0571035544765138
ACH-000036,0.010390441159765984
ACH-000037,0.0968080802333344
ACH-000039,-0.08413518006908763
ACH-000040,0.18534033448525256
ACH-000041,-0.13631370788782576
ACH-000042,-0.025003021127413236
ACH-000045,-0.06977160445079336
ACH-000047,-0.03672760887024835
ACH-000052,0.06833973263701809
ACH-000053,-0.09884322360846973
ACH-000054,0.06317907224143228
ACH-000055,0.04267369092752812
ACH-000060,0.13259498006225254
ACH-000067,-0.06706317158531454
ACH-000070,0.0306041605553573
ACH-000075,-0.0014041741974619565
ACH-000078,-0.18526297682707485
ACH-000082,-0.005293385705430275
ACH-000085,0.13520920599123926
ACH-000086,-0.07261296226578275
ACH-000087,-0.05208008279866018
ACH-000092,-0.08790109357683171
ACH-000095,-0.011290785577173805
ACH-000097,-0.09393580008502143
ACH-000098,-0.08285406254050187
ACH-000099,-0.10293815282676187
ACH-000108,0.010294819407350641
ACH-000113,0.02591523624546831
ACH-000116,-0.004649576830487135
ACH-000118,-0.06269104982667682
ACH-000120,-0.004698137241018831
ACH-000123,0.00017728756123135288
ACH-000127,-0.023376428093642557
ACH-000128,0.22490968905604114
ACH-000132,0.05534898782601808
ACH-000133,-0.010267606664322491
ACH-000137,-0.048465375949150236
ACH-000138,-0.04791307122539504
ACH-000142,-0.15439290171341827
ACH-000143,0.02942234430607711
ACH-000146,-0.08799089918260858
ACH-000148,0.026361111307045014
ACH-000150,-0.11001529276841726
ACH-000152,-0.010237770597394174
ACH-000153,-0.12976728331912665
ACH-000159,-0.035712991390120005
ACH-000160,-0.037614603213225635
ACH-000163,-0.17595921015209665
ACH-000167,4.992066314081973e-05
ACH-000168,0.143123162899981
ACH-000169,-0.02487541718566845
ACH-000178,-0.054010069131673534
ACH-000183,-0.10505744293079748
ACH-000188,-0.09359618108132067
ACH-000189,-0.04645882542829188
ACH-000190,-0.004138188815933242
ACH-000198,-0.0250982398100982
ACH-000203,0.07344419421990697
ACH-000204,0.2379890148456953
ACH-000206,-0.0075378127714260485
ACH-000207,-0.056972471566679166
ACH-000208,0.05112159514373884
ACH-000210,0.327791475056655
ACH-000211,-0.10793663555189673
ACH-000215,-0.007863135192474759
ACH-000221,-0.010512078153931449
ACH-000222,0.0629063197251806
ACH-000223,-0.036924338247677074
ACH-000226,-0.06265074779789212
ACH-000227,-0.08060728741535086
ACH-000228,0.037620298887246974
ACH-000231,0.11390579194697124
ACH-000232,0.04515542097210402
ACH-000233,-0.12346633685509725
ACH-000234,-0.09293717284987874
ACH-000235,-0.04042197152243383
ACH-000237,0.017163213620508287
ACH-000238,0.021286069206078426
ACH-000242,-0.0001817625758135196
ACH-000243,-0.019531878301100244
ACH-000244,-0.003637702748007713
ACH-000246,0.012299412404213415
ACH-000248,-0.07050431568362077
ACH-000250,-0.016600684471686573
ACH-000251,0.10424001471225468
ACH-000252,0.09929141736571022
ACH-000253,-0.08180286291609261
ACH-000255,-0.01131231057622409
ACH-000256,-0.0094107382662062
ACH-000257,-0.008030538921027947
ACH-000258,-0.015026367963267088
ACH-000259,-0.0958545541405248
ACH-000260,-0.11910175308553887
ACH-000261,-0.06732403692717329
ACH-000262,0.09914015293804757
ACH-000263,0.07302188199815406
ACH-000264,0.05537852112007202
ACH-000265,0.061220253754985215
ACH-000266,-0.03904615649128893
ACH-000272,0.09088018385922253
ACH-000274,-0.05374165050117303
ACH-000277,0.08037764841056529
ACH-000278,-0.05369644239072615
ACH-000279,0.021281904519272598
ACH-000280,-0.2069496357961476
ACH-000281,0.1984695200757898
ACH-000288,0.04227102375813847
ACH-000291,0.05363327279968133
ACH-000293,-0.1836727489678826
ACH-000294,-0.1197995003413065
ACH-000295,0.07249814627767465
ACH-000296,-0.16402155779648378
ACH-000302,-0.14146706308154766
ACH-000304,-0.11159458511926344
ACH-000307,-0.010358296027419679
ACH-000308,-0.03812012127605605
ACH-000310,-0.06920720942327416
ACH-000311,0.01778518463875234
ACH-000312,0.058130596617772576
ACH-000315,0.104341762028568
ACH-000316,0.09261736276621926
ACH-000317,0.15391488193592934
ACH-000318,-0.12887603398933725
ACH-000319,0.04417914290355149
ACH-000320,0.03651414811551768
ACH-000322,0.03471512889560713
ACH-000323,0.08090001882299999
ACH-000324,0.016601571662219303
ACH-000329,-0.016899879445014403
ACH-000330,-0.013381981947269963
ACH-000331,0.18567856697007484
ACH-000332,0.03695466282762559
ACH-000334,-0.14163972283987755
ACH-000335,0.13206803660677718
ACH-000336,-0.06783651283848867
ACH-000337,-0.03877771401554818
ACH-000338,-0.029430996131696224
ACH-000339,-0.0824755810526952
ACH-000341,-0.050865024584269385
ACH-000348,0.13853728186998768
ACH-000350,-0.022090596813246825
ACH-000352,-0.014388793793969753
ACH-000356,-0.2447627343289201
ACH-000361,0.07061484271806591
ACH-000362,-0.04872641375702587
ACH-000363,-0.00737673287131783
ACH-000364,0.0166605683802064
ACH-000365,-0.07172184114977997
ACH-000366,-0.11287307371268288
ACH-000368,0.041098076137538284
ACH-000374,0.03284950791415967
ACH-000375,-0.06392476608248109
ACH-000376,0.07909300458557403
ACH-000381,-0.1660683408932972
ACH-000383,-0.14315195234369096
ACH-000387,0.09131437373344416
ACH-000389,-0.2349239233047544
ACH-000390,0.0030555921629744852
ACH-000393,0.01563867082455024
ACH-000395,-0.1707768355616772
ACH-000396,-0.5109350575481129
ACH-000397,-0.09223510498320044
ACH-000401,-0.16644286350938473
ACH-000402,-0.1841455843959756
ACH-000403,-0.06879343243779522
ACH-000404,0.03783302300551097
ACH-000406,-0.0373672937571688
ACH-000407,-0.03424373618920458
ACH-000408,-0.12179003202080553
ACH-000410,-0.03759996622515946
ACH-000411,-0.05463331968939436
ACH-000414,-0.08221280232884567
ACH-000415,-0.07248775604308763
ACH-000416,-0.005489371778960192
ACH-000420,-0.03967454093280856
ACH-000421,-0.01688286796674739
ACH-000424,-0.025940730190900742
ACH-000425,-0.05741178477219878
ACH-000426,-0.01338790017584372
ACH-000427,-0.08271926951005203
ACH-000433,0.1204378846790001
ACH-000435,0.09336182339583464
ACH-000436,-0.041836841472030144
ACH-000444,0.13494938474144033
ACH-000445,0.10279481315914027
ACH-000448,-0.05950235281324781
ACH-000450,0.002805796912299902
ACH-000452,0.032726676161823905
ACH-000454,-0.11644215296207977
ACH-000458,-0.05122785254476442
ACH-000459,-0.08654819848397341
ACH-000460,0.043568443783240665
ACH-000461,0.0264093204028239
ACH-000463,-0.015494477749314228
ACH-000464,-0.047451633979775525
ACH-000466,-0.058058926035422925
ACH-000467,-0.041600514245997935
ACH-000468,-0.11418929075631365
ACH-000469,-0.08635843487461743
ACH-000470,-0.08853347558364043
ACH-000471,-0.0044555203167618825
ACH-000472,-0.11768497766944135
ACH-000473,0.06969188562184593
ACH-000475,-0.04463908997315876
ACH-000476,0.06442848600216723
ACH-000477,0.0010548797819216306
ACH-000479,0.3281355686839301
ACH-000480,-0.005883921980243613
ACH-000481,-0.07439999618294155
ACH-000483,0.00863196883093493
ACH-000484,-0.10862853299063613
ACH-000485,-0.012888933454200887
ACH-000486,-0.11208320709470086
ACH-000487,0.07670803878570777
ACH-000488,-0.0300292610136736
ACH-000490,-0.037963580400957535
ACH-000491,-0.2186689965511274
ACH-000495,0.14098058245326114
ACH-000496,-0.02848773203039898
ACH-000499,-0.3431192178916766
ACH-000500,0.4297998099898432
ACH-000502,-0.13904733037708758
ACH-000503,-0.2348816493085729
ACH-000505,-0.12892044846647754
ACH-000507,0.07549413231071846
ACH-000510,-0.1498465089369382
ACH-000511,-0.04381748105480273
ACH-000512,-0.352546258857943
ACH-000516,-0.125595747306566
ACH-000517,-0.11478083529809917
ACH-000518,-0.08523316836784506
ACH-000520,0.15161084478804004
ACH-000521,-0.13959763897018415
ACH-000522,-0.001744616223422729
ACH-000524,-0.06426034000236941
ACH-000527,-0.012775066224371457
ACH-000528,0.011872950191685931
ACH-000537,-0.03474327255378113
ACH-000541,-0.23334443427951115
ACH-000542,-0.10624764043366622
ACH-000544,0.04763502963301651
ACH-000545,0.026725141391894826
ACH-000547,-0.1465020480706144
ACH-000548,0.04177856242673145
ACH-000549,-0.08670231821528722
ACH-000550,-0.054499284508721255
ACH-000552,0.05023118021313423
ACH-000556,-0.15486599170333734
ACH-000557,-0.08936206399983869
ACH-000569,-0.04283798195353545
ACH-000570,-0.03526579290221675
ACH-000571,-0.1448538908344407
ACH-000573,-0.054918435431445985
ACH-000576,-0.061160448912989926
ACH-000579,0.141894590572818
ACH-000580,-0.12346102596866455
ACH-000584,-0.07521797895115455
ACH-000585,-0.05257697113678633
ACH-000588,-0.06591223710756723
ACH-000589,0.029000351078207882
ACH-000591,-0.015020372505582937
ACH-000593,-0.0021588358247227155
ACH-000600,-0.05526984864312417
ACH-000601,-0.010420924538421002
ACH-000605,-0.08234865603980926
ACH-000606,-0.06685184994721957
ACH-000608,-0.15344510928836727
ACH-000614,-0.07397297392446232
ACH-000616,-0.0664707072709542
ACH-000618,-0.05716325178080343
ACH-000619,0.027107161688945933
ACH-000620,-0.00343403480644554
ACH-000621,-0.08179798203397785
ACH-000622,0.07885990514386326
ACH-000623,-0.08510476139275225
ACH-000624,-0.03527961456769075
ACH-000627,0.013390587196546757
ACH-000630,-0.001273242546203091
ACH-000631,-0.3149782340691699
ACH-000632,-0.014531030667751384
ACH-000633,-0.06069750058298639
ACH-000637,-0.05351522093005729
ACH-000638,0.07614657663939947
ACH-000646,0.03960723551797471
ACH-000647,0.07413755782123796
ACH-000648,-0.1325392312253838
ACH-000649,-0.050558602582400095
ACH-000651,0.039884602235140516
