,QRFP (347148)
ACH-000416,-0.10127980071707902
ACH-000420,-0.1557801585475956
ACH-000421,-0.01262322650192823
ACH-000424,-0.15370792679987136
ACH-000425,-0.13685350223397488
ACH-000426,-0.184695339709034
ACH-000427,-0.15812197935257774
ACH-000433,-0.24915350537463296
ACH-000435,0.2351306322221973
ACH-000436,0.02362928083826616
ACH-000444,-0.054927912699369086
ACH-000445,-0.12624988122418074
ACH-000448,-0.27633408762675504
ACH-000450,-0.09045252376576694
ACH-000452,-0.14916349616376062
ACH-000454,0.034988497696602144
ACH-000458,-0.10652447815543924
ACH-000459,-0.009208262885568034
ACH-000460,-0.0383803921523636
ACH-000461,-0.2276273105686472
ACH-000463,-0.027361809370798143
ACH-000464,-0.14494970681735622
ACH-000466,-0.010346993263105285
ACH-000467,-0.15849422710386718
ACH-000468,-0.06952157056619639
ACH-000469,-0.30732425817832554
ACH-000470,-0.17772607970205148
ACH-000471,-0.2638994842244139
ACH-000472,-0.1783762159310142
ACH-000473,-0.1435074624661155
ACH-000475,-0.08348502866402746
ACH-000476,-0.29881385572456004
ACH-000477,-0.2205652336601853
ACH-000479,0.043244457029612056
ACH-000480,0.012701656996926413
ACH-000481,-0.1469215003657338
ACH-000483,-0.0443949466448712
ACH-000484,-0.07213447759119143
ACH-000485,-0.1863860400075332
ACH-000486,-0.09348757898344306
ACH-000487,-0.03997666875650742
ACH-000488,-0.10275537604135608
ACH-000490,-0.09200395802393936
ACH-000491,-0.15690607798685638
ACH-000495,-0.22635877022887654
ACH-000496,-0.12355735275418345
ACH-000499,-0.09180122548855753
ACH-000500,0.0614545561964031
ACH-000502,-0.08240340989886102
ACH-000503,-0.13848999721924615
ACH-000505,-0.09765881323178201
ACH-000507,-0.06125300833519171
ACH-000510,-0.11957257291063925
ACH-000511,-0.06808261573696539
ACH-000512,0.049848589358998975
ACH-000516,-0.13689705824380627
ACH-000517,-0.1724138883119808
ACH-000518,-0.11869410911336188
ACH-000520,-0.05373476022688206
ACH-000521,-0.039057082921716745
ACH-000522,-0.10635821946208517
ACH-000524,-0.10352681872779458
ACH-000527,-0.15500007655649312
ACH-000528,-0.059656023518202476
ACH-000537,-0.2070390249274528
ACH-000541,-0.2415731679383636
ACH-000542,-0.055187656068824927
ACH-000544,-0.09211066751474338
ACH-000545,-0.01117928854121907
ACH-000547,0.20188258950482768
ACH-000548,-0.08689248412209129
ACH-000549,-0.11885527693197523
ACH-000550,-0.07034933777882753
ACH-000552,-0.1403083174015545
ACH-000556,-0.06554339433359095
ACH-000557,-0.0701593829587608
ACH-000569,-0.13218275008403052
ACH-000570,-0.04747358000882052
ACH-000571,-0.1333087305944486
ACH-000573,-0.00010695922841147359
ACH-000576,-0.08183583768599081
ACH-000579,-0.14734742975385715
ACH-000580,0.05697833603845224
ACH-000584,-0.12419873779032227
ACH-000585,-0.11397334795019146
ACH-000588,-0.14433256432807298
ACH-000589,-0.12465175231430756
ACH-000591,-0.18756187203840474
ACH-000593,-0.03887863330475757
ACH-000600,-0.1650666682347687
ACH-000601,-0.1232801164248285
ACH-000605,-0.06221005511563684
ACH-000606,-0.13448054288850214
ACH-000608,-0.08766391512392964
ACH-000614,-0.0863268567064633
ACH-000616,-0.020178796708795632
ACH-000618,0.08815742589189254
ACH-000619,0.011023876987204606
ACH-000620,-0.180664069160248
ACH-000621,-0.1586394065558112
ACH-000622,-0.2183388667284933
ACH-000623,-0.023050258880644246
ACH-000624,-0.06121738073201821
ACH-000627,-0.03277392682896811
ACH-000630,-0.2461682861786903
ACH-000631,0.09359158231932037
ACH-000632,0.05721881764300285
ACH-000633,-0.09166212978420014
ACH-000637,-0.34811161594308376
ACH-000638,-0.16354232295119794
ACH-000646,-0.26741307002472786
ACH-000647,-0.054837349248314564
ACH-000648,-0.16312515303425307
ACH-000649,-0.1495342005458278
ACH-000651,-0.16967321697925233
ACH-000652,-0.07511293902944867
ACH-000653,-0.10481542449002408
ACH-000657,-0.2014154731770765
ACH-000658,-0.2542389177365841
ACH-000661,-0.04902864871614032
ACH-000662,-0.5230113022339473
ACH-000663,-0.19990994754522934
ACH-000665,-0.019928775953884908
ACH-000671,-0.19410433564270388
ACH-000672,0.03628872827721319
ACH-000673,-0.1066953352637698
ACH-000676,-0.19067823668726805
ACH-000677,-0.1164344590066637
ACH-000681,-0.10412915084430327
ACH-000683,-0.2576450829159762
ACH-000684,0.03167818474907099
ACH-000688,-0.12508011809764574
ACH-000693,-0.05852132025516196
ACH-000694,-0.12500790894741648
ACH-000695,-0.14870997861396773
ACH-000696,-0.11357742284357715
ACH-000697,-0.12058001455359507
ACH-000699,-0.12230346528092124
ACH-000701,-0.16446819618689135
ACH-000706,-0.17603279300779662
ACH-000711,-0.10259308085482792
ACH-000713,-0.16471916992473698
ACH-000714,-0.1229410145191297
ACH-000718,-0.1626975553778616
ACH-000720,-0.072483182683464
ACH-000721,-0.2266817077887459
ACH-000724,0.008523567059629054
ACH-000725,-0.17862196583882547
ACH-000732,0.014297005444519518
ACH-000734,-0.031424226490521734
ACH-000735,-0.12419197418464473
ACH-000736,-0.18683868440302304
ACH-000738,-0.19164233300749825
ACH-000746,-0.1278752803788707
ACH-000747,-0.07677651298137142
ACH-000748,-0.12604729885793156
ACH-000753,-0.08641028201064102
ACH-000756,-0.040800523343824696
ACH-000757,-0.28942135739707353
ACH-000758,-0.13142216849032873
ACH-000760,-0.11300545384313684
ACH-000762,-0.11630205236398065
ACH-000763,-0.13589914949835016
ACH-000764,-0.14385911123304085
ACH-000765,-0.11327718690395144
ACH-000766,-0.06032889661431764
ACH-000767,-0.13226669566848875
ACH-000768,0.00791781219408561
ACH-000769,-0.02240434401727802
ACH-000770,0.0020383385689031765
ACH-000771,-0.07625629148492358
ACH-000773,-0.16765640218430672
ACH-000776,-0.2281202980016936
ACH-000777,-0.06990827482092707
ACH-000778,-0.2233254157704913
ACH-000781,-0.14502538386938724
ACH-000782,-0.07694391570290211
ACH-000783,-0.30993177662344706
ACH-000784,-0.09997071028915476
ACH-000785,-0.1919559186341693
ACH-000787,-0.05701578812910665
ACH-000788,-0.09260576516073962
ACH-000791,-0.2675570375903526
ACH-000792,-0.035047829458919405
ACH-000794,-0.1547054796040204
ACH-000796,-0.1972898630509688
ACH-000798,-0.07243060955618795
ACH-000799,-0.07317873417295344
ACH-000800,-0.2536908803608641
ACH-000802,-0.07098619502170937
ACH-000804,-0.1949536420331024
ACH-000805,-0.03965623737265602
ACH-000809,-0.20034422580137964
ACH-000810,0.059907981649555436
ACH-000811,-0.13310981373526848
ACH-000817,0.19855121486715294
ACH-000819,-0.13346065051895975
ACH-000820,-0.21202520828524074
ACH-000821,-0.03346294990729818
ACH-000822,-0.1813818649330278
ACH-000823,-0.07531252019416741
ACH-000824,-0.1720696942003363
ACH-000827,-0.045764736629107336
ACH-000829,-0.018029380398295183
ACH-000831,-0.0969555616736579
ACH-000832,-0.2786828538024144
ACH-000833,-0.01462395383547444
ACH-000834,-0.02225844853937918
ACH-000835,-0.1965660495082784
ACH-000836,-0.04650124892665907
ACH-000837,-0.07965178123242034
ACH-000838,-0.02138479883139409
ACH-000839,-0.14722374743938146
ACH-000840,0.032694008955364624
ACH-000841,-0.222587990806534
ACH-000843,0.012740867777164485
ACH-000846,-0.19759045800700406
ACH-000847,-0.19919307566137412
ACH-000848,-0.3396021454796418
ACH-000849,-0.14780866497049622
ACH-000851,-0.11415578408445293
ACH-000855,0.07439903531981276
ACH-000856,-0.10807069819654168
ACH-000858,-0.0711504816948568
ACH-000859,0.006985928912576986
ACH-000861,-0.08052432431673552
ACH-000862,-0.07356255046257583
ACH-000865,-0.2139105097803336
ACH-000866,-0.09753011553865043
ACH-000867,-0.0948089977070988
ACH-000869,-0.28302432941731265
ACH-000872,-0.1753746375330188
ACH-000873,-0.1240380757186108
ACH-000876,-0.1812740871166395
ACH-000878,0.09845494272342854
ACH-000880,-0.016330781887309315
ACH-000881,-0.09744819699505924
ACH-000882,-0.16234422789565392
ACH-000884,-0.2021079631515674
ACH-000885,-0.11235905055860942
ACH-000887,-0.28618932662700713
ACH-000889,-0.11500888782681365
ACH-000896,-0.0381374924645589
ACH-000898,-0.0664819449562135
ACH-000900,-0.1612910339291946
ACH-000901,-0.1275109859292629
ACH-000905,-0.0051693166786366965
ACH-000906,-0.07362240731948902
ACH-000907,-0.02223119773337817
ACH-000910,-0.11381779151538846
ACH-000911,-0.10575497317856523
ACH-000912,-0.06429348262742181
ACH-000913,-0.18619796838448854
ACH-000915,-0.019037105342800398
ACH-000916,0.15042180252321902
ACH-000917,-0.10041447914071044
ACH-000920,-0.4320078907374602
ACH-000921,-0.12284411288924815
ACH-000924,-0.2029012090223445
ACH-000926,-0.20179835051987136
ACH-000928,-0.1948061008500322
ACH-000929,-0.15270497386199933
ACH-000932,-0.033424675840135205
ACH-000935,-0.0488389576286296
ACH-000936,-0.028465314072048706
ACH-000937,-0.14793064958623495
ACH-000938,0.007168329320285792
ACH-000939,0.013319124694835515
ACH-000941,-0.14093798116979467
ACH-000943,-0.08313036768761255
ACH-000946,-0.02089068172671859
ACH-000947,-0.136063695865252
ACH-000948,-0.026342941503555442
ACH-000950,0.218551934900246
ACH-000953,-0.14183434376950785
ACH-000954,-0.28690595286585985
ACH-000957,0.11979402216508668
ACH-000958,0.043941095769240615
ACH-000960,-0.07290195089112761
ACH-000963,-0.15516000721318396
ACH-000968,-0.15479669572955965
ACH-000969,-0.06361532521850181
ACH-000972,-0.042378457333389935
ACH-000973,-0.1205236903010526
ACH-000974,-0.18203382469124005
ACH-000978,-0.14099931105598176
ACH-000984,-0.2271716888301677
ACH-000986,-0.09559861050641738
ACH-000988,-0.21333309582991528
ACH-000993,-0.16595221653718364
ACH-000994,-0.2551765765174442
ACH-000996,-0.17965299596299658
ACH-001001,-0.10901434523618056
ACH-001020,-0.13692050814417786
ACH-001028,-0.19113565134180094
ACH-001031,-0.04712061664058332
ACH-001038,-0.17506975088024726
ACH-001048,-0.1292133791047529
ACH-001050,-0.04483008096450895
ACH-001053,-0.12034893343310887
ACH-001054,-0.04702322263660984
ACH-001061,-0.09003142308762688
ACH-001067,0.03391964749846152
ACH-001075,-0.06799168981698528
ACH-001096,-0.3839153432045169
ACH-001111,0.23295373059057625
ACH-001119,-0.1351209283457622
ACH-001128,-0.2162758215249955
ACH-001134,-0.05358952204003807
ACH-001151,-0.07431661281589412
ACH-001163,-0.06512626158159575
ACH-001164,-0.3792059219185732
ACH-001183,-0.0691658003255291
ACH-001192,-0.05568290407590643
ACH-001193,-0.043525561862048014
ACH-001196,-0.003378358147012868
ACH-001197,-0.17212466608825375
ACH-001205,-0.16363776664227628
ACH-001211,-0.2615066812105309
ACH-001212,-0.14507229614186126
ACH-001228,-0.10302952506824943
ACH-001232,-0.13988705532831425
ACH-001239,-0.19994523840349407
ACH-001270,-0.09187432076466123
ACH-001274,-0.08842086669820369
ACH-001275,-0.0628995618985527
ACH-001277,-0.2200036825367745
ACH-001278,0.02403863191845113
ACH-001280,0.0314142779350388
ACH-001283,-0.08714158540575825
ACH-001289,-0.1706280256003445
ACH-001300,-0.1701938357743041
ACH-001301,-0.13429703985161148
ACH-001302,0.08187297017028353
ACH-001306,-0.03865036212467115
ACH-001318,-0.14720369445860565
ACH-001322,-0.06302786904159355
ACH-001328,-0.060002381968908385
ACH-001332,-0.07806745489804058
ACH-001336,-0.1789928409261568
ACH-001346,-0.09810758135422193
ACH-001353,-0.08147889343214089
ACH-001354,-0.17563373645679667
ACH-001367,-0.2173427210595111
ACH-001368,-0.04661813604748512
ACH-001374,-0.03966123268075106
ACH-001377,-0.06773373050157568
ACH-001380,-0.12532739617408598
ACH-001391,0.004405059333253678
ACH-001408,-0.19964614367457945
ACH-001430,-0.1802604435466538
ACH-001431,0.02560829340010245
ACH-001450,-0.3809870337103818
ACH-001496,-0.027133326116466596
ACH-001500,-0.10746686940319307
ACH-001523,-0.22117825162104976
ACH-001532,-0.13444488372726934
ACH-001550,-0.12000160927119477
ACH-001552,-0.14033901332031534
ACH-001554,-0.07045614002004891
ACH-001654,-0.1895514063437566
ACH-001735,0.02162655237812973
ACH-001736,-0.0380527568769168
ACH-001737,-0.0019038709351936968
ACH-001740,-0.12154191929280116
ACH-001745,-0.13730812662617056
ACH-001765,-0.11463741103923004
