,VPS13D (55187)
ACH-000222,-1.0572599471472144
ACH-000223,-0.9395038194970808
ACH-000226,-0.9290144512675969
ACH-000227,-0.4487851433580789
ACH-000228,-0.7117323850935032
ACH-000231,-0.8063788941999187
ACH-000232,-0.6660838640130278
ACH-000233,-0.926313394479784
ACH-000234,-0.720693822729107
ACH-000235,-0.8765663963227306
ACH-000237,-0.8672273850436123
ACH-000238,-0.8692462202284363
ACH-000242,-0.6699003861243994
ACH-000243,-0.7151975082059692
ACH-000244,-0.9044529554369872
ACH-000246,-1.0478727382255124
ACH-000248,-0.9646399397324019
ACH-000250,-0.7865758143415462
ACH-000251,-0.90131035983507
ACH-000252,-1.101168550447727
ACH-000253,-0.9122712237648016
ACH-000255,-0.748674443746269
ACH-000256,-0.7614973766212954
ACH-000257,-0.7983854394646315
ACH-000258,-0.8312807215479362
ACH-000259,-0.8708959755819042
ACH-000260,-0.8880788566862297
ACH-000261,-0.9173389880562052
ACH-000262,-1.102848751001958
ACH-000263,-0.8448348271934378
ACH-000264,-0.7156032017012659
ACH-000265,-0.7394493840831199
ACH-000266,-0.7641231373550406
ACH-000272,-0.821805352592577
ACH-000274,-0.8298997397834128
ACH-000277,-1.0135186700124326
ACH-000278,-0.6932976537978948
ACH-000279,-0.6691069174203828
ACH-000280,-0.7886532643694124
ACH-000281,-0.5918940390601645
ACH-000288,-0.6171821352908907
ACH-000291,-0.7911683170359272
ACH-000293,-0.808953704865623
ACH-000294,-0.5104324909397906
ACH-000295,-0.5887792477076498
ACH-000296,-0.8451489288621991
ACH-000302,-0.7989303924561616
ACH-000304,-0.8003236935695316
ACH-000307,-0.9389287840044492
ACH-000308,-0.7314397627884643
ACH-000310,-0.2862478696281404
ACH-000311,-0.7933094089377409
ACH-000312,-0.8239340021070013
ACH-000315,-0.3244949921784913
ACH-000316,-0.79058661893201
ACH-000317,-1.2840988605539174
ACH-000318,-0.9053301053322133
ACH-000319,-1.0632333789435149
ACH-000320,-0.7984026098306631
ACH-000322,-1.0619021565860898
ACH-000323,-0.8428783958510023
ACH-000324,-0.6342582613748772
ACH-000329,-0.628399297191785
ACH-000330,-0.9164072934151604
ACH-000331,-1.0265029166824298
ACH-000332,-0.8255098395413385
ACH-000334,-0.3692026136937424
ACH-000335,-0.7725664324392375
ACH-000336,-0.5745662507172614
ACH-000337,-0.8978291226128685
ACH-000338,-0.5237703226061708
ACH-000339,-0.8207742777268993
ACH-000341,-0.6128181433638199
ACH-000348,-0.92553680757391
ACH-000350,-0.8562686661679859
ACH-000352,-1.04642798004597
ACH-000356,-0.7200408839554236
ACH-000361,-0.6977612563226971
ACH-000362,-0.5967273824621904
ACH-000363,-0.7807734383970559
ACH-000364,-0.9197327960812828
ACH-000365,-0.6587619929046598
ACH-000366,-0.6118243350462776
ACH-000368,-0.8561799778680359
ACH-000374,-0.7997336018716896
ACH-000375,-0.7009543238073302
ACH-000376,-0.9028900711970848
ACH-000381,-0.8214921230970985
ACH-000383,-0.6722968345166133
ACH-000387,-0.7718898764364249
ACH-000389,-0.7667436172663378
ACH-000390,-0.8614342646473598
ACH-000393,-0.7155368022678591
ACH-000395,-0.6667259212636606
ACH-000396,-0.8358050336212806
ACH-000397,-0.8736390028710835
ACH-000401,-1.0512427215671027
ACH-000402,-0.7724629547303671
ACH-000403,-0.8079237532367026
ACH-000404,-0.7467712162447916
ACH-000406,-0.8040145890021458
ACH-000407,-0.7658586375513731
ACH-000408,-0.791753638251133
ACH-000410,-0.6495860009699959
ACH-000411,-1.1936407039664985
ACH-000414,-1.1259490713366505
ACH-000415,-0.8347319954271144
ACH-000416,-0.858479318091405
ACH-000420,-0.7600658314307915
ACH-000421,-0.7951288255234541
ACH-000424,-0.8515372315844943
ACH-000425,-0.6158491690291171
ACH-000426,-0.7498475221170624
ACH-000427,-0.9968523306267014
ACH-000433,-0.7402899077191402
ACH-000435,-0.7085331509519219
ACH-000436,-0.6548043789866116
ACH-000444,-1.0701292998906984
ACH-000445,-1.0284839619485966
ACH-000448,-0.449261632132762
ACH-000450,-0.9158404687018524
ACH-000452,-0.8920512835889699
ACH-000454,-0.8257853663743534
ACH-000458,-0.7242339873754101
ACH-000459,-1.175648040724882
ACH-000460,-0.7660438172080927
ACH-000461,-0.8381830229870229
ACH-000463,-0.772992553626366
ACH-000464,-0.9104937923787504
ACH-000466,-0.7949281742801545
ACH-000467,-0.8774829429218975
ACH-000468,-0.6834622136858977
ACH-000469,-0.6782837731357526
ACH-000470,-0.8956057227876983
ACH-000471,-0.8241893999833866
ACH-000472,-0.6612828829413846
ACH-000473,-0.9627674847459518
ACH-000475,-0.7886537762291956
ACH-000476,-0.9447658981109518
ACH-000477,-0.8850095371971392
ACH-000479,-0.7420807005149401
ACH-000480,-0.9958991318622008
ACH-000481,-0.7347351753145754
ACH-000483,-0.9900359828389408
ACH-000484,-0.8445065062452276
ACH-000485,-0.846929986351417
ACH-000486,-0.7681503039680325
ACH-000487,-0.5967583391528613
ACH-000488,-0.8194059992437221
ACH-000490,-0.8697263899448262
ACH-000491,-0.6592938077240831
ACH-000495,-0.597254414547147
ACH-000496,-0.7276328831670078
ACH-000499,-0.5418120413093146
ACH-000500,-0.9264441005849262
ACH-000502,-1.0889034171670755
ACH-000503,-1.0211159319959655
ACH-000505,-0.7003748754411354
ACH-000507,-0.9380569114129638
ACH-000510,-0.7216638382677992
ACH-000511,-0.8885852062425381
ACH-000512,-1.0094570820821065
ACH-000516,-0.5909071980767605
ACH-000517,-0.942531892055796
ACH-000518,-0.9094695508679032
ACH-000520,-0.8018627800403009
ACH-000521,-1.1340569563135574
ACH-000522,-0.8445727945327227
ACH-000524,-0.725087954911141
ACH-000527,-0.923649014223374
ACH-000528,-0.959617364362705
ACH-000537,-1.0845958630964203
ACH-000541,-1.0379507874467797
ACH-000542,-0.7926861764809898
ACH-000544,-0.8828751882601824
ACH-000545,-0.8001967978042881
ACH-000547,-0.6623081317356718
ACH-000548,-1.0797314197017758
ACH-000549,-0.9867390397698518
ACH-000550,-0.8880092211080037
ACH-000552,-0.8376132824249382
ACH-000556,-0.7400158589800483
ACH-000557,-0.8770548361873661
ACH-000569,-1.1738229927582744
ACH-000570,-0.8882372268718551
ACH-000571,-0.6923833865374119
ACH-000573,-0.983948729938658
ACH-000576,-0.7673614814088523
ACH-000579,-0.7285346547268727
ACH-000580,-0.9300560762133974
ACH-000584,-0.7733260492844416
ACH-000585,-0.8536911534665071
ACH-000588,-0.8998597891199253
ACH-000589,-0.8687778357529311
ACH-000591,-0.8548304084642226
ACH-000593,-0.8913007626782111
ACH-000600,-0.9300631693225464
ACH-000601,-0.7785735190978531
ACH-000605,-0.7829453960930848
ACH-000606,-0.9155218012486857
ACH-000608,-1.041266582460224
ACH-000614,-0.9042078188497532
ACH-000616,-0.731360360644216
ACH-000618,-0.8617326485100749
ACH-000619,-0.7612412051562604
ACH-000620,-0.7485723467892222
ACH-000621,-0.6335569668389126
ACH-000622,-0.8245265008079029
ACH-000623,-0.825559308293093
ACH-000624,-0.6746014295902378
ACH-000627,-0.7224781505480237
ACH-000630,-1.0130100761680971
ACH-000631,-0.5086372765986293
ACH-000632,-0.8217925566973309
ACH-000633,-0.6349198279086655
ACH-000637,-0.9528160378256127
ACH-000638,-0.6544212059133134
ACH-000646,-1.2060195682373525
ACH-000647,-0.8310252018559701
ACH-000648,-0.9112708031435491
ACH-000649,-0.7374257244710936
ACH-000651,-0.8492198780661259
ACH-000652,-0.8531780343507457
ACH-000653,-0.7376336343955197
ACH-000657,-0.7246964614927579
ACH-000658,-0.8882250467426632
ACH-000661,-0.9984752042637796
ACH-000662,-0.5617477804810438
ACH-000663,-0.7079720610933872
ACH-000665,-0.7869641137822555
ACH-000671,-0.9058672392200808
ACH-000672,-0.8926119037546862
ACH-000673,-0.7632420495451726
ACH-000676,-0.8288638314223716
ACH-000677,-0.5926603010644906
ACH-000681,-0.9603710403432484
ACH-000683,-0.6845815824652142
ACH-000684,-0.8174133004515879
ACH-000688,-0.9002232057434978
ACH-000693,-0.9402229323426028
ACH-000694,-0.7527112859095619
ACH-000695,-0.4821505321696125
ACH-000696,-0.8309282612633867
ACH-000697,-0.931350244600576
ACH-000699,-0.9919350103242754
ACH-000701,-0.7723135638058574
ACH-000706,-0.9485328884493724
ACH-000711,-0.8622836990430021
ACH-000713,-0.7515610017596118
ACH-000714,-0.6926554113403016
ACH-000718,-0.7650636561539276
ACH-000720,-0.6677384446435984
ACH-000721,-0.6507277892296187
ACH-000724,-0.7120514509253245
ACH-000725,-0.821580176356667
ACH-000732,-0.7533473626023831
ACH-000734,-0.7298624216865269
ACH-000735,-0.926039455150122
ACH-000736,-0.9466862806074796
ACH-000738,-0.7221464449219901
ACH-000746,-0.6937426592803432
ACH-000747,-0.8099728475796734
ACH-000748,-0.9336733651586304
ACH-000753,-0.755334525587565
ACH-000756,-0.7178826415065451
ACH-000757,-0.6909877993927566
ACH-000758,-0.9762575418300712
ACH-000760,-0.8409371531641928
ACH-000762,-0.6257465142579001
ACH-000763,-0.5685493298823495
ACH-000764,-0.8904597948368538
ACH-000765,-0.8235349294852834
ACH-000766,-0.8235005371077413
ACH-000767,-0.739350732483221
ACH-000768,-0.8228522104304776
ACH-000769,-0.9223149440693946
ACH-000770,-0.7517693576371343
ACH-000771,-0.9053621086728096
ACH-000773,-0.7932892627092732
ACH-000776,-0.4633270466552923
ACH-000777,-0.6890861838590602
ACH-000778,-0.9720992890047364
ACH-000781,-0.7515747832706012
ACH-000782,-0.8832659721734973
ACH-000783,-0.9354954384956854
ACH-000784,-0.6999383622421022
ACH-000785,-0.8435060829555792
ACH-000787,-0.7888612248220146
ACH-000788,-0.7775816248111905
ACH-000791,-0.8563875705633599
ACH-000792,-0.99686072730646
ACH-000794,-0.8682920210137192
ACH-000796,-0.8140889931364202
ACH-000798,-0.7741623614694529
ACH-000799,-0.9304680913547766
ACH-000800,-0.8394249432546637
ACH-000802,-0.7736234886351728
ACH-000804,-0.9910013593145568
ACH-000805,-0.7464346914941674
ACH-000809,-0.7333002493414271
ACH-000810,-1.0078295825571435
ACH-000811,-0.7852807295042067
ACH-000817,-0.6543249771452759
ACH-000819,-0.8673153068353664
ACH-000820,-1.1771804652582427
ACH-000821,-0.4591015447007248
ACH-000822,-0.8165166623980398
ACH-000823,-0.8015885195412884
ACH-000824,-0.6567879195922605
ACH-000827,-0.9072719266707012
ACH-000829,-0.8598843152962918
ACH-000831,-0.9271589056724572
ACH-000832,-0.8380731997460142
ACH-000833,-0.6479308975895666
ACH-000834,-1.0029192733001522
ACH-000835,-0.7911451735936124
ACH-000836,-0.7507388881846826
ACH-000837,-0.8917425429025434
ACH-000838,-1.0565450831756866
ACH-000839,-0.7067196637862696
ACH-000840,-1.1649856039303403
ACH-000841,-0.7154360157110841
ACH-000843,-0.8504410449692548
ACH-000846,-0.8676085808762678
ACH-000847,-0.8618717474423788
ACH-000848,-0.9297598480487124
ACH-000849,-0.7329685181485337
ACH-000851,-0.9178676903666064
ACH-000855,-0.9109791187805718
ACH-000856,-0.9248273977760876
ACH-000858,-0.8689235130355728
ACH-000859,-0.5848298206978376
ACH-000861,-0.7114313044663538
ACH-000862,-0.9655557218570646
ACH-000865,-0.8747518368684531
ACH-000866,-0.7510002948437305
ACH-000867,-1.0197923525490176
ACH-000869,-1.0209963039861745
ACH-000872,-1.0459019214635985
ACH-000873,-0.7253408970073913
ACH-000876,-0.5576384096875668
ACH-000878,-0.8196761284919318
ACH-000880,-0.8643010360051893
ACH-000881,-0.7982646829510971
ACH-000882,-0.8158968817792965
ACH-000884,-0.6854038724609441
ACH-000885,-0.7913195626161854
ACH-000887,-0.9775706825957742
ACH-000889,-0.6329012310100454
ACH-000896,-0.6957178962432425
ACH-000898,-0.9315433375975164
ACH-000900,-0.6111576755718833
ACH-000901,-0.6327349621527512
ACH-000905,-0.7651392948637031
ACH-000906,-0.7069058026102876
ACH-000907,-0.8231400785075368
ACH-000910,-0.6828980726054189
ACH-000911,-0.7105960664531463
ACH-000912,-0.8581041807500193
ACH-000913,-0.6715521576689248
ACH-000915,-0.7012274301697582
ACH-000916,-1.0120613991967895
ACH-000917,-0.8371591656817118
ACH-000920,-0.6835960541815801
ACH-000921,-0.7610298942807942
ACH-000924,-0.7170671006005617
ACH-000926,-0.7214270013580664
ACH-000928,-1.150228823031592
ACH-000929,-1.0276464720585985
ACH-000932,-0.7296855278372522
ACH-000935,-0.7407462992971587
ACH-000936,-0.8359523393661595
ACH-000937,-0.7195028428871834
ACH-000938,-0.7878292796731207
ACH-000939,-1.0630689704405856
ACH-000941,-0.7324657048875375
ACH-000943,-0.8611455078455307
ACH-000946,-0.6490808120827484
ACH-000947,-0.8827768480614427
ACH-000948,-0.9707162363481344
ACH-000950,-0.7791447169939624
ACH-000953,-0.5438766307637669
ACH-000954,-0.8774487582768318
ACH-000957,-0.5774993523627027
ACH-000958,-0.844126199950811
ACH-000960,-0.6317015844056905
ACH-000963,-0.7289509624861491
ACH-000968,-0.8943910135837572
ACH-000969,-0.9379377253448208
ACH-000972,-0.6745890435311847
ACH-000973,-0.7727237677285511
ACH-000974,-0.7240487520538413
ACH-000978,-0.9333820240465084
ACH-000984,-0.7720705537780402
ACH-000986,-0.9460147941027702
ACH-000988,-1.170435441957293
ACH-000993,-1.053528728047688
ACH-000994,-0.7752335213457938
ACH-000996,-0.7562959647018845
ACH-001001,-0.7371592005507301
ACH-001020,-0.8950818691930603
ACH-001028,-0.7732614281837661
ACH-001031,-0.971504381190922
ACH-001038,-0.6071825759434337
ACH-001048,-0.756928432835895
ACH-001050,-0.4797007530798689
ACH-001053,-1.016958559910413
ACH-001054,-0.8643487861935427
ACH-001061,-0.7327279523856355
ACH-001067,-0.8512652699327262
ACH-001075,-1.2047170139649923
ACH-001096,-0.9493915993553426
ACH-001111,-0.7427661354238448
ACH-001119,-0.8759378203460702
ACH-001128,-0.955992575568217
ACH-001134,-1.0631415276159697
ACH-001151,-0.9991669184272084
ACH-001163,-0.6568502645158033
ACH-001164,-0.9718795572464564
ACH-001183,-1.0446953076826162
ACH-001192,-0.6375416435256279
ACH-001193,-0.8196933208489412
ACH-001196,-0.9377271525491258
ACH-001197,-0.7164875749136767
ACH-001205,-0.7838992339979834
ACH-001211,-0.9972234401697312
ACH-001212,-1.0645509422176114
ACH-001228,-0.556609338031746
ACH-001232,-0.9575292895446944
ACH-001239,-0.7748734748696371
ACH-001270,-0.7139807652893297
ACH-001274,-0.7874843864659069
ACH-001275,-0.8401585783188522
ACH-001277,-0.8950027523763268
ACH-001278,-1.010759263309555
ACH-001280,-0.7312047818317663
ACH-001283,-0.5514623359055004
ACH-001289,-0.7125500056609039
ACH-001300,-0.8075182498522836
ACH-001301,-1.1098914167361025
ACH-001302,-0.6122860458975344
ACH-001306,-0.9157682195960288
ACH-001318,-0.9101547297357389
ACH-001322,-0.8092173716008592
ACH-001328,-0.7923371618210829
ACH-001332,-0.8627751000673864
ACH-001336,-0.7213058021972801
ACH-001346,-0.9514127982460762
ACH-001353,-0.951045527343222
ACH-001354,-0.2993215406002313
ACH-001367,-0.7292160069048731
ACH-001368,-0.7746925188649718
ACH-001374,-0.8961099439452876
ACH-001377,-1.164317137220806
ACH-001380,-0.8926703622114647
ACH-001391,-0.4279793657773683
ACH-001408,-0.9676500579606612
ACH-001430,-1.0154340788982683
ACH-001431,-0.8088266263326546
ACH-001450,-0.9040557900408196
ACH-001496,-0.6741533404780042
ACH-001500,-0.8326582724469853
ACH-001523,-0.7613548341863219
ACH-001532,-0.8247074212043779
ACH-001550,-0.7223331719273239
ACH-001552,-0.7809263438681651
ACH-001554,-0.8986747422693533
ACH-001654,-0.9114215433380041
ACH-001735,-0.7522461161771852
ACH-001736,-0.8113773010111414
ACH-001737,-0.6035873798003476
ACH-001740,-0.6838280950732851
ACH-001745,-0.6540176256751871
ACH-001765,-0.6698724879862419
