,SH3PXD2B (285590)
ACH-000630,-0.0989015642871989
ACH-000631,-0.29430458918020946
ACH-000632,0.005516663894034536
ACH-000633,-0.03882665876593931
ACH-000637,-0.07356555503850977
ACH-000638,0.12807276295909467
ACH-000646,-0.05239600414366753
ACH-000647,-0.014215373829494391
ACH-000648,-0.1290900727594614
ACH-000649,-0.0435132553761866
ACH-000651,0.0614237599235613
ACH-000652,-0.09746017780900064
ACH-000653,-0.081551995976166
ACH-000657,-0.07308408481207163
ACH-000658,0.038222341484487735
ACH-000661,-0.13838473196412404
ACH-000662,-0.1053808265864775
ACH-000663,0.19405688573331106
ACH-000665,-0.03242946611196188
ACH-000671,-0.08680988158246314
ACH-000672,0.0121668779152803
ACH-000673,-0.018548173515399842
ACH-000676,-0.0965216611782302
ACH-000677,-0.07103216335381292
ACH-000681,-0.10034607030101328
ACH-000683,-0.013998602673939658
ACH-000684,0.19650014455799056
ACH-000688,0.030226191047116668
ACH-000693,0.08885674435157354
ACH-000694,-0.1391833268341982
ACH-000695,0.050516521964670866
ACH-000696,-0.06915330602994826
ACH-000697,0.10697182617473422
ACH-000699,-0.0931515830567056
ACH-000701,-0.04454790658118392
ACH-000706,-0.021547822950109798
ACH-000711,-0.014248257633087482
ACH-000713,-0.01318576066431242
ACH-000714,-0.08819224906569052
ACH-000718,-0.12130562774226845
ACH-000720,-0.09030231614765843
ACH-000721,-0.026683184701521482
ACH-000724,-0.07831107895311046
ACH-000725,0.01236929804383755
ACH-000732,-0.1390183025794225
ACH-000734,0.050644178591337234
ACH-000735,-0.10364089453500837
ACH-000736,-0.06261591869335653
ACH-000738,-0.06622254931246728
ACH-000746,-0.027038369055404056
ACH-000747,0.04447083067511903
ACH-000748,-0.03387312364623776
ACH-000753,-0.06920542187353375
ACH-000756,-0.08509169064073112
ACH-000757,0.07415259738041037
ACH-000758,-0.14681904699982645
ACH-000760,0.00022528782929497217
ACH-000762,0.0031466208203778413
ACH-000763,0.01587434666757739
ACH-000764,-0.03432962895234901
ACH-000765,-0.1669441226088938
ACH-000766,-0.04448271805207634
ACH-000767,-0.006275571910410679
ACH-000768,0.048714198566781504
ACH-000769,0.08367238946790294
ACH-000770,-0.01679497065973353
ACH-000771,-0.11827592801582765
ACH-000773,-0.1911638645983918
ACH-000776,-0.1938261871874151
ACH-000777,0.0009405266709187744
ACH-000778,-0.039826742216516206
ACH-000781,-0.004947118052629562
ACH-000782,-0.07463364165271773
ACH-000783,-0.20362936617701585
ACH-000784,-0.06686015292350735
ACH-000785,0.02227283858036093
ACH-000787,0.010149752827626004
ACH-000788,-0.006696919501834596
ACH-000791,-0.07240628579766935
ACH-000792,0.06621577492202924
ACH-000794,-0.17857825047855486
ACH-000796,-0.014500366216175538
ACH-000798,-0.0908525474047467
ACH-000799,-0.3419588122211103
ACH-000800,0.12108307151981015
ACH-000802,-0.24565788599543945
ACH-000804,-0.008441832336982206
ACH-000805,-0.14673749410504386
ACH-000809,-0.012286628090840523
ACH-000810,0.08194597192323731
ACH-000811,-0.09685368025048484
ACH-000817,0.1753110625739694
ACH-000819,0.02092529319747737
ACH-000820,-0.1733457254119171
ACH-000821,0.012950543525745793
ACH-000822,-0.03920576063643586
ACH-000823,0.043979112863035484
ACH-000824,-0.09336980120072202
ACH-000827,-0.0334745342882034
ACH-000829,-0.16576577299725406
ACH-000831,0.03306784975955771
ACH-000832,0.02127990335511221
ACH-000833,0.15138125468668762
ACH-000834,-0.033666342698081185
ACH-000835,-0.17350884547598314
ACH-000836,0.06392492804989201
ACH-000837,-0.16397077449710898
ACH-000838,-0.15800658238100365
ACH-000839,-0.039832866353433166
ACH-000840,-0.20279803481716255
ACH-000841,0.0013688916940050556
ACH-000843,-0.06492107829294133
ACH-000846,0.06064412207714748
ACH-000847,-0.10876093331139276
ACH-000848,-0.10774202512665952
ACH-000849,-0.19619485669941106
ACH-000851,-0.1445755755513576
ACH-000855,-0.03774855517236875
ACH-000856,0.013388569578862529
ACH-000858,0.11595158935571002
ACH-000859,-0.021869299650419474
ACH-000861,-0.019593866826310605
ACH-000862,-0.06907419806954393
ACH-000865,-0.2496755582456695
ACH-000866,-0.04767771130699215
ACH-000867,0.011155834446227291
ACH-000869,-0.17875937665968444
ACH-000872,-0.0899296695164706
ACH-000873,-0.12665010777763253
ACH-000876,0.04214011546476966
ACH-000878,-0.0573876448647781
ACH-000880,-0.001448692367811407
ACH-000881,-0.1902695018561638
ACH-000882,-0.004929566646053713
ACH-000884,-0.06367573794186733
ACH-000885,-0.06228054252041159
ACH-000887,-0.11147943966361604
ACH-000889,-0.042061791556779984
ACH-000896,-0.07483431721593599
ACH-000898,0.04423303182082619
ACH-000900,-0.13103328931917604
ACH-000901,-0.04758223093043331
ACH-000905,-0.10066355255763323
ACH-000906,-0.0984777479440548
ACH-000907,-0.20877367563076174
ACH-000910,-0.12713969761934116
ACH-000911,-0.10032948810934764
ACH-000912,-0.035652364086019815
ACH-000913,-0.1606045607415379
ACH-000915,-0.12349707532028813
ACH-000916,-0.2976404510925403
ACH-000917,-0.0964187125385452
ACH-000920,-0.21436488296871567
ACH-000921,-0.1308559780971658
ACH-000924,-0.06246848982979626
ACH-000926,-0.07515822859051964
ACH-000928,-0.0533702937443137
ACH-000929,0.1177498265500128
ACH-000932,-0.02176080883340651
ACH-000935,0.1178193171824027
ACH-000936,-0.026037799036118848
ACH-000937,-0.009339547278811179
ACH-000938,-0.15007340534736086
ACH-000939,0.0783430010035376
ACH-000941,0.1123257674259436
ACH-000943,0.035916439365793085
ACH-000946,0.018855415056064983
ACH-000947,0.01654755300208691
ACH-000948,-0.0179384347438487
ACH-000950,0.09275876602350992
ACH-000953,-0.022906568151618758
ACH-000954,-0.16566925003370409
ACH-000957,0.15397402247902614
ACH-000958,-0.16144750588147525
ACH-000960,-0.2115431963931623
ACH-000963,0.10646420325541127
ACH-000968,0.01002498419640372
ACH-000969,0.14403665211722574
ACH-000972,-0.1271110515032078
ACH-000973,-0.02907027619256518
ACH-000974,-0.023262242447924426
ACH-000978,0.020840373885267854
ACH-000984,-0.03706356162533345
ACH-000986,-0.08008224152683346
ACH-000988,-0.02518654195542176
ACH-000993,-0.11049084756685038
ACH-000994,0.03620588572433616
ACH-000996,-0.07291013596706136
ACH-001001,-0.12243201744010952
ACH-001020,-0.20816442576979066
ACH-001028,-0.1621488026948005
ACH-001031,-0.11385953094163252
ACH-001038,-0.014744351740913082
ACH-001048,0.017416807803602528
ACH-001050,-0.14320231111594792
ACH-001053,-0.19376901381369066
ACH-001054,-0.05043742633141883
ACH-001061,-0.07454717680575086
ACH-001067,-0.09515052893682506
ACH-001075,-0.039572795542125436
ACH-001096,-0.03971071958335636
ACH-001111,-0.2442633653545813
ACH-001119,-0.4776907071119811
ACH-001128,-0.09095252885288166
ACH-001134,-0.017140675747536072
ACH-001151,-0.025236866809443318
ACH-001163,-0.03333802681557238
ACH-001164,0.09842768061109344
ACH-001183,-0.016502127300190676
ACH-001192,0.10044717617286278
ACH-001193,-0.11961546986345167
ACH-001196,-0.09852168042927102
ACH-001197,-0.21305389218333026
ACH-001205,0.017169592911825127
ACH-001211,-0.06787428338646018
ACH-001212,-0.2471632869372516
ACH-001228,-0.0895400694877253
ACH-001232,-0.08384320006162216
ACH-001239,-0.058750018885259936
ACH-001270,0.13025071967188726
ACH-001274,-0.049337940413930914
ACH-001275,-0.2360704451118095
ACH-001277,-0.20666551067257333
ACH-001278,0.08743436786684057
ACH-001280,-0.1605514690982182
ACH-001283,-0.0841664802797183
ACH-001289,-0.0426933355155583
ACH-001300,-0.06263284601523884
ACH-001301,-0.016563838166350337
ACH-001302,-0.11814655516441175
ACH-001306,-0.006598408079547288
ACH-001318,-0.12903846094990296
ACH-001322,-0.08492628895433488
ACH-001328,-0.07109925211394916
ACH-001332,-0.2294503713666202
ACH-001336,-0.016359477533686027
ACH-001346,-0.1560719392988171
ACH-001353,-0.07104570072901004
ACH-001354,0.07105660949873467
ACH-001367,-0.016688695784399066
ACH-001368,0.014666775379409353
ACH-001374,0.15363880060644322
ACH-001377,0.021454068850292867
ACH-001380,-0.1461471750228261
ACH-001391,0.014989538784719559
ACH-001408,-0.005030282963537378
ACH-001430,0.02134464260085782
ACH-001431,0.001384749673099611
ACH-001450,0.0939393728873858
ACH-001496,-0.004256277865072312
ACH-001500,-0.1241668010771004
ACH-001523,-0.08633882679123034
ACH-001532,-0.06210080271398567
ACH-001550,-0.13285805542795553
ACH-001552,-0.11875086853953495
ACH-001554,-0.0774767004661168
ACH-001654,-0.06426873012525333
ACH-001735,-0.06792027962046841
ACH-001736,-0.10242195534218718
ACH-001737,-0.09901286533283801
ACH-001740,-0.04208555014032773
ACH-001745,-0.04059597111564135
ACH-001765,-0.09736721773074464
