,RBFOX3 (146713)
ACH-000004,-0.07504261751044901
ACH-000005,-0.27339172491322883
ACH-000007,-0.3299184634336709
ACH-000009,-0.2200354689744851
ACH-000011,-0.10607165657462997
ACH-000012,-0.10413415114634426
ACH-000013,-0.1252223917580044
ACH-000014,-0.08238362105729917
ACH-000015,-0.07811821848394672
ACH-000017,-0.4638053034263938
ACH-000018,-0.1059734726809573
ACH-000019,-0.0404881147654062
ACH-000021,-0.12097599488398394
ACH-000022,-0.09354206451794746
ACH-000025,-0.171238603360908
ACH-000028,-0.1325751463046061
ACH-000030,-0.18759175846569145
ACH-000035,0.046712112152333264
ACH-000036,-0.33864098774034723
ACH-000037,-0.18524323277178584
ACH-000039,-0.07530797665715944
ACH-000040,-0.20223066974213888
ACH-000041,-0.14262175323576204
ACH-000042,-0.1426119542232379
ACH-000045,-0.0998282049455764
ACH-000047,-0.030930096267190062
ACH-000052,-0.2702201704157572
ACH-000053,-0.07808806174656427
ACH-000054,-0.2219587429139671
ACH-000055,-0.3828993125290333
ACH-000060,-0.31255862631959125
ACH-000067,-0.1669033965475506
ACH-000070,-0.27348263105594683
ACH-000075,-0.33646981875794985
ACH-000078,-0.2749819351948509
ACH-000082,-0.15956471316188098
ACH-000085,-0.16848822531250027
ACH-000086,-0.15151289680945862
ACH-000087,-0.22367082188413012
ACH-000092,-0.2061953247609748
ACH-000095,-0.3665645468227724
ACH-000097,-0.1999878453241832
ACH-000098,-0.14516835843857798
ACH-000099,-0.2717043449523161
ACH-000108,-0.23098268798457244
ACH-000113,-0.18554431942333036
ACH-000116,-0.2875484085540172
ACH-000118,-0.25829764791039866
ACH-000120,-0.5140357513879521
ACH-000123,-0.10888947521122117
ACH-000127,-0.15841538288511114
ACH-000128,-0.18051269088889949
ACH-000132,-0.1801543484315552
ACH-000133,-0.13442694094380964
ACH-000137,-0.12612108553930626
ACH-000138,0.049998319367156936
ACH-000142,-0.2395764898392802
ACH-000143,-0.18254122588688013
ACH-000146,-0.07777345834851271
ACH-000148,-0.20424385038727544
ACH-000150,-0.26175844070679194
ACH-000152,-0.05195752233135923
ACH-000153,0.06707052086790972
ACH-000159,-0.1910057883721351
ACH-000160,0.006896757996642587
ACH-000163,-0.10829669036608994
ACH-000167,-0.1305160804232804
ACH-000168,-0.05836317320078618
ACH-000169,-0.14932649036488774
ACH-000178,-0.06447731001329203
ACH-000183,-0.10222761008012356
ACH-000188,-0.16691745382109602
ACH-000189,-0.09582851765176703
ACH-000190,-0.2777222742671888
ACH-000198,-0.07037520804754879
ACH-000203,-0.9932695447734998
ACH-000204,-0.08864974424370528
ACH-000206,-0.16362256815916645
ACH-000207,-0.23901373269835696
ACH-000208,-0.0030205312999587357
ACH-000210,-0.170638891423586
ACH-000211,-0.18509301613390344
ACH-000215,-0.24801140730108884
ACH-000221,-0.0856029864036973
ACH-000222,-0.006027433109326699
ACH-000223,-0.146025411404521
ACH-000226,-0.22242693144825607
ACH-000227,-0.2619522832220344
ACH-000228,-0.028285538020497745
ACH-000231,-0.14249134882511394
ACH-000232,-0.1626481350776496
ACH-000233,-0.2323573304334815
ACH-000234,-0.12672668239913332
ACH-000235,-0.1354018784636464
ACH-000237,-0.20377971052069635
ACH-000238,-0.25322608465719665
ACH-000242,0.4869913118599333
ACH-000243,-0.21170899112927047
ACH-000244,-0.3542880262382571
ACH-000246,-0.2656208260742345
ACH-000248,-0.27480614346745996
ACH-000250,-0.16951830755136646
ACH-000251,-0.16084275395178424
ACH-000252,-0.049913608674801095
ACH-000253,-0.3305344503796932
ACH-000255,-0.29821707659320906
ACH-000256,-0.07655118776364776
ACH-000257,-0.09433972787986952
ACH-000258,-0.3031297349607961
ACH-000259,-0.27631445869087595
ACH-000260,-0.18760128213334654
ACH-000261,-0.29069465419819585
ACH-000262,-0.2328562080255861
ACH-000263,-0.03182684388638029
ACH-000264,-0.20912818367490887
ACH-000265,-0.02683337295608136
ACH-000266,-0.16905078123388112
ACH-000272,-0.2379516661120948
ACH-000274,-0.20846230999018747
ACH-000277,-0.2398799836158677
ACH-000278,-0.28204177034021816
ACH-000279,-0.2003307781215979
ACH-000280,-0.04463000874656838
ACH-000281,-0.2088369921539302
ACH-000288,-0.15697915927547962
ACH-000291,-0.07156536589157146
ACH-000293,-0.1832725876481066
ACH-000294,-0.1964074320143595
ACH-000295,-0.3621341136505962
ACH-000296,-0.09542257768493788
ACH-000302,-0.14895365147543582
ACH-000304,-0.38625922341715213
ACH-000307,-0.1868603381050985
ACH-000308,-0.11925124423546657
ACH-000310,-0.35842192180275745
ACH-000311,-0.20837304695855893
ACH-000312,-0.21679870282371688
ACH-000315,0.05614081469098985
ACH-000316,-0.20033767449159176
ACH-000317,-0.1850939207133626
ACH-000318,-0.0033391117316580194
ACH-000319,-0.2379881161121768
ACH-000320,-0.07298582434378101
ACH-000322,-0.2499841262536211
ACH-000323,-0.2248352360424492
ACH-000324,-0.3155506925768813
ACH-000329,-0.15666097954913746
ACH-000330,-0.3610180316552508
ACH-000331,-0.2545503156045893
ACH-000332,-0.17494682556729704
ACH-000334,-0.11717051446829352
ACH-000335,-0.20962863754288094
ACH-000336,-0.11578405377457443
ACH-000337,-0.2290032022866754
ACH-000338,0.011684167278655322
ACH-000339,-0.2281327858597683
ACH-000341,-0.16894838106314622
ACH-000348,-0.19095553803203874
ACH-000350,-0.15878061381247988
ACH-000352,-0.09410969629320368
ACH-000356,-0.3857399605219449
ACH-000361,-0.06007231633236953
ACH-000362,-0.16048585750835814
ACH-000363,-0.15339390142363202
ACH-000364,-0.044321741942450116
ACH-000365,-0.0288349652076638
ACH-000366,-0.16346107225809606
ACH-000368,-0.2003297699782315
ACH-000374,-0.1754531027847768
ACH-000375,-0.2940828946380216
ACH-000376,-0.1812338986794706
ACH-000381,-0.197571825453336
ACH-000383,-0.08527055117794376
ACH-000387,-0.1709607914185235
ACH-000389,-0.20851308170799948
ACH-000390,-0.1235706574832571
ACH-000393,-0.10147591988828236
ACH-000395,-0.06924297960895294
ACH-000396,-0.0862138342787283
ACH-000397,-0.16775553965407775
ACH-000401,-0.3139079069151984
ACH-000402,-0.4017634909899872
ACH-000403,-0.2990666992340051
ACH-000404,-0.10425999045193454
ACH-000406,-0.05006401182583549
ACH-000407,-0.31771426328629715
ACH-000408,-0.13690211046048828
ACH-000410,-0.1276350866160176
ACH-000411,-0.2516004172845285
ACH-000414,-0.11507069154930415
ACH-000415,-0.11910900882876622
ACH-000416,-0.16953135527672802
ACH-000420,-0.2784915745607123
ACH-000421,-0.19022438767838384
ACH-000424,-0.12129983057052746
ACH-000425,-0.2002310544131052
ACH-000426,-0.1347227348688452
ACH-000427,-0.1438475950045192
ACH-000433,-0.20413891175055754
ACH-000435,-0.3112088743397816
ACH-000436,0.034636815184687295
ACH-000444,-0.2872357080585265
ACH-000445,-0.08312410521624791
ACH-000448,-0.03538665330600212
ACH-000450,-0.041010173184217916
ACH-000452,-0.15628292588075185
ACH-000454,-0.0551284438869372
ACH-000458,-0.056991518833848336
ACH-000459,-0.08224423302104485
ACH-000460,-0.10406644865519007
ACH-000461,-0.0987844945904766
ACH-000463,-0.18769349244967348
ACH-000464,-0.22092726516537306
ACH-000466,-0.20314856430631467
ACH-000467,-0.0708577521029429
ACH-000468,-0.21339589566576148
ACH-000469,-0.241048384502413
ACH-000470,-0.09055010287604784
ACH-000471,-0.07778010478949486
ACH-000472,-0.1445259289896602
ACH-000473,-0.04562098633388281
ACH-000475,-0.14747390227152682
ACH-000476,-0.2136780982944376
ACH-000477,-0.1857331187539301
ACH-000479,-0.2053294874272336
ACH-000480,-0.26964338236693863
ACH-000481,-0.21036603173642587
ACH-000483,-0.020611061618713462
ACH-000484,-0.32984586880809996
ACH-000485,-0.2710533372647512
ACH-000486,-0.1264310443894371
ACH-000487,-0.14482315819815098
ACH-000488,-0.19132106537977894
