,TRPC3 (7222)
ACH-000004,-0.15721958537108432
ACH-000005,-0.17766941875845704
ACH-000007,0.2563829965920936
ACH-000009,0.0207750487872294
ACH-000011,0.17947614385266206
ACH-000012,0.09978260023386494
ACH-000013,0.10393922024103812
ACH-000014,-0.030442775815932844
ACH-000015,0.037725970797929526
ACH-000017,-0.0198743510992872
ACH-000018,0.051419213570718686
ACH-000019,0.05941875382055525
ACH-000021,0.07837486844308178
ACH-000022,0.01337913076216186
ACH-000025,0.059462073771615886
ACH-000028,0.014254424616478129
ACH-000030,-0.08590172576339053
ACH-000035,0.004609638174955064
ACH-000036,0.16484384467547505
ACH-000037,-0.05347647919317939
ACH-000039,-0.14169470637002066
ACH-000040,0.03253961311386693
ACH-000041,-0.21484569445905186
ACH-000042,-0.12452707984059988
ACH-000045,-0.044662975297417
ACH-000047,0.0423109735006218
ACH-000052,-0.00833019355080925
ACH-000053,-0.02486295426145077
ACH-000054,-0.042157685358303616
ACH-000055,-0.08201818224181043
ACH-000060,-0.1925455592529109
ACH-000067,-0.13305963885547778
ACH-000070,0.12225657620647072
ACH-000075,-0.15336702572124114
ACH-000078,-0.004909909888443704
ACH-000082,0.01899190165051149
ACH-000085,-0.14670813916004385
ACH-000086,0.13857916699326592
ACH-000087,0.0736722220237263
ACH-000092,-0.09766163224523472
ACH-000095,-0.028742363573223805
ACH-000097,-0.09447406624866983
ACH-000098,-0.11827664949209818
ACH-000099,0.0014077074108508553
ACH-000108,-0.007358910505523337
ACH-000113,0.022158498607891285
ACH-000116,-0.09985005211740976
ACH-000118,-0.007202100543438181
ACH-000120,-0.18134377928154075
ACH-000123,0.07531453440408817
ACH-000127,-0.10333426852363692
ACH-000128,-0.014208179337362143
ACH-000132,0.10897519887539474
ACH-000133,-0.2359775799946447
ACH-000137,-0.09987210809589456
ACH-000138,0.054539828082138406
ACH-000142,-0.06957424212071972
ACH-000143,0.009726251140876826
ACH-000146,-0.07058701362422666
ACH-000148,-0.15297500490257965
ACH-000150,-0.016423894318139714
ACH-000152,0.0007184893980745449
ACH-000153,-0.12060511050638835
ACH-000159,-0.10606973726235172
ACH-000160,-0.10531011165029236
ACH-000163,-0.015412275774324025
ACH-000167,-0.2849009506338389
ACH-000168,0.1637838167702136
ACH-000169,0.14794310737425392
ACH-000178,0.01994931312870501
ACH-000183,-0.018814760475471586
ACH-000188,-0.13566413632074753
ACH-000189,0.1544986433177043
ACH-000190,-0.06332131833665254
ACH-000198,0.032118002004123895
ACH-000203,0.480282873567759
ACH-000204,0.0042027474588765615
ACH-000206,0.017865792231249112
ACH-000207,-0.07490886625729637
ACH-000208,-0.20347717995708747
ACH-000210,0.010332768821664515
ACH-000211,-0.03588855134256563
ACH-000215,-0.0681086336211921
ACH-000221,-0.0200305530506506
ACH-000222,0.16325281122912838
ACH-000223,0.008895867837681669
ACH-000226,0.23622121313377406
ACH-000227,-0.30722284998359445
ACH-000228,0.07096943434830197
ACH-000231,-0.08162160627236617
ACH-000232,-0.0067204055828123995
ACH-000233,0.06602320749650485
ACH-000234,-0.023647607760144
ACH-000235,0.0016965578547000829
ACH-000237,-0.049193876867697765
ACH-000238,0.09417408471198184
ACH-000242,-0.18998091463351746
ACH-000243,0.08521357707576342
ACH-000244,0.07251771391351768
ACH-000246,0.05464542796172685
ACH-000248,0.01620564846012887
ACH-000250,0.0018477358936384077
ACH-000251,-0.18401873267929844
ACH-000252,-0.23342647260235946
ACH-000253,-0.03537424351260373
ACH-000255,0.040572344981734315
ACH-000256,-0.008579830135745571
ACH-000257,0.08314225643460242
ACH-000258,0.3533825265024375
ACH-000259,-0.07391898194825992
ACH-000260,-0.008595978287831091
ACH-000261,0.08925096047284622
ACH-000262,0.05945988319039345
ACH-000263,0.2634117143962701
ACH-000264,-0.053319065949112315
ACH-000265,-0.06565845030542443
ACH-000266,-0.04871563311174762
ACH-000272,-0.08001188125290179
ACH-000274,-0.016814318956261343
ACH-000277,0.04096900579959259
ACH-000278,0.032268784067559765
ACH-000279,0.045227350641038264
ACH-000280,-0.06558867844082385
ACH-000281,-0.032464924895915216
ACH-000288,0.028403918827380487
ACH-000291,0.0037595456345160603
ACH-000293,-0.11937727474918568
ACH-000294,-0.1107002180836644
ACH-000295,-0.10937714513406906
ACH-000296,0.004346767917693845
ACH-000302,-0.0154376994701379
ACH-000304,0.15319130676868045
ACH-000307,-0.057025091009739126
ACH-000308,0.0019599521340572072
ACH-000310,0.014142143034069415
ACH-000311,0.02773059611658975
ACH-000312,-0.030870598458634387
ACH-000315,-0.02269815825777988
ACH-000316,-0.04358560484714367
ACH-000317,-0.15707936094688954
ACH-000318,-0.026500644457972632
ACH-000319,0.0911091517174888
ACH-000320,-0.28073420917592945
ACH-000322,-0.2796301492362091
ACH-000323,-0.11023876045215657
ACH-000324,-0.07522020799822657
ACH-000329,0.038288996238003
ACH-000330,-0.10526390946284003
ACH-000331,-0.051050226157952426
ACH-000332,0.036774449739457316
ACH-000334,0.00495002717368579
ACH-000335,0.11867362040535008
ACH-000336,0.11234252320127673
ACH-000337,-0.100942875394672
ACH-000338,0.21831764808841905
ACH-000339,-0.004013832795540678
ACH-000341,0.10557758166316
ACH-000348,0.06908920624685141
ACH-000350,-0.028004838543448
ACH-000352,0.022831656759020758
ACH-000356,0.0854352155869178
ACH-000361,0.05338986334596658
ACH-000362,-0.051599317252132564
ACH-000363,-0.059388787201345675
ACH-000364,-0.14075702808591398
ACH-000365,-0.01058474946478178
ACH-000366,-0.05282860443155422
ACH-000368,0.21389363682842005
ACH-000374,-0.03981312248648035
ACH-000375,0.04796857386186773
ACH-000376,-0.08849818947168693
ACH-000381,-0.032958527186347265
ACH-000383,0.004197303491409904
ACH-000387,-0.043635228913278944
ACH-000389,-0.0882798353720683
ACH-000390,0.15492277770138216
ACH-000393,0.04490500062483098
ACH-000395,-0.0016864911973853407
ACH-000396,-0.08082894225272849
