,NEURL1 (9148)
ACH-000004,0.08610474400520741
ACH-000005,-0.08317150540785112
ACH-000007,0.10937531261893048
ACH-000009,0.03097029705843997
ACH-000011,-0.048988199955940184
ACH-000012,-0.09892126313806836
ACH-000013,0.04241804404704503
ACH-000014,-0.09887370366381168
ACH-000015,0.0262689432259265
ACH-000017,0.1311234501565725
ACH-000018,-0.031107855942809556
ACH-000019,-0.06895374209702952
ACH-000021,0.08802943844497035
ACH-000022,0.07138220042167885
ACH-000025,-0.06675371951950118
ACH-000028,-0.017204432510570033
ACH-000030,-0.05059263291686324
ACH-000035,-0.061535418313623774
ACH-000036,-0.17204692940222718
ACH-000037,0.16808305818031655
ACH-000039,-0.062456810686179386
ACH-000040,0.10422108456362368
ACH-000041,-0.026069902265958584
ACH-000042,-0.02526275815721513
ACH-000045,-0.046185827682224984
ACH-000047,-0.0454781928156864
ACH-000052,0.08087301177832046
ACH-000053,-0.02799105001318541
ACH-000054,-0.05372156561458425
ACH-000055,-0.10380772770570207
ACH-000060,-0.05958953401431383
ACH-000067,-0.09733833278124736
ACH-000070,0.1738745352893303
ACH-000075,0.08272766939250632
ACH-000078,0.008396896890410272
ACH-000082,0.0476659519416043
ACH-000085,-0.0852525807300933
ACH-000086,-0.06849915725840991
ACH-000087,0.3434800413178469
ACH-000092,0.046158654501067854
ACH-000095,-0.04201594944168514
ACH-000097,0.032499055711128245
ACH-000098,-0.05111984429870842
ACH-000099,0.08129932792173472
ACH-000108,-0.0652289924373
ACH-000113,0.11363145352931438
ACH-000116,-0.043583837693389416
ACH-000118,-0.016912634556376642
ACH-000120,-0.12603493209056102
ACH-000123,0.0314497134898035
ACH-000127,0.012736941454266815
ACH-000128,0.030944428192995126
ACH-000132,-0.08691485450769372
ACH-000133,-0.04879273162340772
ACH-000137,-0.05825257046903429
ACH-000138,0.028502324352657225
ACH-000142,0.03847710869770392
ACH-000143,-0.0170481535377072
ACH-000146,0.011862849282527154
ACH-000148,-0.09534567713932887
ACH-000150,0.1236732900987909
ACH-000152,0.0033614645458649385
ACH-000153,0.15823080203489068
ACH-000159,-0.032455336008439986
ACH-000160,-0.14587549581678735
ACH-000163,-0.02554835228574764
ACH-000167,0.13235518796738008
ACH-000168,-0.013510101661188066
ACH-000169,-0.18485630011222948
ACH-000178,0.04619251912490215
ACH-000183,0.012311887500248263
ACH-000188,0.059841167924160325
ACH-000189,0.15473428939725234
ACH-000190,-0.16295996955187547
ACH-000198,-0.05592445335239083
ACH-000203,-0.16272594719192346
ACH-000204,-0.2123792122609104
ACH-000206,0.20670547669936173
ACH-000207,-0.1871078631751259
ACH-000208,-0.2665008977192337
ACH-000210,0.006560903232360534
ACH-000211,-0.028333711219337445
ACH-000215,0.029231609674096163
ACH-000221,0.2335837193804481
ACH-000222,0.03976653782660988
ACH-000223,-0.1290306361000287
ACH-000226,-0.014863968774106456
ACH-000227,0.09100361712056293
ACH-000228,-0.047755342808632126
ACH-000231,-0.01282471305667532
ACH-000232,0.04917319217013297
ACH-000233,0.05265145065166083
ACH-000234,0.027672586187484964
ACH-000235,-0.020190016288444197
ACH-000237,0.07995080958327792
ACH-000238,-0.15442330690413195
ACH-000242,-0.06815877865822395
ACH-000243,-0.06621664402763028
ACH-000244,-0.11616573031834253
ACH-000246,0.0809312942159996
ACH-000248,-0.1180662228250116
ACH-000250,-0.01321914155102478
ACH-000251,-0.1587359169755653
ACH-000252,-0.0068687422784270155
ACH-000253,-0.1296419924840062
ACH-000255,-0.081049070931763
ACH-000256,-0.04686867603098136
ACH-000257,0.04467601949651672
ACH-000258,0.10267740213007323
ACH-000259,-0.059275988918126625
ACH-000260,-0.09520707009534532
ACH-000261,0.05653572663146497
ACH-000262,0.21962630975064767
ACH-000263,0.11750838345183726
ACH-000264,0.03628539208134702
ACH-000265,-0.024430380994057446
ACH-000266,-0.0237750580037414
ACH-000272,-0.04500772720231475
ACH-000274,0.004227487829967876
ACH-000277,-0.03184934599706825
ACH-000278,0.00712685963972492
ACH-000279,-0.05893553605951785
ACH-000280,0.07174335876704123
ACH-000281,0.03462241252972228
ACH-000288,-0.04245306087514565
ACH-000291,-0.0190404176677446
ACH-000293,-0.07080280735332235
ACH-000294,-0.11434368307956992
ACH-000295,-0.18283753667733796
ACH-000296,-0.013809999680853405
ACH-000302,0.0251310821270141
ACH-000304,0.10451151070216658
ACH-000307,-0.16466553772930126
ACH-000308,-0.04845566461851613
ACH-000310,0.010234010699482958
ACH-000311,0.07116862328719899
ACH-000312,-0.050966735211392
ACH-000315,-0.05496637149245909
ACH-000316,-0.15507981794209053
ACH-000317,0.08436574306330108
ACH-000318,0.0047885717526038075
ACH-000319,-0.05615240208539355
ACH-000320,-0.10049898175086107
ACH-000322,-0.2109427566987868
ACH-000323,-0.0885567837079516
ACH-000324,-0.1495952381801816
ACH-000329,-0.018551622620247427
ACH-000330,0.06613469429034381
ACH-000331,-0.042569540113177394
ACH-000332,0.024460124920313717
ACH-000334,0.13731597798118395
ACH-000335,-0.10833875709041736
ACH-000336,-0.0025869145721897505
ACH-000337,0.07977579531564004
ACH-000338,-0.10081449247468373
ACH-000339,-0.015955428194870003
ACH-000341,-0.05900393133462685
ACH-000348,0.06123402036114582
ACH-000350,-0.04055744444238322
ACH-000352,0.014021708340123387
ACH-000356,-0.13283939818931648
ACH-000361,-0.03166375370923072
ACH-000362,0.08086209539172838
ACH-000363,0.0688805671247708
ACH-000364,-0.13786198202980535
ACH-000365,0.011096080474865995
ACH-000366,-0.0022363571250110727
ACH-000368,-0.10623897433111833
ACH-000374,-0.12061785149024093
ACH-000375,0.07547561876203324
ACH-000376,-0.09281513126970084
ACH-000381,-0.134760002101769
ACH-000383,-0.0124696640052123
ACH-000387,0.03172164551906837
ACH-000389,0.10596999533520574
ACH-000390,-0.045376241668779516
ACH-000393,-0.02445063976086952
ACH-000395,-0.19978720255792906
ACH-000396,0.3727337465534013
ACH-000397,-0.020903764624921637
ACH-000401,0.12973034798154093
ACH-000402,0.12122551433833287
ACH-000403,-0.08854053385752432
ACH-000404,-0.14744161159787508
ACH-000406,-0.055941733483064124
ACH-000407,0.009940742101171546
ACH-000408,0.10137694916198256
ACH-000410,0.09632804441333497
ACH-000411,-0.043134468312249784
ACH-000414,-0.014702795784588338
ACH-000415,-0.0935887049081728
ACH-000416,0.041453536551845145
ACH-000420,0.09929537848538338
ACH-000421,-0.0009097925828219584
ACH-000424,0.0032502192495620827
ACH-000425,-0.04491765527200529
ACH-000426,0.1688038789056663
ACH-000427,0.01990111663564304
ACH-000433,-0.1518398150929686
ACH-000435,-0.3207794656164141
ACH-000436,0.24246566637191286
ACH-000444,-0.13531688804713446
ACH-000445,0.169998069697617
ACH-000448,-0.06763714852473038
ACH-000450,0.22094538064487115
ACH-000452,-0.0602574183620505
ACH-000454,0.0575408501519222
ACH-000458,-0.1013767347676388
ACH-000459,0.013106102784656305
ACH-000460,-0.040144922884108696
ACH-000461,0.03251059491479688
ACH-000463,-0.02778171715463168
ACH-000464,-0.10338284727940213
ACH-000466,0.0847780207485794
ACH-000467,0.030388602000230164
ACH-000468,-0.029853821995507394
ACH-000469,0.11840603018684492
ACH-000470,-0.025976424169886242
ACH-000471,0.07922945967095624
ACH-000472,0.04815213165115968
ACH-000473,-0.035222534742133514
ACH-000475,-0.05349188533247329
ACH-000476,-0.06611586372030719
ACH-000477,0.028697344193925008
ACH-000479,0.3958704038249008
ACH-000480,0.09760859987259916
ACH-000481,-0.0349529610240834
ACH-000483,0.04952347149879039
ACH-000484,-0.07770407147369933
ACH-000485,0.01535068219165948
ACH-000486,-0.10050884412024302
ACH-000487,0.11597651535389505
ACH-000488,-0.1079037029220842
ACH-000490,-0.05531583829783025
ACH-000491,0.100095306232159
ACH-000495,-0.022330223054415156
ACH-000496,-0.016947834781774244
ACH-000499,-0.05957043082264751
