,RIMBP3B (440804)
ACH-000250,-0.06801176229490828
ACH-000251,0.0572812378573469
ACH-000252,-0.022969263787247732
ACH-000253,-0.14507591167453882
ACH-000255,-0.13806282506588166
ACH-000256,-0.13763846631751708
ACH-000257,0.06778393727216192
ACH-000258,-0.1217076896024114
ACH-000259,-0.25464047204551554
ACH-000260,-0.04428864215746823
ACH-000261,-0.19738293189461928
ACH-000262,-0.3749642103402469
ACH-000263,0.05371271422484136
ACH-000264,-0.18102913129951195
ACH-000265,-0.1395376038628825
ACH-000266,-0.12425106227693365
ACH-000272,-0.2319355497681207
ACH-000274,-0.2275534766289233
ACH-000277,0.06912102664301054
ACH-000278,-0.21765009655987835
ACH-000279,-0.10111624534984584
ACH-000280,-0.0816450141168552
ACH-000281,0.0962583396386793
ACH-000288,-0.08925132254897851
ACH-000291,-0.3544360966851037
ACH-000293,-0.1397901361485241
ACH-000294,-0.12071187543349565
ACH-000295,-0.3376647901860065
ACH-000296,-0.35997154028689177
ACH-000302,-0.2817659930788115
ACH-000304,-0.3857141002943972
ACH-000307,-0.23147529881850465
ACH-000308,-0.1177781080924412
ACH-000310,-0.17823486588489856
ACH-000311,-0.15373583424743642
ACH-000312,0.0013943531412385882
ACH-000315,-0.08130253773006446
ACH-000316,0.006812630521342082
ACH-000317,-0.04590152145124078
ACH-000318,-0.24917469221172064
ACH-000319,-0.0758888999925786
ACH-000320,-0.10696613079894376
ACH-000322,-0.03496826934518673
ACH-000323,-0.17021266778328256
ACH-000324,-0.07662367281371445
ACH-000329,-0.15649870912520766
ACH-000330,-0.14728505550350274
ACH-000331,-0.1589926991069984
ACH-000332,-0.11501818747684975
ACH-000334,-0.2384416929972419
ACH-000335,-0.05173696091634035
ACH-000336,-0.2612728636352457
ACH-000337,-0.2347620809249732
ACH-000338,-0.33968524440119224
ACH-000339,-0.2282481258983907
ACH-000341,-0.18382743144711267
ACH-000348,-0.21883016867495886
ACH-000350,-0.0701601343995635
ACH-000352,-0.19933493003360755
ACH-000356,-0.14470941531209336
ACH-000361,-0.32134822027648097
ACH-000362,-0.19361320467389614
ACH-000363,-0.12134594432534955
ACH-000364,-0.21765538750570165
ACH-000365,-0.14331061756097466
ACH-000366,-0.08950967156236417
ACH-000368,-0.197511336446488
ACH-000374,-0.0448748649217665
ACH-000375,0.08727418736483315
ACH-000376,-0.17174051512759705
ACH-000381,-0.0685479180871796
ACH-000383,-0.2773159651712475
ACH-000387,-0.2476314049871096
ACH-000389,-0.10572038864174743
ACH-000390,-0.191874413867086
ACH-000393,-0.19945811439452807
ACH-000395,-0.09410311855550024
ACH-000396,-0.1254543783817587
ACH-000397,-0.28288794402054784
ACH-000401,-0.3770379699187501
ACH-000402,-0.02577783842411884
ACH-000403,-0.3129157659996772
ACH-000404,0.007670118357662735
ACH-000406,-0.20557263772091616
ACH-000407,-0.14897522222268778
ACH-000408,-0.2756578500413551
ACH-000410,-0.10930929809368456
ACH-000411,-0.07168706247972871
ACH-000414,-0.16037036792822293
ACH-000415,-0.1470056439009785
ACH-000416,-0.13465381551417374
ACH-000420,-0.18403774540910225
ACH-000421,-0.23640341865773976
ACH-000424,-0.4388239995397231
ACH-000425,-0.3008743394546203
ACH-000426,-0.10177402827097158
ACH-000427,-0.10617159217701104
ACH-000433,-0.12020945597187073
ACH-000435,0.030142587517847836
ACH-000436,-0.15891157876064982
ACH-000444,-0.10628636478125283
ACH-000445,-0.3596058691177848
ACH-000448,-0.19094709375993565
ACH-000450,-0.3519519865084885
ACH-000452,0.009574208606447582
ACH-000454,-0.36186711217639067
ACH-000458,-0.2860286912552191
ACH-000459,-0.2218106052355033
ACH-000460,-0.06386658746228988
ACH-000461,-0.28804501549983563
ACH-000463,-0.07456424986439764
ACH-000464,-0.1840624454411606
ACH-000466,-0.0976365530222283
ACH-000467,-0.06844105267026762
ACH-000468,-0.05983661248739645
ACH-000469,-0.07513162894192096
ACH-000470,-0.2749866667325663
ACH-000471,-0.1784694084225337
ACH-000472,-0.09462912050405033
ACH-000473,-0.2774189574719325
ACH-000475,-0.2846837788201417
ACH-000476,-0.024189447802132204
ACH-000477,-0.261373099180064
ACH-000479,-0.08456154936926437
ACH-000480,-0.17892361965558715
ACH-000481,-0.1873254396640144
ACH-000483,-0.17264206922001468
ACH-000484,-0.15829818190533154
ACH-000485,-0.13614604998700094
ACH-000486,-0.1224625382816576
ACH-000487,-0.09767028182588006
ACH-000488,-0.1042390164994644
ACH-000490,-0.08088817623934724
ACH-000491,-0.0024905410390947155
ACH-000495,0.0286492859269527
ACH-000496,-0.14437299435190126
ACH-000499,-0.13872383165151908
ACH-000500,0.11991885225492092
ACH-000502,-0.1549343088406784
ACH-000503,-0.3732255815449775
ACH-000505,-0.21742657739014712
ACH-000507,-0.014194060858837941
ACH-000510,-0.15059500817951998
ACH-000511,-0.16290319811334653
ACH-000512,-0.22236142971937745
ACH-000516,-0.20318080067108693
ACH-000517,-0.19898747732271346
ACH-000518,-0.059202960778772365
ACH-000520,-0.23811954485020856
ACH-000521,-0.2090886578755148
ACH-000522,-0.19318290264332494
ACH-000524,-0.10943630627857437
ACH-000527,-0.02712996504109533
ACH-000528,-0.15861577626668175
ACH-000537,-0.03273506316694893
ACH-000541,-0.0846517679540808
ACH-000542,-0.02352248201371166
ACH-000544,-0.16861347381112154
ACH-000545,-0.13887149491842626
ACH-000547,-0.19428661023595067
ACH-000548,-0.20987089048374316
ACH-000549,-0.25212950048822874
ACH-000550,0.0216172353595923
ACH-000552,-0.2591525405403613
ACH-000556,-0.06435925121358285
ACH-000557,-0.03101854668689315
ACH-000569,-0.3453643598163069
ACH-000570,-0.2548774377007498
ACH-000571,-0.1821793884999564
ACH-000573,-0.17299871250568274
ACH-000576,-0.10297368822570208
ACH-000579,-0.1275142245556419
ACH-000580,-0.2960422942946634
ACH-000584,-0.09976591085674187
ACH-000585,-0.05552768863565311
ACH-000588,0.040155264665080494
ACH-000589,-0.11805898022835068
ACH-000591,-0.25524550691314085
ACH-000593,-0.04579377519470533
ACH-000600,-0.07413515766928003
ACH-000601,-0.2997837561384099
ACH-000605,-0.321199342832968
ACH-000606,-0.1315102463919082
ACH-000608,-0.0899117939619372
ACH-000614,-0.1040006022356547
ACH-000616,-0.33612170617997217
ACH-000618,-0.2531711709780911
ACH-000619,-0.11767348665416015
ACH-000620,0.07544021373804644
ACH-000621,-0.12670636938711569
ACH-000622,-0.18585744605211452
ACH-000623,-0.3147475196775111
ACH-000624,-0.2344956859523196
ACH-000627,-0.1456489922866509
ACH-000630,-0.1789862688439963
ACH-000631,-0.4206184753445809
ACH-000632,-0.1165769728571934
ACH-000633,-0.15119157298005403
ACH-000637,0.044605161894406935
ACH-000638,-0.24934096390014715
ACH-000646,-0.11165200537673084
ACH-000647,-0.1064619350808174
ACH-000648,-0.050425111239070335
ACH-000649,-0.13828389723353296
ACH-000651,-0.09123617892998843
ACH-000652,-0.21916602950001415
ACH-000653,-0.0524172298171535
ACH-000657,-0.119524873645849
ACH-000658,0.017235930788408696
ACH-000661,0.0022931704972909512
ACH-000662,0.07414577249430589
ACH-000663,-0.16971587948929098
ACH-000665,-0.2374686586662937
ACH-000671,-0.1932284397901224
ACH-000672,-0.2073126981135492
ACH-000673,-0.12204550613229168
ACH-000676,-0.15364822784988755
ACH-000677,-0.31520804182360784
ACH-000681,-0.06427509537929485
ACH-000683,0.030511492333024786
ACH-000684,-0.17797062920757795
ACH-000688,-0.16337332637725066
ACH-000693,-0.2410122981431733
ACH-000694,-0.08323388315460463
ACH-000695,-0.01711046236555768
ACH-000696,-0.29410509365323323
ACH-000697,-0.1336125481235431
ACH-000699,-0.24113540059076224
ACH-000701,0.04362771112529541
ACH-000706,-0.2821433264365155
ACH-000711,-0.16435494711136495
ACH-000713,0.010461604508974234
ACH-000714,-0.0583540947858232
ACH-000718,-0.023499128371583976
ACH-000720,-0.17139709174049655
ACH-000721,-0.3472195819732697
ACH-000724,-0.3058740543613628
ACH-000725,-0.10100206610559108
ACH-000732,-0.3399881209988298
ACH-000734,-0.19589885543448615
ACH-000735,-0.27096139253473583
ACH-000736,-0.09775881061042063
ACH-000738,-0.13566318271660796
ACH-000746,-0.2364811621372597
ACH-000747,-0.0719623657489383
ACH-000748,-0.18682075218415864
ACH-000753,-0.1173640067002428
ACH-000756,-0.1911287917029561
ACH-000757,-0.12449756392299133
ACH-000758,-0.3724894066966475
ACH-000760,-0.011918745149812345
ACH-000762,-0.14837085901637262
ACH-000763,-0.016213829162218564
ACH-000764,-0.0257722361116665
ACH-000765,-0.08608071704969686
ACH-000766,-0.3004783023343752
ACH-000767,-0.032926466977191635
ACH-000768,-0.26975788104935544
ACH-000769,-0.10873206167318868
ACH-000770,-0.2557627644943822
ACH-000771,-0.17055735072165398
ACH-000773,-0.10269657777048456
ACH-000776,-0.035299704759026856
ACH-000777,-0.17897010806951638
ACH-000778,-0.6521186542988299
ACH-000781,-0.22519648430794564
ACH-000782,-0.09694046533890238
ACH-000783,0.07066826758634051
ACH-000784,-0.21953975844389648
ACH-000785,-0.06979858932632202
ACH-000787,-0.21788451709906026
ACH-000788,-0.18789177567462306
ACH-000791,-0.2206249508639408
ACH-000792,-0.15064637536598438
ACH-000794,-0.20446880884344024
ACH-000796,0.07079242490453902
ACH-000798,-0.03415887824495282
ACH-000799,-0.12205005104092725
ACH-000800,-0.135836654591989
ACH-000802,-0.2157279021122214
ACH-000804,-0.08721225899956862
ACH-000805,-0.2621000081615661
ACH-000809,-0.12037793445970088
ACH-000810,0.028630272198187506
ACH-000811,-0.13702811647063268
ACH-000817,-0.15582043919998226
ACH-000819,-0.17948165978072084
ACH-000820,0.13325510207530322
ACH-000821,-0.11597424829015718
ACH-000822,-0.10379978698052647
ACH-000823,-0.20502365430308572
ACH-000824,-0.05575923598172738
ACH-000827,-0.12936318727263646
ACH-000829,-0.1416964236301796
ACH-000831,-0.2934096898936189
ACH-000832,-0.2677575073794438
ACH-000833,-0.0851813699389833
ACH-000834,-0.2959860242576814
ACH-000835,-0.2819098437888876
ACH-000836,-0.18610838749324501
ACH-000837,-0.1365494596252434
ACH-000838,-0.18564169151087415
ACH-000839,-0.22100772492626566
ACH-000840,-0.20141422988242724
ACH-000841,-0.2290582191823929
ACH-000843,-0.2752306979378051
ACH-000846,-0.257856948639128
ACH-000847,0.0017940832202304738
ACH-000848,0.032228606557148064
ACH-000849,0.05651381594160025
ACH-000851,-0.08785788197501386
ACH-000855,-0.13181803724589214
ACH-000856,-0.14478076627323594
ACH-000858,-0.0964085945572434
ACH-000859,-0.21126465117415535
ACH-000861,-0.14005545617429546
ACH-000862,-0.14204238087293786
ACH-000865,-0.180581218273388
ACH-000866,-0.07698199968460254
ACH-000867,-0.10053255802592724
ACH-000869,-0.268950912488552
ACH-000872,-0.4549007397638562
ACH-000873,-0.20335632652304345
ACH-000876,-0.1233681827152777
ACH-000878,-0.19899957436058555
ACH-000880,-0.23282461083963016
ACH-000881,-0.16202878912155355
ACH-000882,-0.09775151297612997
ACH-000884,-0.057490862949062436
ACH-000885,-0.12666173808540376
ACH-000887,-0.2217151616008065
ACH-000889,-0.2946158255963921
ACH-000896,-0.347763059379118
ACH-000898,-0.3211087191637566
ACH-000900,-0.0685781730110779
ACH-000901,-0.12989955012588436
ACH-000905,-0.08024757332026503
ACH-000906,-0.2081069087026556
ACH-000907,-0.3429458286476884
ACH-000910,-0.2271284801713145
ACH-000911,-0.20002968915450206
ACH-000912,-0.039596080143577315
ACH-000913,-0.1852855679155443
ACH-000915,-0.3092370879997205
ACH-000916,-0.5586183020339076
ACH-000917,-0.06339033461538003
ACH-000920,-0.4066688572514373
ACH-000921,-0.23572790394179774
ACH-000924,-0.144741067793413
ACH-000926,-0.24921566379690954
ACH-000928,-0.233389583846577
ACH-000929,-0.0817542822147743
ACH-000932,-0.2507312631893391
ACH-000935,-0.2262060909257141
ACH-000936,-0.07799403258938575
ACH-000937,9.83945960828534e-05
ACH-000938,-0.11960124605200645
ACH-000939,-0.21192548611652068
ACH-000941,-0.16836448035560192
ACH-000943,-0.3604733355044437
ACH-000946,-0.27572111980639874
ACH-000947,-0.06773512841209499
ACH-000948,-0.08755390544635819
ACH-000950,-0.2695513919937861
ACH-000953,-0.015129694029736813
ACH-000954,-0.20622928284808856
ACH-000957,-0.3352061347265574
ACH-000958,-0.267035055662792
ACH-000960,-0.11730743952290405
ACH-000963,-0.2535129785142653
ACH-000968,-0.15142510042484825
ACH-000969,-0.13419498107998526
ACH-000972,0.023144243934755858
ACH-000973,-0.08926459270497109
ACH-000974,-0.10321190930123436
ACH-000978,0.017609113403877913
ACH-000984,-0.09899660793671748
ACH-000986,-0.11678896098444208
ACH-000988,-0.26966531234689195
ACH-000993,-0.10642200201847986
ACH-000994,-0.13150743490352618
ACH-000996,-0.2002660430452044
ACH-001001,-0.16967646287170976
ACH-001020,-0.1967180557236465
ACH-001028,-0.12253644068511403
ACH-001031,-0.06535794325471311
ACH-001038,-0.09942607870888033
ACH-001048,-0.13486561850347528
ACH-001050,0.14583785578049027
ACH-001053,-0.30537173268990586
ACH-001054,-0.1262322263162167
ACH-001061,-0.2368291378668796
ACH-001067,-0.1618406605342994
ACH-001075,-0.22508831680586744
ACH-001096,-0.17576625723877834
ACH-001111,0.09905217764745212
ACH-001119,-0.07347208374662903
ACH-001128,-0.1668573272521524
ACH-001134,-0.28041885465894906
ACH-001151,-0.23788331649398994
ACH-001163,-0.00852300675063258
ACH-001164,0.08811166346639007
ACH-001183,-0.2789609556158452
ACH-001192,-0.2568613854564256
ACH-001193,0.062056405291363886
ACH-001196,0.02553452805624938
ACH-001197,0.20764503744354532
ACH-001205,-0.09752410359525723
ACH-001211,0.03723055658054565
ACH-001212,-0.11206959977305153
ACH-001228,0.0150000519083094
ACH-001232,-0.2281975736037267
ACH-001239,-0.18728471821823675
ACH-001270,0.011773094064776966
ACH-001274,-0.12368773789091014
ACH-001275,-0.10746431105470217
ACH-001277,-0.06890703441204912
ACH-001278,-0.09139413826021432
ACH-001280,-0.048961168915620835
ACH-001283,-0.16891308606480893
ACH-001289,-0.2712454938511277
ACH-001300,-0.0122418039489777
ACH-001301,-0.08783398432709691
ACH-001302,-0.14230214120080173
ACH-001306,-0.18202004281594147
ACH-001318,-0.2256054106323125
ACH-001322,-0.09470993956478367
ACH-001328,-0.08069527600418676
ACH-001332,-0.2843030048840613
ACH-001336,0.030362729501757738
ACH-001346,-0.40743171637172704
ACH-001353,-0.1960404383502828
ACH-001354,-0.3135109079321229
ACH-001367,-0.3685759495028924
ACH-001368,-0.08944859173560188
ACH-001374,0.030942706833865262
ACH-001377,0.025012602547705643
ACH-001380,0.015738961181780704
ACH-001391,-0.15726020056296935
ACH-001408,-0.10179280856098864
ACH-001430,-0.24413116784343905
ACH-001431,0.054747435730220034
ACH-001450,-0.113255174988651
ACH-001496,-0.20784224210543556
ACH-001500,-0.18006927085983235
ACH-001523,-0.10054293684185214
ACH-001532,0.031024857637801214
ACH-001550,-0.026653489233809585
ACH-001552,-0.09106195443954772
ACH-001554,-0.21545995371176585
ACH-001654,-0.17448978953330133
ACH-001735,-0.05273874705455015
ACH-001736,-0.1841127992553358
ACH-001737,-0.2949001450142964
ACH-001740,-0.16509461128134728
ACH-001745,-0.2888486994061337
ACH-001765,-0.1460048042588976
