,TAF10 (6881)
ACH-000004,-0.7782935076697616
ACH-000005,-0.898116271109173
ACH-000007,-0.6681339839953874
ACH-000009,-0.5194556715340958
ACH-000011,-0.8081288329382351
ACH-000012,-0.5682007116421179
ACH-000013,-0.7153487312683829
ACH-000014,-0.7508260922557813
ACH-000015,-0.6474914737135887
ACH-000017,-0.4941152344898708
ACH-000018,-0.5206175147169625
ACH-000019,-0.5625866433419949
ACH-000021,-0.8864088713986497
ACH-000022,-0.4501037822332439
ACH-000025,-0.7161779167305223
ACH-000028,-0.7822704687138926
ACH-000030,-0.8215081717183245
ACH-000035,-1.0101703062464211
ACH-000036,-0.2986003948621239
ACH-000037,-0.5384791079914544
ACH-000039,-0.7842243719964621
ACH-000040,-0.7584333886118336
ACH-000041,-0.6246635824242349
ACH-000042,-0.547032275185106
ACH-000045,-0.5454163212511162
ACH-000047,-0.6305896949924849
ACH-000052,-0.8366004061745838
ACH-000053,-0.7689422107536439
ACH-000054,-0.5606010791941564
ACH-000055,-0.8525007439600537
ACH-000060,-0.5005671621978599
ACH-000067,-0.7750148325212534
ACH-000070,-0.6719773656494088
ACH-000075,-0.5790045352578684
ACH-000078,-0.5958506246310057
ACH-000082,-0.8235171238095307
ACH-000085,-0.6490671959407744
ACH-000086,-0.6127725634038903
ACH-000087,-0.7864036483094867
ACH-000092,-0.6186295998582593
ACH-000095,-0.7484019461048516
ACH-000097,-0.5544466444617727
ACH-000098,-0.7659335734246822
ACH-000099,-0.6723686171665229
ACH-000108,-0.6135879472379339
ACH-000113,-0.6414134428893202
ACH-000116,-0.7821753198355541
ACH-000118,-0.7080419263712394
ACH-000120,-0.9374424666440088
ACH-000123,-0.4684163562299044
ACH-000127,-0.5075157378267774
ACH-000128,-0.7714259647564031
ACH-000132,-0.6474886812982158
ACH-000133,-0.7416294302707129
ACH-000137,-0.9785023186220227
ACH-000138,-0.7130470912029478
ACH-000142,-0.7567218385758505
ACH-000143,-0.8914326908673961
ACH-000146,-0.37338985167783934
ACH-000148,-0.7533833458685023
ACH-000150,-0.7117211282305025
ACH-000152,-0.6290634480921775
ACH-000153,-0.8108044963840938
ACH-000159,-0.5724092503067968
ACH-000160,-0.4869062100709174
ACH-000163,-0.8930943566688633
ACH-000167,-0.8703356520641943
ACH-000168,-0.36543489647307004
ACH-000169,-0.9090984981249915
ACH-000178,-0.7703213134978654
ACH-000183,-0.6795360804863394
ACH-000188,-0.5027168015726641
ACH-000189,-0.6482360305673771
ACH-000190,-0.5639815915925728
ACH-000198,-0.7717461099050555
ACH-000203,-0.5757776430465841
ACH-000204,-0.9447171489725814
ACH-000206,-0.8285716321955082
ACH-000207,-0.6780947379699336
ACH-000208,-0.6437559446303444
ACH-000210,-0.4329257811782107
ACH-000211,-0.7055412723502934
ACH-000215,-0.565016365545426
ACH-000221,-0.7656058143383578
ACH-000222,-0.5846351422464803
ACH-000223,-0.6470482461689396
ACH-000226,-0.7043248317397044
ACH-000227,-0.4796948090734143
ACH-000228,-0.6071964764250984
ACH-000231,-0.6189212350436553
ACH-000232,-0.650623340930911
ACH-000233,-0.6948466120549744
ACH-000234,-0.33033833903680176
ACH-000235,-0.6096829094738917
ACH-000237,-0.4007593933434287
ACH-000238,-0.5682121336134663
ACH-000242,-0.4920766110770559
ACH-000243,-0.6724649089486309
ACH-000244,-0.16817129687340368
ACH-000246,-0.7625409944076771
ACH-000248,-0.8560868518848583
ACH-000250,-0.4708784642458234
ACH-000251,-0.6206681185768739
ACH-000252,-0.4648828753183506
ACH-000253,-0.6641168775528274
ACH-000255,-0.732046181024915
ACH-000256,-0.8764771542407613
ACH-000257,-0.6039062030293864
ACH-000258,-0.9712859915570308
ACH-000259,-1.0135311242521154
ACH-000260,-0.600591984430017
ACH-000261,-0.8132544606310295
ACH-000262,-0.5276955824343399
ACH-000263,-0.6936596632830834
ACH-000264,-0.4897591487475145
ACH-000265,-0.6739074544475823
ACH-000266,-0.3280176935774475
ACH-000272,-0.5629016583041402
ACH-000274,-0.6636514682284816
ACH-000277,-0.4046640041046232
ACH-000278,-0.31268140718765003
ACH-000279,-0.6174471070405929
ACH-000280,-0.6862401892531971
ACH-000281,-0.5964873640166878
ACH-000288,-0.6663928571673212
ACH-000291,-0.974327798825572
ACH-000293,-0.575261672173469
ACH-000294,-0.5526883408621732
ACH-000295,-0.9427087663880354
ACH-000296,-0.5297417155825814
ACH-000302,-0.6455303283334016
ACH-000304,-0.7733032707301579
ACH-000307,-0.6889420055115851
ACH-000308,-0.7331882865756679
ACH-000310,-0.6066271313974226
ACH-000311,-0.6847659478623992
ACH-000312,-0.7823392325578412
ACH-000315,-0.7581281757191194
ACH-000316,-0.6838975566720746
ACH-000317,-0.6218600303044218
ACH-000318,-0.835554358725525
ACH-000319,-0.807870380844492
ACH-000320,-0.6224189291283135
ACH-000322,-0.7121985210130185
ACH-000323,-0.693623024526242
ACH-000324,-0.6764181272674562
ACH-000329,-0.38712081312473184
ACH-000330,-0.4749149853296074
ACH-000331,-0.8982290448869326
ACH-000332,-0.6947513343067386
ACH-000334,-0.3846838077292827
ACH-000335,-0.6647037763300021
ACH-000336,-0.39052778725743903
ACH-000337,-0.7169404939454769
ACH-000338,-0.10852738815165457
ACH-000339,-0.6092555209091866
ACH-000341,-0.7783212657415478
ACH-000348,-0.7358314804750513
ACH-000350,-0.6979791528059447
ACH-000352,-0.48547428320672603
ACH-000356,-0.930883654979338
ACH-000361,-0.6063908215556237
ACH-000362,-0.6318670616480679
ACH-000363,-0.8129324484151363
ACH-000364,-0.6417806471870046
ACH-000365,-0.639648104627542
ACH-000366,-0.7761720391763118
ACH-000368,-0.7037217195963663
