,NIPBL (25836)
ACH-000280,-0.6399089369057035
ACH-000281,-0.371228913276864
ACH-000288,0.1557024041516967
ACH-000291,-0.7141021033231759
ACH-000293,-0.3022471383611206
ACH-000294,-0.02488183452377748
ACH-000295,-0.2631779134479181
ACH-000296,-0.009084532140468565
ACH-000302,0.06110011674717467
ACH-000304,-0.6608336806599765
ACH-000307,-0.1844112193757846
ACH-000308,-0.5326855695272738
ACH-000310,-0.3333653097818399
ACH-000311,-0.30275384316013265
ACH-000312,-0.3950531499061147
ACH-000315,-0.4090575215560133
ACH-000316,-0.20192835473377996
ACH-000317,-0.3825131927400901
ACH-000318,-0.4615303085135829
ACH-000319,-0.2139011499734548
ACH-000320,-0.1438023976933305
ACH-000322,0.00978895517792859
ACH-000323,-0.4969627645975425
ACH-000324,-0.1629380893587544
ACH-000329,-0.14576354002604494
ACH-000330,-0.6397160834780461
ACH-000331,-0.3526509135801853
ACH-000332,-0.3746817835059564
ACH-000334,-0.2991564842897854
ACH-000335,-0.115799968686209
ACH-000336,-0.3080887398683615
ACH-000337,-0.20259768143868911
ACH-000338,-0.01434086587368219
ACH-000339,-0.19178545585942525
ACH-000341,-0.6487445631028889
ACH-000348,-0.3542235568212359
ACH-000350,-0.3281950848198607
ACH-000352,-0.5963294420830567
ACH-000356,-0.29716070603345696
ACH-000361,0.05603844199913315
ACH-000362,-0.5146534719396239
ACH-000363,-0.3981331243171989
ACH-000364,-0.0056353812139319035
ACH-000365,-0.2733985209904389
ACH-000366,-0.33268512619811
ACH-000368,-0.20106772930206995
ACH-000374,-0.2688623984936349
ACH-000375,-0.2823647735736632
ACH-000376,-0.20370970651123574
ACH-000381,-0.13677517481565554
ACH-000383,-0.4126114727372843
ACH-000387,-0.5522332309745475
ACH-000389,-0.09627034689090264
ACH-000390,-0.3067958014342558
ACH-000393,-0.22541618419577825
ACH-000395,-0.4444710002364725
ACH-000396,-0.39930513341367213
ACH-000397,-0.4707470913532941
ACH-000401,-0.26316583271776023
ACH-000402,-0.4039181929407893
ACH-000403,0.05163166813433296
ACH-000404,-0.3613949039541815
ACH-000406,-0.2569114994312101
ACH-000407,-0.03933638549070278
ACH-000408,0.006080551268964122
ACH-000410,0.01642675039772989
ACH-000411,-0.2477664871996944
ACH-000414,-0.3724734643264908
ACH-000415,-0.35886892560662925
ACH-000416,-0.5430310636403896
ACH-000420,-0.2299882990110669
ACH-000421,-0.03614089855443963
ACH-000424,-0.7625984650752516
ACH-000425,-0.5408324706040155
ACH-000426,-0.8123865071135894
ACH-000427,-0.4473235743591755
ACH-000433,-0.15452443960055687
ACH-000435,-0.2449851735308892
ACH-000436,-0.7427760432383859
ACH-000444,-0.3894249811967261
ACH-000445,0.006060402081075087
ACH-000448,-0.262714064322537
ACH-000450,-0.3114988687243051
ACH-000452,-0.11488336522933552
ACH-000454,-0.04730091421876638
ACH-000458,-0.12526635558528856
ACH-000459,-0.5819154168393338
ACH-000460,0.3672834958721125
ACH-000461,-0.05588901683522538
ACH-000463,-0.20907501776039825
ACH-000464,-0.5369753227576216
ACH-000466,-0.4850041987117937
ACH-000467,-0.4346850302587076
ACH-000468,-0.20059397569025933
ACH-000469,-0.21553428141442252
ACH-000470,-0.2472475232083699
ACH-000471,-0.2236375827110934
ACH-000472,-0.6197957395006348
ACH-000473,-0.4168248215100542
ACH-000475,-0.4204354710406883
ACH-000476,-0.049637771475466684
ACH-000477,-0.7177624892717129
ACH-000479,0.24697199761870764
ACH-000480,-0.2783176671057497
ACH-000481,-0.23207243486071746
ACH-000483,-0.34069457369000705
ACH-000484,-0.28036640832561543
ACH-000485,-0.3421615825863775
ACH-000486,-0.41296953888217053
ACH-000487,-0.2714889426572462
ACH-000488,-0.21029948834276865
ACH-000490,-0.3537023885929197
ACH-000491,-0.4469391112325276
ACH-000495,-0.8426870518069927
ACH-000496,-0.07575154181198931
ACH-000499,-0.8757778291568067
ACH-000500,-0.3593240588166037
ACH-000502,-0.24833314664390935
ACH-000503,-0.26722473769511035
ACH-000505,-0.11276489433229155
ACH-000507,-0.33991848745747605
ACH-000510,-0.12366277914573735
ACH-000511,-0.23100205348952765
ACH-000512,-0.42838679204474606
ACH-000516,-0.10886961320503473
ACH-000517,-0.34133714906615803
ACH-000518,0.08355068318571332
ACH-000520,-0.2151098714052401
ACH-000521,0.20597196358727335
ACH-000522,-0.2545218967473908
ACH-000524,0.09175294352160228
ACH-000527,-0.5868785803337773
ACH-000528,-0.370437659439205
ACH-000537,-0.06492247461467733
ACH-000541,0.3364507873720916
ACH-000542,-0.10648234997785266
ACH-000544,-0.7815174124363251
ACH-000545,-0.22049369290792695
ACH-000547,-0.7044702352086789
ACH-000548,-0.2684529809048641
ACH-000549,-0.5168280866423769
ACH-000550,-0.16081517407744791
ACH-000552,-0.5652163108719781
ACH-000556,-0.15505528753122358
ACH-000557,-0.5015070871916095
ACH-000569,-0.37441473794225294
ACH-000570,-0.5257726758891782
ACH-000571,-0.4253692797953006
ACH-000573,-0.07313168150745246
ACH-000576,-0.4585881982871756
ACH-000579,-0.43506273182081856
ACH-000580,-0.7180657277767339
ACH-000584,0.02805796257128666
ACH-000585,-0.4268059362113868
ACH-000588,-0.5151585979313531
ACH-000589,-0.2626992404718458
ACH-000591,0.06675292885227266
ACH-000593,-0.13801981014704542
ACH-000600,-0.08181579714860153
ACH-000601,-0.5420699204556214
ACH-000605,-0.6482944743142459
ACH-000606,-0.3055774119028733
ACH-000608,-0.4907491245905949
ACH-000614,-0.7953155156101976
ACH-000616,-0.3236849227152908
ACH-000618,-0.02868890173616297
ACH-000619,-0.33713184344799885
ACH-000620,-0.7072528527556438
ACH-000621,-0.2505243799619906
ACH-000622,-0.5564688221061812
ACH-000623,-0.11209650053098358
ACH-000624,-0.3173269720416532
ACH-000627,0.3391891158920129
ACH-000630,0.5035574384130921
ACH-000631,-0.22734305285983
ACH-000632,0.06903968259935951
ACH-000633,0.08249076287862282
ACH-000637,-0.4617575583493912
ACH-000638,-0.04182906151727299
ACH-000646,-0.3546929782102271
ACH-000647,-0.2045656639423296
ACH-000648,-0.007723834709883961
ACH-000649,0.2238517933562715
ACH-000651,-0.02397351592666391
ACH-000652,-0.8050665975373923
ACH-000653,-0.5974024246817777
ACH-000657,-0.5144026292032127
ACH-000658,-0.21035418390447988
ACH-000661,-0.2442848229677533
ACH-000662,-0.11175211102212143
ACH-000663,-0.5172655014198527
ACH-000665,-0.18551274606384466
ACH-000671,-0.7205708941601952
ACH-000672,-0.3241204715163488
ACH-000673,-0.8487098912542759
ACH-000676,-0.31246875277059993
ACH-000677,-0.4013023063972581
ACH-000681,-0.5385224321356751
ACH-000683,-0.4688834975318826
ACH-000684,0.4011441009570877
ACH-000688,-0.04980240986990428
ACH-000693,-0.3410876900513544
ACH-000694,-0.2355899599884485
ACH-000695,-0.19426830718266944
ACH-000696,-0.16145645904627884
ACH-000697,-0.38046610960748456
ACH-000699,-0.25665775950300584
ACH-000701,-0.7663834428112694
ACH-000706,-0.2474596396339212
ACH-000711,-0.11304844440646312
ACH-000713,-0.1852072346314886
ACH-000714,-0.2025607127364529
ACH-000718,-0.2275229636923244
ACH-000720,-0.08655558326073201
ACH-000721,-0.4907570539386277
ACH-000724,0.10873703124539663
ACH-000725,-0.5362973472806701
ACH-000732,-0.4108556888298929
ACH-000734,-0.5285473682695291
ACH-000735,-0.034284872011462124
ACH-000736,-0.2030355552141153
ACH-000738,-0.3211625917352525
ACH-000746,-0.6581170273900191
ACH-000747,-0.2549304289811686
ACH-000748,-0.4784300950012809
ACH-000753,0.19951902667234234
ACH-000756,-0.006835305524456755
ACH-000757,-0.09471080375463226
ACH-000758,-0.1827126510748076
ACH-000760,-0.18502913389506848
ACH-000762,-0.025515934542286112
ACH-000763,-0.4816367409434923
ACH-000764,-0.27993520413275025
ACH-000765,-0.3959073154983874
ACH-000766,-0.006093220670424177
ACH-000767,-0.331335758585675
ACH-000768,-0.4743651964377913
ACH-000769,-0.4979452112209337
ACH-000770,0.0237331981266676
ACH-000771,-0.4749006203751052
ACH-000773,-0.3372979538034233
ACH-000776,-0.2387689240223292
ACH-000777,-0.3757171481535868
ACH-000778,-0.4388491303537558
ACH-000781,-0.6343736964464989
ACH-000782,-0.3835206231066179
ACH-000783,-0.21654393557170026
ACH-000784,-0.2278473102477115
ACH-000785,-0.18196690357231515
ACH-000787,0.101445696606628
ACH-000788,-0.03166195426656477
ACH-000791,-0.17575546290499325
ACH-000792,0.16228036485278602
ACH-000794,-0.24122266900251224
ACH-000796,-0.22651918022459075
ACH-000798,-0.282879130697411
ACH-000799,-0.27786827151420906
ACH-000800,-0.22326821951938386
ACH-000802,-0.2914802793545331
ACH-000804,-0.7402106399197657
ACH-000805,-0.20851751696812146
ACH-000809,-0.5589420451238934
ACH-000810,-0.4575473527874257
ACH-000811,-0.4488051731297247
ACH-000817,-0.4744711141857226
ACH-000819,-0.13199412416003709
ACH-000820,-0.04529025731128777
ACH-000821,-0.24974564277877154
ACH-000822,-0.5368639648478042
ACH-000823,-0.6946671965177174
ACH-000824,-0.0650476907341076
ACH-000827,-0.4747738082865581
ACH-000829,-0.5016414098523135
ACH-000831,-0.21511474262727825
ACH-000832,-0.33031116066327765
ACH-000833,-0.4453343635335745
ACH-000834,-0.7091183534482906
ACH-000835,0.133898846370009
ACH-000836,0.07572497121875324
ACH-000837,-0.2746639360906922
ACH-000838,-0.5726127034462324
ACH-000839,0.10849098689439203
ACH-000840,-0.3314901309924005
ACH-000841,-0.19839438370957924
ACH-000843,-0.489800630538871
ACH-000846,-0.18211739788933515
ACH-000847,-0.37193714133049294
ACH-000848,-0.2495758187951881
ACH-000849,-0.07911305631949496
ACH-000851,-0.2816534628016704
ACH-000855,-0.5168409695676457
ACH-000856,0.20020862690430147
ACH-000858,-0.05852902413381001
ACH-000859,-0.4815927142467724
ACH-000861,-0.4938929210201364
ACH-000862,-0.357469514217616
ACH-000865,-0.2300376187208908
ACH-000866,-0.5121209526990234
ACH-000867,0.05416322161407047
ACH-000869,-0.5530148233220845
ACH-000872,-0.5676445149733313
ACH-000873,-0.34381878585604325
ACH-000876,-0.5563522649938561
ACH-000878,-0.5125884049661982
ACH-000880,-0.4756992287868231
ACH-000881,-0.35502914752267184
ACH-000882,-0.518149057873024
ACH-000884,-0.1889939747647887
ACH-000885,-0.031202104064332232
ACH-000887,-0.13216060657630296
ACH-000889,-0.7763534712366219
ACH-000896,0.0015487921175332106
ACH-000898,-0.4544252971542014
ACH-000900,-0.15713082905994027
ACH-000901,-0.2326593694331171
ACH-000905,-0.3169083840263145
ACH-000906,-0.29943679860298944
ACH-000907,-0.24814950936244345
ACH-000910,-0.27062745149994505
ACH-000911,-0.10083692986814076
ACH-000912,-0.2935726621409479
ACH-000913,-0.7847511499006916
ACH-000915,-0.13089887974916914
ACH-000916,-0.2954268336290344
ACH-000917,-0.06828614248469203
ACH-000920,-0.1293391370151324
ACH-000921,-0.09726450490778174
ACH-000924,0.09588249352491657
ACH-000926,-0.20599104650744293
ACH-000928,-0.6982647102408573
ACH-000929,-0.3296051306755617
ACH-000932,-0.6345444252188447
ACH-000935,-0.4803982556458086
ACH-000936,-0.349510967721617
ACH-000937,-0.5171811740059601
ACH-000938,-0.4988889822410663
ACH-000939,-0.056408855811235725
ACH-000941,-0.5149348374825377
ACH-000943,-0.3762235626144985
ACH-000946,-0.2611323769798731
ACH-000947,-0.4551580027437628
ACH-000948,-0.40328747353657496
ACH-000950,-0.668903492009899
ACH-000953,-0.8195467098789052
ACH-000954,-0.3965269491445536
ACH-000957,-0.3674646606480557
ACH-000958,-0.7394455052054959
ACH-000960,-0.3452057573757316
ACH-000963,0.024724610378934125
ACH-000968,-0.7667460420754972
ACH-000969,-0.5796734032785881
ACH-000972,-0.2722239764173361
ACH-000973,-0.3953690944503048
ACH-000974,-0.22947293121274795
ACH-000978,-0.1506617128748392
ACH-000984,-0.40744091849050973
ACH-000986,-0.17196305661705247
ACH-000988,-0.3474392779901857
ACH-000993,-0.2389608689388993
ACH-000994,-0.6413398026366298
ACH-000996,-0.6553690607205873
ACH-001001,-0.07094863255515445
ACH-001020,0.0855207947449199
ACH-001028,-0.23562021386379325
ACH-001031,-0.5679769689298136
ACH-001038,-0.4436920960888177
ACH-001048,0.035373367736771064
ACH-001050,-0.5319642947092204
ACH-001053,-0.5737566421608233
ACH-001054,0.002060764498969741
ACH-001061,-0.26748040453133115
ACH-001067,-0.4518434273313269
ACH-001075,-0.27213331550227354
ACH-001096,-0.40166284711157024
ACH-001111,-0.02127150030016008
ACH-001119,-0.15536133768889288
ACH-001128,0.6539690221537405
ACH-001134,-0.3637920418643813
ACH-001151,-0.2778001361096468
ACH-001163,-0.5077385278552321
ACH-001164,-0.4029289952443742
ACH-001183,-0.4463925003145451
ACH-001192,-0.7416115927121961
ACH-001193,-0.1782912512312692
ACH-001196,-0.3253063794458386
ACH-001197,-0.524142218193242
ACH-001205,-0.6277362664969499
ACH-001211,-0.12496476422217526
ACH-001212,0.05941225236142795
ACH-001228,-0.37479446516951376
ACH-001232,-0.2733741316774515
ACH-001239,-0.4687628120341409
ACH-001270,-0.0950721836258892
ACH-001274,-0.2668049591427748
ACH-001275,-0.2593474781837791
ACH-001277,-0.1284818649049465
ACH-001278,-0.4231375389880771
ACH-001280,-0.5463887911548209
ACH-001283,-0.4927068310767198
ACH-001289,-0.2614942663130648
ACH-001300,-0.2752041111577497
ACH-001301,-0.5415073919729582
ACH-001302,0.03993523658408238
ACH-001306,-0.052500844179039344
ACH-001318,-0.5684957022252352
ACH-001322,-0.18577155265685516
ACH-001328,-0.14687915117609018
ACH-001332,-0.14879153293860153
ACH-001336,-0.12366620686684353
ACH-001346,-0.3252282139078064
ACH-001353,-0.2268483034623759
ACH-001354,0.1314464896615444
ACH-001367,-0.4169855460632024
ACH-001368,-0.08372726610414362
ACH-001374,-0.2323487518324877
ACH-001377,-0.15043722817355584
ACH-001380,0.1734675011750838
ACH-001391,-0.4603429055298219
ACH-001408,-0.3608291278718037
ACH-001430,-0.351356349707475
ACH-001431,-0.7084950935548936
ACH-001450,-0.6315433542688776
ACH-001496,0.0012217619968368672
ACH-001500,0.0930485484869265
ACH-001523,-0.0905679975729038
ACH-001532,-0.6949890982093604
ACH-001550,0.0028600798274687053
ACH-001552,-0.27283855724314954
ACH-001554,-0.3653693801211149
ACH-001654,-0.427844297392122
ACH-001735,-0.3814064791321361
ACH-001736,-0.6642816084282976
ACH-001737,0.3063883737861145
ACH-001740,-0.5712878835097588
ACH-001745,-0.2506150852354606
ACH-001765,-0.3020901662013727
