,USH1G (124590)
ACH-000260,-0.4526145079904189
ACH-000261,-0.4543441756549181
ACH-000262,-0.3489097408517424
ACH-000263,-0.4749631749275852
ACH-000264,-0.5245586064083889
ACH-000265,-0.2447374536009355
ACH-000266,-0.4458360816590585
ACH-000272,-0.3538868023637957
ACH-000274,-0.5000943914837394
ACH-000277,-0.2888107423811149
ACH-000278,-0.4503974991352237
ACH-000279,-0.4141830515834135
ACH-000280,-0.5529724827533268
ACH-000281,-0.3848332226298173
ACH-000288,-0.3520037455409129
ACH-000291,-0.31658914078713885
ACH-000293,-0.3792252686156423
ACH-000294,-0.4108979665165382
ACH-000295,-0.44887283305701897
ACH-000296,-0.346914750668447
ACH-000302,-0.3460922900276388
ACH-000304,-0.2797392618557326
ACH-000307,-0.37134918880486695
ACH-000308,-0.2375618547733924
ACH-000310,-0.5714959583325989
ACH-000311,-0.2766428615206805
ACH-000312,-0.3058565643747553
ACH-000315,-0.17224491185143145
ACH-000316,-0.4587546886387845
ACH-000317,-0.35812796657947066
ACH-000318,-0.1902928325929927
ACH-000319,-0.4812212137083609
ACH-000320,-0.2211932862218756
ACH-000322,-0.21254088505725693
ACH-000323,-0.2741005014494768
ACH-000324,-0.3400076945898306
ACH-000329,-0.5144092461224086
ACH-000330,-0.2287206832167779
ACH-000331,-0.3401732832453577
ACH-000332,-0.3727330968277936
ACH-000334,0.002285998889341716
ACH-000335,-0.033367566748524084
ACH-000336,-0.4474249025106923
ACH-000337,-0.4367440525822598
ACH-000338,0.1727024718563893
ACH-000339,-0.319393971675738
ACH-000341,-0.29028103160629903
ACH-000348,-0.2864267446161629
ACH-000350,-0.4587822551985659
ACH-000352,-0.3869112456567821
ACH-000356,-0.3310081248967641
ACH-000361,-0.493457337023217
ACH-000362,-0.3408182518258272
ACH-000363,-0.3653399137484223
ACH-000364,-0.29600071505792314
ACH-000365,-0.3917426728999257
ACH-000366,-0.4856934465604052
ACH-000368,-0.3275475436767216
ACH-000374,-0.3468515897534461
ACH-000375,-0.4783659387350468
ACH-000376,-0.34977597989810977
ACH-000381,-0.27129548023062483
ACH-000383,-0.3153276252199794
ACH-000387,-0.4901814332403363
ACH-000389,-0.3620337782242961
ACH-000390,-0.22314955251951105
ACH-000393,-0.36829309790699655
ACH-000395,-0.26003491399087825
ACH-000396,-0.2260619570766213
ACH-000397,-0.3299842118231948
ACH-000401,-0.19666836963084228
ACH-000402,-0.25378842329359946
ACH-000403,-0.5763638113141535
ACH-000404,0.005698208136750201
ACH-000406,-0.4005486128428219
ACH-000407,-0.4440937677851459
ACH-000408,-0.2544598687248327
ACH-000410,-0.1585128535758851
ACH-000411,-0.3850627928271845
ACH-000414,-0.24683217216933084
ACH-000415,-0.44153956953763945
ACH-000416,-0.4766977031267109
ACH-000420,-0.3363850916322297
ACH-000421,-0.3097023284112093
ACH-000424,-0.5035353893811828
ACH-000425,-0.3663000720895683
ACH-000426,-0.3223998956240757
ACH-000427,-0.453427587863573
ACH-000433,-0.5278960144347895
ACH-000435,-0.12415252789302315
ACH-000436,-0.17785281683434614
ACH-000444,-0.1843718057573321
ACH-000445,-0.4181594251622775
ACH-000448,-0.4124278791660856
ACH-000450,-0.06315940856025269
ACH-000452,-0.3266609235251253
ACH-000454,-0.18335884869951186
ACH-000458,-0.1884441944713944
ACH-000459,-0.3013927502466203
ACH-000460,-0.4994537294225154
ACH-000461,-0.25458597468633115
ACH-000463,-0.38439599508120414
ACH-000464,-0.3373827321969571
ACH-000466,-0.3390771917264726
ACH-000467,-0.2718955265619683
ACH-000468,-0.3842848788990969
ACH-000469,-0.3529774229402283
ACH-000470,-0.4469175884686735
ACH-000471,-0.5149926610473243
ACH-000472,-0.3746561043927594
ACH-000473,-0.3278730522602833
ACH-000475,-0.3974034943402505
ACH-000476,-0.35389304493047186
ACH-000477,-0.23466992043743104
ACH-000479,-0.20003534802744252
ACH-000480,-0.4008034305140219
ACH-000481,-0.3350925531255997
ACH-000483,-0.2489173927982305
ACH-000484,-0.2608392689838262
ACH-000485,-0.26244521254268016
ACH-000486,-0.2927678762621339
ACH-000487,-0.2926594927451999
ACH-000488,-0.3845375214853657
ACH-000490,-0.41575410696776705
ACH-000491,-0.3832459705994488
ACH-000495,-0.3913296675496372
ACH-000496,-0.20361683351087215
ACH-000499,-0.16880779746747535
ACH-000500,-0.6166819673809918
ACH-000502,-0.3040632828842064
ACH-000503,-0.4989977500200997
ACH-000505,-0.3645103291535093
ACH-000507,-0.3513595604771783
ACH-000510,-0.2727294272723338
ACH-000511,-0.4213899475208443
ACH-000512,-0.5247100115724296
ACH-000516,-0.2930263144114262
ACH-000517,-0.3836146722012036
ACH-000518,-0.16117521246870514
ACH-000520,-0.4981118039728045
ACH-000521,-0.4420423598235589
ACH-000522,-0.2720887400979007
ACH-000524,-0.32624386195475874
ACH-000527,-0.4827698459889112
ACH-000528,-0.33208568954676143
ACH-000537,-0.4636546943312528
ACH-000541,0.07125351336365991
ACH-000542,-0.2997930055548697
ACH-000544,-0.3415308338618421
ACH-000545,-0.3228751709799913
ACH-000547,-0.2915474746210157
ACH-000548,-0.3353032675249273
ACH-000549,-0.441454988085098
ACH-000550,-0.4395349460682487
ACH-000552,-0.3309753359109365
ACH-000556,-0.38082626158158384
ACH-000557,-0.34576331901795554
ACH-000569,-0.3749480272307976
ACH-000570,-0.3240687657299497
ACH-000571,-0.2309891630208168
ACH-000573,-0.12856250335626376
ACH-000576,-0.3820020108122187
ACH-000579,-0.0292336316274572
ACH-000580,-0.16624232315127993
ACH-000584,-0.3348907300280952
ACH-000585,-0.4045790340486069
ACH-000588,-0.14452512475385407
ACH-000589,-0.3037252016552726
ACH-000591,-0.32684867690683683
ACH-000593,-0.3045108624305217
ACH-000600,-0.2717959273940269
ACH-000601,-0.3230894492701909
ACH-000605,-0.4815427972745908
ACH-000606,-0.3640989205741274
ACH-000608,-0.4829353261670857
ACH-000614,-0.032065359526602284
ACH-000616,-0.4812312787499005
ACH-000618,-0.3153115169867344
ACH-000619,-0.21879477121863006
ACH-000620,-0.30374866734506883
ACH-000621,-0.28073684216047623
ACH-000622,-0.4983690897414314
ACH-000623,-0.35445382385745006
ACH-000624,-0.42206192899012746
ACH-000627,-0.3416857983633208
ACH-000630,-0.4271481105763403
ACH-000631,-0.36084663211707696
ACH-000632,-0.28858489614764365
ACH-000633,-0.4123566723392958
ACH-000637,-0.4656300284676663
ACH-000638,-0.2894218467843543
ACH-000646,-0.3747493849218086
ACH-000647,-0.43235619732557584
ACH-000648,-0.2364432691309127
ACH-000649,-0.4828144511357681
ACH-000651,-0.3783954242068657
ACH-000652,-0.4128747715998728
ACH-000653,-0.4956131041171695
ACH-000657,-0.4083389871908829
ACH-000658,-0.17948062599530218
ACH-000661,-0.13954381347853126
ACH-000662,-0.233488864686452
ACH-000663,-0.4343753472004695
ACH-000665,-0.3850682008934634
ACH-000671,-0.3691095017715626
ACH-000672,-0.4000635924668103
ACH-000673,-0.5305182661105651
ACH-000676,-0.4619058100397378
ACH-000677,-0.2900165344320822
ACH-000681,-0.3653639512762864
ACH-000683,-0.2662997520173163
ACH-000684,-0.3150939411455929
ACH-000688,-0.2937415310276241
ACH-000693,-0.33433074588772965
ACH-000694,-0.3675498405773313
ACH-000695,-0.32426892621065445
ACH-000696,-0.4667573426607508
ACH-000697,-0.4597726603471607
ACH-000699,-0.409893706916211
ACH-000701,-0.41247459190681396
ACH-000706,-0.371695510668176
ACH-000711,-0.3743014664031662
ACH-000713,-0.3959711182940021
ACH-000714,-0.223805416559246
ACH-000718,-0.4508179182392801
ACH-000720,-0.34678523372463105
ACH-000721,-0.35364836680772016
ACH-000724,-0.5347070290277559
ACH-000725,-0.3858579085928177
ACH-000732,-0.26368037942741984
ACH-000734,-0.16368276791485178
ACH-000735,-0.3693341268120119
ACH-000736,-0.2594015437210141
ACH-000738,-0.3974216156809099
ACH-000746,-0.1343320560840036
ACH-000747,-0.17545671192506426
ACH-000748,-0.5983876079147096
ACH-000753,-0.3888933622203558
ACH-000756,-0.3847517671342397
ACH-000757,-0.3097650509050926
ACH-000758,-0.364362203748382
ACH-000760,-0.3022872283367678
ACH-000762,-0.3954296553952519
ACH-000763,-0.3735515825179477
ACH-000764,-0.17081841317176966
ACH-000765,-0.3732795687018292
ACH-000766,-0.4879880912244601
ACH-000767,-0.3309533477413141
ACH-000768,-0.4054006934812454
ACH-000769,-0.33033886284707964
ACH-000770,-0.28675918066979783
ACH-000771,-0.3183672874694676
ACH-000773,-0.2159213707417369
ACH-000776,-0.4737830206784889
ACH-000777,-0.3148905279776823
ACH-000778,-0.4054005481565559
ACH-000781,-0.3395862157712365
ACH-000782,-0.3166246874273068
ACH-000783,-0.5848665881048479
ACH-000784,-0.3323646782498918
ACH-000785,-0.4079311778519223
ACH-000787,-0.2883082881343741
ACH-000788,-0.3358818689542949
ACH-000791,-0.5079106681342777
ACH-000792,-0.4089751568396134
ACH-000794,-0.3565475583750308
ACH-000796,-0.4894028645387301
ACH-000798,-0.2053180271147484
ACH-000799,-0.4496579195566882
ACH-000800,-0.4132032099667759
ACH-000802,-0.2813043332717387
ACH-000804,-0.4197611928965995
ACH-000805,-0.3615388489085809
ACH-000809,-0.2461439445714899
ACH-000810,-0.06696513987968672
ACH-000811,-0.4049460677743911
ACH-000817,-0.2454727413817197
ACH-000819,-0.29952866517925203
ACH-000820,-0.4833609964984822
ACH-000821,-0.15124426415369815
ACH-000822,-0.2951796884665403
ACH-000823,-0.2975885653412096
ACH-000824,-0.3084239177196086
ACH-000827,-0.4338152724914239
ACH-000829,0.013113615462283328
ACH-000831,-0.2707789715167084
ACH-000832,-0.3127208145346604
ACH-000833,-0.09563534761466347
ACH-000834,-0.1953059955886004
ACH-000835,-0.2619587293994618
ACH-000836,-0.33357166152777123
ACH-000837,-0.4599940648426976
ACH-000838,-0.037321618327718666
ACH-000839,-0.17244832246619324
ACH-000840,-0.2739104496890765
ACH-000841,-0.25551918231004817
ACH-000843,-0.2670160465526975
ACH-000846,-0.16639885156367773
ACH-000847,-0.39053027477273705
ACH-000848,-0.2978270550166046
ACH-000849,-0.2421571095061321
ACH-000851,-0.4233746609216393
ACH-000855,-0.3759950615818176
ACH-000856,-0.3097368436603642
ACH-000858,-0.16901656098267062
ACH-000859,-0.2970144261103769
ACH-000861,-0.3961506918570065
ACH-000862,-0.3055231264056866
ACH-000865,-0.2658697273784058
ACH-000866,-0.2992006817308792
ACH-000867,-0.3690785345968815
ACH-000869,-0.4377132333115779
ACH-000872,-0.2995937779666229
ACH-000873,-0.2989032465004813
ACH-000876,-0.2013740231783862
ACH-000878,-0.4431338421856525
ACH-000880,-0.435242792737461
ACH-000881,-0.4973621110116322
ACH-000882,-0.2577909247929763
ACH-000884,-0.2881500073665068
ACH-000885,-0.2098866879393135
ACH-000887,-0.5152365804566743
ACH-000889,-0.3022325679907918
ACH-000896,-0.3637878517021999
ACH-000898,-0.3597251522330991
ACH-000900,-0.3996232456896778
ACH-000901,-0.4666294082262765
ACH-000905,-0.4070051245254796
ACH-000906,-0.3055970143347905
ACH-000907,-0.3898978675241103
ACH-000910,-0.5741158063764906
ACH-000911,-0.40496821398629296
ACH-000912,-0.471967621763582
ACH-000913,-0.3683382903145767
ACH-000915,-0.4116018687515151
ACH-000916,-0.3652850079063151
ACH-000917,-0.4072094576352725
ACH-000920,-0.3740039766114361
ACH-000921,-0.5167276836026866
ACH-000924,-0.3110911884914994
ACH-000926,-0.3043542130859556
ACH-000928,-0.5577439831077226
ACH-000929,-0.5216614537825467
ACH-000932,-0.3055658321375022
ACH-000935,-0.30719627186926785
ACH-000936,-0.4134445521660706
ACH-000937,-0.5180152893821452
ACH-000938,-0.247508736436809
ACH-000939,-0.2783400024886749
ACH-000941,-0.3194044236421253
ACH-000943,-0.2939611336599716
ACH-000946,-0.3767313661100397
ACH-000947,-0.2780588888881761
ACH-000948,-0.4862105976556312
ACH-000950,-0.1519431196734563
ACH-000953,-0.4342562410117104
ACH-000954,-0.017218981036534863
ACH-000957,-0.20148020039786335
ACH-000958,-0.2261997116832984
ACH-000960,-0.3906789940905418
ACH-000963,-0.34102293184988997
ACH-000968,-0.1925710747806367
ACH-000969,-0.30880809612057125
ACH-000972,0.039490776203348496
ACH-000973,-0.2746685996631646
ACH-000974,-0.5243506215786647
ACH-000978,-0.4059504522599521
ACH-000984,-0.360390373579657
ACH-000986,-0.3483130293645981
ACH-000988,-0.4960334363309161
ACH-000993,-0.5042845391903511
ACH-000994,-0.4621048698269646
ACH-000996,-0.5755636439094111
ACH-001001,-0.4524963182432154
ACH-001020,-0.5384066155412959
ACH-001028,-0.4602605608306303
ACH-001031,-0.5166116697588666
ACH-001038,-0.32093121366459765
ACH-001048,-0.4046209794056452
ACH-001050,-0.4868499605806175
ACH-001053,-0.4696134753781918
ACH-001054,-0.5054327628270863
ACH-001061,-0.3283398526385313
ACH-001067,-0.2792482481175213
ACH-001075,-0.25103663564192924
ACH-001096,-0.2281233818313023
ACH-001111,-0.4962498882112998
ACH-001119,-0.4667167255189758
ACH-001128,-0.2160901904413532
ACH-001134,-0.3767281588450401
ACH-001151,-0.3153637328072193
ACH-001163,-0.4918920723764545
ACH-001164,-0.3434771321612096
ACH-001183,-0.4967632298395941
ACH-001192,-0.33673187734871807
ACH-001193,-0.058169090857785224
ACH-001196,-0.20726499509034074
ACH-001197,-0.26597852166638963
ACH-001205,-0.4171148142330495
ACH-001211,-0.4154491281155133
ACH-001212,-0.2952232010486467
ACH-001228,-0.35881883251048
ACH-001232,-0.4894444738611123
ACH-001239,-0.4684767035187711
ACH-001270,-0.3456633634836904
ACH-001274,-0.2482974196931017
ACH-001275,-0.32841554397349393
ACH-001277,-0.41314271568129896
ACH-001278,-0.3817033525536133
ACH-001280,-0.5802255071093305
ACH-001283,-0.5734278878711172
ACH-001289,-0.21116660980021246
ACH-001300,-0.5417540228243014
ACH-001301,-0.410398551213248
ACH-001302,-0.4675910751445702
ACH-001306,-0.215792675285087
ACH-001318,-0.4306178016279862
ACH-001322,-0.30244249180468163
ACH-001328,-0.28557723597699497
ACH-001332,-0.06014728304303767
ACH-001336,-0.34964771530541594
ACH-001346,-0.3361404619259612
ACH-001353,-0.5105707670263122
ACH-001354,-0.32340574432772856
ACH-001367,-0.17929645154221596
ACH-001368,-0.3835337285831438
ACH-001374,-0.5955682238688248
ACH-001377,-0.4427836374500856
ACH-001380,-0.3505771006825181
ACH-001391,-0.2440858346646001
ACH-001408,-0.33379830773067026
ACH-001430,-0.11703688896790455
ACH-001431,-0.5110215201287375
ACH-001450,-0.3586756889441111
ACH-001496,-0.18485803602946665
ACH-001500,-0.3445505046159126
ACH-001523,-0.33005603147302537
ACH-001532,-0.2836784861672251
ACH-001550,-0.4033713414892664
ACH-001552,-0.5089743032466859
ACH-001554,-0.4414121664052594
ACH-001654,-0.4247385650502935
ACH-001735,-0.4341256503208682
ACH-001736,-0.4933243231885315
ACH-001737,-0.8745126993607943
ACH-001740,-0.18843635329646855
ACH-001745,-0.3563391466896582
ACH-001765,-0.1581363837226388
