,RDX (5962)
ACH-000004,-0.08810512290675726
ACH-000005,0.11697067505266333
ACH-000007,-0.05822858382349145
ACH-000009,-0.12061224673231973
ACH-000011,-0.07873667820974314
ACH-000012,-0.09187273296607322
ACH-000013,-0.059653691889484176
ACH-000014,-0.15515582525616842
ACH-000015,0.02879600431340372
ACH-000017,-0.008708895847781754
ACH-000018,-0.08465061220394687
ACH-000019,0.029031489991951893
ACH-000021,-0.056549874772653684
ACH-000022,-0.10984638064372616
ACH-000025,-0.1834715532178856
ACH-000028,-0.1533316832399783
ACH-000030,-0.059257079745129025
ACH-000035,0.006733194334027679
ACH-000036,-0.17042822914350894
ACH-000037,0.014761150033277525
ACH-000039,-0.09367833281779812
ACH-000040,-0.049204747537882385
ACH-000041,-0.10235162246233934
ACH-000042,-0.24964113890817946
ACH-000045,-0.04847441663464677
ACH-000047,-0.1149600822263632
ACH-000052,-0.14165129402790086
ACH-000053,-0.06016730881781759
ACH-000054,-0.08924853026821443
ACH-000055,0.07374436816244533
ACH-000060,-0.09220486655862513
ACH-000067,-0.09899192947713052
ACH-000070,-0.146193564799257
ACH-000075,-0.16853730061467712
ACH-000078,-0.026340785336766023
ACH-000082,-0.16438265818382408
ACH-000085,-0.021605384779803973
ACH-000086,-0.1567230869298098
ACH-000087,0.08085894230813502
ACH-000092,0.01214160500429468
ACH-000095,-0.05411965181457352
ACH-000097,-0.11397586920909812
ACH-000098,-0.09175099583775878
ACH-000099,-0.04310846481509857
ACH-000108,-0.05536260360328845
ACH-000113,-0.016254711189936658
ACH-000116,-0.10655854960925554
ACH-000118,-0.09686449707819447
ACH-000120,0.0048837920610787155
ACH-000123,-0.10879395604084492
ACH-000127,-0.0898977138417099
ACH-000128,-0.05611368952298424
ACH-000132,-0.13557484308986828
ACH-000133,-0.03869043091167735
ACH-000137,-0.061979674471657135
ACH-000138,-0.10983407952476776
ACH-000142,-0.12548324898623722
ACH-000143,-0.2264155180772574
ACH-000146,-0.10827536511495292
ACH-000148,-0.09128931697271396
ACH-000150,0.0384026652749385
ACH-000152,-0.0609241294419033
ACH-000153,-0.1621618221456491
ACH-000159,-0.03594641596727281
ACH-000160,-0.12653193865259044
ACH-000163,-0.0555325136044547
ACH-000167,-0.418727452058654
ACH-000168,-0.13469826803374596
ACH-000169,-0.060256124045882
ACH-000178,-0.15455289828486304
ACH-000183,-0.10406517889028977
ACH-000188,-0.11496686920512482
ACH-000189,-0.043321666720977085
ACH-000190,0.07115512012067123
ACH-000198,-0.06370547891761554
ACH-000203,-0.20057216233950254
ACH-000204,-0.029312982311114618
ACH-000206,-0.06964914270293578
ACH-000207,0.001601654495419357
ACH-000208,-0.12728913573658535
ACH-000210,-0.3017803670052814
ACH-000211,-0.09526972185085142
ACH-000215,-0.0948402643785746
ACH-000221,0.02395863466992399
ACH-000222,-0.003255484571038641
ACH-000223,-0.0777709020170348
ACH-000226,0.0054990325222820935
ACH-000227,-0.19166303584494435
ACH-000228,-0.17701860295258334
ACH-000231,-0.11585803262227692
ACH-000232,-0.16983982514802856
ACH-000233,-0.0857674136337649
ACH-000234,-0.14574204168260346
ACH-000235,-0.09747375613468567
ACH-000237,-0.2584127531866005
ACH-000238,-0.016311645930811153
ACH-000242,-0.18723631096059806
ACH-000243,-0.0670583837245651
ACH-000244,-0.03968951721980165
ACH-000246,-0.13643776686699574
ACH-000248,-0.06674790965786148
ACH-000250,-0.1165493763406798
ACH-000251,-0.1330524962634215
ACH-000252,0.023445698475753875
ACH-000253,-0.12761368073725854
ACH-000255,-0.05541013037481274
ACH-000256,-0.00626425650713076
ACH-000257,0.047761772430534234
ACH-000258,-0.2703738710355037
ACH-000259,-0.03615232225278505
ACH-000260,-0.07408443779894179
ACH-000261,-0.13165003696625266
ACH-000262,-0.13679965914081688
ACH-000263,0.1803312065615404
ACH-000264,-0.0931939425662143
ACH-000265,-0.08583287596856125
ACH-000266,-0.11239532194633274
ACH-000272,-0.19287807212628733
ACH-000274,-0.18003711172873282
ACH-000277,-0.06643359849811223
ACH-000278,-0.1704375878804938
ACH-000279,-0.19995904160246392
ACH-000280,-0.16422763038009192
ACH-000281,-0.1862064263674768
ACH-000288,-0.08624511193150677
ACH-000291,-0.14810019526243445
ACH-000293,-0.06134560624281546
ACH-000294,0.0984086327513506
ACH-000295,0.016162506845801453
ACH-000296,-0.0767074015534321
ACH-000302,-0.1019892678821918
ACH-000304,-0.04457933043878391
ACH-000307,-0.06086509024579585
ACH-000308,-0.15238391748091154
ACH-000310,-0.09056595731462026
ACH-000311,-0.13567244819464644
ACH-000312,-0.05369413814651693
ACH-000315,-0.15587721733554424
ACH-000316,-0.12889791305069814
ACH-000317,-0.08091219270595829
ACH-000318,0.07824081456656533
ACH-000319,-0.11617718542218475
ACH-000320,-0.10797540973953908
ACH-000322,-0.03930242096913441
ACH-000323,-0.18656748749360474
ACH-000324,-0.09298308154578466
ACH-000329,-0.09379508727824568
ACH-000330,-0.0037999637489705947
ACH-000331,-0.13042492987357396
ACH-000332,-0.12887870356305378
ACH-000334,-0.19804307923316145
ACH-000335,-0.07762855067872085
ACH-000336,0.10722314055910144
ACH-000337,-0.04378687427586751
ACH-000338,0.15319055982944665
ACH-000339,-0.06482691886040615
ACH-000341,-0.03760979832772037
ACH-000348,-0.03774789012146363
ACH-000350,-0.12327942796131375
ACH-000352,-0.055917300056388786
ACH-000356,-0.015544091088438522
ACH-000361,0.11762679050089216
ACH-000362,-0.023496696583110103
ACH-000363,-0.184267864704585
ACH-000364,-0.10067505022655916
ACH-000365,-0.09182553714645077
ACH-000366,-0.03303566560549461
ACH-000368,-0.05967610429790855
ACH-000374,-0.0656329743108319
ACH-000375,-0.02297590930477336
ACH-000376,-0.07133143046468418
ACH-000381,-0.11553316228177744
ACH-000383,-0.10160203244262113
ACH-000387,-0.02562907265567875
ACH-000389,-0.14144886245169094
ACH-000390,-0.0019891563575037442
ACH-000393,-0.19424666711122696
ACH-000395,-0.04923003682620778
ACH-000396,-0.03449298563122505
ACH-000397,-0.10238162767428112
ACH-000401,-0.1958098082347974
ACH-000402,-0.18064650253657705
ACH-000403,-0.10776001216948414
ACH-000404,-0.16206746559240967
ACH-000406,-0.003538682010801725
ACH-000407,-0.1987317862469353
ACH-000408,-0.08163872646421269
ACH-000410,-0.11897268768247528
ACH-000411,-0.3344843905177033
ACH-000414,-0.07512469035924348
ACH-000415,-0.06969907946027623
ACH-000416,-0.13561250824307708
ACH-000420,-0.13777746956239684
ACH-000421,-0.13133304427491127
ACH-000424,0.029284041809190663
ACH-000425,-0.15266385070323693
ACH-000426,0.01270509066919704
ACH-000427,-0.24101114922888106
ACH-000433,-0.01430284657282874
ACH-000435,-0.12680428890782405
ACH-000436,-0.010062494113760137
ACH-000444,-0.11069496042977832
ACH-000445,-0.08735299619091
ACH-000448,-0.09918524915369516
ACH-000450,0.00200679507942194
ACH-000452,-0.10823116787320416
ACH-000454,0.06330229785024456
ACH-000458,-0.017798339861873614
ACH-000459,-0.17502947055786006
ACH-000460,0.03665656690325349
ACH-000461,-0.0831272910159133
ACH-000463,-0.11970301417134205
ACH-000464,-0.1024807604676296
ACH-000466,-0.07559294967196138
ACH-000467,-0.111690980045119
ACH-000468,0.04232853242468605
ACH-000469,-0.10110108273615404
ACH-000470,-0.11368054877912205
ACH-000471,-0.06104506585232108
ACH-000472,-0.05759921784000468
ACH-000473,-0.08399093469376086
ACH-000475,-0.05590255098809095
ACH-000476,-0.0453530806856784
ACH-000477,0.037108547046132624
ACH-000479,-0.037959802234193415
ACH-000480,-0.12919121915939885
ACH-000481,0.0007100362594097927
ACH-000483,-0.2441227360480948
ACH-000484,-0.08522633333525745
ACH-000485,-0.04864976390844141
ACH-000486,-0.08594433101789531
ACH-000487,-0.03490841563466899
ACH-000488,-0.018860739540305142
ACH-000490,-0.09515484729201658
ACH-000491,-0.07077299761521295
ACH-000495,-0.107175923770075
ACH-000496,-0.10100470320810184
ACH-000499,-0.039821122700318505
ACH-000500,-0.21238492968918585
ACH-000502,-0.08832998979367067
ACH-000503,0.07961413501421884
ACH-000505,-0.09715632710080904
ACH-000507,-0.07363574547292909
ACH-000510,-0.1436832342910121
ACH-000511,-0.12577510870732364
ACH-000512,0.07715337610217153
ACH-000516,-0.2267718683422891
ACH-000517,-0.11919947609592844
ACH-000518,-0.059626622510732114
ACH-000520,-0.07239060558489277
ACH-000521,-0.16308916093258946
ACH-000522,-0.12115391079694475
ACH-000524,-0.07046331683981226
ACH-000527,-0.13241825672445154
ACH-000528,-0.09203373933699223
ACH-000537,-0.09040559976521367
ACH-000541,-0.09569051299312284
ACH-000542,-0.061126763782133275
ACH-000544,-0.0618216611634354
ACH-000545,-0.07735189582149606
ACH-000547,-0.04490447466956821
ACH-000548,-0.06267761374399472
ACH-000549,-0.049178850840573086
ACH-000550,-0.10274843890205457
ACH-000552,-0.05110766557924214
ACH-000556,-0.11022107508078012
ACH-000557,-0.08497560951259363
ACH-000569,-0.09657770719731698
ACH-000570,-0.13787763805101114
ACH-000571,-0.13379482083549432
ACH-000573,-0.17426686121189985
ACH-000576,-0.2925957938663809
ACH-000579,-0.250446394278365
ACH-000580,-0.12133719127458945
ACH-000584,0.027078055561113264
ACH-000585,-0.03805995267112712
ACH-000588,0.02782460926511507
ACH-000589,-0.03284645552495168
ACH-000591,-0.19043627241125646
ACH-000593,0.02007249877281696
ACH-000600,-0.13011776350291693
ACH-000601,-0.07509452511381062
ACH-000605,-0.08482570233971079
ACH-000606,-0.09992294386032496
ACH-000608,-0.10036342489120352
ACH-000614,-0.1988858349927025
ACH-000616,-0.057229915506880565
ACH-000618,-0.08649197024009875
ACH-000619,-0.04009229285631157
ACH-000620,-0.03787451607285624
ACH-000621,-0.15114994056633327
ACH-000622,-0.12237125787220896
ACH-000623,-0.1683302623241937
ACH-000624,-0.07232940564726384
ACH-000627,-0.18489240472197435
ACH-000630,-0.1881011712385948
ACH-000631,0.028630442926708636
ACH-000632,-0.15891174468123714
ACH-000633,-0.1706847685084324
ACH-000637,-0.09678798766977062
ACH-000638,-0.03388987705993868
ACH-000646,0.028725038588107658
ACH-000647,-0.0940905056105796
ACH-000648,-0.18042448049710005
ACH-000649,-0.09119796950133394
ACH-000651,-0.029498877911618523
ACH-000652,-0.01961406010445297
ACH-000653,-0.06226405684326965
ACH-000657,-0.05916126721567441
ACH-000658,-0.2071231888122886
ACH-000661,-0.10178714209665088
ACH-000662,-0.051085797955185835
ACH-000663,-0.010431215972731415
