,DTYMK (1841)
ACH-000467,-1.2185139667352567
ACH-000468,-1.1132373184821132
ACH-000469,-0.8429825991970075
ACH-000470,-1.4414715022650348
ACH-000471,-1.457021421614629
ACH-000472,-0.5980277575310965
ACH-000473,-1.0191805824524343
ACH-000475,-1.327962654159859
ACH-000476,-1.298437220326833
ACH-000477,-1.3743283347289639
ACH-000479,-0.5721647588905148
ACH-000480,-0.8289721381132368
ACH-000481,-1.1296724084574463
ACH-000483,-0.8282181166246827
ACH-000484,-1.3116376993491927
ACH-000485,-1.0363224539372438
ACH-000486,-1.1152781289461322
ACH-000487,-1.3114190065126976
ACH-000488,-1.0628000534631583
ACH-000490,-1.4300879174495482
ACH-000491,-1.3225064441684895
ACH-000495,-1.453430186432184
ACH-000496,-1.4031750820697009
ACH-000499,-1.0536586028041073
ACH-000500,-1.3682410831280478
ACH-000502,-1.278588576676735
ACH-000503,-1.0654258258469431
ACH-000505,-0.8126043836368699
ACH-000507,-0.935348241448388
ACH-000510,-1.4516089067367817
ACH-000511,-0.7658139132769813
ACH-000512,-1.175970178032926
ACH-000516,-0.30876926321454284
ACH-000517,-1.4896836064913137
ACH-000518,-1.3575347619855709
ACH-000520,-1.3294646610128125
ACH-000521,-1.1933194864583925
ACH-000522,-1.4488618643536362
ACH-000524,-0.7422541555719261
ACH-000527,-0.9487542378010376
ACH-000528,-1.0483418183149322
ACH-000537,-1.284636259454388
ACH-000541,-1.2352022709367163
ACH-000542,-1.1094384056151052
ACH-000544,-1.233779304535717
ACH-000545,-1.1393800988732496
ACH-000547,-0.8531042229691259
ACH-000548,-1.3378994548373793
ACH-000549,-1.5332773427662425
ACH-000550,-1.7565077716648003
ACH-000552,-1.17067284597499
ACH-000556,-1.532213333491914
ACH-000557,-1.6293198527556028
ACH-000569,-0.9381323542050366
ACH-000570,-1.228360444734146
ACH-000571,-1.5369255617670174
ACH-000573,-1.5402652013130071
ACH-000576,-1.2271847309888648
ACH-000579,-1.5534522141203704
ACH-000580,-1.4058805023991052
ACH-000584,-1.521210653609398
ACH-000585,-1.6234773731345835
ACH-000588,-1.1640628586475774
ACH-000589,-0.9956808560835044
ACH-000591,-0.8761805984752166
ACH-000593,-1.4454578596476957
ACH-000600,-1.034674357223573
ACH-000601,-1.2319063384601447
ACH-000605,-1.3011820395003908
ACH-000606,-1.0546084002170006
ACH-000608,-1.2506038202066196
ACH-000614,-1.2339229773084628
ACH-000616,-1.0978324962783863
ACH-000618,-1.3835134245910543
ACH-000619,-1.5094044952426469
ACH-000620,-1.368113126410737
ACH-000621,-1.5690225638613604
ACH-000622,-0.5170274317228565
ACH-000623,-0.8040774550050396
ACH-000624,-1.4612561919950495
ACH-000627,-1.2748197821277163
ACH-000630,-1.1751435813540314
ACH-000631,-1.147184558261232
ACH-000632,-1.5193508703836158
ACH-000633,-1.1499834319827362
ACH-000637,-0.6201698659517124
ACH-000638,-1.0667367403778345
ACH-000646,-0.9845615971874356
ACH-000647,-1.470765088633577
ACH-000648,-1.2142271731350445
ACH-000649,-1.3333095028777415
ACH-000651,-1.3379065773231549
ACH-000652,-1.3585177792437702
ACH-000653,-1.2349523750886866
ACH-000657,-0.9424914743950404
ACH-000658,-1.4954322631723804
ACH-000661,-1.4974936659416302
ACH-000662,-1.4215614503697682
ACH-000663,-1.4199938024059644
ACH-000665,-1.3665934265597972
ACH-000671,-0.9854333607626576
ACH-000672,-1.2241743776589515
ACH-000673,-0.4624817000757679
ACH-000676,-1.3687683280084058
ACH-000677,-1.2907573255434963
ACH-000681,-1.1625476151730467
ACH-000683,-1.1592034542695286
ACH-000684,-1.0733671350685576
ACH-000688,-0.8720015989154452
ACH-000693,-1.2329837125774483
ACH-000694,-1.0734582192284634
ACH-000695,-1.631506202162894
ACH-000696,-1.1981500211370597
ACH-000697,-1.2163630625440682
ACH-000699,-1.3355028930371842
ACH-000701,-0.9120450505930549
ACH-000706,-1.1916814284160626
ACH-000711,-1.4009419636371123
ACH-000713,-1.1446668114336278
ACH-000714,-1.1151747090515511
ACH-000718,-1.0678161186185202
ACH-000720,-1.1413755882870706
ACH-000721,-1.3615377004616342
ACH-000724,-0.6639924240274544
ACH-000725,-1.3114164654150706
ACH-000732,-0.996237576473979
ACH-000734,-1.4356381488306205
ACH-000735,-1.4240133956637049
ACH-000736,-1.1457370968672005
ACH-000738,-1.2020105050295171
ACH-000746,-1.228911040492832
ACH-000747,-1.051731381195628
ACH-000748,-1.1036464937293555
ACH-000753,-1.3740379545880137
ACH-000756,-0.3577400380508977
ACH-000757,-0.9038500382687896
ACH-000758,-1.4029864292229326
ACH-000760,-1.379706908021541
ACH-000762,-1.2872639862609203
ACH-000763,-1.4916780725227121
ACH-000764,-1.3764181634275534
ACH-000765,-1.6106253470020533
ACH-000766,-1.313322211024022
ACH-000767,-1.4440894589508289
ACH-000768,-1.230648463231026
ACH-000769,-1.2707721751769328
ACH-000770,-1.475509345174174
ACH-000771,-1.1541081251369596
ACH-000773,-1.3371515991059093
ACH-000776,-1.4793012436927309
ACH-000777,-1.6138129756105388
ACH-000778,-0.9051770428797442
ACH-000781,-1.4041973786868287
ACH-000782,-1.2475165675213538
ACH-000783,-1.552796374123616
ACH-000784,-1.0776165027820632
ACH-000785,-1.5528167328487663
ACH-000787,-1.0474244804753727
ACH-000788,-1.4432328920198918
ACH-000791,-1.4177487043322732
ACH-000792,-1.0244876718688225
ACH-000794,-1.2882685039379542
ACH-000796,-1.4340789574749977
ACH-000798,-1.2488331133830264
ACH-000799,-1.3458382211604074
ACH-000800,-1.5434519196668433
ACH-000802,-1.3434077518254808
ACH-000804,-1.2553331995084611
ACH-000805,-1.1889787547311763
ACH-000809,-1.2605171262242192
ACH-000810,-1.5515874222084087
ACH-000811,-0.6520776613143958
ACH-000817,-1.2194575973726476
ACH-000819,-1.2206871238838892
ACH-000820,-1.1600644028874718
ACH-000821,-1.5147243346100303
ACH-000822,-1.8115954373290089
ACH-000823,-1.3572654678526992
ACH-000824,-1.0072562071049802
ACH-000827,-1.2664838115965606
ACH-000829,-1.1168149298072685
ACH-000831,-1.276828778160334
ACH-000832,-1.3031364458723826
ACH-000833,-1.6750155275274006
ACH-000834,-0.5509622074479786
ACH-000835,-1.4179786031418815
ACH-000836,-1.1997295678342252
ACH-000837,-1.1763146017072317
ACH-000838,-1.5611148151536929
ACH-000839,-1.1920108828336304
ACH-000840,-1.3706414712959314
ACH-000841,-1.3776933601157688
ACH-000843,-1.350182702959034
ACH-000846,-1.12739502409215
ACH-000847,-1.1276527035272284
ACH-000848,-1.112951045689664
ACH-000849,-1.435456755723157
ACH-000851,-1.2218691898925853
ACH-000855,-1.429925401980396
ACH-000856,-1.2974582782148854
ACH-000858,-0.3346732361887987
ACH-000859,-1.2355298033291569
ACH-000861,-0.8568726382973324
ACH-000862,-1.0343660989489982
ACH-000865,-0.6331217440117817
ACH-000866,-1.3034322981600024
ACH-000867,-1.29429163721348
ACH-000869,-1.4987964464626256
ACH-000872,-1.2294775109036822
ACH-000873,-1.5390480182908366
ACH-000876,-1.5059965217205713
ACH-000878,-1.2758163778885625
ACH-000880,-1.3372525468273009
ACH-000881,-1.3118972427183575
ACH-000882,-1.3272931663134355
ACH-000884,-1.4560065272419132
ACH-000885,-1.052424542480048
ACH-000887,-1.1814261587514918
ACH-000889,-1.3186743482176184
ACH-000896,-1.4756762969904362
ACH-000898,-1.4179056156206966
ACH-000900,-1.0705866329476497
ACH-000901,-0.692024741962719
ACH-000905,-1.2461766251103203
ACH-000906,-1.4162519154126796
ACH-000907,-0.9226695663083352
ACH-000910,-1.5400987806781703
ACH-000911,-1.1946186692346232
ACH-000912,-1.260096530838961
ACH-000913,-1.3905472592909127
ACH-000915,-1.3374688849413066
ACH-000916,-1.3677179969752156
ACH-000917,-1.2720990096882254
ACH-000920,-1.6996717901616267
ACH-000921,-1.309904089703937
ACH-000924,-1.3974536618776052
ACH-000926,-1.2359832308817311
ACH-000928,-1.1745279874397223
ACH-000929,-1.2775264284778172
ACH-000932,-1.1598965219625168
ACH-000935,-1.3109994266108778
ACH-000936,-1.2070641755127014
ACH-000937,-1.4314928251847647
ACH-000938,-1.3963175078220784
ACH-000939,-1.1508311806094078
ACH-000941,-1.5758038302133983
ACH-000943,-1.2727018717091183
ACH-000946,-1.2805809645034176
ACH-000947,-1.3955648488649222
ACH-000948,-1.1422981663140708
ACH-000950,-1.385788684592049
ACH-000953,-1.3813552769046178
ACH-000954,-1.001282407012594
ACH-000957,-1.1596652320108718
ACH-000958,-0.9893995394768414
ACH-000960,-1.513385783699598
ACH-000963,-0.9356640744794388
ACH-000968,-1.041819306183828
ACH-000969,-1.3351261295207089
ACH-000972,-1.0200384067140906
ACH-000973,-1.3976263742969572
ACH-000974,-1.2863746152623254
ACH-000978,-1.9645083292122727
ACH-000984,-1.5507762116377537
ACH-000986,-1.2515208577522183
ACH-000988,-1.6457420027251188
ACH-000993,-1.073724159488926
ACH-000994,-1.2962508350387163
ACH-000996,-1.1079908309574928
ACH-001001,-1.1549160282141906
ACH-001020,-0.9144127030961476
ACH-001028,-1.2907872810834222
ACH-001031,-1.0423155778564734
ACH-001038,-1.5459803758705568
ACH-001048,-1.252592211288076
ACH-001050,-1.1686383191310852
ACH-001053,-1.3425556915944843
ACH-001054,-1.1152115959666022
ACH-001061,-1.191524083359908
ACH-001067,-1.091528946387314
ACH-001075,-1.2199928827260145
ACH-001096,-1.1828429011111432
ACH-001111,-1.1025284964728217
ACH-001119,-1.3072960450982822
ACH-001128,-0.8802573333250229
ACH-001134,-1.1504778583815765
ACH-001151,-1.4806653703645642
ACH-001163,-1.286385315048635
ACH-001164,-1.2149238272272207
ACH-001183,-0.4306714638090185
ACH-001192,-1.4155462865813215
ACH-001193,-1.2848843327578676
ACH-001196,-1.2955942197918444
ACH-001197,-1.119782107256453
ACH-001205,-1.1940513812383853
ACH-001211,-1.0035430484356604
ACH-001212,-1.0446000229131185
ACH-001228,-1.1727385902217713
ACH-001232,-0.7757701048700277
ACH-001239,-1.3845289944157515
ACH-001270,-1.2297106420552322
ACH-001274,-1.0867214687205364
ACH-001275,-1.045031761061494
ACH-001277,-1.007295405901842
ACH-001278,-1.1821582032357218
ACH-001280,-1.3505505603307844
ACH-001283,-1.4254992462493148
ACH-001289,-1.4061817387506903
ACH-001300,-1.246148414834204
ACH-001301,-0.6700464459706247
ACH-001302,-1.3922654512663273
ACH-001306,-1.0762326594426768
ACH-001318,-1.2717354850422322
ACH-001322,-1.1673808565123076
ACH-001328,-1.2022139022371183
ACH-001332,-1.5359295132912705
ACH-001336,-0.9178983626957724
ACH-001346,-1.183330505023086
ACH-001353,-1.345322321320069
ACH-001354,-1.6993453783608212
ACH-001367,-1.0177081851818397
ACH-001368,-1.2986248326655556
ACH-001374,-0.841447420189098
ACH-001377,-0.9131241473725812
ACH-001380,-1.27877937942704
ACH-001391,-1.3900566319112098
ACH-001408,-1.4891141718377303
ACH-001430,-0.9976873707915443
ACH-001431,-1.278259579496823
ACH-001450,-1.3800268687364907
ACH-001496,-1.4215427592420398
ACH-001500,-1.2332699242251393
ACH-001523,-1.4341489350360814
ACH-001532,-1.1172246768676048
ACH-001550,-0.989686268855732
ACH-001552,-1.0945954773650568
ACH-001554,-1.35860997228459
ACH-001654,-1.1321824628960953
ACH-001735,-1.348888705835375
ACH-001736,-1.453710568884877
ACH-001737,-1.5026067074122846
ACH-001740,-1.3669617975191093
ACH-001745,-1.3322204634820365
ACH-001765,-1.3585202670394627
