,GFPT2 (9945)
ACH-000004,-0.2259615368961357
ACH-000005,0.3271116962607735
ACH-000007,-0.03425491835382968
ACH-000009,-0.12508620793642558
ACH-000011,-0.20572009910455052
ACH-000012,-0.08262984235457382
ACH-000013,-0.043397712681169834
ACH-000014,-0.009144249651125518
ACH-000015,-0.08116761363695861
ACH-000017,0.02489930493395151
ACH-000018,0.018948067119923605
ACH-000019,0.019093011920858625
ACH-000021,-0.1334896000631466
ACH-000022,-0.10420343691421664
ACH-000025,-0.05462791633438995
ACH-000028,-0.06830463022029776
ACH-000030,-0.056793137318107215
ACH-000035,-0.2645631904513941
ACH-000036,-0.2273933914450523
ACH-000037,-0.185735181730702
ACH-000039,-0.042613002953582016
ACH-000040,-0.07362592136376349
ACH-000041,-0.1547034978177496
ACH-000042,-0.2543292235947365
ACH-000045,-0.125257974684612
ACH-000047,0.06519124207509717
ACH-000052,-0.14322042542448574
ACH-000053,-0.09914812966424566
ACH-000054,-0.2584608945043305
ACH-000055,-0.0858299492325245
ACH-000060,-0.11526054371671778
ACH-000067,-0.010841708212463587
ACH-000070,-0.12758111741976014
ACH-000075,0.1345871138574452
ACH-000078,-0.13792658698847385
ACH-000082,-0.09467216767616893
ACH-000085,-0.28040070054324595
ACH-000086,-0.07600683423415533
ACH-000087,-0.008942109109457452
ACH-000092,-0.1168632210681714
ACH-000095,-0.1471716649593346
ACH-000097,-0.1541894157793857
ACH-000098,-0.0900892915587861
ACH-000099,-0.19810200461876046
ACH-000108,-0.12074590514295315
ACH-000113,-0.04975316617033829
ACH-000116,-0.1431986000093013
ACH-000118,-0.11004621671815897
ACH-000120,-0.2064625327674856
ACH-000123,-0.13988852254192852
ACH-000127,-0.16878244226865952
ACH-000128,-0.19968439481445652
ACH-000132,-0.14566322590247968
ACH-000133,-0.13167155825840285
ACH-000137,0.015474241264297894
ACH-000138,-0.07000199139127465
ACH-000142,-0.06723580003732882
ACH-000143,-0.221960889356846
ACH-000146,-0.07291400688747368
ACH-000148,-0.10735831197774756
ACH-000150,-0.2947621136145559
ACH-000152,-0.11064374623154187
ACH-000153,-0.05820707847617989
ACH-000159,-0.11809425737271688
ACH-000160,0.3242336392579861
ACH-000163,0.05431437107581657
ACH-000167,0.9027115689648216
ACH-000168,-0.2038318041720064
ACH-000169,-0.05712603718620141
ACH-000178,-0.13362131459513188
ACH-000183,-0.017725565416148
ACH-000188,-0.1166144549176791
ACH-000189,0.18763182856715013
ACH-000190,0.4540980324392513
ACH-000198,-0.2318487030272565
ACH-000203,0.02233666264580423
ACH-000204,-0.1520070806638756
ACH-000206,-0.3730940040169139
ACH-000207,-0.1344614795047951
ACH-000208,0.16672940330534974
ACH-000210,0.03674516174920485
ACH-000211,-0.060755259655297225
ACH-000215,-0.13004930289535502
ACH-000221,-0.19325187994668566
ACH-000222,-0.005058416432104074
ACH-000223,-0.16411360870510755
ACH-000226,-0.1002162907900007
ACH-000227,0.0269824285990886
ACH-000228,-0.07438738767106481
ACH-000231,-0.050212834207542086
ACH-000232,-0.2640940473874948
ACH-000233,-0.21453535827668008
ACH-000234,-0.14974846922756185
ACH-000235,-0.11773262189785108
ACH-000237,-0.1996531666515568
ACH-000238,-0.03179826282146485
ACH-000242,-0.2429729751315138
ACH-000243,0.00044185309029619275
ACH-000244,-0.0704528612755679
ACH-000246,-0.1691153970086436
ACH-000248,-0.08319879296328456
ACH-000250,-0.21654570703052195
ACH-000251,-0.05319360726365808
ACH-000252,-0.29938171857127965
ACH-000253,-0.14763275086386518
ACH-000255,-0.0528031948373487
ACH-000256,-0.11853126860404925
ACH-000257,-0.03305807178599069
ACH-000258,-0.08484803686647127
ACH-000259,-0.04555313206363644
ACH-000260,-0.05208506510534133
ACH-000261,-0.0929447716971931
ACH-000262,-0.20475300628951396
ACH-000263,-0.13752745412535894
ACH-000264,-0.006722687356202779
ACH-000265,-0.0869902423774276
ACH-000266,-0.14594281699680306
ACH-000272,-0.13493592093025014
ACH-000274,-0.08715330992687566
ACH-000277,-0.18340500779856653
ACH-000278,-0.06865158969660813
ACH-000279,-0.10500864552707068
ACH-000280,-0.07226484192073403
ACH-000281,-0.2458410833937422
ACH-000288,-0.20159449846810645
ACH-000291,-0.02447428503799164
ACH-000293,-0.21714476885696887
ACH-000294,-0.2997396430508309
ACH-000295,0.1888673631067948
ACH-000296,-0.2566420675026785
ACH-000302,-0.11178308760005852
ACH-000304,-0.2433860368572704
ACH-000307,-0.17456763678439716
ACH-000308,-0.11146234390989083
ACH-000310,-0.16298452747214365
ACH-000311,-0.21640491355305527
ACH-000312,-0.1066624279287125
ACH-000315,-0.18980996784273355
ACH-000316,-0.16488936041011787
ACH-000317,-0.24046271114913265
ACH-000318,0.016554739690513864
ACH-000319,-0.17300645670041842
ACH-000320,-0.12110562688375745
ACH-000322,-0.21749563906602465
ACH-000323,-0.11777914824011383
ACH-000324,-0.19852947552276226
ACH-000329,0.024915140425276327
ACH-000330,0.06815518187340741
ACH-000331,-0.16001703686083166
ACH-000332,-0.17552942000418462
ACH-000334,-0.08269453313063532
ACH-000335,-0.3832733958820887
ACH-000336,-0.16165971342584742
ACH-000337,-0.30828860581929424
ACH-000338,-0.28256944619801
ACH-000339,-0.0466575755498989
ACH-000341,0.023809744122242262
ACH-000348,-0.00321578045691822
ACH-000350,-0.1593798544070466
