,CELF2 (10659)
ACH-000004,-0.17046529738136726
ACH-000005,-0.021862873918078448
ACH-000007,-0.3929377086414563
ACH-000009,-0.3277470947165001
ACH-000011,-0.2886023363287226
ACH-000012,-0.11672110363117305
ACH-000013,-0.05197768990838041
ACH-000014,-0.15022847017804775
ACH-000015,-0.1326814103645848
ACH-000017,-0.17172722302587004
ACH-000018,-0.04196434655474232
ACH-000019,-0.22872898334662414
ACH-000021,-0.1917472730996896
ACH-000022,-0.1817248472978664
ACH-000025,0.029865802755777087
ACH-000028,-0.16883978471021185
ACH-000030,-0.2256790557902746
ACH-000035,-0.1128072955795075
ACH-000036,0.10271804343248374
ACH-000037,-0.2694201178031084
ACH-000039,-0.13508646713581096
ACH-000040,-0.07317115106020898
ACH-000041,-0.1188666829470363
ACH-000042,-0.05506591524066237
ACH-000045,-0.04088748416515968
ACH-000047,-0.10014965768623738
ACH-000052,-0.037572115910812116
ACH-000053,-0.06206678393628071
ACH-000054,-0.2316751602924507
ACH-000055,-0.07712241065369367
ACH-000060,-0.34003285461946364
ACH-000067,-0.13066604602963924
ACH-000070,-0.2619912388136745
ACH-000075,-0.18771228327003614
ACH-000078,-0.07033178426479744
ACH-000082,-0.06302985164046951
ACH-000085,-0.2923554201792051
ACH-000086,-0.11308428933599934
ACH-000087,-0.2316520036097145
ACH-000092,-0.13779288738127596
ACH-000095,-0.18434448929800146
ACH-000097,-0.16684633902785498
ACH-000098,-0.14390086564196766
ACH-000099,-0.2743950255295501
ACH-000108,-0.2724936503590449
ACH-000113,-0.2568944419255399
ACH-000116,-0.20501510415008664
ACH-000118,-0.15035737987211845
ACH-000120,-0.10985887567663548
ACH-000123,-0.07424995458928182
ACH-000127,-0.17192326086632798
ACH-000128,-0.13863531436381696
ACH-000132,-0.1860179752990649
ACH-000133,-0.03479625820445596
ACH-000137,-0.02407949032921473
ACH-000138,-0.09427920937379584
ACH-000142,0.00953371427445442
ACH-000143,-0.1254694787233091
ACH-000146,-0.3586278692821996
ACH-000148,-0.13254627673939398
ACH-000150,-0.22293498545949053
ACH-000152,-0.028391630141926773
ACH-000153,0.05709254350038675
ACH-000159,-0.18692686754555146
ACH-000160,-0.16956772389343192
ACH-000163,-0.20345391211137034
ACH-000167,0.002125022500324586
ACH-000168,-0.31209036299329745
ACH-000169,-0.1099290494128424
ACH-000178,-0.17656712796662333
ACH-000183,-0.13992213727053002
ACH-000188,-0.20191200033426687
ACH-000189,-0.1196279787520791
ACH-000190,-0.09965358242201283
ACH-000198,-0.25448803848525137
ACH-000203,-0.6852621260593689
ACH-000204,-0.34406069266059164
ACH-000206,-0.6347455978456419
ACH-000207,-0.09094050482204953
ACH-000208,-0.01985898276575549
ACH-000210,-0.1744231128686964
ACH-000211,-0.11269178051692536
ACH-000215,-0.08135568065160817
ACH-000221,-0.002894782000481874
ACH-000222,-0.05121301971302796
ACH-000223,-0.14027559597339684
ACH-000226,-0.07926046974625978
ACH-000227,-0.401337650668552
ACH-000228,0.010945340363623416
ACH-000231,-0.1230248263313682
ACH-000232,-0.10017949427194878
ACH-000233,-0.09879544290768837
ACH-000234,-0.07716646347348274
ACH-000235,-0.2339098300081689
ACH-000237,-0.28836487889603485
ACH-000238,-0.11707738294318372
ACH-000242,-0.15911480081478152
ACH-000243,-0.02848120485901916
ACH-000244,-0.2869843545286503
ACH-000246,-0.018866027569836897
ACH-000248,-0.15594449770475596
ACH-000250,-0.07809511644834387
ACH-000251,-0.2123137021146803
ACH-000252,-0.005783292281243725
ACH-000253,-0.01792071427173454
ACH-000255,-0.17858785996974497
ACH-000256,-0.08239175237271157
ACH-000257,-0.20367007092245654
ACH-000258,-0.5375128863838857
ACH-000259,0.02658059610828001
ACH-000260,-0.1836554310841443
ACH-000261,-0.2376906050270488
ACH-000262,-0.1824776626364765
ACH-000263,-0.34012571483924964
ACH-000264,-0.25716348461927746
ACH-000265,-0.15474863105951575
ACH-000266,-0.2334601034644036
ACH-000272,-0.11424108338020884
ACH-000274,-0.19479587234219267
ACH-000277,-0.03421660608443512
ACH-000278,-0.1752802468153776
ACH-000279,-0.08357500759126979
ACH-000280,0.14520661816719355
ACH-000281,-0.08603233490337363
ACH-000288,-0.12491665486966601
ACH-000291,-0.14912715502387064
ACH-000293,-0.0520976615704664
ACH-000294,-0.3532677312528644
ACH-000295,0.09903114817749056
ACH-000296,-0.21804384987316475
ACH-000302,-0.20445783551884011
ACH-000304,-0.018733208570720188
ACH-000307,-0.1851634948736044
ACH-000308,-0.14286136714470965
ACH-000310,-0.2851641032294579
ACH-000311,-0.2278629286065957
ACH-000312,-0.01890721198032196
ACH-000315,-0.18290704815603107
ACH-000316,-0.057590276529803475
ACH-000317,-0.2295683870122243
ACH-000318,-0.25612792501795395
ACH-000319,0.004202993932606574
ACH-000320,0.004217600101103588
ACH-000322,-0.08202812542716198
ACH-000323,-0.1782837992716816
ACH-000324,-0.21296290927827
ACH-000329,-0.14354106262436314
ACH-000330,-0.21935349621914305
ACH-000331,-0.1779280093732738
ACH-000332,-0.1684552497040255
ACH-000334,-0.20228932354233653
ACH-000335,0.07082069723026994
ACH-000336,-0.2997914863157709
ACH-000337,0.11432500758685495
ACH-000338,-0.6029104853274486
ACH-000339,-0.13111864462080391
ACH-000341,0.027316061189900556
ACH-000348,-0.14207429858582152
ACH-000350,-0.2620622390958526
ACH-000352,-0.3445211574664981
ACH-000356,-0.023385378660306724
ACH-000361,-0.3533012642966296
ACH-000362,-0.21469057038999728
ACH-000363,-0.16665782688782518
ACH-000364,0.04993686640007467
ACH-000365,-0.1443481860538965
ACH-000366,-0.14411532686184128
ACH-000368,-0.0444514509103718
ACH-000374,-0.1046773978582711
ACH-000375,-0.08103815303176558
ACH-000376,-0.24436847573683565
ACH-000381,-0.03483885737537787
ACH-000383,-0.10652231052021416
ACH-000387,-0.20571151233519008
ACH-000389,-0.16859797248864314
ACH-000390,-0.10574270754816853
ACH-000393,-0.17098255326626718
ACH-000395,-0.07808160185726838
ACH-000396,-0.13107327230933233
