,NDUFS6 (4726)
ACH-000004,0.09748222805810207
ACH-000005,-0.010568810128073213
ACH-000007,0.17824007257035065
ACH-000009,0.017838656689271818
ACH-000011,-0.12402522541082107
ACH-000012,-0.2276859017101367
ACH-000013,-0.05578705765989177
ACH-000014,-0.096862123935836
ACH-000015,0.060037904019205675
ACH-000017,-0.1032967630694404
ACH-000018,-0.049015001652296664
ACH-000019,0.09323791849770073
ACH-000021,0.02267147029020724
ACH-000022,-0.036369572169387264
ACH-000025,-0.13254872368872475
ACH-000028,-0.11060382658796993
ACH-000030,-0.06589705380233618
ACH-000035,-0.07614461126986745
ACH-000036,-0.0011607882041982534
ACH-000037,-0.2475370666844991
ACH-000039,-0.07808194097483989
ACH-000040,-0.14836675755120746
ACH-000041,-0.08953558984297111
ACH-000042,-0.1168522842725154
ACH-000045,-0.08729994115072487
ACH-000047,-0.08173101185420938
ACH-000052,-0.3800243895356236
ACH-000053,-0.06719157308601835
ACH-000054,0.031009270773108406
ACH-000055,-0.12695083264602494
ACH-000060,-0.03925525526198111
ACH-000067,0.0077749471717914985
ACH-000070,-0.17017020577251954
ACH-000075,-0.14264677703185866
ACH-000078,0.03297228322912881
ACH-000082,-0.16616936626820727
ACH-000085,0.015733170522789698
ACH-000086,0.047711663088390234
ACH-000087,-0.17465666356998766
ACH-000092,-0.19616661644008465
ACH-000095,-0.025011122398590144
ACH-000097,0.017624293496623783
ACH-000098,-0.029383414540592682
ACH-000099,-0.02158934285949649
ACH-000108,-0.139218066939738
ACH-000113,-0.014249015547217959
ACH-000116,-0.06829220021539427
ACH-000118,-0.039840308088336815
ACH-000120,-0.08450956578880986
ACH-000123,0.01717856583107049
ACH-000127,-0.14724766871753028
ACH-000128,-0.02659336704386256
ACH-000132,-0.10963982975370012
ACH-000133,0.02594909198148989
ACH-000137,-0.11275038644600263
ACH-000138,-0.10131380032816213
ACH-000142,-0.049682312231783515
ACH-000143,-0.2823412685916547
ACH-000146,-0.1069388197691886
ACH-000148,-0.13813507039616554
ACH-000150,-0.10034614979057556
ACH-000152,-0.14273290519841245
ACH-000153,-0.12479844833854975
ACH-000159,-0.11493897946158095
ACH-000160,-0.0913206554342287
ACH-000163,-0.14030740614899606
ACH-000167,-0.1928468474734446
ACH-000168,0.0431537058447275
ACH-000169,-0.06317734517603933
ACH-000178,0.0016565008450807562
ACH-000183,-0.07731688028039746
ACH-000188,-0.08087112748620885
ACH-000189,-0.2891066606320896
ACH-000190,-0.004195850714462706
ACH-000198,-0.23754364700510985
ACH-000203,0.18270130302661586
ACH-000204,-0.36729689163119006
ACH-000206,-0.2954650410787803
ACH-000207,-0.2550653665921296
ACH-000208,0.10246829907199224
ACH-000210,-0.15049143450357633
ACH-000211,-0.06316396263770938
ACH-000215,-0.03141110934924553
ACH-000221,-0.08591745401375052
ACH-000222,-0.22126456722524132
ACH-000223,-0.10742160525640224
ACH-000226,-0.10036016703562166
ACH-000227,-0.02650524202088812
ACH-000228,-0.16653684077622988
ACH-000231,0.07630984677774906
ACH-000232,-0.17873145561181913
ACH-000233,0.09875089620918746
ACH-000234,-0.15014040237414086
ACH-000235,-0.10189365390005596
ACH-000237,0.07372461877738505
ACH-000238,-0.12776849359621156
ACH-000242,-0.37681796164583015
ACH-000243,-0.005050656753098289
ACH-000244,-0.01889532225853088
ACH-000246,-0.059853479461091326
ACH-000248,-0.07195481350351007
ACH-000250,0.04053480626451272
ACH-000251,-0.00782273397872619
ACH-000252,0.10661803376406917
ACH-000253,-0.12511453721340682
ACH-000255,-0.10833536479137312
ACH-000256,-0.08926577651543767
ACH-000257,-0.15058211186791198
ACH-000258,-0.058326476499616337
ACH-000259,-0.2490215223705504
ACH-000260,-0.11022271273866537
ACH-000261,-0.08020260109283663
ACH-000262,-0.07498337698926964
ACH-000263,0.0935954313610944
ACH-000264,-0.0268532860107671
ACH-000265,-0.10184175313879244
ACH-000266,-0.12948250494486765
ACH-000272,-0.09015220106353253
ACH-000274,-0.10664780744426247
ACH-000277,-0.17068394857711658
ACH-000278,0.0727867381181212
ACH-000279,0.007113762174247399
ACH-000280,-0.11235833148201103
ACH-000281,-0.00942579138951775
ACH-000288,-0.02785932142291889
ACH-000291,-0.04122726197927444
ACH-000293,0.0012950131822118318
ACH-000294,-0.04444619084486881
ACH-000295,-0.2452148317384001
ACH-000296,-0.015337762196190837
ACH-000302,-0.1818428424934527
ACH-000304,0.1276294034599196
ACH-000307,-0.07074447555934595
ACH-000308,-0.006005741316057455
ACH-000310,-0.030741639040641786
ACH-000311,-0.19873442859920132
ACH-000312,-0.08662189908895321
ACH-000315,0.06154112981569651
ACH-000316,-0.11872759327150174
ACH-000317,-0.07929292384303444
ACH-000318,-0.17413026075318044
