,PADI3 (51702)
ACH-000004,0.0018626329073137984
ACH-000005,0.1934849870659108
ACH-000007,0.16846411897684255
ACH-000009,-0.08109394810442593
ACH-000011,0.08178796061339419
ACH-000012,-0.12901379284542147
ACH-000013,-0.04889025400842
ACH-000014,-0.0055562611964434395
ACH-000015,0.0978254637526264
ACH-000017,-0.114869803001462
ACH-000018,0.1137557274617713
ACH-000019,-0.13577151089938533
ACH-000021,-0.014771304861348002
ACH-000022,0.10145896122210132
ACH-000025,-0.058166158888071674
ACH-000028,0.08638147161237565
ACH-000030,0.06090989517004587
ACH-000035,-0.17366536846466424
ACH-000036,0.025199478708241633
ACH-000037,0.009344764687978162
ACH-000039,-0.2747822582928878
ACH-000040,0.01842248590889349
ACH-000041,-0.21323486918917334
ACH-000042,-0.012035009010441886
ACH-000045,-0.04424771555744562
ACH-000047,0.029758315634094912
ACH-000052,-0.11502518394910173
ACH-000053,-0.0014728261075784516
ACH-000054,0.04701372687901286
ACH-000055,-0.2216612633756408
ACH-000060,-0.02003107002273477
ACH-000067,-0.0027791996142110466
ACH-000070,-0.04260069468594765
ACH-000075,0.18277971694900666
ACH-000078,-0.11915003759668613
ACH-000082,-0.056438948662506386
ACH-000085,-0.03432070989493013
ACH-000086,0.00024432855748775505
ACH-000087,0.08873050917888295
ACH-000092,-0.08811090964678107
ACH-000095,-0.0610667740856888
ACH-000097,-0.029257660111549174
ACH-000098,-0.028345495126149582
ACH-000099,-0.14957179680658525
ACH-000108,-0.016174824153817727
ACH-000113,-0.07971932612324008
ACH-000116,-0.013808303583794831
ACH-000118,0.0694640783792102
ACH-000120,-0.1278399795044037
ACH-000123,0.05000123570265486
ACH-000127,-0.036999203479670235
ACH-000128,-0.18798763185327835
ACH-000132,0.10436441466663887
ACH-000133,0.05021235951676093
ACH-000137,-0.18463778673804926
ACH-000138,0.028787529203358225
ACH-000142,-0.10511398539298317
ACH-000143,-0.05509057733293765
ACH-000146,-0.0452435076329119
ACH-000148,-0.016496796250592666
ACH-000150,-0.2849852805139894
ACH-000152,-0.12232229626153253
ACH-000153,-0.012773103224035158
ACH-000159,-0.061332476255705
