,CDKN3 (1033)
ACH-000004,0.12024104476160515
ACH-000005,0.17853973346009047
ACH-000007,-0.03730405130451662
ACH-000009,-0.09126354732247847
ACH-000011,-0.09136088604608804
ACH-000012,-0.055460525537789
ACH-000013,-0.008235523674544271
ACH-000014,-0.013875777820579024
ACH-000015,0.09922345865607594
ACH-000017,0.009724517065537787
ACH-000018,0.1883562234724032
ACH-000019,-0.261706145915866
ACH-000021,0.022367102360397552
ACH-000022,-0.05020609957305835
ACH-000025,0.1065245541427147
ACH-000028,-0.0718367225015096
ACH-000030,-0.07589301913008119
ACH-000035,-0.0654727644903012
ACH-000036,-0.12112946945213325
ACH-000037,0.1118145281934159
ACH-000039,-0.07148927593578559
ACH-000040,0.06429198289515675
ACH-000041,0.05633340938561258
ACH-000042,0.0771707492978913
ACH-000045,0.05288550498701219
ACH-000047,0.09995399102823864
ACH-000052,0.057847868507230935
ACH-000053,-0.06584430838517677
ACH-000054,-0.11580600724452185
ACH-000055,0.050326556455165095
ACH-000060,-0.057288713416198934
ACH-000067,0.061709516868345825
ACH-000070,0.13567973328975555
ACH-000075,-0.11318271574384768
ACH-000078,-0.15487735863753316
ACH-000082,0.0032009734907184452
ACH-000085,0.025649661409207467
ACH-000086,-0.1621717585446177
ACH-000087,0.08755163058742738
ACH-000092,-0.07986527456994161
ACH-000095,0.051586584078404274
ACH-000097,-0.10486931162642167
ACH-000098,0.0065625972990843206
ACH-000099,0.04485927988541563
ACH-000108,-0.07076025737807792
ACH-000113,0.02992497199980775
ACH-000116,-0.09817679310155908
ACH-000118,-0.11016059548561928
ACH-000120,0.07478006032085299
ACH-000123,-0.13103854606626955
ACH-000127,-0.03323888873674605
ACH-000128,-0.005267194236163971
ACH-000132,-0.058913624789234974
ACH-000133,-0.07771628591079943
ACH-000137,0.041846805978230164
ACH-000138,0.04488810097920188
ACH-000142,0.01838729693391889
ACH-000143,0.06439442224788537
ACH-000146,-0.05199244002135919
ACH-000148,0.044950901209968586
ACH-000150,0.2257621656310293
ACH-000152,-0.12400484371641028
ACH-000153,-0.04683765821054375
ACH-000159,0.07397188703937309
ACH-000160,-0.005862848895110861
ACH-000163,0.02744171508598554
ACH-000167,-0.07159953158670235
ACH-000168,-0.052151646577379036
ACH-000169,0.020551332439557268
ACH-000178,-0.03124491695292772
ACH-000183,0.036640923048771534
ACH-000188,0.037365170209275635
ACH-000189,-0.08672171415562398
ACH-000190,0.15003568523207586
ACH-000198,-0.0886344464162034
ACH-000203,-0.4060389891578297
ACH-000204,0.011872080529168631
ACH-000206,-0.06535426783883676
ACH-000207,-0.10587395184071584
ACH-000208,0.049070655377717015
ACH-000210,0.12839091779574813
ACH-000211,-0.045568169585700216
ACH-000215,-0.04472956005229658
ACH-000221,0.04911795620949329
ACH-000222,0.2114793447740824
ACH-000223,0.050108920557322544
ACH-000226,-0.1527430043499671
ACH-000227,-0.12013347563303345
ACH-000228,0.014932770321554547
ACH-000231,-0.05985632896262466
ACH-000232,-0.0375488347137516
ACH-000233,-0.06458007891435916
ACH-000234,0.03468960909380545
ACH-000235,-0.054590428850296746
ACH-000237,0.14193593912472982
ACH-000238,-0.07611439027393467
ACH-000242,0.17151580219727686
ACH-000243,-0.07905530520437186
ACH-000244,0.02628948444728747
ACH-000246,-0.01652207101918255
ACH-000248,-0.0015677007394313473
ACH-000250,0.012593611735701485
ACH-000251,-0.06565443836961099
ACH-000252,-0.18339783994608386
ACH-000253,-0.15807997029225992
ACH-000255,0.0649323982547136
ACH-000256,-0.06099563413874112
ACH-000257,-0.17374057190677708
ACH-000258,0.051454766416967834
ACH-000259,-0.025333694997144808
ACH-000260,-0.00988540265570539
ACH-000261,0.00031036563963263007
ACH-000262,0.04032287957086428
ACH-000263,0.30588805073752057
ACH-000264,-0.06859338817390175
ACH-000265,0.009349055996021772
ACH-000266,-0.07540898994446033
ACH-000272,-0.027490970108659932
ACH-000274,0.020695326444427675
ACH-000277,0.032354764837047585
ACH-000278,-0.007667527232664826
ACH-000279,-0.034861555052984994
ACH-000280,-0.025929041162948453
ACH-000281,0.04526834909193937
ACH-000288,-0.023912736779655892
ACH-000291,-0.06596268081681438
ACH-000293,-0.1810625611660371
ACH-000294,-0.03817255743708236
ACH-000295,-0.04778589195309571
ACH-000296,0.11130750202347586
ACH-000302,0.03128138085266995
ACH-000304,-0.016294901533187498
ACH-000307,0.03171560695400125
ACH-000308,-0.031172435907498467
ACH-000310,-0.037071159032227775
ACH-000311,-0.12966410741285087
ACH-000312,0.05791098788272382
ACH-000315,-0.031020009829766413
ACH-000316,0.03435883834798766
ACH-000317,0.07849744541653181
ACH-000318,-0.01988730733394809
ACH-000319,-0.1442675563716976
ACH-000320,0.13703405516192452
ACH-000322,0.035671584335873474
ACH-000323,0.018350105169419862
ACH-000324,-0.10961986217697976
ACH-000329,-0.015322309384542604
ACH-000330,0.001809304517101203
ACH-000331,0.13577803724847134
ACH-000332,-0.02390579881781731
ACH-000334,-0.05052605269413567
ACH-000335,-0.13769574429659226
ACH-000336,0.02047927456673897
ACH-000337,0.2481406670228207
ACH-000338,0.15969958074010107
ACH-000339,-0.006331717049898291
ACH-000341,0.001605645882671326
ACH-000348,-0.11760148259354948
ACH-000350,0.10510581689206246
ACH-000352,0.07298122130906427
ACH-000356,-0.05555158134329456
ACH-000361,0.01615145144475974
ACH-000362,-0.10006171865238037
ACH-000363,-0.0300545746398945
ACH-000364,-0.1426582981738727
ACH-000365,0.03996145674087845
ACH-000366,0.009116579085353094
ACH-000368,-0.033002739101710234
ACH-000374,-0.03197507351565637
ACH-000375,-0.18372323335079868
ACH-000376,-0.05292806744607722
ACH-000381,0.05881559761240475
ACH-000383,0.0005522419040553043
ACH-000387,-0.0355682435096894
ACH-000389,-0.2864557034369407
ACH-000390,-0.02201233021655053
ACH-000393,-0.02701533098631392
ACH-000395,-0.08490524804372045
ACH-000396,-0.02328385206987756
ACH-000397,0.051307524375238
ACH-000401,-0.26182884936975664
ACH-000402,0.15496093621645005
ACH-000403,-0.026677939971300583
ACH-000404,-0.13359710507263212
ACH-000406,-0.04807401676895582
ACH-000407,-0.118878921169613
ACH-000408,-0.03824977097762453
ACH-000410,-0.09107017745302316
ACH-000411,-0.02157569469867409
ACH-000414,-0.04082930776803082
ACH-000415,0.016989620266601817
ACH-000416,0.0379491032924145
ACH-000420,0.06304572790774997
ACH-000421,-0.07422536490861864
ACH-000424,0.15332759950225847
ACH-000425,-0.04446280346387787
ACH-000426,-0.08878548080923435
ACH-000427,-0.059056846328232986
ACH-000433,0.042302753477024085
ACH-000435,-0.023734684619066918
ACH-000436,-0.16097089340724455
ACH-000444,-0.16867641599988714
ACH-000445,-0.2794195951579849
ACH-000448,-0.06843806310775431
ACH-000450,0.032667532142487465
ACH-000452,-0.0721906593028438
ACH-000454,-0.08172031450733573
ACH-000458,-0.09297345191960424
ACH-000459,0.1456106309597226
ACH-000460,-0.040779430086738684
ACH-000461,0.12557028360016334
ACH-000463,0.044109729218210936
ACH-000464,-0.04217528471399632
ACH-000466,-0.15065551478041206
ACH-000467,-0.04474385743359647
ACH-000468,0.03194817113199008
ACH-000469,-0.011752409810466055
ACH-000470,-0.003739651031548612
ACH-000471,0.017262601623139126
ACH-000472,-0.02743710041224327
ACH-000473,0.014585183132540213
ACH-000475,0.03591954612294062
ACH-000476,-0.04446281325790829
ACH-000477,0.1043028367209447
ACH-000479,-0.03526284263517922
ACH-000480,0.04888529556280074
ACH-000481,-0.1992320885642315
ACH-000483,-0.0570264338425236
ACH-000484,-0.04412130088451358
ACH-000485,-0.012573664025639204
ACH-000486,-0.07247368383619637
ACH-000487,0.16167194204977262
ACH-000488,0.00876051914506663
ACH-000490,-0.12303013928766432
ACH-000491,0.007205175882088698
ACH-000495,-0.14153078463557467
ACH-000496,0.00905961838366088
ACH-000499,0.04670173710814153
ACH-000500,-0.0537614960762518
ACH-000502,0.019570253607223774
ACH-000503,-0.0454155132111971
ACH-000505,-0.03439199162910278
ACH-000507,-0.012651118329466823
ACH-000510,-0.007830251601326462
ACH-000511,-0.050010349616227995
ACH-000512,-0.05122864242472357
ACH-000516,-0.17086796282420175
ACH-000517,-0.030986675009378437
ACH-000518,-0.08783320932598776
ACH-000520,-0.0026259503630000364
ACH-000521,0.03243252543020336
ACH-000522,0.007115036023375715
ACH-000524,-0.010159757596828444
ACH-000527,-0.02990164395769473
ACH-000528,-0.07553343568301743
ACH-000537,0.14080575805584375
ACH-000541,-0.3077241224985846
ACH-000542,-0.049644751290666866
ACH-000544,0.106608766209409
ACH-000545,0.01326354508124808
ACH-000547,0.06049621751769067
ACH-000548,0.09337096328543132
ACH-000549,0.09649074739791076
ACH-000550,-0.03052172124331952
ACH-000552,0.0469764784006172
ACH-000556,-0.05100064183417012
ACH-000557,-0.008772878716111834
ACH-000569,0.1594015167054682
ACH-000570,0.02865912008139509
ACH-000571,-0.04037704020127083
ACH-000573,-0.04515921013368542
ACH-000576,0.06006403715954633
ACH-000579,0.06804347267439087
ACH-000580,-0.011427304388493787
ACH-000584,-0.0746173176742412
ACH-000585,-0.03718545234293625
ACH-000588,0.0340593593150073
ACH-000589,0.1080473838713506
ACH-000591,-0.0415357123047987
ACH-000593,-0.10232974412928417
ACH-000600,0.008236828474777127
ACH-000601,0.03322852613913972
ACH-000605,0.05777105887782734
ACH-000606,-0.12583648027771882
ACH-000608,-0.10496806017069064
ACH-000614,-0.06094396421154406
ACH-000616,0.05063533283568693
ACH-000618,-0.031858257334976214
ACH-000619,-0.07383090681757015
ACH-000620,-0.03481953384715369
ACH-000621,0.03071560277790915
ACH-000622,-0.0975789321061137
ACH-000623,-0.04327603290372031
ACH-000624,-0.019972805445087092
ACH-000627,0.119941206594016
ACH-000630,0.048890084573392216
ACH-000631,0.006774146164547344
ACH-000632,-0.11961995890400084
ACH-000633,0.06604581691536561
ACH-000637,0.013845631416169086
ACH-000638,0.045575059371209085
ACH-000646,0.03793570726458737
ACH-000647,-0.07524102095348273
ACH-000648,-0.1034042321818888
ACH-000649,-0.013468547473078863
ACH-000651,0.05295768975565888
ACH-000652,-0.092623663056739
ACH-000653,0.07048698445491812
ACH-000657,0.0074452015516557266
ACH-000658,-0.05838631189231246
ACH-000661,0.002961446974078375
ACH-000662,0.015578241622324282
ACH-000663,-0.02546839710909514
ACH-000665,-0.09569954263009173
ACH-000671,-0.015514610660842969
ACH-000672,-0.20557674398429004
ACH-000673,-0.07558393950407906
ACH-000676,0.06227130951571981
ACH-000677,0.03531438021764273
ACH-000681,0.04835153670621635
ACH-000683,0.015392160005456727
ACH-000684,0.007950879081741394
ACH-000688,-0.06451363123601869
ACH-000693,0.08139593524105697
ACH-000694,0.012795323769247855
ACH-000695,0.011431576745696307
ACH-000696,-0.09557862012222153
ACH-000697,-0.07785327115113304
ACH-000699,-0.02024050481487589
ACH-000701,-0.04107860787827276
ACH-000706,0.07098446117136448
ACH-000711,-0.099507381649964
ACH-000713,-0.02773516756729395
ACH-000714,0.07318884685763118
ACH-000718,-0.13531542628637416
ACH-000720,0.01936781337596202
ACH-000721,-0.005486062993241311
ACH-000724,-0.052719327337441516
ACH-000725,0.015737364867187964
ACH-000732,-0.3039842010479901
ACH-000734,0.0701189066015564
ACH-000735,-0.09429676371585734
ACH-000736,-0.15950268973155146
ACH-000738,0.017430600390581627
ACH-000746,0.008736308981981092
ACH-000747,-0.13861681775029652
ACH-000748,0.07284839317852418
ACH-000753,-0.04551129003974182
ACH-000756,-0.01563542507158662
ACH-000757,0.15873017874095
ACH-000758,-0.014853704137857582
ACH-000760,-0.03233142394921708
ACH-000762,0.04507284116201436
ACH-000763,-0.07394060190468434
ACH-000764,-0.009272944971922732
ACH-000765,-0.06586998636459096
ACH-000766,0.09045687234898453
ACH-000767,0.16813829760738508
ACH-000768,-0.03993101241534372
ACH-000769,-0.16926265982608293
ACH-000770,0.014775577667067141
ACH-000771,-0.07248584542641276
ACH-000773,0.025740448534174842
ACH-000776,0.12700472378038646
ACH-000777,0.01258757983890559
ACH-000778,-0.1936529721063168
ACH-000781,0.04423385920137085
ACH-000782,0.02094118154272041
ACH-000783,0.0878340264743635
ACH-000784,-0.03771883025343037
ACH-000785,0.11546089041751408
ACH-000787,0.05529801821646365
ACH-000788,-0.03517754603760223
ACH-000791,-0.03913939646196491
ACH-000792,-0.050291281040768125
ACH-000794,-0.14206333941033478
ACH-000796,-0.0949759419312166
ACH-000798,0.009882423829413841
ACH-000799,-0.15836810738157947
ACH-000800,-0.10104241806126137
ACH-000802,0.15147622963770646
ACH-000804,-0.13304043415447803
ACH-000805,-0.17118983150642822
ACH-000809,-0.016553037838355603
ACH-000810,-0.03223643836966502
ACH-000811,-0.03626172189642926
ACH-000817,0.028251006276886738
ACH-000819,-0.05550606716508025
ACH-000820,0.11369242703506972
ACH-000821,0.06983742368690675
ACH-000822,0.05283968332104133
ACH-000823,-0.017475683755992157
ACH-000824,0.012548015431272213
ACH-000827,-0.037960382245499205
ACH-000829,0.022835972012968025
ACH-000831,0.0009939895474264221
ACH-000832,-0.043601804938917736
ACH-000833,0.0020174804255310846
ACH-000834,-0.0523763792640175
ACH-000835,0.06862764302066106
ACH-000836,-0.02767588505863896
ACH-000837,0.011352919389089984
ACH-000838,0.01539860037941361
ACH-000839,-0.2288971457195901
ACH-000840,-0.18018780175075114
ACH-000841,0.05925447990726788
ACH-000843,0.04414646262423843
ACH-000846,0.015896721661837174
ACH-000847,-0.033507370832218136
ACH-000848,-0.04536804254010728
ACH-000849,-0.07343564572809959
ACH-000851,-0.1068912081760672
ACH-000855,-0.011494661448113085
ACH-000856,-0.13308827447996485
ACH-000858,0.05908596517876734
ACH-000859,-0.039531894045368055
ACH-000861,-0.013314643136555232
ACH-000862,0.10265988160010986
ACH-000865,-0.08115408331183126
ACH-000866,0.047209969363174224
ACH-000867,-0.020608968514645325
ACH-000869,0.031415736094288486
ACH-000872,0.0686886019183684
ACH-000873,0.08224890186225052
ACH-000876,-0.11613292538889412
ACH-000878,-0.020182825204186797
ACH-000880,-0.026363631730235856
ACH-000881,0.07043556622318224
ACH-000882,-0.013502678408287123
ACH-000884,-0.014937807103504432
ACH-000885,0.03416786508658085
ACH-000887,-0.02072208967528305
ACH-000889,-0.13406494929931748
ACH-000896,0.0005813599118199822
ACH-000898,-0.036191115685279926
ACH-000900,0.15794905379538424
ACH-000901,0.006058422399967643
ACH-000905,0.09188358882006156
ACH-000906,-0.0016820587912254425
ACH-000907,-0.0755873448655877
ACH-000910,0.10167701810982052
ACH-000911,0.036097122241063484
ACH-000912,0.12464435821593604
ACH-000913,-0.012631707334291978
ACH-000915,-0.04990976404531505
ACH-000916,-0.04683123496701201
ACH-000917,-0.062223561934017686
ACH-000920,0.16512750363004178
ACH-000921,-0.1716707980971293
ACH-000924,-0.04268803041559548
ACH-000926,0.0503483693257716
ACH-000928,0.033341107742053316
ACH-000929,0.06670051162757629
ACH-000932,-0.16549219492869308
ACH-000935,-0.042988825642716284
ACH-000936,0.024283610635965038
ACH-000937,0.01993718640181352
ACH-000938,0.0162936829256003
ACH-000939,-0.05976527611052266
ACH-000941,-0.11733007781499134
ACH-000943,-0.0713443171552707
ACH-000946,-0.07558550711044501
ACH-000947,0.07092991659461276
ACH-000948,0.10928896141033287
ACH-000950,-0.1650513898827488
ACH-000953,-0.07293697086393892
ACH-000954,-0.029741147888911006
ACH-000957,-0.13250336467443036
ACH-000958,-0.043301146532576495
ACH-000960,-0.08348046571885089
ACH-000963,0.003403420841896545
ACH-000968,0.06631597934146474
ACH-000969,-0.12101573858377353
ACH-000972,-0.2866662400507785
ACH-000973,0.015371100466869554
ACH-000974,0.07707385288634924
ACH-000978,0.4016288611423451
ACH-000984,0.0226620437668664
ACH-000986,-0.11036543600790312
ACH-000988,-0.08890967945674688
ACH-000993,-0.1348744496512005
ACH-000994,-0.04387122398796591
ACH-000996,-0.10526103502315448
ACH-001001,-0.18043813032028005
ACH-001020,0.007410704691801475
ACH-001028,-0.010306705721681093
ACH-001031,-0.07099819609539537
ACH-001038,-0.0032127469497317315
