,RADIL (55698)
ACH-000263,-0.2900444298084259
ACH-000264,-0.1785572808826786
ACH-000265,-0.15996590734783553
ACH-000266,-0.21313915868628225
ACH-000272,-0.17634035107629098
ACH-000274,-0.3320349038380882
ACH-000277,-0.05917560491516303
ACH-000278,-0.05353754699896725
ACH-000279,-0.17116703653587406
ACH-000280,-0.2653454929027288
ACH-000281,-0.5871669334228858
ACH-000288,-0.2631917738984118
ACH-000291,-0.2785866799969366
ACH-000293,-0.07307352755755615
ACH-000294,-0.2749537091263224
ACH-000295,-0.3447025969835441
ACH-000296,-0.2021865029704205
ACH-000302,-0.23445190371339866
ACH-000304,-0.3069510704810305
ACH-000307,-0.13712850927327172
ACH-000308,-0.1470808578006459
ACH-000310,-0.2978439368166491
ACH-000311,-0.27760907265379103
ACH-000312,-0.34098684142617863
ACH-000315,-0.2979069345530289
ACH-000316,-0.1914295579863439
ACH-000317,-0.09909015264025586
ACH-000318,-0.2553223839826596
ACH-000319,-0.14608855582431635
ACH-000320,-0.2536917825781593
ACH-000322,-0.2127055307391688
ACH-000323,-0.10520794401270736
ACH-000324,-0.15345530171968547
ACH-000329,-0.1683470208526842
ACH-000330,-0.22705591559241475
ACH-000331,-0.2548470572301769
ACH-000332,-0.1447859279375435
ACH-000334,-0.1179001346352956
ACH-000335,-0.09298068154005636
ACH-000336,-0.05534929495969629
ACH-000337,-0.3247688747083464
ACH-000338,-0.3300950620976043
ACH-000339,-0.07719529547320511
ACH-000341,-0.3581278992549101
ACH-000348,-0.1479036001740736
ACH-000350,-0.3486374151339324
ACH-000352,-0.11569968992844905
ACH-000356,-0.17758316349933226
ACH-000361,-0.017373841219601498
ACH-000362,-0.1314629250036812
ACH-000363,-0.0867462679982877
ACH-000364,-0.19065135618683413
ACH-000365,-0.3486856394618634
ACH-000366,-0.17323131897253252
ACH-000368,-0.12589703378418726
ACH-000374,-0.16943529279204658
ACH-000375,-0.1873283790774025
ACH-000376,-0.19654462929185046
ACH-000381,-0.486961586087696
ACH-000383,-0.18000978649456187
ACH-000387,-0.16038344190789816
ACH-000389,-0.14196676033926564
ACH-000390,-0.13962741023754208
ACH-000393,-0.17697025145641987
ACH-000395,-0.27403054211777544
ACH-000396,-0.21266157495046287
ACH-000397,-0.06515155083228841
ACH-000401,-0.06529056271583213
ACH-000402,-0.4666734562449653
ACH-000403,-0.3318424757921369
ACH-000404,-0.18614842978627527
ACH-000406,-0.2242487525392361
ACH-000407,-0.22127990069047185
ACH-000408,-0.2258709263430577
ACH-000410,-0.24162292245061406
ACH-000411,-0.4165516808071324
ACH-000414,-0.12343761343913175
ACH-000415,-0.2210294898529215
ACH-000416,-0.2551738279574332
ACH-000420,-0.2777650688353635
ACH-000421,-0.2490529172715067
ACH-000424,-0.25689243289259145
ACH-000425,-0.12838393275164045
ACH-000426,-0.2948011461435449
ACH-000427,-0.18770792007040654
ACH-000433,-0.2533728447814121
ACH-000435,-0.1629990520430929
ACH-000436,-0.10957112380870886
ACH-000444,-0.07168639618209564
ACH-000445,-0.18515208867948804
ACH-000448,-0.22264892871866984
ACH-000450,-0.15035650083038668
ACH-000452,-0.2861496361583327
ACH-000454,-0.1429652697273428
ACH-000458,-0.17314537075017514
ACH-000459,-0.2733901343191862
ACH-000460,-0.24237430642744004
ACH-000461,-0.015449349676055353
ACH-000463,-0.13081769071046373
ACH-000464,-0.15083467467570238
ACH-000466,-0.29670064202781715
ACH-000467,-0.16607461247917074
ACH-000468,-0.2378644700303968
ACH-000469,-0.14290338849609466
ACH-000470,-0.2737649450482443
ACH-000471,-0.1710117188887399
ACH-000472,-0.1566204182944403
ACH-000473,-0.10776300395285757
ACH-000475,-0.1355337935257989
ACH-000476,-0.20374608184421772
ACH-000477,-0.09966110254910257
ACH-000479,-0.5851217277928401
ACH-000480,-0.2204316905827668
ACH-000481,-0.12287139439621117
ACH-000483,-0.1613737044206363
ACH-000484,-0.12334873593787528
ACH-000485,-0.3228585812792642
ACH-000486,-0.16330230176528235
ACH-000487,-0.1858874291511087
ACH-000488,-0.27168132187818544
ACH-000490,-0.13284390470608673
ACH-000491,-0.09152378336670282
ACH-000495,-0.22485548148542248
ACH-000496,-0.30610760401426695
ACH-000499,-0.13903456270345674
ACH-000500,-0.4232936743894806
ACH-000502,-0.2785590909361716
ACH-000503,-0.2704174570348085
ACH-000505,-0.17159387686484376
ACH-000507,-0.2502909333119074
ACH-000510,-0.11967755023769325
ACH-000511,-0.3020156799909127
ACH-000512,-0.1157598534997909
ACH-000516,-0.12803487636883695
ACH-000517,-0.22110219658883906
ACH-000518,-0.2626571802286337
ACH-000520,-0.4199497801598149
ACH-000521,-0.22552355313811506
ACH-000522,-0.2404481967416093
ACH-000524,-0.20284583816248447
ACH-000527,-0.15051297506392475
ACH-000528,-0.145920407182238
ACH-000537,-0.08667923807896638
ACH-000541,-0.1642538923308906
ACH-000542,-0.11959219993980573
ACH-000544,-0.23347328583222385
ACH-000545,-0.2442003728028722
ACH-000547,-0.0965424683399499
ACH-000548,-0.16947356645541864
ACH-000549,-0.06456413001137996
ACH-000550,-0.17154107543062866
ACH-000552,-0.23273836693351285
ACH-000556,-0.17573002148030356
ACH-000557,-0.2483487648242882
ACH-000569,-0.07919108985635734
ACH-000570,-0.16687796455822745
ACH-000571,-0.23552458057912146
ACH-000573,-0.21665096955257832
ACH-000576,-0.10065752224823356
ACH-000579,-0.207003284269712
ACH-000580,-0.2790725856962878
ACH-000584,-0.2464173495101823
ACH-000585,-0.12337871428300247
ACH-000588,-0.049124425406834434
ACH-000589,-0.11465059048422215
ACH-000591,-0.06823561661486274
ACH-000593,-0.2265483765128785
ACH-000600,-0.2531153835161725
ACH-000601,-0.17375361772090736
ACH-000605,-0.07246669002204431
ACH-000606,-0.16981388369583048
ACH-000608,-0.3776015713882398
ACH-000614,-0.13855893903311636
ACH-000616,-0.22282055788991653
ACH-000618,-0.3130379606284749
ACH-000619,-0.14128078361698754
ACH-000620,-0.23174118816898956
ACH-000621,-0.202580129374938
ACH-000622,-0.2297495374982904
ACH-000623,-0.32109151231268496
ACH-000624,-0.09722195716232004
ACH-000627,-0.1849160015748442
ACH-000630,-0.23148724367299606
ACH-000631,0.1033486574156879
ACH-000632,-0.18393538692325112
ACH-000633,-0.2370581506082645
ACH-000637,-0.13774349783697867
ACH-000638,-0.12897183723707806
ACH-000646,-0.11926038474178885
ACH-000647,-0.06928996632784802
ACH-000648,-0.21188537859072706
ACH-000649,-0.2232342009420153
ACH-000651,-0.13273594136832526
ACH-000652,-0.2296791506702271
ACH-000653,-0.2928944162675254
ACH-000657,-0.21850198895006084
ACH-000658,-0.0463435229554228
ACH-000661,-0.187410991886608
ACH-000662,-0.43091540712305615
ACH-000663,-0.22602149299448254
ACH-000665,-0.025790243385834574
ACH-000671,-0.05762395998289172
ACH-000672,-0.0971756168053494
ACH-000673,-0.25467109200323795
ACH-000676,-0.12162068573425901
ACH-000677,-0.13700489548941594
ACH-000681,-0.2306697636476635
ACH-000683,-0.24685529574074594
ACH-000684,-0.13583755964184244
ACH-000688,-0.1965192621848934
ACH-000693,-0.1386988959156506
ACH-000694,-0.15151433173836534
ACH-000695,-0.2530293837183457
ACH-000696,-0.21174558257679224
ACH-000697,-0.2882633098219016
ACH-000699,-0.1575395158923737
ACH-000701,-0.2859142325604278
ACH-000706,-0.1559521481330186
ACH-000711,-0.13218697192860487
ACH-000713,-0.3214264708815288
ACH-000714,-0.3029944353568117
ACH-000718,-0.1966494670748984
ACH-000720,-0.25868870159441576
ACH-000721,-0.07760675495742282
ACH-000724,-0.15092785126951214
ACH-000725,-0.06387593452511668
ACH-000732,-0.4833607087612255
ACH-000734,-0.06908606451885309
ACH-000735,-0.2453297418304332
ACH-000736,-0.1900793168699614
ACH-000738,-0.1499371723224262
ACH-000746,-0.21767410242056856
ACH-000747,-0.15298331973125548
ACH-000748,-0.31709507340279264
ACH-000753,-0.13251471851049013
ACH-000756,-0.23277284473681695
ACH-000757,-0.2002759542773792
ACH-000758,-0.19155117939227734
ACH-000760,-0.20250134824507676
ACH-000762,-0.07726133193579159
ACH-000763,-0.17412057904590705
ACH-000764,-0.3905695940848465
ACH-000765,-0.13045224922319085
ACH-000766,-0.1972501579376752
ACH-000767,-0.1805698998304392
ACH-000768,-0.018106919737239772
ACH-000769,-0.12955598711181854
ACH-000770,-0.2505226003565293
ACH-000771,-0.2090020061524011
ACH-000773,-0.16605722108455276
ACH-000776,-0.2246415917804736
ACH-000777,-0.06431721932942817
ACH-000778,-0.14642807576884045
ACH-000781,-0.2800844105787585
ACH-000782,-0.10861138131306028
ACH-000783,-0.27490523091063795
ACH-000784,-0.2456437966373643
ACH-000785,-0.3646172024618614
ACH-000787,-0.14466061270894426
ACH-000788,-0.15740852669079236
ACH-000791,-0.1796490366207315
ACH-000792,-0.1131007372204866
ACH-000794,-0.3255156659855409
ACH-000796,-0.15806249176614262
ACH-000798,-0.2761999124679285
ACH-000799,-0.2665559346615824
ACH-000800,-0.3242443453092169
ACH-000802,-0.11501717419381795
ACH-000804,-0.25139798587735085
ACH-000805,-0.20486183260708293
ACH-000809,-0.19440249656560046
ACH-000810,0.04601304436422599
ACH-000811,-0.2364262251418803
ACH-000817,-0.2842196176325734
ACH-000819,-0.1568748909572451
ACH-000820,-0.2166929619948093
ACH-000821,-0.05012353314098912
ACH-000822,-0.18431131386949048
ACH-000823,-0.25453595297323994
ACH-000824,-0.1511290790734355
ACH-000827,-0.2960889711166803
ACH-000829,-0.0198946766557946
ACH-000831,-0.17201436054725036
ACH-000832,-0.09410145792219124
ACH-000833,-0.1889706847655152
ACH-000834,-0.1937289434606882
ACH-000835,-0.1568197899061714
ACH-000836,-0.22208584997866448
ACH-000837,-0.06618768121946625
ACH-000838,-0.4164514515575986
ACH-000839,-0.2735474374221893
ACH-000840,-0.10175861116188127
ACH-000841,-0.14480819334675835
ACH-000843,-0.1155390788555657
ACH-000846,-0.08150713623321475
ACH-000847,-0.17992949382893125
ACH-000848,-0.14509893247063366
ACH-000849,-0.19784644965745365
ACH-000851,-0.16220059658642347
ACH-000855,-0.06691084601635157
ACH-000856,-0.1428989869683825
ACH-000858,-0.08089977327449167
ACH-000859,-0.08806809387861712
ACH-000861,-0.1859485759238522
ACH-000862,-0.2769253547310694
ACH-000865,-0.3066443485554926
ACH-000866,-0.2484647600933419
ACH-000867,-0.1989834364100321
ACH-000869,-0.15738852364242345
ACH-000872,-0.11045301515131403
ACH-000873,-0.15071311405587035
ACH-000876,-0.2178078160588148
ACH-000878,-0.20123159911013724
ACH-000880,-0.20552535618204146
ACH-000881,-0.2866665380406502
ACH-000882,-0.30480944637317
ACH-000884,-0.08413321292347498
ACH-000885,-0.2344487098389761
ACH-000887,-0.12041013128860535
ACH-000889,-0.18448940703267164
ACH-000896,-0.26567579417451154
ACH-000898,-0.24243912758986505
ACH-000900,-0.3629342651958593
ACH-000901,-0.19027352135147355
ACH-000905,-0.29557151797200265
ACH-000906,-0.2152321753322272
ACH-000907,-0.2394205459900778
ACH-000910,-0.1961487493228204
ACH-000911,-0.12080455837724002
ACH-000912,-0.14742409740294207
ACH-000913,-0.22126266813284914
ACH-000915,-0.03373899295622438
ACH-000916,-0.04603081210616807
ACH-000917,-0.186270186400266
ACH-000920,-0.3963082916955449
ACH-000921,-0.14630558530662285
ACH-000924,-0.06128565510025235
ACH-000926,-0.2859696918161223
ACH-000928,-0.14899906440230296
ACH-000929,-0.045406052026778006
ACH-000932,-0.10799433700095268
ACH-000935,-0.30642871506117725
ACH-000936,-0.09246909407562774
ACH-000937,-0.4081576841930617
ACH-000938,-0.21781103635264887
ACH-000939,-0.09967680179716512
ACH-000941,-0.07148821482354349
ACH-000943,-0.08759181499214938
ACH-000946,-0.15418435211823014
ACH-000947,-0.23167602480216234
ACH-000948,-0.29459951521703903
ACH-000950,-0.03605432738150277
ACH-000953,-0.337004043798902
ACH-000954,0.1822404103580688
ACH-000957,-0.07510242097276858
ACH-000958,-0.2766901285977758
ACH-000960,-0.34812165906876624
ACH-000963,-0.1927646346950684
ACH-000968,-0.0875979565461333
ACH-000969,-0.1751178046729504
ACH-000972,-0.074045047623362
ACH-000973,-0.24594478207930795
ACH-000974,-0.09944311731439892
ACH-000978,0.010570204281701565
ACH-000984,-0.06466185505289493
ACH-000986,-0.04679854605054392
ACH-000988,-0.2846700300062578
ACH-000993,-0.0756160497927539
ACH-000994,-0.023742402128963367
ACH-000996,-0.2077522634920319
ACH-001001,-0.18015670233304995
ACH-001020,-0.1167176284138431
ACH-001028,-0.2127625783394872
ACH-001031,-0.29305623718431223
ACH-001038,-0.20819364959785336
ACH-001048,-0.17850459606619698
ACH-001050,-0.20517928725172194
ACH-001053,-0.041834503479994116
ACH-001054,-0.14192623251767758
ACH-001061,-0.1135097476581025
ACH-001067,-0.14757543751652466
ACH-001075,-0.1932116477833156
ACH-001096,-0.2252812642871317
ACH-001111,-0.3408494505852454
ACH-001119,-0.3042945703139322
ACH-001128,-0.15716954557966434
ACH-001134,-0.14445272937396947
ACH-001151,-0.17329250246814
ACH-001163,-0.1943829204084197
ACH-001164,-0.3906094355192979
ACH-001183,-0.398578057818092
ACH-001192,-0.311270993174443
ACH-001193,-0.10732198904135824
ACH-001196,-0.12555856243209834
ACH-001197,-0.23576735672561905
ACH-001205,-0.2318398062775637
ACH-001211,-0.09802188749829996
ACH-001212,-0.031367143062821984
ACH-001228,-0.2952693404345749
ACH-001232,-0.2289210405585862
ACH-001239,-0.2881476819392286
ACH-001270,0.08227765381048519
ACH-001274,-0.2341522470375344
ACH-001275,-0.2447150951150155
ACH-001277,-0.16759919081426086
ACH-001278,-0.027194404450510846
ACH-001280,-0.4053359310207793
ACH-001283,-0.2572567232381885
ACH-001289,-0.37807354030558576
ACH-001300,-0.2865479528286768
ACH-001301,-0.0041463553477600005
ACH-001302,-0.14238061909881955
ACH-001306,-0.247905320438824
ACH-001318,-0.2420812540918783
ACH-001322,-0.15363335007117288
ACH-001328,-0.08590559077768113
ACH-001332,-0.4520728554104389
ACH-001336,-0.1989620081189904
ACH-001346,-0.2617738636959381
ACH-001353,-0.2868700168922887
ACH-001354,0.032220330882776066
ACH-001367,-0.13874292893615345
ACH-001368,-0.22215582518013607
ACH-001374,-0.1869297728216772
ACH-001377,-0.19062271772745226
ACH-001380,-0.16290300566170782
ACH-001391,-0.3202215523009717
ACH-001408,-0.2953389689845381
ACH-001430,-0.3327809712151686
ACH-001431,-0.22983459446196544
ACH-001450,-0.3362122946043061
ACH-001496,-0.07729671186142233
ACH-001500,-0.18285001344070032
ACH-001523,-0.24290084750446506
ACH-001532,-0.2876540732078569
ACH-001550,-0.14525788129867362
ACH-001552,-0.07419161591335686
ACH-001554,-0.19707865402301591
ACH-001654,-0.2844113871608759
ACH-001735,-0.15246988246530327
ACH-001736,-0.26465141126509645
ACH-001737,-0.2989560129367117
ACH-001740,-0.24105265999372896
ACH-001745,-0.20475250904606507
ACH-001765,-0.15467386356406707
