,PLA2G2D (26279)
ACH-000004,-0.0444614659278207
ACH-000005,-0.20937484575867296
ACH-000007,0.037841084108935635
ACH-000009,-0.027261749544853005
ACH-000011,-0.1239529715714974
ACH-000012,0.03990693622335994
ACH-000013,-0.09275610316220956
ACH-000014,0.03936647350450092
ACH-000015,-0.00740006171879312
ACH-000017,-0.02218290695758833
ACH-000018,-0.2318147831028374
ACH-000019,-0.10815508513228987
ACH-000021,0.04592549341772452
ACH-000022,-0.06498708299131774
ACH-000025,0.0015957651040199743
ACH-000028,0.04226963082073356
ACH-000030,0.01285866991627982
ACH-000035,-0.2613465626634863
ACH-000036,0.037520641257860435
ACH-000037,-0.06634099236111841
ACH-000039,-0.05139376159398635
ACH-000040,-0.012525958641467858
ACH-000041,-0.18501931766916066
ACH-000042,-0.09823507444041643
ACH-000045,0.0033949143892492532
ACH-000047,-0.09132942848826464
ACH-000052,-0.09204631817728587
ACH-000053,-0.0260626674852157
ACH-000054,-0.06825884150190939
ACH-000055,-0.059104714400210374
ACH-000060,-0.04090296922018403
ACH-000067,-0.11072779004672008
ACH-000070,0.09315829769537133
ACH-000075,-0.09545399427405768
ACH-000078,0.042898653482498786
ACH-000082,-0.13256492032015355
ACH-000085,-0.4176547260301345
ACH-000086,0.06207109566776586
ACH-000087,0.012924705991852956
ACH-000092,-0.02091092124546665
ACH-000095,-0.012989849747011688
ACH-000097,-0.02724655067613601
ACH-000098,-0.049675973007004784
ACH-000099,-0.09451172593540977
ACH-000108,-0.21932512026999493
ACH-000113,0.00028109575589181716
ACH-000116,-0.03212668341526146
ACH-000118,0.014190021052820996
ACH-000120,-0.10295083236271824
ACH-000123,-0.05863873851140947
ACH-000127,-0.05759660077523573
ACH-000128,-0.07252226518210457
ACH-000132,0.0200888966243593
ACH-000133,-0.17307913888057486
ACH-000137,0.06132402830979127
ACH-000138,-0.004060618037162325
ACH-000142,-0.09967017336469099
ACH-000143,-0.07396527498730783
ACH-000146,0.016510566157992394
ACH-000148,-0.08633273823631205
ACH-000150,-0.17585652523266365
ACH-000152,-0.016271057515830516
ACH-000153,-0.1915136417476619
ACH-000159,-0.009933026998692696
ACH-000160,-0.042414170550117695
ACH-000163,0.020214527086270247
ACH-000167,-0.28657896797435256
ACH-000168,0.007158208721118486
ACH-000169,0.13370531880391426
ACH-000178,-0.06644567380292415
ACH-000183,-0.019538346571138558
ACH-000188,-0.09671097095927184
ACH-000189,-0.002772123324853248
ACH-000190,0.18424883077472864
ACH-000198,0.09503705702862413
ACH-000203,0.024624695020698837
ACH-000204,-0.2332233467496549
ACH-000206,-0.3345694644076751
ACH-000207,0.07609184646668593
ACH-000208,-0.25657037864486393
ACH-000210,0.10554493427506877
ACH-000211,0.009574450815162706
ACH-000215,-0.027519289256431503
ACH-000221,0.030524727317292062
ACH-000222,-0.0256836812511888
ACH-000223,-0.057868210995437465
ACH-000226,0.02344927813286485
ACH-000227,-0.053171518611981945
ACH-000228,-0.06657627232460298
ACH-000231,-0.03773943183091544
ACH-000232,-0.0091396398651444
ACH-000233,0.0027299404024528104
ACH-000234,-0.206900928280727
ACH-000235,-0.125110648407204
ACH-000237,-0.10718168565936753
ACH-000238,-0.14290148204728034
ACH-000242,-0.12760222031132418
ACH-000243,-0.10470694630959992
ACH-000244,0.041678596842035086
ACH-000246,-0.09267433392876366
ACH-000248,-0.09371197512216037
ACH-000250,-0.10872683090283873
ACH-000251,0.04144243790645147
ACH-000252,-0.04004610644484647
ACH-000253,-0.11344985293496293
ACH-000255,-0.05672822966552424
ACH-000256,-0.040540703665843815
ACH-000257,-0.37528285699830377
ACH-000258,0.11561237277571194
ACH-000259,-0.0923122716864747
ACH-000260,-0.045722627182279714
ACH-000261,-0.13239050376388264
ACH-000262,-0.2509371763424427
ACH-000263,-0.18939521127787146
ACH-000264,0.010851643652580638
ACH-000265,-0.03716601336641519
ACH-000266,-0.08312794436296715
ACH-000272,-0.10892672944794296
ACH-000274,-0.039243562026510526
ACH-000277,0.00044473950514506416
ACH-000278,-0.12643703680900453
ACH-000279,-0.06811848653300358
ACH-000280,-0.029700536733262912
ACH-000281,-0.012070298544277724
ACH-000288,-0.014653284532640825
ACH-000291,0.12501918619699134
ACH-000293,-0.06484544397122102
ACH-000294,-0.03023748477656558
ACH-000295,-0.004707305831974458
ACH-000296,0.14318303155946965
ACH-000302,-0.06110243117834049
ACH-000304,0.012494145660967073
ACH-000307,-0.05406556187179309
ACH-000308,0.025905250608408672
ACH-000310,0.062211087349424224
ACH-000311,-0.1642347969257014
ACH-000312,-0.0856543650899674
ACH-000315,0.007345842218972215
ACH-000316,-0.01047265651391507
ACH-000317,0.06247334847385432
ACH-000318,-0.10154902127470826
ACH-000319,-0.1432825222328595
ACH-000320,-0.3791715240461068
ACH-000322,-0.09318968497746906
ACH-000323,-0.2129608438922565
ACH-000324,0.08742203038971202
ACH-000329,-0.13820251474083334
ACH-000330,-0.19241058910870995
ACH-000331,-0.05740431277771633
ACH-000332,-0.049402636834047726
ACH-000334,-0.08058956391012131
ACH-000335,0.12634282761758964
ACH-000336,-0.008934407591851492
ACH-000337,-0.04673644545215306
ACH-000338,0.432776267430626
ACH-000339,0.021522216928396783
ACH-000341,-0.004052999536285324
ACH-000348,0.0013105252586885375
ACH-000350,-0.09909531931614754
ACH-000352,-0.20222977252615296
ACH-000356,-0.06459602492790592
ACH-000361,-0.09195906726019318
ACH-000362,-0.05489799879088655
ACH-000363,-0.13447865218888935
ACH-000364,-0.09113710438692424
ACH-000365,0.02218627660931876
ACH-000366,-0.05080237666007922
ACH-000368,-0.10473169772042999
ACH-000374,-0.05186271345080643
ACH-000375,-0.2661997631217203
ACH-000376,-0.1497438223006642
ACH-000381,-0.07299490926823342
ACH-000383,-0.1043679038535546
ACH-000387,-0.03937544589367303
ACH-000389,0.010148189261472238
ACH-000390,-0.06473893455428366
ACH-000393,-0.08915985173898194
ACH-000395,0.045460218957986236
ACH-000396,-0.12851006641886256
ACH-000397,-0.019177259139412397
ACH-000401,0.09146915151998466
ACH-000402,-0.22614686964032
ACH-000403,-0.03181577556172835
ACH-000404,0.25269500022487995
ACH-000406,-0.016768620601966062
ACH-000407,-0.0018575967914699952
ACH-000408,-0.038429974762478766
ACH-000410,0.039336754029042034
ACH-000411,0.02532260750450771
ACH-000414,-0.053470408085521545
ACH-000415,-0.05022445766448147
ACH-000416,-0.018751083944471468
ACH-000420,-0.14883671110313718
ACH-000421,-0.10212229866403666
ACH-000424,-0.1315174651242244
ACH-000425,-0.0855313042235809
ACH-000426,-0.13951069226853086
ACH-000427,-0.010842970603308343
ACH-000433,-0.11788160196670112
ACH-000435,0.03172033781398879
ACH-000436,0.09629273176634068
ACH-000444,-0.05124957843884727
ACH-000445,-0.11388992045236444
ACH-000448,-0.12438265377177088
ACH-000450,0.004310998198823624
ACH-000452,-0.0066868905676498655
ACH-000454,-0.09387673193389436
ACH-000458,-0.0967378592323396
ACH-000459,0.16793844128387586
ACH-000460,0.04573479168090197
ACH-000461,0.04993872874203057
ACH-000463,0.027979093401575148
ACH-000464,-0.18555845035971485
ACH-000466,0.035847027929145896
ACH-000467,-0.05777484366853531
ACH-000468,-0.028345834140956407
ACH-000469,-0.027205444966770437
ACH-000470,-0.19701149691725287
ACH-000471,-0.06562848934479174
ACH-000472,-0.048650521897369764
ACH-000473,-0.04910496109470002
ACH-000475,-0.13382190259201712
ACH-000476,-0.12864447064210438
ACH-000477,0.03669655000099166
ACH-000479,-0.13890962014803593
ACH-000480,-0.12696762044336854
ACH-000481,0.045799036883314256
ACH-000483,-0.12588032012084033
ACH-000484,-0.02495387243336084
ACH-000485,-0.20752727143750554
ACH-000486,-0.0052022619481374615
ACH-000487,-0.007921908792058896
ACH-000488,-0.11709844648244935
ACH-000490,-0.01985622944341533
ACH-000491,-0.16529402439376092
ACH-000495,-0.04542207131963635
ACH-000496,-0.0364031315008958
ACH-000499,0.009193938317753564
ACH-000500,-0.05449421951788597
ACH-000502,-0.034506117076058114
ACH-000503,0.13269979256770895
ACH-000505,-0.07148695005875792
ACH-000507,-0.12359939852572152
ACH-000510,-0.015890403458900432
ACH-000511,-0.005736151752731089
ACH-000512,-0.09021686058512994
ACH-000516,0.0935794205866942
ACH-000517,0.013858775165418478
ACH-000518,-0.11143194493520192
ACH-000520,-0.006934169494180998
ACH-000521,-0.0979481561356312
ACH-000522,-0.05824243135151873
ACH-000524,-0.0767607995975094
ACH-000527,-0.10992572570971308
ACH-000528,0.018558893733260924
ACH-000537,0.044461511677376726
ACH-000541,-0.08833926933363574
ACH-000542,-0.06075140405309293
ACH-000544,-0.21489105614997414
ACH-000545,0.0810595818522794
ACH-000547,-0.1784111826715949
ACH-000548,-0.12571972129101525
ACH-000549,-0.06666922794645559
ACH-000550,-0.18395587151336448
ACH-000552,-0.09641789420893816
ACH-000556,-0.15834909088437651
ACH-000557,0.010702122600546309
ACH-000569,0.2860439567151877
ACH-000570,-0.037980983225906866
ACH-000571,-0.0897957414925562
ACH-000573,0.0342757868730357
