,NUS1 (116150)
ACH-000463,-0.993661067623259
ACH-000464,-1.078618988616777
ACH-000466,-1.2823491655535282
ACH-000467,-1.0550854372915301
ACH-000468,-1.133684032315971
ACH-000469,-0.9620162881089992
ACH-000470,-0.9343371976547388
ACH-000471,-1.076741615159687
ACH-000472,-1.0397954661107902
ACH-000473,-0.9649285958094008
ACH-000475,-0.9877048528694922
ACH-000476,-1.02501133378892
ACH-000477,-1.3286604599940877
ACH-000479,-1.3184738706666623
ACH-000480,-1.0301254781113922
ACH-000481,-1.0857473070806951
ACH-000483,-1.5100793355878348
ACH-000484,-0.9125157842942506
ACH-000485,-1.0712437802857528
ACH-000486,-1.0278662286304472
ACH-000487,-1.1168409370524892
ACH-000488,-1.1343467218167944
ACH-000490,-1.0721248947360058
ACH-000491,-0.9059535396300186
ACH-000495,-1.0439570031522578
ACH-000496,-1.1818635332141263
ACH-000499,-1.167216179200911
ACH-000500,-1.0642011850232325
ACH-000502,-1.082136345566836
ACH-000503,-0.6975682234038085
ACH-000505,-1.0219735316886325
ACH-000507,-1.039110171171981
ACH-000510,-0.941453083796774
ACH-000511,-1.1796481070582152
ACH-000512,-1.0004947174343353
ACH-000516,-1.122863184381393
ACH-000517,-1.16681428194728
ACH-000518,-0.9559269895218742
ACH-000520,-1.0757300607829408
ACH-000521,-1.2571843632980266
ACH-000522,-0.9684887879584312
ACH-000524,-1.2014261601433085
ACH-000527,-1.150104759214062
ACH-000528,-1.0430516927221032
ACH-000537,-1.3707388714214015
ACH-000541,-1.3095203712639565
ACH-000542,-0.8594897663356745
ACH-000544,-0.8797369919458475
ACH-000545,-1.064990843228007
ACH-000547,-0.7973178008090213
ACH-000548,-1.268778690360434
ACH-000549,-1.1220198438547528
ACH-000550,-1.0549096294196114
ACH-000552,-1.1308618025691015
ACH-000556,-1.2683567837039225
ACH-000557,-1.0446754142480446
ACH-000569,-0.9090834789739972
ACH-000570,-0.8927487978440785
ACH-000571,-1.1009031018684412
ACH-000573,-1.0097743911280943
ACH-000576,-1.1198963211943604
ACH-000579,-1.3438286720688073
ACH-000580,-1.0533677055155577
ACH-000584,-0.9795845175076666
ACH-000585,-1.1772414339223476
ACH-000588,-0.947641088483656
ACH-000589,-1.1499913268188886
ACH-000591,-1.085342826168942
ACH-000593,-1.071949655004799
ACH-000600,-0.9035275732323796
ACH-000601,-0.9724099359152616
ACH-000605,-1.245458157919883
ACH-000606,-1.068260455430772
ACH-000608,-1.094286416723382
ACH-000614,-1.1348925650402846
ACH-000616,-0.9108661389006764
ACH-000618,-1.3760772506410568
ACH-000619,-1.0538262911716645
ACH-000620,-1.1070168266042546
ACH-000621,-1.1342202413271218
ACH-000622,-0.9727134596499712
ACH-000623,-1.0433935843806572
ACH-000624,-1.147558861712894
ACH-000627,-0.8097903380157783
ACH-000630,-0.9827715625241
ACH-000631,-0.8812470288184705
ACH-000632,-1.1058647400898416
ACH-000633,-1.0127449716026329
ACH-000637,-1.3738601654783107
ACH-000638,-1.1937837836569725
ACH-000646,-1.2467802860413173
ACH-000647,-1.0784021898374718
ACH-000648,-0.9011118083850652
ACH-000649,-0.9995040942011832
ACH-000651,-1.0419333562738076
ACH-000652,-0.9849959218392468
ACH-000653,-1.299030649841654
ACH-000657,-1.1406739389790579
ACH-000658,-1.2984852781187572
ACH-000661,-1.1478950897492657
ACH-000662,-1.139789233582371
ACH-000663,-1.2723944350977
ACH-000665,-1.0245493144751527
ACH-000671,-1.1612679230365854
ACH-000672,-0.8963631408115478
ACH-000673,-0.8285337120977319
ACH-000676,-0.9136712357293888
ACH-000677,-1.0975501449206089
ACH-000681,-1.123459469405998
ACH-000683,-0.9368640175816504
ACH-000684,-1.0540844582416389
ACH-000688,-1.5407233396534343
ACH-000693,-1.018690693274023
ACH-000694,-0.9645185386351824
ACH-000695,-1.2393091550575566
ACH-000696,-1.1473516899805505
ACH-000697,-1.1400602970288227
ACH-000699,-1.0006480902136572
ACH-000701,-1.2862543141595943
ACH-000706,-1.0729314491256188
ACH-000711,-1.1006568725321413
ACH-000713,-0.9796287436925984
ACH-000714,-0.9497057447318026
ACH-000718,-1.1869185233818578
ACH-000720,-1.095679355539277
ACH-000721,-0.9033450073553784
ACH-000724,-1.5419016541245258
ACH-000725,-1.4665542360462904
ACH-000732,-1.3028145105620543
ACH-000734,-0.9817104161421482
ACH-000735,-0.9107532068750775
ACH-000736,-0.9402892326781164
ACH-000738,-1.1975269326263869
ACH-000746,-1.219341060830215
ACH-000747,-0.9788089236743788
ACH-000748,-1.2053905570971284
ACH-000753,-0.9392864176720576
ACH-000756,-1.0497240433836894
ACH-000757,-1.0428708299695566
ACH-000758,-1.0610111131722153
ACH-000760,-1.1451840398388522
ACH-000762,-1.0960873416486492
ACH-000763,-1.365210199523586
ACH-000764,-0.9088501732418994
ACH-000765,-1.3340448532986655
ACH-000766,-1.014518828503391
ACH-000767,-0.9110229972601632
ACH-000768,-1.0907476748112537
ACH-000769,-1.1969934876241226
ACH-000770,-1.0960845138751472
ACH-000771,-1.1834662886612781
ACH-000773,-0.800680848216807
ACH-000776,-0.9649299109413352
ACH-000777,-1.1385368760196155
ACH-000778,-1.688563922225115
ACH-000781,-1.2772312067991312
ACH-000782,-0.8590806603399341
ACH-000783,-1.201595160722274
ACH-000784,-1.1271233552839643
ACH-000785,-1.35617566059975
ACH-000787,-1.1041950722767195
ACH-000788,-0.9578609403402965
ACH-000791,-1.1647601398344516
ACH-000792,-1.281872265110742
ACH-000794,-0.8689935001655772
ACH-000796,-1.057285382733398
ACH-000798,-1.0738624952789495
ACH-000799,-0.9726943477160128
ACH-000800,-1.3894317461194556
ACH-000802,-1.0165026478700159
ACH-000804,-1.0220958438419756
ACH-000805,-1.0256252084935948
ACH-000809,-0.8848874608879658
ACH-000810,-1.163153512900772
ACH-000811,-1.103108256430413
ACH-000817,-1.1744835222914003
ACH-000819,-0.9856425546333448
ACH-000820,-0.9114833285787748
ACH-000821,-1.2061282136799596
ACH-000822,-1.023394936674239
ACH-000823,-0.9072031752292984
ACH-000824,-0.9379036439632532
ACH-000827,-1.1174168744508741
ACH-000829,-1.0299142375152577
ACH-000831,-1.27231774490977
ACH-000832,-0.9735817953559308
ACH-000833,-1.2504633410802042
ACH-000834,-1.0809221473783996
ACH-000835,-1.0005102566103214
ACH-000836,-1.1285670367778136
ACH-000837,-1.0178280374558808
ACH-000838,-1.4437865890703732
ACH-000839,-0.8484939272187375
ACH-000840,-1.347563062473855
ACH-000841,-1.1355318050982786
ACH-000843,-1.3962297669312247
ACH-000846,-1.243065655561007
ACH-000847,-1.0085940930338122
ACH-000848,-1.064789158562787
ACH-000849,-1.0966646520866308
ACH-000851,-1.0283582623629657
ACH-000855,-0.979878916591982
ACH-000856,-1.1028688089543532
ACH-000858,-0.9704831052811128
ACH-000859,-0.7425202396080308
ACH-000861,-1.2106304294954904
ACH-000862,-1.2508596538498389
ACH-000865,-1.2074124387449912
ACH-000866,-1.1258994859330138
ACH-000867,-1.1212986214709209
ACH-000869,-1.073727902075371
ACH-000872,-1.3245133007055674
ACH-000873,-0.7784748879130323
ACH-000876,-1.0608820009514437
ACH-000878,-1.1080334485895562
ACH-000880,-1.0670079317830503
ACH-000881,-1.22740933153122
ACH-000882,-1.0626031000704304
ACH-000884,-0.9518724046006378
ACH-000885,-1.2065488722332571
ACH-000887,-1.0197052250824594
ACH-000889,-0.9346923683438304
ACH-000896,-1.112998814582748
ACH-000898,-1.1407418582409463
ACH-000900,-1.0235435213665267
ACH-000901,-1.0480838367931615
ACH-000905,-1.0627623036620115
ACH-000906,-1.0848769389850152
ACH-000907,-0.9891004293176708
ACH-000910,-0.9123349004290708
ACH-000911,-0.9592762265944932
ACH-000912,-1.1552022729666045
ACH-000913,-0.920467904475198
ACH-000915,-1.129025235297158
ACH-000916,-1.2904314434658084
ACH-000917,-0.8908944378672956
ACH-000920,-1.1463443188880342
ACH-000921,-1.0835379296841288
ACH-000924,-1.0571562752100578
ACH-000926,-0.9955241876346209
ACH-000928,-0.9584330692334524
ACH-000929,-0.8039017523431049
ACH-000932,-0.975221014145904
ACH-000935,-0.8433840583268537
ACH-000936,-1.2083782786376869
ACH-000937,-1.1634557558005878
ACH-000938,-1.1188158971605426
ACH-000939,-1.2731198574233695
ACH-000941,-1.067885838426427
ACH-000943,-1.2647232783102291
ACH-000946,-1.018771298309631
ACH-000947,-1.2059427293124063
ACH-000948,-1.1678186612373669
ACH-000950,-1.1734855661531196
ACH-000953,-1.2007996188218246
ACH-000954,-0.9185160723653388
ACH-000957,-1.1643862334059072
ACH-000958,-1.1017073235078283
ACH-000960,-1.219895798440937
ACH-000963,-0.8225087485672057
ACH-000968,-1.3244176928155715
ACH-000969,-1.2270262386696809
ACH-000972,-1.0369901148930205
ACH-000973,-1.0014639385818418
ACH-000974,-1.0423001373959764
ACH-000978,-1.007238820981163
ACH-000984,-0.8734285533562062
ACH-000986,-1.0184361835119085
ACH-000988,-1.1055946667805099
ACH-000993,-1.28758061447667
ACH-000994,-1.214369650159886
ACH-000996,-1.2016000285084272
ACH-001001,-1.0767110910358844
ACH-001020,-0.7467534230713004
ACH-001028,-0.901839670678612
ACH-001031,-1.0903923015057713
ACH-001038,-1.1568634683722887
ACH-001048,-1.0206350728227431
ACH-001050,-1.0016860175439306
ACH-001053,-1.1101181011418702
ACH-001054,-0.8913411206136809
ACH-001061,-0.9800419887765568
ACH-001067,-1.0209181993576315
ACH-001075,-1.1634025155825658
ACH-001096,-1.2097657782345328
ACH-001111,-1.1984884909640074
ACH-001119,-1.3532794580337184
ACH-001128,-1.0352323347145571
ACH-001134,-1.0974435217017589
ACH-001151,-1.0007739794367232
ACH-001163,-0.9629503440901421
ACH-001164,-1.0870328995568297
ACH-001183,-1.066654412390615
ACH-001192,-1.0610822709044363
ACH-001193,-0.9847492098402146
ACH-001196,-1.1632218836425343
ACH-001197,-0.8625936833186978
ACH-001205,-0.9601924550637811
ACH-001211,-0.9140820135226946
ACH-001212,-0.7648040448781411
ACH-001228,-1.2602390686169955
ACH-001232,-1.0789822034041097
ACH-001239,-0.9846055240517696
ACH-001270,-0.9579000257616676
ACH-001274,-1.2373286938448995
ACH-001275,-0.9443970379458074
ACH-001277,-1.068142755016947
ACH-001278,-0.9502627052520586
ACH-001280,-1.0430197847503826
ACH-001283,-1.1359560763262415
ACH-001289,-0.960834768963081
ACH-001300,-1.085307143768254
ACH-001301,-1.0587456615694146
ACH-001302,-1.1546308855906442
ACH-001306,-1.069474221447826
ACH-001318,-1.0895670763908272
ACH-001322,-0.8999880480106449
ACH-001328,-0.9335298790824152
ACH-001332,-0.7906537810223753
ACH-001336,-1.0803631362236907
ACH-001346,-1.1180447013196555
ACH-001353,-1.0530504624684422
ACH-001354,-0.9864173681842346
ACH-001367,-0.9201080296139322
ACH-001368,-1.096507327146105
ACH-001374,-1.1151224675745108
ACH-001377,-1.1130836998179636
ACH-001380,-1.0249664785768295
ACH-001391,-1.0829493913064108
ACH-001408,-1.2350266673170491
ACH-001430,-1.2446140111801565
ACH-001431,-1.1100759785791066
ACH-001450,-0.99873940152196
ACH-001496,-1.0462774243850683
ACH-001500,-0.9379017081917236
ACH-001523,-1.099703476868197
ACH-001532,-1.2336349882673938
ACH-001550,-1.0142988338107597
ACH-001552,-0.96694367581765
ACH-001554,-1.397516421141643
ACH-001654,-1.022175481081195
ACH-001735,-1.202811204633728
ACH-001736,-1.1294404444795592
ACH-001737,-1.791663836164529
ACH-001740,-1.4291167039926254
ACH-001745,-1.2295434404711505
ACH-001765,-1.0508580279663389
