,DGCR14 (8220)
ACH-000320,-0.665352121287032
ACH-000322,-0.6623719593260295
ACH-000323,-0.7218678521085151
ACH-000324,-0.8763676128694075
ACH-000329,-0.6280730774395493
ACH-000330,-0.8285159320513925
ACH-000331,-0.7574927757071986
ACH-000332,-0.6517588044738022
ACH-000334,-0.7734633184785266
ACH-000335,-0.6647676474462575
ACH-000336,-0.6842318610702813
ACH-000337,-0.6139308557429617
ACH-000338,-0.2486606576022756
ACH-000339,-0.5776298086136018
ACH-000341,-0.6799172154810923
ACH-000348,-0.8349326427679536
ACH-000350,-0.6146911411480495
ACH-000352,-0.9437277869442152
ACH-000356,-0.8367349203604021
ACH-000361,-0.6250950801880764
ACH-000362,-0.7316123825793297
ACH-000363,-1.012299037851787
ACH-000364,-0.786639076618384
ACH-000365,-0.491344120134059
ACH-000366,-0.6315014279161102
ACH-000368,-0.7266249374531663
ACH-000374,-0.6237098843187682
ACH-000375,-0.6832791901561772
ACH-000376,-0.6746066112490982
ACH-000381,-0.7606291983817631
ACH-000383,-0.4256584476311073
ACH-000387,-0.8741287249222766
ACH-000389,-0.7966725037700181
ACH-000390,-0.8971559449018011
ACH-000393,-1.1410857150392424
ACH-000395,-0.6452495130842958
ACH-000396,-0.7920116697064156
ACH-000397,-0.7533737038112778
ACH-000401,-0.7306662927637959
ACH-000402,-0.30345683027025
ACH-000403,-0.9494048223009826
ACH-000404,-0.6647983540912309
ACH-000406,-0.6674674965629006
ACH-000407,-0.7033228968709823
ACH-000408,-0.7082149272169788
ACH-000410,-0.7871352713138209
ACH-000411,-0.7720335586408844
ACH-000414,-0.6563262731129117
ACH-000415,-0.5867753094563907
ACH-000416,-0.9959700501286992
ACH-000420,-0.5574658049462569
ACH-000421,-0.7470164706303439
ACH-000424,-0.9579452319251678
ACH-000425,-0.5763053475008935
ACH-000426,-1.2036668531937873
ACH-000427,-0.8478427553585904
ACH-000433,-0.7754284343117801
ACH-000435,-1.1792525433210521
ACH-000436,-0.7744779467401985
ACH-000444,-0.8766614126158999
ACH-000445,-0.6931895859127103
ACH-000448,-0.9126898536266564
ACH-000450,-0.4889676837349364
ACH-000452,-0.6353946476397044
ACH-000454,-0.700619704384642
ACH-000458,-0.7221663869018964
ACH-000459,-1.3954513498872179
ACH-000460,-0.7491255736043435
ACH-000461,-0.7856740655373258
ACH-000463,-0.8144390571513245
ACH-000464,-0.4477810533806781
ACH-000466,-0.976841182636728
ACH-000467,-1.0143726256930927
ACH-000468,-0.6303858124338985
ACH-000469,-0.5883117627742231
ACH-000470,-0.8727392609359225
ACH-000471,-0.8615476999319398
ACH-000472,-0.515009614325806
ACH-000473,-0.640955169116286
ACH-000475,-0.888848429654116
ACH-000476,-0.5666730254536526
ACH-000477,-0.4460598389923397
ACH-000479,-0.5757319610133725
ACH-000480,-0.5380817476964146
ACH-000481,-0.738569317000774
ACH-000483,-0.9536036580562198
ACH-000484,-0.7247461611711445
ACH-000485,-0.6042722044710171
ACH-000486,-0.7326070397661519
ACH-000487,-0.7264947369163843
ACH-000488,-0.93588034957165
ACH-000490,-0.8189282244451801
ACH-000491,-0.6082980090554958
ACH-000495,-1.0270449480863606
ACH-000496,-0.5338191944561261
ACH-000499,-0.9563032982681748
ACH-000500,-0.5363113153029604
ACH-000502,-0.7787265382023961
ACH-000503,-0.7829967072049357
ACH-000505,-0.6698162176979168
ACH-000507,-0.8377530286092691
ACH-000510,-0.5527669441070933
ACH-000511,-0.7743715157665169
ACH-000512,-0.4522671001422993
ACH-000516,-1.0111834949313183
ACH-000517,-0.6174694775038465
ACH-000518,-0.750673885593078
ACH-000520,-0.7977324975264588
ACH-000521,-0.8459208420515136
ACH-000522,-0.8001325995912136
ACH-000524,-0.9384512444022751
ACH-000527,-0.7872338032402199
ACH-000528,-0.6493587994473068
ACH-000537,-0.6068400167724761
ACH-000541,-1.078265445276186
ACH-000542,-0.702318929971422
ACH-000544,-0.5258739041494821
ACH-000545,-0.5727482230047022
ACH-000547,-0.9699379650911072
ACH-000548,-0.6718463042592819
ACH-000549,-1.041646321587418
ACH-000550,-0.6807335801281047
ACH-000552,-0.9378731722087191
ACH-000556,-0.6636651104876125
ACH-000557,-0.8531272664936634
ACH-000569,-0.7137394393697969
ACH-000570,-0.677558242094181
ACH-000571,-0.7568073704161761
ACH-000573,-0.9477371027064811
ACH-000576,-0.7546691096043036
ACH-000579,-0.5049309516425557
ACH-000580,-0.5879378890898621
ACH-000584,-0.833502182938793
ACH-000585,-0.6802546165110381
ACH-000588,-0.8410447534555714
ACH-000589,-0.7683221083452358
ACH-000591,-0.6324396851638462
ACH-000593,-0.6156962191541837
ACH-000600,-0.5502701136509622
ACH-000601,-0.7707469713703421
ACH-000605,-0.9070181378161
ACH-000606,-0.767760091322404
ACH-000608,-1.0651739466011203
ACH-000614,-0.5456182299041041
ACH-000616,-0.5820340032068927
ACH-000618,-0.8360333719684165
ACH-000619,-0.984450549430422
ACH-000620,-0.5012153283927433
ACH-000621,-0.8045770130738641
ACH-000622,-0.6455617815702643
ACH-000623,-0.937908862219938
ACH-000624,-0.8543008973861389
ACH-000627,-0.6575894058424708
ACH-000630,-0.7473406112080349
ACH-000631,-0.4383864002523144
ACH-000632,-0.7898651572383879
ACH-000633,-0.5854850854496343
ACH-000637,-0.5770358040369027
ACH-000638,-0.5459878833022835
ACH-000646,-0.6856657760759128
ACH-000647,-0.4591686389239733
ACH-000648,-0.7850927569469695
ACH-000649,-0.6143131621126592
ACH-000651,-0.8050496176522728
ACH-000652,-0.8918156497198266
ACH-000653,-0.494795876471942
ACH-000657,-0.8618024257534245
ACH-000658,-0.5178176247081705
ACH-000661,-0.4279604532105207
ACH-000662,-0.9573435858844548
ACH-000663,-0.8365192881431428
ACH-000665,-0.8637613884197674
ACH-000671,-0.7694767792627617
ACH-000672,-0.7999969359200104
ACH-000673,-0.5001496904827304
ACH-000676,-0.4866807160544177
ACH-000677,-0.6894929288721441
ACH-000681,-0.6258391038638138
ACH-000683,-0.5293836567247598
ACH-000684,-0.43263402960688896
ACH-000688,-0.9141491958670962
ACH-000693,-0.6054822308664125
ACH-000694,-0.7766582777132816
ACH-000695,-0.5585184462847074
ACH-000696,-0.9778076088216682
ACH-000697,-1.0060511191728372
ACH-000699,-1.1144754945346005
ACH-000701,-0.62994712328713
ACH-000706,-0.5803463883385906
ACH-000711,-0.9232946877174294
ACH-000713,-0.4126030331662164
ACH-000714,-0.7391573409511063
ACH-000718,-0.5761434122597309
ACH-000720,-0.9340630622834836
ACH-000721,-0.7813807689065405
ACH-000724,-0.7905555132724018
ACH-000725,-1.0906110268581402
ACH-000732,-0.8666375142538797
ACH-000734,-0.4940174766166894
ACH-000735,-0.6935108749077711
ACH-000736,-0.9383523388787712
ACH-000738,-0.6353811599922196
ACH-000746,-0.7968443914740551
ACH-000747,-0.7635851106727586
ACH-000748,-0.9101664393042544
ACH-000753,-0.6642335362216722
ACH-000756,-0.5509044824046938
ACH-000757,-0.6349163647092588
ACH-000758,-0.8428476656559442
ACH-000760,-0.9717479288926272
ACH-000762,-0.7326424232782907
ACH-000763,-0.7283220892545921
ACH-000764,-0.8391835103667156
ACH-000765,-0.5634448635347473
ACH-000766,-0.8763925035966381
ACH-000767,-1.0843279285425809
ACH-000768,-0.9916680542434376
ACH-000769,-0.8034767216868048
ACH-000770,-0.7429974691820135
ACH-000771,-0.8140514326582154
ACH-000773,-0.8201419144661652
ACH-000776,-0.6041441993996504
ACH-000777,-0.6506460371592117
ACH-000778,-0.7434904053681688
ACH-000781,-0.7557487055278245
ACH-000782,-0.6274711037590703
ACH-000783,-0.7218511401214729
ACH-000784,-0.6807549417107897
ACH-000785,-0.5374107597593238
ACH-000787,-0.7135730318468477
ACH-000788,-0.9155839568123584
ACH-000791,-0.9457272893583376
ACH-000792,-0.6624892579231743
ACH-000794,-0.8782862439129391
ACH-000796,-0.499876246194849
ACH-000798,-0.8298478328319909
ACH-000799,-0.8399582162745161
ACH-000800,-1.1082443235790649
ACH-000802,-0.6098559859591384
ACH-000804,-0.7573714619029962
ACH-000805,-0.7888286458801829
ACH-000809,-0.4781091133709253
ACH-000810,-0.7877614606708768
ACH-000811,-0.8546669041268458
ACH-000817,-1.0817803009604379
ACH-000819,-0.8507643934474587
ACH-000820,-1.0264374643676943
ACH-000821,-0.7139571950378409
ACH-000822,-0.4708945714046027
ACH-000823,-0.6174273181165206
ACH-000824,-0.6052766281485634
ACH-000827,-0.6681060060523418
ACH-000829,-0.5831986053335916
ACH-000831,-0.8414910119935196
ACH-000832,-0.8088614029701325
ACH-000833,-0.5107001049297549
ACH-000834,-0.7582590065480161
ACH-000835,-0.9431290188422808
ACH-000836,-0.929557845460811
ACH-000837,-0.7144322150661218
ACH-000838,-0.4343000840353752
ACH-000839,-0.5681919017391628
ACH-000840,-0.9798702664187562
ACH-000841,-0.7305587087320538
ACH-000843,-0.8399888094841433
ACH-000846,-0.6419437803961991
ACH-000847,-0.5640258759127932
ACH-000848,-0.6429686503736803
ACH-000849,-0.8382271443508132
ACH-000851,-0.7173773013196608
ACH-000855,-0.7539042740766969
ACH-000856,-0.8898735352085956
ACH-000858,-0.5834235123078171
ACH-000859,-0.8287581802501602
ACH-000861,-0.8656860167957531
ACH-000862,-0.6172256487941187
ACH-000865,-0.7521197822054172
ACH-000866,-0.7573716122695344
ACH-000867,-1.0169029046286924
ACH-000869,-0.6567038645251543
ACH-000872,-0.9755224755153468
ACH-000873,-0.4883595362348699
ACH-000876,-0.7832265378930645
ACH-000878,-0.5265338744134045
ACH-000880,-1.1021777402734974
ACH-000881,-0.42674096688213786
ACH-000882,-0.8816729322043306
ACH-000884,-0.8534807993889858
ACH-000885,-0.743732086343221
ACH-000887,-0.6076134175004398
ACH-000889,-0.4722887098244651
ACH-000896,-0.7413029505170201
ACH-000898,-1.1516432112628532
ACH-000900,-0.7341925805249031
ACH-000901,-0.6580623640665721
ACH-000905,-0.6312061110482345
ACH-000906,-0.6522134366266442
ACH-000907,-0.9266822635188456
ACH-000910,-0.4089287999918365
ACH-000911,-1.0630939493550091
ACH-000912,-0.7361614647601002
ACH-000913,-0.6897969698924203
ACH-000915,-0.6367528291180782
ACH-000916,-0.5057822120559065
ACH-000917,-0.5936005920594732
ACH-000920,-0.5250884839672237
ACH-000921,-0.7239242019692188
ACH-000924,-0.656701558976163
ACH-000926,-0.8193748079890703
ACH-000928,-0.8158338538864675
ACH-000929,-0.8454710919552523
ACH-000932,-0.8160089445703198
ACH-000935,-0.553029706648942
ACH-000936,-0.5527523199468618
ACH-000937,-0.5258405085789761
ACH-000938,-0.4720615083443341
ACH-000939,-0.9723426958681866
ACH-000941,-0.9549875169467404
ACH-000943,-0.7406686724268381
ACH-000946,-0.879173524963201
ACH-000947,-0.7326719190983609
ACH-000948,-0.7220952636927696
ACH-000950,-0.706339149399885
ACH-000953,-0.5212047330192874
ACH-000954,-0.8489215524618938
ACH-000957,-0.7000652497318938
ACH-000958,-0.9854860056056568
ACH-000960,-0.5386940179005851
ACH-000963,-0.8751705160986096
ACH-000968,-0.7193259865278956
ACH-000969,-0.8008390313475848
ACH-000972,-0.473248840439168
ACH-000973,-0.5646397728803896
ACH-000974,-0.8151635197670493
ACH-000978,-1.0710055178681803
ACH-000984,-0.7425615590536647
ACH-000986,-0.7041200033111207
ACH-000988,-0.8197641143846389
ACH-000993,-0.7162719150609048
ACH-000994,-0.7661563740655837
ACH-000996,-0.7962109877826279
ACH-001001,-0.7664797082599161
ACH-001020,-0.5984434078288782
ACH-001028,-0.5949016297246295
ACH-001031,-1.0813267667772146
ACH-001038,-0.8245899963429469
ACH-001048,-0.7340027173531251
ACH-001050,-0.5439000691288168
ACH-001053,-0.5834510694941902
ACH-001054,-0.7819622060787871
ACH-001061,-0.7506039585007933
ACH-001067,-0.8602725545116687
ACH-001075,-0.9256393509182828
ACH-001096,-0.7672555057478161
ACH-001111,-0.3947753442769153
ACH-001119,-0.5221346748275105
ACH-001128,-0.7411947981619689
ACH-001134,-0.9381958665088092
ACH-001151,-0.6698073128785675
ACH-001163,-0.9488875250878752
ACH-001164,-0.9012406886893484
ACH-001183,-0.7438388069592706
ACH-001192,-0.8475426571141629
ACH-001193,-0.7537949401400709
ACH-001196,-0.8574625272521358
ACH-001197,-0.6633592616920806
ACH-001205,-0.6357435524588491
ACH-001211,-0.6992089121622134
ACH-001212,-0.7958649614815593
ACH-001228,-1.1680260778013
ACH-001232,-0.8415676770484403
ACH-001239,-0.4883633307059516
ACH-001270,-0.6552113713300568
ACH-001274,-0.8434583559656539
ACH-001275,-0.7752618166817384
ACH-001277,-0.6585013051434089
ACH-001278,-0.8744577689242334
ACH-001280,-0.7515286911969472
ACH-001283,-0.6765381301231272
ACH-001289,-0.7993591876003281
ACH-001300,-0.8138610516636738
ACH-001301,-0.7976037986232722
ACH-001302,-0.7052375620371368
ACH-001306,-0.6853622769666837
ACH-001318,-0.8721363839996414
ACH-001322,-0.8766361529000092
ACH-001328,-0.653947769613759
ACH-001332,-0.7603904778852477
ACH-001336,-0.8021125147854351
ACH-001346,-0.9688999775652879
ACH-001353,-0.5831593017076286
ACH-001354,-0.8964417814289682
ACH-001367,-0.7645139789742865
ACH-001368,-0.8795150458208414
ACH-001374,-0.6049872511993017
ACH-001377,-0.4312333777658048
ACH-001380,-0.8025100900120001
ACH-001391,-0.7168719098552084
ACH-001408,-0.8822718986009541
ACH-001430,-0.6997879135048078
ACH-001431,-0.5787427502519416
ACH-001450,-0.6227645727364193
ACH-001496,-1.1769499144547722
ACH-001500,-0.533653874484694
ACH-001523,-0.7958058200996592
ACH-001532,-0.8064845374825004
ACH-001550,-0.9255218716842412
ACH-001552,-0.9688911479067012
ACH-001554,-0.8696150295238477
ACH-001654,-0.6014823820356356
ACH-001735,-0.6652833951155567
ACH-001736,-0.6754579544813075
ACH-001737,-0.8252212125272662
ACH-001740,-0.7598102532753056
ACH-001745,-0.7391490416652957
ACH-001765,-0.5872518855107224
