,ALG6 (29929)
ACH-000004,0.048241747602945015
ACH-000005,-0.030631683294581987
ACH-000007,-0.19273140409579573
ACH-000009,-0.40088603038677795
ACH-000011,-0.3844146616517741
ACH-000012,-0.23337287513726054
ACH-000013,-0.13210647101561854
ACH-000014,-0.23162547353129834
ACH-000015,-0.15208592569478574
ACH-000017,-0.14154878725062794
ACH-000018,-0.476863314990829
ACH-000019,-0.16026174399220253
ACH-000021,-0.17169430234180086
ACH-000022,-0.3272781617418914
ACH-000025,-0.5560953791830975
ACH-000028,-0.3240149430967542
ACH-000030,-0.31406546560615983
ACH-000035,-0.44531737107496905
ACH-000036,-0.4804786769600177
ACH-000037,-0.18357847178024567
ACH-000039,-0.14289997500162213
ACH-000040,-0.382296460107029
ACH-000041,0.05505633469589543
ACH-000042,-0.11945312770498025
ACH-000045,-0.0023982240818202077
ACH-000047,-0.10400511498784172
ACH-000052,-0.23428787802107076
ACH-000053,-0.12282873579312645
ACH-000054,-0.24095020305006035
ACH-000055,-0.42275497861479344
ACH-000060,-0.29857200873539713
ACH-000067,-0.1888572260648273
ACH-000070,-0.4244390656143317
ACH-000075,-0.30221993951045856
ACH-000078,-0.07438887579132288
ACH-000082,-0.14792559943170708
ACH-000085,-0.11547873315099888
ACH-000086,-0.4287195524911516
ACH-000087,-0.21291396269088586
ACH-000092,-0.4862850214443543
ACH-000095,-0.10823023381612586
ACH-000097,-0.233034715549754
ACH-000098,-0.2507736623964793
ACH-000099,-0.08286812547654038
ACH-000108,-0.3201747139129522
ACH-000113,-0.14978307425984333
ACH-000116,-0.2903064662428008
ACH-000118,-0.5920570805086299
ACH-000120,-0.4675570097592094
ACH-000123,-0.12498444691003127
ACH-000127,-0.6227202658958442
ACH-000128,-0.21920368713070665
ACH-000132,-0.5948192048068894
ACH-000133,-0.4704896799083748
ACH-000137,-0.125722223568472
ACH-000138,-0.27666974008451745
ACH-000142,-0.492671724421433
ACH-000143,-0.2486116835487849
ACH-000146,0.021189491835000303
ACH-000148,-0.1111220446807318
ACH-000150,-0.40143292628652505
ACH-000152,-0.3656644262135564
ACH-000153,-0.4787349465539885
ACH-000159,-0.1946284227783495
ACH-000160,-0.1400556901580957
ACH-000163,-0.4899067040891634
ACH-000167,-0.21156121106151451
ACH-000168,0.012381344668264956
ACH-000169,-0.2092182260455134
ACH-000178,-0.2271852042840853
ACH-000183,-0.5273825004427523
ACH-000188,-0.5301633334028801
ACH-000189,-0.3681191283068981
ACH-000190,-0.22751236557501606
ACH-000198,0.19613674796368205
ACH-000203,-0.2607958320471702
ACH-000204,-0.362469034313614
ACH-000206,-0.15731790671398518
ACH-000207,-0.2864549093578023
ACH-000208,-0.11637877913276128
ACH-000210,-0.09530101360587337
ACH-000211,-0.13980170211496898
ACH-000215,-0.298527270715622
ACH-000221,-0.07807374795775864
ACH-000222,-0.4383702358466858
ACH-000223,-0.26501472932579
ACH-000226,-0.16875395764916068
ACH-000227,-0.17396726727915354
ACH-000228,-0.2697650707143946
ACH-000231,-0.30860766266728284
ACH-000232,-0.3233784794294047
ACH-000233,-0.10324582364894196
ACH-000234,-0.1840189726313542
ACH-000235,-0.2652280402775258
ACH-000237,-0.3192529219075059
ACH-000238,-0.3842562518920324
ACH-000242,-0.3733054783362802
ACH-000243,-0.4379414120258375
ACH-000244,-0.3101795322400257
ACH-000246,-0.34674624215058364
ACH-000248,-0.2217604402227142
ACH-000250,-0.26920576434572635
ACH-000251,-0.4676567325086767
ACH-000252,-0.4186772900506511
ACH-000253,-0.28862315345533496
ACH-000255,-0.4006516634162184
ACH-000256,-0.2588315166009457
ACH-000257,-0.18851907936920856
ACH-000258,-0.1372391116186901
ACH-000259,-0.23841327237819865
ACH-000260,-0.4252589026706252
