,BOP1 (23246)
ACH-000329,-0.8427539125570319
ACH-000330,-0.9450151473221658
ACH-000331,-0.6590872028512478
ACH-000332,-0.8666309524470543
ACH-000334,-1.1409438047523244
ACH-000335,-0.6399232627839024
ACH-000336,-0.7275632235301602
ACH-000337,-0.8604524362569747
ACH-000338,-0.8810122755385988
ACH-000339,-0.8534540818036009
ACH-000341,-0.9630410631419652
ACH-000348,-0.7120899844649248
ACH-000350,-0.8841781991381981
ACH-000352,-1.2234462783431692
ACH-000356,-0.8916004109650292
ACH-000361,-0.8599925397059259
ACH-000362,-0.4578058797638331
ACH-000363,-0.5827395599278596
ACH-000364,-0.6522144602216643
ACH-000365,-0.7550486863617025
ACH-000366,-0.7169288636461211
ACH-000368,-0.9668406290951036
ACH-000374,-0.5048176103032599
ACH-000375,-1.0617286907432597
ACH-000376,-1.0247331013146554
ACH-000381,-0.9766582730809946
ACH-000383,-0.6822675393130387
ACH-000387,-0.7724811248011679
ACH-000389,-0.8907707443131364
ACH-000390,-0.6675512895349159
ACH-000393,-0.8160305274365123
ACH-000395,-0.8037925518288626
ACH-000396,-0.6361068427502357
ACH-000397,-0.8325998312380672
ACH-000401,-1.0065546217423638
ACH-000402,-1.0142983907072471
ACH-000403,-0.9120332748231458
ACH-000404,-0.7840275885800587
ACH-000406,-0.8807435057658349
ACH-000407,-0.6926402182042527
ACH-000408,-0.9361457288444996
ACH-000410,-0.6481107765102239
ACH-000411,-0.7222067139436608
ACH-000414,-0.6978547002401173
ACH-000415,-0.7119901589014316
ACH-000416,-0.7828711249412748
ACH-000420,-0.8316922796286048
ACH-000421,-0.8177248106946212
ACH-000424,-0.8117422961854771
ACH-000425,-0.7415381698252456
ACH-000426,-0.9222337329468944
ACH-000427,-0.5969088115643294
ACH-000433,-0.6705484047433844
ACH-000435,-0.7197685996606794
ACH-000436,-0.5268521861182569
ACH-000444,-0.8024509990842456
ACH-000445,-0.9369838881733245
ACH-000448,-0.8776525612913526
ACH-000450,-1.0846184516827069
ACH-000452,-0.7813758699372595
ACH-000454,-0.7739745930052161
ACH-000458,-0.9479733039289804
ACH-000459,-0.7754580261156289
ACH-000460,-1.030021091629133
ACH-000461,-0.7186933668699804
ACH-000463,-0.917727453863087
ACH-000464,-0.7812111070752551
ACH-000466,-0.8527058689064324
ACH-000467,-0.9524450920200468
ACH-000468,-0.6781012209964156
ACH-000469,-0.7434271810816728
ACH-000470,-0.8022997700669829
ACH-000471,-0.9300674103171712
ACH-000472,-0.9847328716932282
ACH-000473,-1.0519433341625626
ACH-000475,-0.8763959088231515
ACH-000476,-0.7733998362370257
ACH-000477,-0.6789850157627083
ACH-000479,-0.7929591125402207
ACH-000480,-0.9304864002543934
ACH-000481,-0.8805117929371974
ACH-000483,-0.8026470095727719
ACH-000484,-0.7021686235813956
ACH-000485,-0.8666320866222993
ACH-000486,-0.9907595780399212
ACH-000487,-0.559363910894735
ACH-000488,-0.6666822015450062
ACH-000490,-0.8652011004803903
ACH-000491,-0.6467306780598047
ACH-000495,-1.1272074915229808
ACH-000496,-0.9029727708743416
ACH-000499,-0.7583537967526992
ACH-000500,-0.6402747926188965
ACH-000502,-0.8254944397250921
ACH-000503,-1.0240912398961972
ACH-000505,-0.9563270537956932
ACH-000507,-0.6970176088723034
ACH-000510,-0.7969565375364263
ACH-000511,-0.9604576411728436
ACH-000512,-0.7419045482914939
ACH-000516,-0.9973788783065648
ACH-000517,-0.7664728494543415
ACH-000518,-1.171521184453441
ACH-000520,-0.7260082974760439
ACH-000521,-0.773122914983792
ACH-000522,-0.6057290068412226
ACH-000524,-0.5108693242847713
ACH-000527,-0.8646535354722104
ACH-000528,-0.9348304329170932
ACH-000537,-0.7657314083203202
ACH-000541,-0.6943203854735837
ACH-000542,-0.8227528260881174
ACH-000544,-0.7004740084674702
ACH-000545,-0.8116004567193226
ACH-000547,-0.86103674112991
ACH-000548,-0.8048214431241306
ACH-000549,-0.8978894257274869
ACH-000550,-0.9751437900794886
ACH-000552,-1.1376032338191715
ACH-000556,-0.5842454280661564
ACH-000557,-0.6025351946896345
ACH-000569,-0.7249388979517921
ACH-000570,-0.9515939444889822
ACH-000571,-0.6791129072616189
ACH-000573,-0.6058200252494198
ACH-000576,-0.7170940291886497
ACH-000579,-0.8436953049833199
ACH-000580,-0.7867052423091871
ACH-000584,-0.6704135669243015
ACH-000585,-0.7766689689206409
ACH-000588,-0.8772260561728856
ACH-000589,-0.9771031520895682
ACH-000591,-1.1563085080584483
ACH-000593,-0.5861090136804871
ACH-000600,-0.7242088356156325
ACH-000601,-0.870426444205265
ACH-000605,-0.9094178658053764
ACH-000606,-0.9317545757435804
ACH-000608,-0.6299993369122959
ACH-000614,-0.6891768780698971
ACH-000616,-0.6092328382188568
ACH-000618,-0.8527962704331309
ACH-000619,-0.7645369288588583
ACH-000620,-0.7719925665901893
ACH-000621,-0.8434473426068755
ACH-000622,-0.7894126678869677
ACH-000623,-0.9692693653520676
ACH-000624,-0.7016764912218175
ACH-000627,-0.8109476436236247
ACH-000630,-0.9300983935777584
ACH-000631,-0.6748306453932494
ACH-000632,-0.7479330424445757
ACH-000633,-0.8214954586831773
ACH-000637,-0.9869864137504052
ACH-000638,-0.8397582170121198
ACH-000646,-0.5785755560011175
ACH-000647,-1.0142852257065076
ACH-000648,-0.9585890545120992
ACH-000649,-0.9300509208416262
ACH-000651,-0.9497961096617508
ACH-000652,-1.0201209194706609
ACH-000653,-0.8144069065795035
ACH-000657,-0.9423003856226222
ACH-000658,-0.6895386231679269
ACH-000661,-0.9143173311544864
ACH-000662,-0.6325949576670057
ACH-000663,-0.742352489963271
ACH-000665,-0.6336288132872667
ACH-000671,-0.8384862682677797
ACH-000672,-0.7726436565607507
ACH-000673,-0.6666882071007542
ACH-000676,-0.8524624778634469
ACH-000677,-0.830846256085085
ACH-000681,-0.731869458957053
ACH-000683,-0.7668901878873001
ACH-000684,-0.7392968103265136
ACH-000688,-0.6040461397808304
ACH-000693,-1.1022943669329148
ACH-000694,-1.0648660913770236
ACH-000695,-0.8635624631403522
ACH-000696,-0.7484587561780239
ACH-000697,-0.8585893004355755
ACH-000699,-0.4985112403097327
ACH-000701,-0.8406333091381519
ACH-000706,-0.909223545519272
ACH-000711,-0.6134298626930995
ACH-000713,-0.8462013988981141
ACH-000714,-0.5789650962345828
ACH-000718,-0.7785248170576854
ACH-000720,-0.7534552861582527
ACH-000721,-0.626610640407079
ACH-000724,-0.8592966414051334
ACH-000725,-0.5254509186961753
ACH-000732,-0.909581529341924
ACH-000734,-0.7798681677701258
ACH-000735,-0.7804436061843771
ACH-000736,-0.6667849571636664
ACH-000738,-0.8715303319719949
ACH-000746,-0.6867735623132688
ACH-000747,-0.8879916995889147
ACH-000748,-0.8638535904833112
ACH-000753,-0.9448394562852056
ACH-000756,-0.8503664223670213
ACH-000757,-0.6656487820159299
ACH-000758,-0.7771900913155413
ACH-000760,-0.6650190356088063
ACH-000762,-0.8425938058138462
ACH-000763,-0.6600913502729062
ACH-000764,-0.6538338496892205
ACH-000765,-0.8240608653761058
ACH-000766,-0.7964608696653629
ACH-000767,-0.6525061820689806
ACH-000768,-0.8397805883014932
ACH-000769,-1.045324063461635
ACH-000770,-0.8384222942159647
ACH-000771,-0.8142726264487172
ACH-000773,-0.7753271254296026
ACH-000776,-0.8806829125607587
ACH-000777,-0.9451225977316942
ACH-000778,-0.6854213945649481
ACH-000781,-0.8090370213938296
ACH-000782,-0.6845877280517957
ACH-000783,-0.7759199070654107
ACH-000784,-0.7458768967569189
ACH-000785,-0.7804579819671045
ACH-000787,-0.6372464520705552
ACH-000788,-0.7218530127319399
ACH-000791,-1.01334478920355
ACH-000792,-0.920363665690164
ACH-000794,-0.844224657518429
ACH-000796,-0.8907556201547866
ACH-000798,-0.9588798461944312
ACH-000799,-0.8940569904812551
ACH-000800,-0.8677511252720752
ACH-000802,-0.6426341207292972
ACH-000804,-0.6869726265165167
ACH-000805,-0.6127101241801406
ACH-000809,-0.6816790318759576
ACH-000810,-0.6479119409340768
ACH-000811,-0.8103266287350741
ACH-000817,-0.8517714027898368
ACH-000819,-0.9456810183512154
ACH-000820,-1.026203067067979
ACH-000821,-0.8355816136992853
ACH-000822,-0.6143321022667935
ACH-000823,-0.8826237887153537
ACH-000824,-0.9476502443646291
ACH-000827,-0.8533125031886961
ACH-000829,-0.8294818101689309
ACH-000831,-0.6814544134714876
ACH-000832,-0.8560206231779792
ACH-000833,-1.0707847416941447
ACH-000834,-0.6431410976677383
ACH-000835,-1.1103027272067825
ACH-000836,-0.9397275790128544
ACH-000837,-0.8338100568599129
ACH-000838,-0.6109445936043736
ACH-000839,-0.9358957469165824
ACH-000840,-0.6203038443603917
ACH-000841,-0.6416215121726321
ACH-000843,-0.6502655490470024
ACH-000846,-0.9107270099887724
ACH-000847,-0.8510378548703285
ACH-000848,-1.2141964955074631
ACH-000849,-1.0853189662963354
ACH-000851,-0.5951722276606961
ACH-000855,-1.0134235053655285
ACH-000856,-0.7781269325218713
ACH-000858,-0.7724134516014812
ACH-000859,-0.8535850163700451
ACH-000861,-0.7685019499578649
ACH-000862,-0.9943790761721476
ACH-000865,-1.1573853054746994
ACH-000866,-0.8260929581170048
ACH-000867,-0.8731425693213163
ACH-000869,-0.622842375200768
ACH-000872,-0.729344288800596
ACH-000873,-0.9259323991564528
ACH-000876,-0.7792342873003715
ACH-000878,-0.9108933861834756
ACH-000880,-1.0221513851425117
ACH-000881,-0.8532123213352901
ACH-000882,-0.8528331958068208
ACH-000884,-0.8253316203686021
ACH-000885,-0.8026041957237919
ACH-000887,-0.7683603845393814
ACH-000889,-0.952367171018738
ACH-000896,-0.7284558951498187
ACH-000898,-0.976680139330827
ACH-000900,-0.8600153085535325
ACH-000901,-0.6550151914053162
ACH-000905,-0.8322751376862683
ACH-000906,-0.8134665664838383
ACH-000907,-0.987749017619954
ACH-000910,-0.8723219911297461
ACH-000911,-0.7649410880706112
ACH-000912,-0.8511888310303348
ACH-000913,-0.8491034602902535
ACH-000915,-0.5915332930496978
ACH-000916,-0.5659860828496315
ACH-000917,-0.9872870629867264
ACH-000920,-0.6471579720735673
ACH-000921,-0.7906571569358002
ACH-000924,-1.0197237787409947
ACH-000926,-0.8750597365268632
ACH-000928,-0.8976410326670836
ACH-000929,-1.0152914898733942
ACH-000932,-0.7841414589191817
ACH-000935,-0.7542255282235626
ACH-000936,-0.9022997018101868
ACH-000937,-0.7936084763791382
ACH-000938,-0.9080320708651084
ACH-000939,-1.107849021830197
ACH-000941,-0.7836566216124087
ACH-000943,-0.9762227755044922
ACH-000946,-0.8229758115351415
ACH-000947,-0.8572961290875295
ACH-000948,-0.650809087697624
ACH-000950,-0.9208664663052027
ACH-000953,-0.6067768154161789
ACH-000954,-0.8148932009062072
ACH-000957,-0.8484445013021688
ACH-000958,-0.9260190650369222
ACH-000960,-0.8691181118553033
ACH-000963,-0.9257146457612868
ACH-000968,-1.0703517774300368
ACH-000969,-0.7539476056425838
ACH-000972,-0.7161129055372529
ACH-000973,-0.8359399301856241
ACH-000974,-0.8693349041118862
ACH-000978,-1.2297993129009646
ACH-000984,-0.9354859670600896
ACH-000986,-0.8016418922456343
ACH-000988,-0.9855437853593028
ACH-000993,-0.8845020934356534
ACH-000994,-1.0248643802058566
ACH-000996,-1.010012295125764
ACH-001001,-0.8327677800778753
ACH-001020,-1.0989711732401073
ACH-001028,-0.722700149219196
ACH-001031,-0.9460221445581456
ACH-001038,-0.4916297214170852
ACH-001048,-0.8807626185038196
ACH-001050,-0.6833537929107419
ACH-001053,-0.7492197968105957
ACH-001054,-0.6430038656952151
ACH-001061,-1.0507173805503178
ACH-001067,-0.8182296590565874
ACH-001075,-1.120801005453336
ACH-001096,-0.67365124229576
ACH-001111,-0.6402863714599049
ACH-001119,-0.761938824186326
ACH-001128,-0.8115738120193701
ACH-001134,-0.9296778896685448
ACH-001151,-0.8220678470000277
ACH-001163,-0.8051934177634844
ACH-001164,-0.9884827350882704
ACH-001183,-0.8077787750984695
ACH-001192,-0.5397744500257542
ACH-001193,-0.7808436080474153
ACH-001196,-0.7563115927496796
ACH-001197,-0.9816177616043431
ACH-001205,-0.6068091729488239
ACH-001211,-0.9281326920698464
ACH-001212,-1.067914342686792
ACH-001228,-0.7868504801370294
ACH-001232,-0.9601089107215696
ACH-001239,-0.6794102823024993
ACH-001270,-0.9698126140744724
ACH-001274,-0.9056540477634056
ACH-001275,-0.7960812804512917
ACH-001277,-1.102654838377112
ACH-001278,-0.7185394357187308
ACH-001280,-0.5454461195503734
ACH-001283,-0.6009823581114055
ACH-001289,-0.861758223853001
ACH-001300,-0.6939786725361381
ACH-001301,-0.7869633081729747
ACH-001302,-0.9949778381965596
ACH-001306,-0.7973116116732312
ACH-001318,-0.9247833641509092
ACH-001322,-0.5603620803790578
ACH-001328,-0.8784335129116786
ACH-001332,-0.8167141385762617
ACH-001336,-0.9301840842168894
ACH-001346,-1.0585596154923418
ACH-001353,-0.6683041689324261
ACH-001354,-1.028431818570785
ACH-001367,-0.38813581347779263
ACH-001368,-0.4831827860322102
ACH-001374,-0.741071222502197
ACH-001377,-0.8358291697364371
ACH-001380,-0.8712164350202839
ACH-001391,-0.7353573259751457
ACH-001408,-1.1075034275459308
ACH-001430,-0.9272331224705722
ACH-001431,-0.5584437265005052
ACH-001450,-1.022907526420448
ACH-001496,-0.7646942329789664
ACH-001500,-0.8076061469197152
ACH-001523,-0.8055685543864259
ACH-001532,-0.9506433116012074
ACH-001550,-0.9786012503727756
ACH-001552,-1.111928787144294
ACH-001554,-0.5654524809980247
ACH-001654,-0.811154772356622
ACH-001735,-0.8429652827188375
ACH-001736,-0.6811233345559721
ACH-001737,-0.418083231037876
ACH-001740,-0.7428075689943651
ACH-001745,-0.92530938630381
ACH-001765,-0.9510381538475372
