,PRR23A (729627)
ACH-000004,-0.07137258942512202
ACH-000005,0.03657917613342883
ACH-000007,0.10882880607345204
ACH-000009,0.10737680719904696
ACH-000011,0.0984355109127915
ACH-000012,0.14723369441030484
ACH-000013,0.0745619043659422
ACH-000014,-0.1605849092914957
ACH-000015,0.041216118297826745
ACH-000017,0.04412427784768627
ACH-000018,-0.03775256334826493
ACH-000019,0.05896730291741401
ACH-000021,-0.0025274244772075924
ACH-000022,0.135232167498904
ACH-000025,-0.00938442640904502
ACH-000028,0.028764184774262014
ACH-000030,0.0319089688852237
ACH-000035,0.15960185319089915
ACH-000036,-0.006232643936695257
ACH-000037,0.05230689091182457
ACH-000039,0.13448696908163227
ACH-000040,0.08364876249350763
ACH-000041,-0.08411371253311702
ACH-000042,0.053184600057376616
ACH-000045,0.14199980742032736
ACH-000047,0.04773684303520367
ACH-000052,0.09840198799828392
ACH-000053,0.048524957859265284
ACH-000054,-0.07889932110220188
ACH-000055,0.1961992233520413
ACH-000060,0.03200612503693171
ACH-000067,0.01446408451121193
ACH-000070,0.16654884397568825
ACH-000075,-0.009727011860107848
ACH-000078,0.15646780947142214
ACH-000082,0.17358266641057574
ACH-000085,0.2438775732957313
ACH-000086,0.06111547422025261
ACH-000087,0.1652362871255852
ACH-000092,-0.0656158160621745
ACH-000095,0.03950931733980706
ACH-000097,0.05153145177086412
ACH-000098,0.05192585258174645
ACH-000099,0.02869854315984947
ACH-000108,-0.1133473755491999
ACH-000113,0.02096164306350503
ACH-000116,0.07097936712579123
ACH-000118,0.1118979412288163
ACH-000120,-0.1363134430034192
ACH-000123,0.13526281923044547
ACH-000127,0.0548949065303269
ACH-000128,0.07490072626323617
ACH-000132,0.03243250293786165
ACH-000133,0.19518284039201791
ACH-000137,0.043311748737976434
ACH-000138,0.011960852271544338
ACH-000142,0.06495958364863573
ACH-000143,0.05125024779340168
ACH-000146,0.16668229034156326
ACH-000148,0.1326558331466332
ACH-000150,0.1715680640922721
ACH-000152,0.006248637736264791
ACH-000153,-0.0005428239895789346
ACH-000159,0.06747264503150355
ACH-000160,0.08431047624366927
ACH-000163,-0.08828005675926068
ACH-000167,-0.008923645884369379
ACH-000168,0.16452350184335346
ACH-000169,0.0181910723475666
ACH-000178,-0.07110907628897545
ACH-000183,-0.031074221284875143
ACH-000188,0.08286768566816864
ACH-000189,0.00824595717357641
ACH-000190,0.10852384500569984
ACH-000198,0.11707933979586845
ACH-000203,0.45030083266199344
ACH-000204,-0.06166587180321041
ACH-000206,-0.17819864897915846
ACH-000207,0.11236625404522944
ACH-000208,0.3199141207544064
ACH-000210,-0.0485993923830393
ACH-000211,-0.023899220512399386
ACH-000215,0.10534263984785433
ACH-000221,-0.10448992247070388
ACH-000222,0.08299488657984196
ACH-000223,0.07793144668059754
ACH-000226,-0.03821743259410007
ACH-000227,0.008993539665377382
ACH-000228,0.10565547522698472
ACH-000231,0.0039583592958406175
ACH-000232,-0.00901371260395678
ACH-000233,-0.08162573963501626
ACH-000234,0.03561503188978858
ACH-000235,-0.01880388707612476
ACH-000237,0.011350298827990362
ACH-000238,0.11980460965518808
ACH-000242,-0.2074676948408279
ACH-000243,0.1085334032542906
ACH-000244,0.285842657731714
ACH-000246,7.645576691224009e-05
ACH-000248,0.1448355429896113
ACH-000250,0.056679834832431615
ACH-000251,-0.045029851459372223
ACH-000252,0.2124006409165229
ACH-000253,0.09220330907017332
ACH-000255,-0.0890287548332901
ACH-000256,-0.01521798550804463
ACH-000257,0.11308788341161187
ACH-000258,0.025789962859491776
ACH-000259,-0.015272439099743037
ACH-000260,0.007173973646300569
ACH-000261,0.07837457563383281
ACH-000262,-0.050705739495009915
ACH-000263,-0.23094703847523046
ACH-000264,0.05660546109818922
ACH-000265,-0.003719380221276437
ACH-000266,-0.013629466828975804
ACH-000272,0.01430157311573946
ACH-000274,0.03124076178904347
ACH-000277,0.19914392256678112
ACH-000278,-0.01647244544048013
ACH-000279,0.11093789826460147
ACH-000280,-0.028963855643718995
ACH-000281,0.19608274850732016
ACH-000288,0.012165101619664808
ACH-000291,0.06730761555362888
ACH-000293,0.11912497724249972
ACH-000294,0.09771121331305202
ACH-000295,0.1363440459430685
ACH-000296,0.058527792469458
ACH-000302,0.0830589205363325
ACH-000304,-0.02447160499678071
ACH-000307,0.1258925894406382
ACH-000308,0.15103434180821335
ACH-000310,0.17186936435607958
ACH-000311,0.04946859873996238
ACH-000312,-0.04658161997828884
ACH-000315,-0.15685011030265553
ACH-000316,0.05544886771748447
ACH-000317,0.05239142995173917
ACH-000318,0.08716628318629778
ACH-000319,0.22229406939139795
ACH-000320,-0.020326152170385803
ACH-000322,0.12402050178025514
ACH-000323,0.09387163403784524
ACH-000324,0.046194845192593134
ACH-000329,0.07021754197299561
ACH-000330,0.027783787624250784
ACH-000331,-0.061548154833416316
ACH-000332,0.0037980043816288975
ACH-000334,0.11629635473817455
ACH-000335,0.12610121557566906
ACH-000336,0.2735334510723009
ACH-000337,0.03547756756228311
ACH-000338,0.437331641650099
ACH-000339,0.056885731160584464
ACH-000341,-0.11171835800938988
ACH-000348,0.116054087679944
ACH-000350,0.07566178316712642
ACH-000352,0.02368233767923474
ACH-000356,-0.0222807799109074
ACH-000361,0.11438523305766575
ACH-000362,0.08292580336518167
ACH-000363,0.04032375399609827
ACH-000364,0.11216257636451267
ACH-000365,0.09884351627355732
ACH-000366,0.11434428090535467
ACH-000368,0.10117664662005256
ACH-000374,0.11849357906159742
ACH-000375,0.09174887625418217
ACH-000376,-0.021894623799715227
ACH-000381,0.11062701273379927
ACH-000383,0.03527314795462101
ACH-000387,0.11671128596226553
ACH-000389,0.013511329736079287
ACH-000390,0.13563349940399114
ACH-000393,0.0599149329431438
ACH-000395,-0.0020039627020822
ACH-000396,-0.02965801192444912
ACH-000397,0.10084879204607036
ACH-000401,0.0022325197352710095
ACH-000402,0.10725024839443484
ACH-000403,0.06286996850809065
ACH-000404,-0.0362201312150895
ACH-000406,0.13854402498446766
ACH-000407,-0.007575400792149173
ACH-000408,0.1857708157291404
ACH-000410,0.006081173372242911
ACH-000411,0.014194918326513354
ACH-000414,-0.03381383071116722
ACH-000415,0.07410652761776695
ACH-000416,0.06501309830099399
ACH-000420,0.16602759185181026
ACH-000421,0.02421224338194849
ACH-000424,0.22072748342660667
ACH-000425,0.111661668460944
ACH-000426,-0.0007527433869208307
ACH-000427,0.014268640840934052
ACH-000433,0.24480887509684784
ACH-000435,-0.14042082603243505
ACH-000436,0.15860339820527172
ACH-000444,0.052640218127201696
ACH-000445,-0.010014238331100309
ACH-000448,0.05061194562415405
ACH-000450,-0.029971041206595418
ACH-000452,0.008667307357391725
ACH-000454,0.013281024799016428
ACH-000458,0.018691714833618388
ACH-000459,0.07709807587807341
ACH-000460,0.03849298475743989
ACH-000461,0.1023409139804626
ACH-000463,-0.03697937121571896
ACH-000464,0.10379814423925096
ACH-000466,-0.06741256563027849
ACH-000467,0.03825435132374816
ACH-000468,0.07757813350918696
ACH-000469,-0.010025847176649864
