,RPS19BP1 (91582)
ACH-000251,-0.7916922169899295
ACH-000252,-0.6609540878069161
ACH-000253,-0.4430849288324656
ACH-000255,-0.8300644083317473
ACH-000256,-0.8561228217375757
ACH-000257,-0.4331189966149398
ACH-000258,-0.4893209539575122
ACH-000259,-0.5626790092564469
ACH-000260,-0.639379501805225
ACH-000261,-0.5898307914343145
ACH-000262,-0.3650259318727244
ACH-000263,-0.2730676993709901
ACH-000264,-0.5821898720475083
ACH-000265,-0.5739443205841243
ACH-000266,-0.5351552359160677
ACH-000272,-0.5768437669068225
ACH-000274,-0.41516388583926267
ACH-000277,-0.2716702710550666
ACH-000278,-0.6290358577941829
ACH-000279,-0.5904227589582601
ACH-000280,-0.7290388866237928
ACH-000281,-0.5524965212954883
ACH-000288,-0.5581725626354938
ACH-000291,-0.4536537504238775
ACH-000293,-0.7400986113995056
ACH-000294,-0.3513546795297468
ACH-000295,-0.4281803379006274
ACH-000296,-0.5911575394021856
ACH-000302,-0.760566597033428
ACH-000304,-1.1037754557561206
ACH-000307,-0.5891358202375243
ACH-000308,-0.6924244449123852
ACH-000310,-0.4437905251478167
ACH-000311,-0.6042925886899689
ACH-000312,-0.649928883464059
ACH-000315,-0.8656606816214979
ACH-000316,-0.6427427305406428
ACH-000317,-0.3690087771533833
ACH-000318,-0.5037528519425039
ACH-000319,-0.6407511881751862
ACH-000320,-0.5319203032457687
ACH-000322,-0.5577783360066663
ACH-000323,-0.7329529078672754
ACH-000324,-0.39409973557737066
ACH-000329,-0.4320087355869104
ACH-000330,-0.5591976819098106
ACH-000331,-0.6330933691394286
ACH-000332,-0.7474046881686461
ACH-000334,-0.6122617506227827
ACH-000335,-0.2912687112221092
ACH-000336,-0.8711559991925256
ACH-000337,-0.4414457183414704
ACH-000338,0.09758081576581057
ACH-000339,-0.5316575825698003
ACH-000341,-0.5935362119512901
ACH-000348,-0.5238757780038055
ACH-000350,-0.6210813707890978
ACH-000352,-0.5116329440481399
ACH-000356,-0.9948361370706024
ACH-000361,-0.4309163103149292
ACH-000362,-0.3371556958177111
ACH-000363,-0.3517705605986127
ACH-000364,-0.4534959829726703
ACH-000365,-0.6136997452925821
ACH-000366,-0.5399478011526859
ACH-000368,-0.6517445331396614
ACH-000374,-0.4187313894734753
ACH-000375,-0.5635324237929645
ACH-000376,-0.4745645898846821
ACH-000381,-0.40568755951428
ACH-000383,-0.4538680488683677
ACH-000387,-0.5799843583773999
ACH-000389,-0.38444260876698216
ACH-000390,-0.6678758935454862
ACH-000393,-0.5212707130396464
ACH-000395,-0.5982797220820791
ACH-000396,-0.6440761940922108
ACH-000397,-0.7178897794831468
ACH-000401,-0.5281022305154235
ACH-000402,-0.7271356845652418
ACH-000403,-0.5058014492707578
ACH-000404,-0.8859044713117321
ACH-000406,-0.5462647320661702
ACH-000407,-0.6941200769704396
ACH-000408,-0.7242803956851461
ACH-000410,-0.6383946847579338
ACH-000411,-0.5753485002240427
ACH-000414,-0.7897018146877666
ACH-000415,-0.5022127267093602
ACH-000416,-0.6084266922780929
ACH-000420,-0.6969559181246083
ACH-000421,-0.6887037151892371
ACH-000424,-0.2470224219141905
ACH-000425,-0.5380163852154245
ACH-000426,-0.7483905149436777
ACH-000427,-0.1940029301966916
ACH-000433,-0.617634652213786
ACH-000435,-0.4784177421445408
ACH-000436,-0.6442167188239499
ACH-000444,-0.6512977095247837
ACH-000445,-0.6440642497998211
ACH-000448,-0.5236779361333928
ACH-000450,-0.5573486488328828
ACH-000452,-0.502581505992015
ACH-000454,-0.4973669147195637
ACH-000458,-0.8024647637694305
ACH-000459,-0.7081883837478682
ACH-000460,-0.5109699812302299
ACH-000461,-0.5124304614905104
ACH-000463,-0.5503698273513346
ACH-000464,-0.5401185944244016
ACH-000466,-0.5741792071801404
ACH-000467,-0.5762602219251522
ACH-000468,-0.5971296696230686
ACH-000469,-0.5054352693161581
ACH-000470,-0.5448705627212734
ACH-000471,-0.5437276819594656
ACH-000472,-0.4618813732855552
ACH-000473,-0.5959006691650208
ACH-000475,-0.6086299550269915
ACH-000476,-0.299165379662003
ACH-000477,-0.4950170368895526
ACH-000479,-0.6362011578253114
ACH-000480,-0.5462099713991657
ACH-000481,-0.2984742471608246
ACH-000483,-0.6040667464972728
ACH-000484,-0.31041441692725225
ACH-000485,-0.3617653409285223
ACH-000486,-0.7060347618654629
ACH-000487,-0.36334306380254106
ACH-000488,-0.6066320958451865
ACH-000490,-0.5683143717880461
ACH-000491,-0.3804176573853885
ACH-000495,-0.4590127744134729
ACH-000496,-0.4764069190900306
ACH-000499,-0.4836366922157772
ACH-000500,-0.4761994214097309
ACH-000502,-0.6403188835889263
ACH-000503,-0.6904023824396184
ACH-000505,-0.6309279993453922
ACH-000507,-0.5273818002331695
ACH-000510,-0.491711428971903
ACH-000511,-0.6318217966154809
ACH-000512,-0.5240680597812136
ACH-000516,-0.5931646982759815
ACH-000517,-0.4321985574252936
ACH-000518,-0.5801862775043153
ACH-000520,-0.5133317363017751
ACH-000521,-0.3842302671955741
ACH-000522,-0.1943044081763983
ACH-000524,-0.5345195686281173
ACH-000527,-0.6019049496204214
ACH-000528,-0.5418002013671686
ACH-000537,-0.4948949792524831
ACH-000541,-0.2441849452742528
ACH-000542,-0.6166005556792805
ACH-000544,-0.5050882789462644
ACH-000545,-0.5927413291133565
ACH-000547,-0.5382635210910985
ACH-000548,-0.5854457955683415
ACH-000549,-0.5019965536908328
ACH-000550,-0.5503562012990031
ACH-000552,-0.6803804632722926
ACH-000556,-0.5610753823617689
ACH-000557,-0.5173728866641273
ACH-000569,-0.3411556513649539
ACH-000570,-0.7898676810971786
ACH-000571,-0.41074902314932377
ACH-000573,-0.8185140097598127
ACH-000576,-0.6087790558931586
ACH-000579,-0.6061198254278879
ACH-000580,-0.6033668828200045
ACH-000584,-0.6551327135266714
ACH-000585,-0.49669262037309
ACH-000588,-0.4675336422496578
ACH-000589,-0.5368578613341658
ACH-000591,-0.4061857869545668
ACH-000593,-0.5076750890622194
ACH-000600,-0.4606097071372692
ACH-000601,-0.5720649327947671
ACH-000605,-0.6297500059291204
ACH-000606,-0.6341990935306893
ACH-000608,-0.4589502021051321
ACH-000614,-0.3687716367456883
ACH-000616,-0.5271229753121535
ACH-000618,-0.7261292661327209
ACH-000619,-0.6482784427907244
ACH-000620,-0.5264482614209545
ACH-000621,-0.5658902012054021
ACH-000622,-0.7056715125776972
ACH-000623,-0.6918796881638403
ACH-000624,-0.6620798539616826
ACH-000627,-0.4464521537043497
ACH-000630,-0.5635219977091954
ACH-000631,-0.4993488478838226
ACH-000632,-0.4615294299710013
ACH-000633,-0.5528006264676006
ACH-000637,-0.6377147061469353
ACH-000638,-0.4736663889438292
ACH-000646,-0.4609689825343962
ACH-000647,-0.6963614924518222
ACH-000648,-0.4728537664062967
ACH-000649,-0.4371655828805535
ACH-000651,-0.42087111775200425
ACH-000652,-0.6324031242118235
ACH-000653,-0.4757323839964474
ACH-000657,-0.5839126310811547
ACH-000658,-0.4759793466810388
ACH-000661,-0.6085026108465822
ACH-000662,-0.42758019655818796
ACH-000663,-0.6492220327175697
ACH-000665,-0.806449188042912
ACH-000671,-0.6093952494919695
ACH-000672,-0.2457622319140544
ACH-000673,-0.5264459207183213
ACH-000676,-0.4212713143486193
ACH-000677,-0.5485892071169184
ACH-000681,-0.5189146978299559
ACH-000683,-0.4487480370493784
ACH-000684,-0.3658366810418048
ACH-000688,-0.49694490080758297
ACH-000693,-0.6989025211848793
ACH-000694,-0.6313837313247243
ACH-000695,-0.4166372862562404
ACH-000696,-0.6092451028186324
ACH-000697,-0.4878011928103232
ACH-000699,-0.4242458398525045
ACH-000701,-0.3005970220125812
ACH-000706,-0.6504915059936272
ACH-000711,-0.5158516878375986
ACH-000713,-0.5344645498353
ACH-000714,-0.26851391605695274
ACH-000718,-0.39880918201473214
ACH-000720,-0.7126912926732428
ACH-000721,-0.3787361470815708
ACH-000724,-0.5604973390566105
ACH-000725,-0.5657940796000258
ACH-000732,-0.5826050428030091
ACH-000734,-0.4712663095476046
ACH-000735,-0.5618192607480321
ACH-000736,-0.3323091030504078
ACH-000738,-0.40092597671550395
ACH-000746,-0.6471867425728495
ACH-000747,-0.6663042540489715
ACH-000748,-0.6560149300901377
ACH-000753,-0.5973732772614828
ACH-000756,-0.6386728946269965
ACH-000757,-0.7885315340757167
ACH-000758,-0.5013498094766754
ACH-000760,-0.6178245442276318
ACH-000762,-0.5368935839019434
ACH-000763,-0.4958948783738962
ACH-000764,-0.14192209469871442
ACH-000765,-0.4087643489679946
ACH-000766,-0.5786122166662381
ACH-000767,-0.414641700544814
ACH-000768,-0.5963168782815381
ACH-000769,-0.638893587592499
ACH-000770,-0.5794437310245469
ACH-000771,-0.6765655235285514
ACH-000773,-0.5600244001376976
ACH-000776,-0.3716333565389319
ACH-000777,-0.6281357990500819
ACH-000778,-0.4215867334564064
ACH-000781,-0.6252665640867721
ACH-000782,-0.547665383037682
ACH-000783,-0.5052421702664143
ACH-000784,-0.5803328015650356
ACH-000785,-0.366474140371696
ACH-000787,-0.4777506138888555
ACH-000788,-0.6313551903072284
ACH-000791,-0.6898375326009971
ACH-000792,-0.5789395189259522
ACH-000794,-0.3995160500253483
ACH-000796,-0.3887999668380521
ACH-000798,-0.7206029945130993
ACH-000799,-0.5783206723275405
ACH-000800,-0.6273121933565986
ACH-000802,-0.4298038209455485
ACH-000804,-0.4319505212331241
ACH-000805,-0.4963419336923048
ACH-000809,-0.5521844574737156
ACH-000810,-0.39512520295129133
ACH-000811,-0.5066458682849417
ACH-000817,-0.561156960433775
ACH-000819,-0.5554829460919677
ACH-000820,-0.6101427193448574
ACH-000821,-0.4986190710937318
ACH-000822,-0.4537683319440546
ACH-000823,-0.5359063252263848
ACH-000824,-0.40889571557272136
ACH-000827,-0.6037752430641424
ACH-000829,-0.6293997349410013
ACH-000831,-0.5457082903103431
ACH-000832,-0.7559062869336681
ACH-000833,-0.6256107213155914
ACH-000834,-0.4752876432713769
ACH-000835,-0.7241483950690261
ACH-000836,-0.5549927653229512
ACH-000837,-0.5937829767851495
ACH-000838,-0.6270692548723323
ACH-000839,-0.4846605585712382
ACH-000840,-0.5239451405000657
ACH-000841,-0.5313837901041428
ACH-000843,-0.4918138160782263
ACH-000846,-0.5052985337820928
ACH-000847,-0.3482036114361421
ACH-000848,-0.2156798208166831
ACH-000849,-0.4215441192696685
ACH-000851,-0.41914252951781145
ACH-000855,-0.6897997356188341
ACH-000856,-0.5236427410027693
ACH-000858,-0.7599334588359359
ACH-000859,-0.6102731563021254
ACH-000861,-0.452985115157895
ACH-000862,-0.7537325294792742
ACH-000865,-0.674181338704567
ACH-000866,-0.4726017034934625
ACH-000867,-0.4900898768184983
ACH-000869,-0.6252624614393053
ACH-000872,-0.8794883026155085
ACH-000873,-0.7571331599603781
ACH-000876,-0.30942739243726397
ACH-000878,-0.7418541981459496
ACH-000880,-0.315203057056751
ACH-000881,-0.5398521709761241
ACH-000882,-0.5003490362542321
ACH-000884,-0.33947113051358035
ACH-000885,-0.5682619143809383
ACH-000887,-0.5288309662686485
ACH-000889,-0.4186032922542121
ACH-000896,-0.7466388806469353
ACH-000898,-0.3808897673392311
ACH-000900,-0.5742971310777095
ACH-000901,-0.5206254699816785
ACH-000905,-0.6397722640130464
ACH-000906,-0.6101299444173027
ACH-000907,-0.7651171232038221
ACH-000910,-0.3002247536680705
ACH-000911,-0.5451136231233771
ACH-000912,-0.6466221319224422
ACH-000913,-0.5516807642098098
ACH-000915,-0.3299466275775128
ACH-000916,-0.4252013189458
ACH-000917,-0.5169985542931048
ACH-000920,-0.6976622649994839
ACH-000921,-0.6987843884483388
ACH-000924,-0.6663270185757986
ACH-000926,-0.6726011577724638
ACH-000928,-0.7455358192487195
ACH-000929,-0.29362678545398696
ACH-000932,-0.6008415519037446
ACH-000935,-0.3244885466083134
ACH-000936,-0.7310708944893934
ACH-000937,-0.4744928920484045
ACH-000938,-0.4148812606895917
ACH-000939,-0.5587518109081085
ACH-000941,-0.4532102906054527
ACH-000943,-0.5897801586653596
ACH-000946,-0.6070090409362748
ACH-000947,-0.4880346202629511
ACH-000948,-0.5430157330866031
ACH-000950,-0.5699179990005261
ACH-000953,-0.3936506603619695
ACH-000954,-0.673864104897565
ACH-000957,-0.6120906211859743
ACH-000958,-0.3635560536720131
ACH-000960,-0.4901863192188304
ACH-000963,-0.3830658139444597
ACH-000968,-0.5433997884842098
ACH-000969,-0.198294628882708
ACH-000972,-0.6538186818825463
ACH-000973,-0.5906061142544794
ACH-000974,-0.5243532405023271
ACH-000978,-0.1818028542390289
ACH-000984,-0.4762420157173494
ACH-000986,-0.44414030356994255
ACH-000988,-0.8068494838499096
ACH-000993,-0.5168529633995309
ACH-000994,-0.4400696917779391
ACH-000996,-0.6475470758320289
ACH-001001,-0.5315519038808967
ACH-001020,-0.5433982469921285
ACH-001028,-0.4448741965282554
ACH-001031,-0.8224816969737098
ACH-001038,-0.6442881984744636
ACH-001048,-0.6994212153800817
ACH-001050,-0.5568369971786943
ACH-001053,-0.4705099999731551
ACH-001054,-0.653434036769599
ACH-001061,-0.631887290309148
ACH-001067,-0.4948692880662034
ACH-001075,-0.6540959973097029
ACH-001096,-0.5013079556981254
ACH-001111,-0.6299933299451427
ACH-001119,-0.29650187474601364
ACH-001128,-0.504619708361056
ACH-001134,-0.6365154316355884
ACH-001151,-0.5245621158702225
ACH-001163,-0.41968591964353663
ACH-001164,-0.30569646828739977
ACH-001183,-0.5347842259046426
ACH-001192,-0.3923031885086322
ACH-001193,-0.6916457460327151
ACH-001196,-0.7594299528444005
ACH-001197,-0.6477641982885265
ACH-001205,-0.2939831916937384
ACH-001211,-0.4500298953527175
ACH-001212,-0.5118189485202207
ACH-001228,-0.6053947872319977
ACH-001232,-0.6789045787964693
ACH-001239,-0.4290386079062837
ACH-001270,-0.5042161979350585
ACH-001274,-0.4984650663338989
ACH-001275,-0.453684812814563
ACH-001277,-0.53876464579647
ACH-001278,-0.2762350473958913
ACH-001280,-0.5186050176782271
ACH-001283,-0.5006065766748458
ACH-001289,-0.4907825523802606
ACH-001300,-0.7017913589850917
ACH-001301,-0.5412289238466129
ACH-001302,-0.4655478534901969
ACH-001306,-0.5877826804377598
ACH-001318,-0.5554828450902608
ACH-001322,-0.6456328089266165
ACH-001328,-0.5896619302555685
ACH-001332,-0.7374561177107268
ACH-001336,-0.530503900974599
ACH-001346,-0.6454920431000499
ACH-001353,-0.5757107399510804
ACH-001354,-0.6147925030908458
ACH-001367,-0.5373557736625133
ACH-001368,-0.5001314509489676
ACH-001374,-0.6915775958917542
ACH-001377,-0.34509954982803176
ACH-001380,-0.309213795869969
ACH-001391,-0.3343414660524253
ACH-001408,-0.5058079025277394
ACH-001430,-0.3137029373197582
ACH-001431,-0.6224714412614559
ACH-001450,-0.6669384513158334
ACH-001496,-0.6833812998575359
ACH-001500,-0.5301695551105926
ACH-001523,-0.6940185971536241
ACH-001532,-0.5504246017549662
ACH-001550,-0.7043020961051492
ACH-001552,-0.7841142684436689
ACH-001554,-0.6011479307178951
ACH-001654,-0.7073615929826984
ACH-001735,-0.4122012944583463
ACH-001736,-0.5464302490311073
ACH-001737,-0.7596700237204842
ACH-001740,-0.4385582751966203
ACH-001745,-0.4685040589155226
ACH-001765,-0.6170573280573639
