,HIST1H1A (3024)
ACH-000317,-0.11879586837309213
ACH-000318,-0.1499312617173095
ACH-000319,-0.06082692482351192
ACH-000320,-0.2213319312180628
ACH-000322,-0.6450220935118881
ACH-000323,-0.08896424130824042
ACH-000324,-0.152707683519599
ACH-000329,-0.11460190607837238
ACH-000330,-0.09505662460675443
ACH-000331,-0.32539096336405793
ACH-000332,-0.06568743052782487
ACH-000334,0.3086747318067503
ACH-000335,-0.3379536358295407
ACH-000336,-0.2058365567107259
ACH-000337,-0.2913978630120613
ACH-000338,0.16250692645629553
ACH-000339,-0.15470447748470673
ACH-000341,-0.06562438962487695
ACH-000348,-0.014063820624847812
ACH-000350,-0.06005437460256595
ACH-000352,-0.1327827228238638
ACH-000356,-0.06852276052207568
ACH-000361,-0.3567280744266937
ACH-000362,-0.1176972686101724
ACH-000363,-0.0277494477940728
ACH-000364,0.053784070304649136
ACH-000365,-0.1499648262793611
ACH-000366,0.013491499303178374
ACH-000368,-0.06664928554533936
ACH-000374,-0.3162784919597441
ACH-000375,-0.22764736407063574
ACH-000376,-0.12045639921456733
ACH-000381,-0.0744151508423529
ACH-000383,-0.14825689765075953
ACH-000387,-0.14525428967636278
ACH-000389,0.03798134052310853
ACH-000390,-0.07757508167130593
ACH-000393,-0.24650343432602376
ACH-000395,-0.15474526824338256
ACH-000396,0.10758565716407814
ACH-000397,-0.14413815914504094
ACH-000401,0.07614634003016914
ACH-000402,0.23178632870956456
ACH-000403,-0.0789874260954817
ACH-000404,-0.11940615395137083
ACH-000406,-0.06746991945228617
ACH-000407,-0.1280607497403935
ACH-000408,-0.2511333480610932
ACH-000410,-0.0365519816354286
ACH-000411,-0.17090308510174926
ACH-000414,-0.2741713244161367
ACH-000415,-0.17995682539935987
ACH-000416,-0.12397726509488848
ACH-000420,-0.06561476978405377
ACH-000421,-0.08408259463948514
ACH-000424,-0.16500513472103046
ACH-000425,-0.17302550306716732
ACH-000426,-0.06426273532095884
ACH-000427,-0.2427685120744401
ACH-000433,-0.35300310140259183
ACH-000435,-0.11280657189011095
ACH-000436,-0.15665818384985533
ACH-000444,0.004222685614401792
ACH-000445,-0.1764226224190814
ACH-000448,-0.10156777741110336
ACH-000450,-0.3686329593411834
ACH-000452,-0.21019845506457585
ACH-000454,-0.2363601837929593
ACH-000458,-0.28144480545051753
ACH-000459,0.06688750890743296
ACH-000460,-0.12191930054395955
ACH-000461,-0.031393329915889015
ACH-000463,-0.07366977355476942
ACH-000464,-0.055403599710914055
ACH-000466,-0.04198185590674512
ACH-000467,-0.10832777926556388
ACH-000468,-0.13442656569712325
ACH-000469,-0.1925734937470412
ACH-000470,-0.1151224118235376
ACH-000471,-0.1161556488836424
ACH-000472,-0.09441760007419052
ACH-000473,-0.14322044473713755
ACH-000475,-0.12130635337418427
ACH-000476,-0.07206262549751842
ACH-000477,-0.25815090387144
ACH-000479,-0.047271500448525065
ACH-000480,-0.12911138829111485
ACH-000481,-0.1355826294359501
ACH-000483,0.07100805782944827
ACH-000484,-0.05295515422314323
ACH-000485,-0.2043939249887487
ACH-000486,-0.3062260946562645
ACH-000487,-0.1642559939968804
ACH-000488,-0.13730859697210668
ACH-000490,-0.07202795523256585
ACH-000491,-0.18751522273667406
ACH-000495,-0.007639500468858998
ACH-000496,-0.14118802444710918
ACH-000499,0.2490537291937894
ACH-000500,-0.30138505864228193
ACH-000502,-0.21984324099945168
ACH-000503,-0.08963989586683999
ACH-000505,-0.03688869709744405
ACH-000507,-0.07779325249786996
ACH-000510,-0.008079612638396528
ACH-000511,-0.010579705190370676
ACH-000512,-0.031426962107653666
ACH-000516,-0.2027479245055268
ACH-000517,-0.08267468032829067
ACH-000518,-0.2748634993082933
ACH-000520,-0.05514852764127357
ACH-000521,-0.2278136644842165
ACH-000522,-0.2012131021917748
ACH-000524,-0.4485938081905309
ACH-000527,-0.1138601047000612
ACH-000528,-0.16726499650804122
ACH-000537,-0.02053583184845633
ACH-000541,0.12717371133859012
ACH-000542,-0.18983776769845048
ACH-000544,-0.1594415620426263
ACH-000545,-0.2676027208812193
ACH-000547,0.05182459656992665
ACH-000548,-0.21355791145569436
ACH-000549,-0.17004535642202992
ACH-000550,-0.11885494485158335
ACH-000552,-0.20563702424018687
ACH-000556,-0.18043551205879807
ACH-000557,-0.029613748867325918
ACH-000569,-0.1028967594770819
ACH-000570,-0.11453267172019503
ACH-000571,-0.02365703919714652
ACH-000573,-0.13438650022750456
ACH-000576,-0.12946061083184504
ACH-000579,0.013509434256391674
ACH-000580,-0.04808567672574973
ACH-000584,-0.10859094151610893
ACH-000585,-0.1966515140799127
ACH-000588,-0.1028839946708773
ACH-000589,-0.05453272792323019
ACH-000591,-0.2803318737919623
ACH-000593,0.029469827366156293
ACH-000600,-0.17628007756389166
ACH-000601,-0.06701136368819426
ACH-000605,-0.24832070268733106
ACH-000606,-0.17057437142985252
ACH-000608,-0.07719421898366621
ACH-000614,-0.18532873396691185
ACH-000616,-0.0457726490101011
ACH-000618,-0.18895493430929106
ACH-000619,-0.24197605662118266
ACH-000620,-0.0730561742445974
ACH-000621,-0.07959929287166058
ACH-000622,-0.14955677490261016
ACH-000623,-0.1903164944816871
ACH-000624,-0.0771549038708933
ACH-000627,-0.05915022062868045
ACH-000630,-0.16290674772633826
ACH-000631,-0.2549463242526284
ACH-000632,-0.03502039686438173
ACH-000633,-0.09164755892462216
ACH-000637,-0.3715855554383475
ACH-000638,-0.1698528075684197
ACH-000646,-0.1821755447260009
ACH-000647,-0.2647716140139407
ACH-000648,-0.08086321337489906
ACH-000649,-0.1421523362259896
ACH-000651,-0.04995463394180294
ACH-000652,-0.037746696258432084
ACH-000653,-0.10497747142121028
ACH-000657,-0.10317659198102327
ACH-000658,-0.24566742825899165
ACH-000661,-0.14953100325753238
ACH-000662,0.2795403910526726
ACH-000663,-0.0805889345145289
ACH-000665,-0.1344379824191184
ACH-000671,-0.17426628594724913
ACH-000672,-0.4841551736788529
ACH-000673,-0.13290722443156852
ACH-000676,-0.1379643589957206
ACH-000677,-0.12730441917518273
ACH-000681,-0.052718057087038826
ACH-000683,-0.07889017543325738
ACH-000684,-0.0036029041150486244
ACH-000688,-0.10936692764677282
ACH-000693,-0.1684862125937634
ACH-000694,-0.15954846995575994
ACH-000695,-0.3875859935628546
ACH-000696,-0.1496050352196133
ACH-000697,-0.3900325564781089
ACH-000699,-0.12476334688451285
ACH-000701,0.032389280248480645
ACH-000706,-0.07169418664831524
ACH-000711,-0.1468986151493236
ACH-000713,-0.25791863770744405
ACH-000714,-0.11469250498145775
ACH-000718,-0.1193975082567266
ACH-000720,-0.12545893689783028
ACH-000721,-0.15770441909174038
ACH-000724,-0.3279815298992603
ACH-000725,-0.03362227686810952
ACH-000732,-0.28598758872009084
ACH-000734,-0.10203004717513382
ACH-000735,0.0005972496215404888
ACH-000736,0.029728618177882124
ACH-000738,-0.0527974560664068
ACH-000746,-0.06275479782640442
ACH-000747,-0.0991403669147071
ACH-000748,-0.04339121882763257
ACH-000753,-0.21754379052175876
ACH-000756,-0.14672089547561887
ACH-000757,-0.14959446746717814
ACH-000758,-0.18675231760739414
ACH-000760,-0.002879811372276495
ACH-000762,-0.3025755102142408
ACH-000763,-0.1967244788755038
ACH-000764,-0.28266155660069564
ACH-000765,-0.11519254822732848
ACH-000766,-0.11808985530434925
ACH-000767,-0.18554322103363227
ACH-000768,-0.13906407633914156
ACH-000769,-0.0407886883093013
ACH-000770,-0.1673370948544962
ACH-000771,-0.04008140131583584
ACH-000773,-0.18643132909173926
ACH-000776,-0.18956046358691245
ACH-000777,-0.14321217654772891
ACH-000778,-0.2493179280062939
ACH-000781,-0.17096248031321354
ACH-000782,-0.16601736911066906
ACH-000783,-0.127480703167221
ACH-000784,-0.06827093049230197
ACH-000785,-0.01371316075091623
ACH-000787,-0.07020534734182214
ACH-000788,-0.15327224948377438
ACH-000791,-0.060444953046230675
ACH-000792,-0.16451970697620644
ACH-000794,-0.16131870787862407
ACH-000796,-0.13770054037320492
ACH-000798,-0.12448163612412708
ACH-000799,-0.10657131087981082
ACH-000800,0.0406179720933631
ACH-000802,-0.2476737668949477
ACH-000804,0.015976799596416867
ACH-000805,-0.16329406173938854
ACH-000809,-0.17888399304688696
ACH-000810,-0.13564226669127524
ACH-000811,-0.0494133128662956
ACH-000817,-0.16249376696484238
ACH-000819,0.015206859744957753
ACH-000820,-0.12841239368881927
ACH-000821,-0.061985154607785586
ACH-000822,-0.0559983478425168
ACH-000823,-0.11814894811113592
ACH-000824,-0.10766067958176913
ACH-000827,-0.14468836703809548
ACH-000829,-0.012300581184131574
ACH-000831,-0.16009616729659448
ACH-000832,-0.21624842632787292
ACH-000833,0.1878818886546761
ACH-000834,-0.2229862817452911
ACH-000835,-0.10384987176193754
ACH-000836,0.027181554517729342
ACH-000837,0.02029463264148544
ACH-000838,-0.1888451352889532
ACH-000839,-0.1645868532143085
ACH-000840,-0.27087635938983484
ACH-000841,-0.25712050908901063
ACH-000843,-0.17505011927777897
ACH-000846,-0.20133809686396487
ACH-000847,-0.2730650808479724
ACH-000848,-0.03127111348894964
ACH-000849,-0.12328645927378078
ACH-000851,-0.12836911823160085
ACH-000855,-0.256267400093994
ACH-000856,0.01253777209640303
ACH-000858,-0.3008273311194194
ACH-000859,-0.09348813592717306
ACH-000861,-0.12047335078412474
ACH-000862,-0.2054329220588484
ACH-000865,-0.06816910010594192
ACH-000866,-0.16741166309640915
ACH-000867,-0.1164496406607802
ACH-000869,-0.056988164849487766
ACH-000872,0.01352409686909924
ACH-000873,-0.38055686541907613
ACH-000876,-0.2019704156546692
ACH-000878,-0.21280956254365532
ACH-000880,0.014886740029884963
ACH-000881,-0.20105046186962508
ACH-000882,-0.14509891603629502
ACH-000884,-0.08787505581122218
ACH-000885,-0.31270035463858153
ACH-000887,-0.09490509720476777
ACH-000889,-0.25110613344836363
ACH-000896,-0.09411174838748283
ACH-000898,-0.1637867776506171
ACH-000900,-0.07518642576811588
ACH-000901,-0.1163199347648645
ACH-000905,-0.16828818376918805
ACH-000906,-0.1517020084427407
ACH-000907,-0.0798645063768608
ACH-000910,-0.08349796514497154
ACH-000911,-0.136705787989268
ACH-000912,-0.02398162253374989
ACH-000913,-0.10640047378847736
ACH-000915,-0.12558969790821672
ACH-000916,0.021459761774146508
ACH-000917,-0.09815739187734658
ACH-000920,-0.017601719393305237
ACH-000921,-0.2006905870956294
ACH-000924,-0.04584410963959603
ACH-000926,-0.17634211469129749
ACH-000928,-0.2210067861576582
ACH-000929,-0.29290179524232896
ACH-000932,-0.18680945058963325
ACH-000935,-0.012279022652880832
ACH-000936,-0.15147985934110986
ACH-000937,-0.00668480099457831
ACH-000938,-0.06161432890819464
ACH-000939,0.2494162936171109
ACH-000941,-0.039881174276257716
ACH-000943,-0.05390620579118944
ACH-000946,-0.1481242544598061
ACH-000947,-0.09112226095789686
ACH-000948,-0.1523900595666481
ACH-000950,-0.022855176516078768
ACH-000953,-0.16976051944395104
ACH-000954,-0.012547389147730336
ACH-000957,-0.1355078430801529
ACH-000958,-0.20485533287807614
ACH-000960,-0.17250706656467393
ACH-000963,-0.030740545860781617
ACH-000968,-0.3852143464146576
ACH-000969,-0.115344171399308
ACH-000972,-0.1275001116678738
ACH-000973,-0.08844813614486424
ACH-000974,-0.187821485141232
ACH-000978,0.20570188174143825
ACH-000984,-0.09006570913880724
ACH-000986,-0.18193992764887973
ACH-000988,-0.06573516100572559
ACH-000993,-0.23105526403712096
ACH-000994,-0.057645830279369974
ACH-000996,-0.32203707962375383
ACH-001001,-0.0859281036075293
ACH-001020,0.18925681129431712
ACH-001028,-0.08392449557768215
ACH-001031,-0.034638375480243316
ACH-001038,-0.1783415447953889
ACH-001048,-0.2635619270132323
ACH-001050,0.07766282153416337
ACH-001053,0.013250339724991924
ACH-001054,0.006694395664399329
ACH-001061,-0.07797928110944803
ACH-001067,-0.2081710394496598
ACH-001075,-0.3033582649715328
ACH-001096,-0.09136326368212654
ACH-001111,0.0009592035755457537
ACH-001119,-0.02728300374863267
ACH-001128,0.4487790999171998
ACH-001134,0.010766885684234112
ACH-001151,-0.0714994974495273
ACH-001163,-0.1051791018600738
ACH-001164,-0.05666033651584613
ACH-001183,-0.035409127749474564
ACH-001192,-0.15198601998378922
ACH-001193,-0.21142255320490871
ACH-001196,-0.11358549973583693
ACH-001197,-0.1591503686705891
ACH-001205,-0.14200786474845847
ACH-001211,-0.059753038656930824
ACH-001212,-0.23431907409735114
ACH-001228,-0.11519922857274616
ACH-001232,-0.10707693246264184
ACH-001239,-0.17149317236987854
ACH-001270,-0.2352649992163844
ACH-001274,-0.2989822658729947
ACH-001275,0.02485593656145441
ACH-001277,-0.04108432171799432
ACH-001278,0.04184803881473348
ACH-001280,-0.11853670446577168
ACH-001283,-0.046133725281263006
ACH-001289,0.017542787646367405
ACH-001300,0.01718461459855838
ACH-001301,-0.2447162760716069
ACH-001302,-0.006918323140148333
ACH-001306,-0.09862677721444996
ACH-001318,-0.11009422607682068
ACH-001322,0.07345460844980264
ACH-001328,-0.11008382391195837
ACH-001332,-0.19711351364772706
ACH-001336,-0.04759632679365475
ACH-001346,-0.24180420563077398
ACH-001353,-0.1818712789561695
ACH-001354,-0.05082947570267109
ACH-001367,-0.08078618882142928
ACH-001368,-0.023802361858389024
ACH-001374,-0.7018487026441826
ACH-001377,-0.10255282389402703
ACH-001380,-0.054162671409115945
ACH-001391,-0.2197462597141938
ACH-001408,-0.41532274808992187
ACH-001430,-0.3156210498998497
ACH-001431,-0.17792574087156324
ACH-001450,-0.24706094973584705
ACH-001496,-0.0698673454351804
ACH-001500,0.10110677301498057
ACH-001523,-0.03931654347396228
ACH-001532,-0.21926639769095171
ACH-001550,0.05996952367948825
ACH-001552,0.04979830392271778
ACH-001554,-0.16263777110751784
ACH-001654,-0.17677421891907355
ACH-001735,-0.14184831947021093
ACH-001736,-0.15994546570622642
ACH-001737,-0.11679154398206965
ACH-001740,0.1161636021986598
ACH-001745,0.0923163612790596
ACH-001765,-0.06372277841292748
