,COA3 (28958)
ACH-000004,-0.35731591525675305
ACH-000005,0.09249061905531653
ACH-000007,-0.2837080878683578
ACH-000009,-0.18184559382364746
ACH-000011,-0.14835969500212673
ACH-000012,-0.18830192939857066
ACH-000013,-0.3546229789179316
ACH-000014,-0.3145007952444837
ACH-000015,-0.3693488259616725
ACH-000017,-0.2883598754489544
ACH-000018,-0.1535871625887096
ACH-000019,-0.30751016616956617
ACH-000021,-0.2437938124970088
ACH-000022,-0.3121351850751688
ACH-000025,-0.2354003576017444
ACH-000028,-0.4426075827622593
ACH-000030,-0.26197220577213176
ACH-000035,-0.3931847272791911
ACH-000036,0.11686522513895785
ACH-000037,-0.3637824796641075
ACH-000039,-0.15807909962587455
ACH-000040,-0.20467200740219205
ACH-000041,-0.2958859886116718
ACH-000042,-0.10146509974960816
ACH-000045,-0.2160390928597578
ACH-000047,-0.30215540186426915
ACH-000052,-0.2844735824575112
ACH-000053,-0.17266953033847596
ACH-000054,-0.026393149549566917
ACH-000055,-0.05327743043011349
ACH-000060,-0.30087000628166594
ACH-000067,-0.3263063222860629
ACH-000070,-0.35873169759708295
ACH-000075,-0.13470510216311354
ACH-000078,-0.05191145753033576
ACH-000082,-0.2414780214772492
ACH-000085,-0.04627369276074839
ACH-000086,-0.15969384823018495
ACH-000087,-0.6113088921035583
ACH-000092,-0.16452507761347954
ACH-000095,-0.13412422227598209
ACH-000097,-0.16840275157466952
ACH-000098,-0.2479002681491368
ACH-000099,-0.20333277395804716
ACH-000108,-0.19898576054253173
ACH-000113,-0.3623913477010924
ACH-000116,-0.2440794126254741
ACH-000118,-0.40827444252202905
ACH-000120,0.013289293750801814
ACH-000123,-0.2439664165473684
ACH-000127,-0.11036668967492544
ACH-000128,-0.20757004166227186
ACH-000132,-0.2032642500496199
ACH-000133,-0.2597659934236056
ACH-000137,-0.3036495624398525
ACH-000138,-0.36584424387812337
ACH-000142,-0.15730203558514744
ACH-000143,-0.1986684535901803
ACH-000146,-0.43927558292804864
ACH-000148,-0.33810730774133313
ACH-000150,-0.4790573762833078
ACH-000152,-0.2529581688112052
ACH-000153,-0.13639095856790245
ACH-000159,-0.2589466485489381
ACH-000160,-0.3470833814969824
ACH-000163,-0.3204276016606227
ACH-000167,-0.2781375973892501
ACH-000168,0.06916253867279548
ACH-000169,-0.11747216125791785
ACH-000178,-0.1990508422073917
ACH-000183,-0.5560888140271355
ACH-000188,-0.3017561106646223
ACH-000189,-0.21391815051182075
ACH-000190,-0.6499727266986522
ACH-000198,-0.2895494723500719
ACH-000203,-0.3376929874767375
ACH-000204,-0.2186547457252019
ACH-000206,-0.15363971881134147
ACH-000207,-0.312279902212772
ACH-000208,-0.17862601742266768
ACH-000210,-0.4836558586587146
ACH-000211,-0.3203095210486298
ACH-000215,-0.3061907319390141
ACH-000221,-0.484141775354305
ACH-000222,-0.22723857626006616
ACH-000223,-0.19073019574100744
ACH-000226,-0.20751212550179504
ACH-000227,-0.3680797269922238
ACH-000228,-0.2782364068123103
ACH-000231,-0.016545887641632947
ACH-000232,-0.09727390852125486
ACH-000233,-0.21607830896767447
ACH-000234,-0.2902697329901032
ACH-000235,-0.2559695417055011
ACH-000237,-0.06469410023951003
ACH-000238,-0.4837398032223734
ACH-000242,-0.06846877050926126
ACH-000243,-0.3110142572865606
ACH-000244,-0.3774385982071354
ACH-000246,-0.31890703219156674
ACH-000248,-0.5137655023359133
ACH-000250,-0.11744016732376207
ACH-000251,-0.21350002765327428
ACH-000252,-0.3215401291670165
ACH-000253,-0.1658289493945868
ACH-000255,-0.3993266755406545
ACH-000256,-0.22327787807038504
ACH-000257,-0.1344071987654968
ACH-000258,-0.12569371239781382
ACH-000259,-0.4000337921054001
ACH-000260,-0.11007628366914764
ACH-000261,-0.2831926069995119
ACH-000262,-0.15858893105393845
ACH-000263,-0.21522272022169253
ACH-000264,-0.290927515738161
ACH-000265,-0.3754066186518276
ACH-000266,-0.15448221928409828
ACH-000272,-0.25433537040297377
