,POFUT1 (23509)
ACH-000255,-0.2301057363659525
ACH-000256,-0.0622448089676669
ACH-000257,-0.27539370698665194
ACH-000258,-0.1879583894092404
ACH-000259,-0.22482815986613167
ACH-000260,-0.0906960725159024
ACH-000261,-0.16797803133169767
ACH-000262,-0.2317443249073781
ACH-000263,-0.25495678471417305
ACH-000264,-0.15080937370752712
ACH-000265,0.049876664654095015
ACH-000266,-0.03489834661906068
ACH-000272,-0.08526445195135468
ACH-000274,-0.1690424446860645
ACH-000277,-0.14498346763363232
ACH-000278,-0.05153937456035877
ACH-000279,0.037656450903033455
ACH-000280,-0.09570567284585997
ACH-000281,-0.02240135192415964
ACH-000288,-0.01675235012749692
ACH-000291,-0.12089076301569256
ACH-000293,-0.2705451376795958
ACH-000294,-0.24308982936483664
ACH-000295,0.15989031066949835
ACH-000296,-0.06819577267425883
ACH-000302,-0.1503401743449937
ACH-000304,-0.1310243679327314
ACH-000307,-0.08384331248444298
ACH-000308,-0.13080651482842387
ACH-000310,-0.040404969432745366
ACH-000311,-0.20238287600064125
ACH-000312,-0.2145501958113185
ACH-000315,-0.0306776875187636
ACH-000316,0.1808247661204484
ACH-000317,-0.2199301626732829
ACH-000318,-0.0303265702002056
ACH-000319,0.025120473603314986
ACH-000320,-0.07908829074766982
ACH-000322,-0.10771131149193687
ACH-000323,0.050299953614549406
ACH-000324,-0.04827645747455085
ACH-000329,-0.09940956991191086
ACH-000330,-0.1065516171129376
ACH-000331,-0.2590942873274641
ACH-000332,-0.21570553360858802
ACH-000334,-0.20515503654261685
ACH-000335,0.0006456440302504997
ACH-000336,0.1964796167250892
ACH-000337,-0.1669156011142154
ACH-000338,0.2769687091428289
ACH-000339,-0.033703667107992816
ACH-000341,-0.1599580526421102
ACH-000348,-0.11901758520170623
ACH-000350,-0.010008277841711394
ACH-000352,0.03968582554915481
ACH-000356,0.011359720684579355
ACH-000361,0.16673601654594494
ACH-000362,-0.034434082514623064
ACH-000363,-0.15098212435926314
ACH-000364,0.18142519514739847
ACH-000365,-0.054771462860308
ACH-000366,-0.09825333734264506
ACH-000368,0.09247467326586337
ACH-000374,-0.1866272587669772
ACH-000375,0.058371959132964335
ACH-000376,-0.18198961087392834
ACH-000381,-0.2905829045486547
ACH-000383,-0.03577066181214468
ACH-000387,0.11181116872578216
ACH-000389,-0.030726932372877137
ACH-000390,-0.0359679217104953
ACH-000393,0.02674230608318969
ACH-000395,0.07526394802171665
ACH-000396,0.04135270574039542
ACH-000397,-0.09933738012806503
ACH-000401,-0.20798903624639253
ACH-000402,-0.1918273262229856
ACH-000403,-0.2301295021498317
ACH-000404,-0.055815006083731314
ACH-000406,-0.09817947283597707
ACH-000407,-0.2767761123366263
ACH-000408,0.029392420580712925
ACH-000410,-0.017611433192604494
ACH-000411,-0.12601655434280812
ACH-000414,-0.1299187946261562
ACH-000415,-0.2325025034609829
ACH-000416,-0.0009374522129704377
ACH-000420,-0.09912150317339853
ACH-000421,-0.07515668000281625
ACH-000424,-0.4319969429773149
ACH-000425,-0.15184313074619418
ACH-000426,-0.09907889979116384
ACH-000427,-0.31859901529187423
ACH-000433,0.08774490958345676
ACH-000435,0.2570462378816766
ACH-000436,0.0007721551984488669
ACH-000444,-0.07065863354920532
ACH-000445,-0.2200963290594292
ACH-000448,0.03918926403813513
ACH-000450,-0.12233508033847178
ACH-000452,-0.08781583041502686
ACH-000454,0.01654067627985633
ACH-000458,-0.06527677565758333
ACH-000459,-0.06321384113597461
ACH-000460,-0.052007093797285776
ACH-000461,-0.05473844658701258
ACH-000463,-0.060442426974094576
ACH-000464,-0.0173204315990118
ACH-000466,-0.14198927642490014
ACH-000467,-0.06951504165623251
ACH-000468,0.02839075495210143
ACH-000469,-0.14830771194564338
ACH-000470,-0.09017508061652624
ACH-000471,-0.1416394120943843
ACH-000472,-0.09554799910736927
ACH-000473,-0.4740957155382492
ACH-000475,-0.015945290939723227
ACH-000476,0.014123226014533747
ACH-000477,-0.2647130737166727
ACH-000479,-0.07289283004727051
ACH-000480,-0.0019439252228614574
ACH-000481,-0.10209842812093052
ACH-000483,0.1323995578359652
ACH-000484,-0.12729792833603404
ACH-000485,-0.2012973248367549
ACH-000486,-0.12230498678249595
ACH-000487,0.05511100997255405
ACH-000488,-0.07282093901521959
ACH-000490,0.019735594317453257
ACH-000491,0.010270236636209023
ACH-000495,0.010882635713480386
ACH-000496,-0.21830487823570027
ACH-000499,0.025724910617627574
ACH-000500,0.24757557837861865
ACH-000502,-0.09253192758763278
ACH-000503,-0.20583563489882492
ACH-000505,-0.11054674594784647
ACH-000507,-0.053436957781688006
ACH-000510,-0.28431768315897266
ACH-000511,-0.049781587650634784
ACH-000512,-0.15198619111753772
ACH-000516,-0.27331421497535346
ACH-000517,-0.11572063376128487
ACH-000518,-0.3909972900164208
ACH-000520,-0.11509295569368598
ACH-000521,-0.1155042712910198
ACH-000522,-0.09064114051531026
ACH-000524,-0.07551061449288157
ACH-000527,-0.17849892231008696
ACH-000528,0.028454032494505538
ACH-000537,-0.19253026020586184
ACH-000541,0.13896467264160478
ACH-000542,0.0060448943713705535
ACH-000544,-0.2714354777157434
ACH-000545,0.08458407436834048
ACH-000547,-0.14721521476911914
ACH-000548,-0.016802083007640647
ACH-000549,-0.29822851176715104
ACH-000550,-0.050018304844488284
ACH-000552,-0.13475619012360246
ACH-000556,0.04070630385252628
ACH-000557,-0.23581597795738
ACH-000569,0.18438854914352115
ACH-000570,-0.1615636639048078
ACH-000571,-0.080117150274852
ACH-000573,-0.02311081033695126
ACH-000576,-0.2395616435591126
ACH-000579,-0.29447844460122635
ACH-000580,-0.0309922726966822
ACH-000584,-0.013738476584707523
ACH-000585,0.2556318822858903
ACH-000588,-0.20294037979831614
ACH-000589,-0.2120984267070972
ACH-000591,-0.1910047522932208
ACH-000593,-0.12313260203091325
ACH-000600,-0.1296977778269626
ACH-000601,-0.03135147159784362
ACH-000605,-0.2387656879605396
ACH-000606,-0.29209293506376743
ACH-000608,-0.05026684447078837
ACH-000614,-0.34932306791122103
ACH-000616,0.015261984097656332
ACH-000618,-0.06730353403172976
ACH-000619,-0.17352951554171595
ACH-000620,-0.15031764429725467
ACH-000621,0.004889199069040077
ACH-000622,-0.12514061418374953
ACH-000623,0.0017709322204813548
ACH-000624,-0.050825116786442616
ACH-000627,-0.15613443467809995
ACH-000630,0.07638827122055035
ACH-000631,-0.06819422319542846
ACH-000632,-0.03515880775096302
ACH-000633,-0.09345574583395756
ACH-000637,0.1141190765158602
ACH-000638,-0.19903135008650305
ACH-000646,0.016396769328647986
ACH-000647,-0.06324792684983609
ACH-000648,-0.07622263109922801
ACH-000649,-0.17223897470653765
ACH-000651,-0.08287696533125441
ACH-000652,-0.06684122568399288
ACH-000653,-0.028057703607519028
ACH-000657,-0.06885768139693517
ACH-000658,-0.13919700941320612
ACH-000661,-0.10572331193636132
ACH-000662,-0.2755801097123638
ACH-000663,-0.04087905489703216
ACH-000665,-0.22253542293714965
ACH-000671,-0.12216423473155825
ACH-000672,-0.4097153218602258
ACH-000673,-0.059190099814740375
ACH-000676,-0.05107456581239525
ACH-000677,-0.16954346929287847
ACH-000681,-0.22286867088587164
ACH-000683,-0.09364205756631584
ACH-000684,0.000513799412513228
ACH-000688,-0.09857944283704033
ACH-000693,-0.11528996948765627
ACH-000694,-0.10455570374580568
ACH-000695,-0.10594253706388122
ACH-000696,0.010476810582585358
ACH-000697,-0.18643972332588846
ACH-000699,-0.1584655079494303
ACH-000701,-0.11797026607434832
ACH-000706,-0.12206683496539075
ACH-000711,0.056153381072872266
ACH-000713,-0.3418132244910275
ACH-000714,-0.1293227023089638
ACH-000718,-0.30310998276056383
ACH-000720,-0.18529921379542227
ACH-000721,-0.11306115327273225
ACH-000724,-0.01895093685536173
ACH-000725,-0.010535624468262379
ACH-000732,-0.16327756447416394
ACH-000734,0.0367312723715296
ACH-000735,-0.11315261639890463
ACH-000736,-0.15053485706617695
ACH-000738,-0.033925373702570885
ACH-000746,-0.05084168987980711
ACH-000747,-0.13436848334628998
ACH-000748,-0.18622081660210227
ACH-000753,0.015653314434832984
ACH-000756,0.010037490975274994
ACH-000757,0.0004160667989077392
ACH-000758,-0.23661868930585264
ACH-000760,-0.11964252400000225
ACH-000762,-0.12127938685893468
ACH-000763,-0.1740255449676988
ACH-000764,0.0005324971372348409
ACH-000765,0.16417368089167542
ACH-000766,-0.11436457660382285
ACH-000767,-0.22461198241538424
ACH-000768,-0.1715798316165985
ACH-000769,-0.03132096457309884
ACH-000770,-0.14246875493286287
ACH-000771,-0.2753389970455312
ACH-000773,-0.07589474187215857
ACH-000776,-0.2602155858635015
ACH-000777,0.015367670935908519
ACH-000778,-0.011072344766680028
ACH-000781,-0.0957320227387271
ACH-000782,-0.0976318563765397
ACH-000783,-0.05060370648309923
ACH-000784,-0.27136035511056994
ACH-000785,-0.05916008706367942
ACH-000787,-0.1813496747513149
ACH-000788,-0.11719514441671165
ACH-000791,-0.053136512877350266
ACH-000792,-0.10199907193899033
ACH-000794,0.06757122031138353
ACH-000796,-0.07794647466583203
ACH-000798,-0.13002960523347232
ACH-000799,0.02946105463851753
ACH-000800,-0.13795850173156587
ACH-000802,-0.19210742816534251
ACH-000804,0.1297155216167884
ACH-000805,-0.07105269704276727
ACH-000809,-0.037471756412286325
ACH-000810,-0.18151786164254533
ACH-000811,-0.047675282236383114
ACH-000817,0.1175818743332736
ACH-000819,-0.054443585589926805
ACH-000820,0.06416068515066657
ACH-000821,-0.14677164450075467
ACH-000822,-0.1650690437518656
ACH-000823,-0.2798419777634105
ACH-000824,-0.0056566812239329575
ACH-000827,-0.129027445156013
ACH-000829,-0.059162040920611836
ACH-000831,-0.023684881022409343
ACH-000832,-0.27939641950300115
ACH-000833,-0.13111225752557226
ACH-000834,-0.08381520632762647
ACH-000835,-0.011280688971913498
ACH-000836,-0.238855573360532
ACH-000837,-0.12095547665108775
ACH-000838,-0.2118125435857885
ACH-000839,-0.31088751815559523
ACH-000840,-0.16244055388862835
ACH-000841,-0.1541154637956241
ACH-000843,-0.057086911009141324
ACH-000846,-0.05030621065651215
ACH-000847,-0.11181349979015484
ACH-000848,0.1192153601993537
ACH-000849,-0.20483896581675246
ACH-000851,-0.12748437107307087
ACH-000855,-0.09291662361297658
ACH-000856,-0.2202366291167367
ACH-000858,-0.045178061480722835
ACH-000859,-0.16105904326086684
ACH-000861,0.01364584304316088
ACH-000862,-0.008765396815590404
ACH-000865,-0.07910650117223658
ACH-000866,-0.11267282961875055
ACH-000867,-0.16844612116440288
ACH-000869,0.06613479277437047
ACH-000872,-0.02595580577580931
ACH-000873,-0.09888797447725783
ACH-000876,-0.09806458016307726
ACH-000878,-0.12039116006737037
ACH-000880,-0.04331683040285067
ACH-000881,0.03603784792778884
ACH-000882,-0.12909911197003945
ACH-000884,-0.09701047357286118
ACH-000885,0.0814771621793729
ACH-000887,-0.028800946127563405
ACH-000889,0.038021341706037735
ACH-000896,0.057302408970191926
ACH-000898,-0.13212559632306606
ACH-000900,-0.04400567771282513
ACH-000901,-0.08534381343491346
ACH-000905,-0.16868386387463144
ACH-000906,-0.03930447617663162
ACH-000907,0.0212512690733198
ACH-000910,-0.032942472755573535
ACH-000911,-0.19773464558595186
ACH-000912,-0.11563707951301587
ACH-000913,-0.13728223936868247
ACH-000915,0.040304637019576935
ACH-000916,0.13369029581069322
ACH-000917,-0.06393055592886206
ACH-000920,-0.21023319642536145
ACH-000921,-0.19567413143477802
ACH-000924,-0.01516886418246906
ACH-000926,-0.28119457717341995
ACH-000928,-0.2123064989702504
ACH-000929,-0.063333064242615
ACH-000932,-0.13225863253667647
ACH-000935,-0.1180684615728475
ACH-000936,-0.1065253808133838
ACH-000937,-0.2999888850210192
ACH-000938,-0.1160626454663206
ACH-000939,-0.16152207669190174
ACH-000941,-0.15724873525835167
ACH-000943,0.008126550754436333
ACH-000946,-0.02469664785126336
ACH-000947,-0.09302612636755844
ACH-000948,-0.10828722377726906
ACH-000950,-0.07717391113827365
ACH-000953,-0.07906083013622914
ACH-000954,-0.058470375542208436
ACH-000957,-0.12754743155675793
ACH-000958,-0.3587193540761132
ACH-000960,-0.03664079270485916
ACH-000963,-0.12355728744270865
ACH-000968,-0.0371951793871697
ACH-000969,-0.160140381926195
ACH-000972,-0.1113614662626327
ACH-000973,-0.09398190159241987
ACH-000974,0.08837202679466229
ACH-000978,0.017606527388042987
ACH-000984,0.039453354140322014
ACH-000986,-0.08818403031660195
ACH-000988,-0.18583317083952347
ACH-000993,-0.046533331541173034
ACH-000994,-0.34379679033963906
ACH-000996,-0.07970480429622849
ACH-001001,0.03095723824837927
ACH-001020,-0.04975391890092648
ACH-001028,-0.14935554298799886
ACH-001031,-0.08552030908357744
ACH-001038,-0.14628358848530515
ACH-001048,-0.20828347022756927
ACH-001050,-0.0022495904325753203
ACH-001053,-0.09762953512729666
ACH-001054,0.05919401026470874
ACH-001061,-0.15056522112615212
ACH-001067,0.05048006057101164
ACH-001075,-0.219132682774119
ACH-001096,0.457163802935563
ACH-001111,-0.12135764011069518
ACH-001119,-0.121152073243405
ACH-001128,-0.1199587875592843
ACH-001134,-0.17398569182863066
ACH-001151,-0.08157096490368562
ACH-001163,-0.15702137538009864
ACH-001164,0.008589010491738184
ACH-001183,-0.2575805493123533
ACH-001192,-0.1250792004734315
ACH-001193,0.23695395102247616
ACH-001196,-0.1772903573240028
ACH-001197,-0.2340425834219413
ACH-001205,0.06763834929175971
ACH-001211,-0.10512731457833834
ACH-001212,-0.14624144149760068
ACH-001228,-0.04983437711231575
ACH-001232,-0.11559059740384388
ACH-001239,-0.15655818550090345
ACH-001270,-0.04622954946909807
ACH-001274,-0.09418200852636294
ACH-001275,-0.13036939825546665
ACH-001277,-0.309549316036128
ACH-001278,-0.4175374820156853
ACH-001280,-0.09316918531226727
ACH-001283,-0.05691409204003842
ACH-001289,0.010272871989690764
ACH-001300,0.04616298428417714
ACH-001301,-0.027079911666805147
ACH-001302,0.1436676475899396
ACH-001306,-0.07510892932413121
ACH-001318,0.0015470422785428684
ACH-001322,-0.4191985476655709
ACH-001328,-0.2509394531205577
ACH-001332,-0.014244045745554096
ACH-001336,0.0070104042141751035
ACH-001346,-0.30763466308070303
ACH-001353,0.026396712759353992
ACH-001354,-0.30661710473054
ACH-001367,0.07557210144686022
ACH-001368,-0.0511425908034043
ACH-001374,0.07725493423671763
ACH-001377,-0.1150236806687534
ACH-001380,-0.001148151409017733
ACH-001391,-0.3065658456864637
ACH-001408,-0.00211830041903883
ACH-001430,-0.29358760818274404
ACH-001431,-0.019364057868414983
ACH-001450,0.10643933556446744
ACH-001496,-0.1547281306125436
ACH-001500,-0.2745547205906088
ACH-001523,-0.1067884630229548
ACH-001532,-0.07808840576359996
ACH-001550,-0.17286507352493466
ACH-001552,0.05166756716326635
ACH-001554,-0.24572203705826964
ACH-001654,-0.17020514307964335
ACH-001735,-0.12929382120597085
ACH-001736,-0.08452603801748454
ACH-001737,-0.4845282770504942
ACH-001740,0.18568654169403026
ACH-001745,0.2864081479280428
ACH-001765,0.05405547200633181
