,HGS (9146)
ACH-000433,-0.3896943018648209
ACH-000435,-0.5695585454214543
ACH-000436,-0.6625264871425119
ACH-000444,-0.2041776539646972
ACH-000445,-0.4838202007875003
ACH-000448,-0.8051276986298557
ACH-000450,-0.18448264177754287
ACH-000452,-0.5443502405926769
ACH-000454,-0.4101195874153839
ACH-000458,-0.6690867113375608
ACH-000459,-0.7700334461225652
ACH-000460,-0.6828947758408026
ACH-000461,-0.2755639253112944
ACH-000463,-0.5619263106384415
ACH-000464,-0.7467051696213144
ACH-000466,-0.7734020993946709
ACH-000467,-0.5906063556657274
ACH-000468,-0.5775636958802907
ACH-000469,-0.6458675966699361
ACH-000470,-0.579108021575827
ACH-000471,-0.554833756672906
ACH-000472,-0.6553420136564359
ACH-000473,-0.8188393687636215
ACH-000475,-0.6760701233432672
ACH-000476,-0.6039106640495924
ACH-000477,-0.12019472567084508
ACH-000479,-0.514713509620618
ACH-000480,-0.6823686488482198
ACH-000481,-0.665154064044225
ACH-000483,-0.6719593434333989
ACH-000484,-0.5501963311188897
ACH-000485,-0.5518899482123221
ACH-000486,-0.5068520983130421
ACH-000487,-0.5726740959248254
ACH-000488,-0.6203635357651366
ACH-000490,-0.679362293099089
ACH-000491,-0.41649718429219024
ACH-000495,-0.6168514480800326
ACH-000496,-0.6527560166598859
ACH-000499,-0.4484182843766925
ACH-000500,-0.23900614568383746
ACH-000502,-0.5189162855659918
ACH-000503,-0.3736133541910849
ACH-000505,-0.4234025246580351
ACH-000507,-0.6157025183153559
ACH-000510,-0.36697949217405423
ACH-000511,-0.6628736378557463
ACH-000512,-0.650385498582215
ACH-000516,-0.5347781447554163
ACH-000517,-0.5779027222101562
ACH-000518,-0.7428883818608218
ACH-000520,-0.483266300114552
ACH-000521,-0.7002089951128874
ACH-000522,-0.3888039303991872
ACH-000524,-0.913426089335471
ACH-000527,-0.8121620163644635
ACH-000528,-0.6448424767330819
ACH-000537,-0.6512296173527476
ACH-000541,-0.4112361187629244
ACH-000542,-0.5678682626313666
ACH-000544,-0.7241890218446675
ACH-000545,-0.4660732636690747
ACH-000547,-0.35506615397626384
ACH-000548,-0.7816629087403036
ACH-000549,-0.4502039084226373
ACH-000550,-0.5681666606257179
ACH-000552,-0.5880277175547933
ACH-000556,-0.7649043993502879
ACH-000557,-0.6926247412247796
ACH-000569,-0.4999592067083732
ACH-000570,-0.17470332270413488
ACH-000571,-0.5422101278012582
ACH-000573,-0.524509603842832
ACH-000576,-0.6601369485991962
ACH-000579,-0.3261359006526757
ACH-000580,-0.3752680868747527
ACH-000584,-0.6288873119970523
ACH-000585,-0.8617037991345206
ACH-000588,-0.6359155730981775
ACH-000589,-0.4879802270464769
ACH-000591,-0.6110759310418121
ACH-000593,-0.6566670772482572
ACH-000600,-0.7356433690316844
ACH-000601,-0.7234635748304301
ACH-000605,-0.4493854785967609
ACH-000606,-0.4046807389115129
ACH-000608,-0.546036536253439
ACH-000614,-0.4114778713518609
ACH-000616,-0.6298489984766371
ACH-000618,-0.5958005918034421
ACH-000619,-0.6852297092292514
ACH-000620,-0.5760269580148829
ACH-000621,-0.9036451776612656
ACH-000622,-0.4980980549013641
ACH-000623,-0.5262857250791214
ACH-000624,-0.5488330367930928
ACH-000627,-0.390140046410445
ACH-000630,-0.571740744947287
ACH-000631,-0.7192003781735501
ACH-000632,-0.3179209852075977
ACH-000633,-0.7075435123977121
ACH-000637,-0.27628217805714805
ACH-000638,-0.3884902831138285
ACH-000646,-0.969787084829394
ACH-000647,-0.4895366911819485
ACH-000648,-0.5011957967379229
ACH-000649,-0.6138029553809867
ACH-000651,-0.27540546951119993
ACH-000652,-0.3860834604483377
ACH-000653,-0.6337877160313794
ACH-000657,-0.5872477162859242
ACH-000658,-0.7405956714659315
ACH-000661,-0.2788088621252397
ACH-000662,-0.5015787055189436
ACH-000663,-0.5283477154589821
ACH-000665,-0.31513379651083223
ACH-000671,-0.4849945438574227
ACH-000672,-0.9283562806524356
ACH-000673,-0.5753269097133147
ACH-000676,-0.6034464583494619
ACH-000677,-0.27506358346363274
ACH-000681,-0.4334067646938762
ACH-000683,-0.7122904284373134
ACH-000684,-0.4816218549341091
ACH-000688,-0.8012385326127348
ACH-000693,-0.4287919626579133
ACH-000694,-0.5521476137359874
ACH-000695,-0.5786720611766321
ACH-000696,-0.637192946635771
ACH-000697,-0.7542789262063017
ACH-000699,-0.682639477664185
ACH-000701,-0.42893938298429
ACH-000706,-0.6188895549653974
ACH-000711,-0.8686125865256572
ACH-000713,-0.6406195979064528
ACH-000714,-0.5917374927441039
ACH-000718,-0.6575672742234064
ACH-000720,-0.7335813381550109
ACH-000721,-0.5173763460918429
ACH-000724,-0.4919669024246125
ACH-000725,-0.5947271789908353
ACH-000732,-0.4629047884267008
ACH-000734,-0.4897531098178843
ACH-000735,-0.7036260747095239
ACH-000736,-0.4418382731818512
ACH-000738,-0.4277425472695887
ACH-000746,-0.4240034584399485
ACH-000747,-0.5214325011031622
ACH-000748,-0.31769247311790305
ACH-000753,-0.6442710949764058
ACH-000756,-0.5400009461669267
ACH-000757,-0.4097132461363817
ACH-000758,-0.4986975255599533
ACH-000760,-0.39740136557831335
ACH-000762,-0.6467788351710316
ACH-000763,-0.6628573329288543
ACH-000764,-0.5376842199694609
ACH-000765,-0.3784636282752218
ACH-000766,-0.6128034338355111
ACH-000767,-0.5590262137262643
ACH-000768,-0.7026949138369714
ACH-000769,-0.4932511379914846
ACH-000770,-0.7314218783035704
ACH-000771,-0.6817237975635528
ACH-000773,-0.8219385507680238
ACH-000776,-0.703071866983787
ACH-000777,-0.7042789491509127
ACH-000778,-0.7892840512655719
ACH-000781,-0.5979537035109731
ACH-000782,-0.681970006697865
ACH-000783,-0.6954959513268679
ACH-000784,-0.5150925055591554
ACH-000785,-0.4664254168653901
ACH-000787,-0.5322541742284955
ACH-000788,-0.4525796527828773
ACH-000791,-0.4625290916072682
ACH-000792,-0.7003114690338107
ACH-000794,-0.7173466125284341
ACH-000796,-0.6761460977188942
ACH-000798,-0.4417231154606884
ACH-000799,-0.8651952975982993
ACH-000800,-0.5884468111924096
ACH-000802,-0.5537450046201285
ACH-000804,-0.6736632570458533
ACH-000805,-0.3875161329470768
ACH-000809,-0.5140836497557214
ACH-000810,-0.6567213737538423
ACH-000811,-0.449511874342886
ACH-000817,-0.5474173205814267
ACH-000819,-0.2855506910634891
ACH-000820,-0.5970047303461037
ACH-000821,-0.3352481589531616
ACH-000822,-0.8560609813243566
ACH-000823,-0.5908074426158239
ACH-000824,-0.7885776307630337
ACH-000827,-0.5998713078844785
ACH-000829,-0.7112186249439277
ACH-000831,-0.2932584539470513
ACH-000832,-0.7075680437109616
ACH-000833,-0.5758305954003591
ACH-000834,-0.5428510108761807
ACH-000835,-0.4506105225315492
ACH-000836,-0.7597853277417471
ACH-000837,-0.6995997270783704
ACH-000838,-0.6926928658509295
ACH-000839,-0.6398222382144176
ACH-000840,-0.7225893140778652
ACH-000841,-0.6595926805969421
ACH-000843,-0.7839565420824477
ACH-000846,-0.7616448083082682
ACH-000847,-0.4618990760872526
ACH-000848,-0.4484814284905773
ACH-000849,-0.3216574288678533
ACH-000851,-0.7984846144761666
ACH-000855,-0.6847587562047133
ACH-000856,-0.4195640167264919
ACH-000858,-0.6645880075000246
ACH-000859,-0.7120365048511637
ACH-000861,-0.5587087555293264
ACH-000862,-0.7254960372187022
ACH-000865,-0.5238583809979727
ACH-000866,-0.3903572010169716
ACH-000867,-0.4258574638631557
ACH-000869,-0.6803569961189927
ACH-000872,-0.5448482610939754
ACH-000873,-0.5695453301966017
ACH-000876,-0.7272842386785263
ACH-000878,-0.2301711063529922
ACH-000880,-0.5994109492385032
ACH-000881,-0.6010587326222876
ACH-000882,-0.4301699470160428
ACH-000884,-0.12843590525513973
ACH-000885,-0.4754179181486086
ACH-000887,-0.8164638494810343
ACH-000889,-0.4618544251061421
ACH-000896,-0.5628433554212068
ACH-000898,-0.551811196595071
ACH-000900,-0.35968904624591064
ACH-000901,-0.3626161236324717
ACH-000905,-0.4171955910065604
ACH-000906,-0.3097011418781889
ACH-000907,-0.7312117022657526
ACH-000910,-0.5729226156424074
ACH-000911,-0.6172077423102634
ACH-000912,-0.3121503558150055
ACH-000913,-0.4023590641849858
ACH-000915,-0.39863310137542224
ACH-000916,-0.7867405070818447
ACH-000917,-0.5379022399733603
ACH-000920,-0.5567440928765007
ACH-000921,-0.6324395011795471
ACH-000924,-0.6151331691492093
ACH-000926,-0.44568549164726384
ACH-000928,-0.83790424123756
ACH-000929,-0.6152578632391079
ACH-000932,-0.4753683713995153
ACH-000935,-0.5588689448161498
ACH-000936,-0.5818230329228316
ACH-000937,-0.8808053815898218
ACH-000938,-0.6786644209121461
ACH-000939,-0.6275641476010414
ACH-000941,-0.4072347088419672
ACH-000943,-0.43245483940568297
ACH-000946,-0.52337467783979
ACH-000947,-0.632699053784478
ACH-000948,-0.4822748398566328
ACH-000950,-0.4725486200315906
ACH-000953,-0.6194442810817721
ACH-000954,-0.3402773440468629
ACH-000957,-0.643260058136874
ACH-000958,-0.6028097165398789
ACH-000960,-0.8309766531249104
ACH-000963,-0.6184663408566847
ACH-000968,-0.015505935721580997
ACH-000969,-0.5186243823800607
ACH-000972,-0.7106168064632447
ACH-000973,-0.6344965169261318
ACH-000974,-0.5721959696237505
ACH-000978,-0.5202755015944514
ACH-000984,-0.7285402981091617
ACH-000986,-0.7848448495367849
ACH-000988,-0.6205036477626631
ACH-000993,-0.6708324109476927
ACH-000994,-0.4910649872080113
ACH-000996,-0.5341326534724143
ACH-001001,-0.3104049487400625
ACH-001020,-0.5824233036568969
ACH-001028,-0.6308109409326522
ACH-001031,-0.5932465849443929
ACH-001038,-0.4034839589536626
ACH-001048,-0.20234125003864428
ACH-001050,-0.7159319955062486
ACH-001053,-0.5363007875121701
ACH-001054,-0.4180956805739185
ACH-001061,-0.7056227956410295
ACH-001067,-0.6133940141796816
ACH-001075,-0.5506280948997605
ACH-001096,-0.6733364258233987
ACH-001111,-0.4259492762900181
ACH-001119,-0.5203669096608221
ACH-001128,-0.8007452308381298
ACH-001134,-0.8770627522109828
ACH-001151,-0.8013367464921195
ACH-001163,-0.8458283933394274
ACH-001164,-0.5149013062760556
ACH-001183,-0.6374321098426052
ACH-001192,-0.25703899458156737
ACH-001193,-0.6528202956307656
ACH-001196,-0.6335356568811842
ACH-001197,-0.7056433949976099
ACH-001205,-0.4484792902421247
ACH-001211,-0.6867926380454059
ACH-001212,-0.6794618816352016
ACH-001228,-0.5759449040631381
ACH-001232,-0.559704174027806
ACH-001239,-0.3089546644767273
ACH-001270,-0.6852761171061075
ACH-001274,-0.5501541971959238
ACH-001275,-0.6062838344550889
ACH-001277,-0.5135316363248691
ACH-001278,-0.5846599917561849
ACH-001280,-0.5586269045837713
ACH-001283,-0.3788680553474523
ACH-001289,-0.4604290610463116
ACH-001300,-0.4976983514555753
ACH-001301,-0.4470843775518924
ACH-001302,-0.6074263764212915
ACH-001306,-0.3009546599210913
ACH-001318,-0.6464696810793301
ACH-001322,-0.5093925774112302
ACH-001328,-0.5248376371477566
ACH-001332,-0.7431638706976569
ACH-001336,-0.5056297480835487
ACH-001346,-0.6709308756030434
ACH-001353,-0.6025112441545466
ACH-001354,-0.4212792482839649
ACH-001367,-0.4529140359307657
ACH-001368,-0.5929837050311212
ACH-001374,-0.3655108197912028
ACH-001377,-0.6220589666417043
ACH-001380,-0.8044667950460034
ACH-001391,-0.4783081649609454
ACH-001408,-0.5673440478178683
ACH-001430,-0.8124628267032276
ACH-001431,-0.3502124485202092
ACH-001450,-0.7123872062533447
ACH-001496,-0.7316186800915396
ACH-001500,-0.7066279349413911
ACH-001523,-0.6593038269687688
ACH-001532,-0.7501651688756755
ACH-001550,-0.5201693099047671
ACH-001552,-0.42076420917291296
ACH-001554,-0.5652610315896635
ACH-001654,-0.5335062657971166
ACH-001735,-0.7175518261587649
ACH-001736,-0.8151981669800862
ACH-001737,-0.7252030500659351
ACH-001740,-0.5108629102140213
ACH-001745,-0.5118732561634703
ACH-001765,-0.5739770258521423
