,ANKRD13C (81573)
ACH-000627,-0.10115215824101864
ACH-000630,-0.11393932998171445
ACH-000631,0.21822403068764296
ACH-000632,-0.11660896627204052
ACH-000633,0.10927631054305646
ACH-000637,-0.003974721359664201
ACH-000638,-0.08295316254885117
ACH-000646,-0.07528486910897103
ACH-000647,0.05755646104064565
ACH-000648,-0.34390955869631906
ACH-000649,-0.09471972525782728
ACH-000651,-0.1763055472700713
ACH-000652,-0.3673739199999629
ACH-000653,-0.05581230219091257
ACH-000657,-0.08587174544595375
ACH-000658,0.005321557300032253
ACH-000661,-0.0253948497907405
ACH-000662,0.2375357243641516
ACH-000663,-0.02698131145279541
ACH-000665,-0.042592326291509636
ACH-000671,0.013114241029357276
ACH-000672,-0.06600537993282495
ACH-000673,-0.0007168912457145817
ACH-000676,-0.0651348647091646
ACH-000677,-0.04651941063142978
ACH-000681,-0.020426106882907257
ACH-000683,-0.02342574161090628
ACH-000684,-0.05789964787270231
ACH-000688,-0.07493955824021167
ACH-000693,-0.17320905211067922
ACH-000694,0.04583378715334836
ACH-000695,0.13534072591127105
ACH-000696,-0.16072974154189898
ACH-000697,-0.1502453851392262
ACH-000699,0.09736550181190502
ACH-000701,-0.17050823793493308
ACH-000706,-0.11833605552062125
ACH-000711,-0.08197622875540331
ACH-000713,-0.04671017830298901
ACH-000714,-0.004929445676776307
ACH-000718,-0.13075911987713298
ACH-000720,-0.0731082091169357
ACH-000721,-0.08040585295601932
ACH-000724,0.027006062780899173
ACH-000725,0.04452536534566026
ACH-000732,-0.033413275642526184
ACH-000734,-0.01229377732745452
ACH-000735,-0.058336452666992326
ACH-000736,-0.055166745621038314
ACH-000738,-0.029737298676449482
ACH-000746,0.09014097680525496
ACH-000747,0.033744047977632134
ACH-000748,-0.02967008865771058
ACH-000753,-0.034781237065941766
ACH-000756,0.08247024978552106
ACH-000757,-0.2178703824459081
ACH-000758,-0.08642017093463844
ACH-000760,-0.03333588424823866
ACH-000762,-0.013617390088070348
ACH-000763,-0.20999606951270605
ACH-000764,-0.08751811946875106
ACH-000765,-0.20227074494055133
ACH-000766,-0.1983632699210124
ACH-000767,0.09753793412932216
ACH-000768,-0.004947879400699966
ACH-000769,-0.029386067345038507
ACH-000770,-0.08929877926743654
ACH-000771,0.1670637787938127
ACH-000773,-0.1106998316277233
ACH-000776,-0.06785934265507854
ACH-000777,-0.08477926530184125
ACH-000778,-0.005987188429229889
ACH-000781,-0.0268778105495461
ACH-000782,-0.22931686936380416
ACH-000783,0.06427778332141171
ACH-000784,0.02082038266156176
ACH-000785,-0.16180689304264992
ACH-000787,-0.16377448951449994
ACH-000788,-0.1085651066624186
ACH-000791,-0.10371619438624166
ACH-000792,0.035069631122167204
ACH-000794,-0.027038835231237537
ACH-000796,-0.0019505890780019625
ACH-000798,-0.09066456026246113
ACH-000799,-0.1642079472725282
ACH-000800,0.08397896214013698
ACH-000802,-0.04365161752346742
ACH-000804,-0.07605262156306754
ACH-000805,-0.047972165162770905
ACH-000809,0.0009358015437637755
ACH-000810,0.09853124834451432
ACH-000811,-0.0030888999052199107
ACH-000817,0.009056586294318849
ACH-000819,-0.12190401055016292
ACH-000820,-0.07896043640693633
ACH-000821,0.048188638577920974
ACH-000822,0.07831962943469202
ACH-000823,0.013736645526020977
ACH-000824,0.08007181637557953
ACH-000827,0.0367040674725036
ACH-000829,-0.08105701936540533
ACH-000831,-0.19157680929260248
ACH-000832,-0.01934655169454659
ACH-000833,-2.864791664721613e-05
ACH-000834,0.006245130349656456
ACH-000835,-0.13929752283990285
ACH-000836,-0.016692027500662336
ACH-000837,-0.02871085232639128
ACH-000838,0.09009198351709698
ACH-000839,-0.026342698565982838
ACH-000840,-0.020243542828499096
ACH-000841,-0.004619166343823069
ACH-000843,-0.10023232610891901
ACH-000846,-0.1244066987196493
ACH-000847,0.034830010031338045
ACH-000848,0.08779095221167789
ACH-000849,-0.060994420510406426
ACH-000851,-0.381854180556725
ACH-000855,-0.19290182378899015
ACH-000856,-0.17080324046514814
ACH-000858,-0.037720921818017776
ACH-000859,-0.2249901501472463
ACH-000861,-0.046292024813553316
ACH-000862,-0.01588234450106704
ACH-000865,0.003768416610108944
ACH-000866,-0.037688148928248934
ACH-000867,0.02142472675394835
ACH-000869,-0.031821727084096814
ACH-000872,-0.21652099494342855
ACH-000873,-0.00916425715845645
ACH-000876,-0.04287305789943693
ACH-000878,-0.02939300199358015
ACH-000880,0.18407583113115308
ACH-000881,-0.17366383765263302
ACH-000882,-0.1212267083424182
ACH-000884,-0.02829981154811081
ACH-000885,-0.18446805099740696
ACH-000887,-0.08839020957954034
ACH-000889,-0.0110487923388145
ACH-000896,-0.02891713560379397
ACH-000898,-0.033384331631944826
ACH-000900,0.06445854914406947
ACH-000901,-0.10878781787520027
ACH-000905,0.028618215314921206
ACH-000906,-0.04880242822310209
ACH-000907,-0.05391975230779695
ACH-000910,0.03659684315899498
ACH-000911,0.11206467180160884
ACH-000912,-0.061910987611447074
ACH-000913,-0.012474196989135778
ACH-000915,-0.10183058271228908
ACH-000916,-0.3212006118962992
ACH-000917,0.02551517964141876
ACH-000920,0.21387316626857064
ACH-000921,0.022621951764079128
ACH-000924,-0.20925574368165095
ACH-000926,0.024023561261093517
ACH-000928,0.14333119538435746
ACH-000929,-0.03430474221939349
ACH-000932,0.007107920145078837
ACH-000935,-0.013284405944025858
ACH-000936,0.014429295548439594
ACH-000937,-0.012354104787698527
ACH-000938,-0.021839558817152518
ACH-000939,0.21587177733620835
ACH-000941,-0.10849606643767053
ACH-000943,-0.06319227180252195
ACH-000946,-0.07828101892538684
ACH-000947,-0.04133562410277486
ACH-000948,-0.024506406956536272
ACH-000950,-0.04103060301236239
ACH-000953,0.10403598566795888
ACH-000954,-0.2740224780277036
ACH-000957,-0.031021161991553158
ACH-000958,-0.21451160528803212
ACH-000960,0.030971288358848638
ACH-000963,-0.039059742469613835
ACH-000968,-0.152917154518607
ACH-000969,-0.2355689854873288
ACH-000972,0.09974370662957427
ACH-000973,0.008333284243172692
ACH-000974,-0.147140766547367
ACH-000978,0.15460754503591012
ACH-000984,-0.01704243588574569
ACH-000986,0.008362164309644173
ACH-000988,-0.07521793789660046
ACH-000993,0.15348352433354284
ACH-000994,-0.1321890814532994
ACH-000996,0.02476173771064238
ACH-001001,-0.03402538276671479
ACH-001020,0.11109035187156957
ACH-001028,0.0411326343113297
ACH-001031,0.04872020504856178
ACH-001038,-0.01567180652457731
ACH-001048,-0.07809594090317054
ACH-001050,-0.2728186642480531
ACH-001053,-0.2594022108941264
ACH-001054,-0.10048950582993167
ACH-001061,-0.14495491333631585
ACH-001067,0.0286120672897222
ACH-001075,0.043078058858265614
ACH-001096,-0.01698287845538313
ACH-001111,0.26671993896918794
ACH-001119,0.04385057739194748
ACH-001128,-0.14462297807017613
ACH-001134,-0.06802472821241927
ACH-001151,-0.21406870118963334
ACH-001163,-0.04031399230321955
ACH-001164,0.14087372048236935
ACH-001183,0.13855375208396628
ACH-001192,-0.011172964352678795
ACH-001193,-0.2307723820597214
ACH-001196,0.005038430618880963
ACH-001197,-0.16420411589754388
ACH-001205,-0.2426371988047215
ACH-001211,0.06582647995044323
ACH-001212,0.39669078685620585
ACH-001228,0.03401922189246192
ACH-001232,-0.02738867723228333
ACH-001239,-0.0259755692291233
ACH-001270,0.028625765005967682
ACH-001274,0.048427178384322984
ACH-001275,-0.22964333688622002
ACH-001277,0.14245285059076546
ACH-001278,-0.05030335987863662
ACH-001280,-0.06927422546858708
ACH-001283,-0.009021029940262602
ACH-001289,0.31182395274481234
ACH-001300,0.06617987481715519
ACH-001301,-0.03036897731460617
ACH-001302,-0.13501122188290882
ACH-001306,-0.12432622544187899
ACH-001318,-0.17356264218691475
ACH-001322,-0.18945627585402666
ACH-001328,-0.03480367208046722
ACH-001332,0.027227540203352458
ACH-001336,-0.09493516242862234
ACH-001346,-0.042749318718483684
ACH-001353,-0.0058756241089035904
ACH-001354,0.2736447170124378
ACH-001367,-0.0014418911836037512
ACH-001368,-0.05297071980962786
ACH-001374,0.08293859675124847
ACH-001377,0.07560292841990393
ACH-001380,-0.08100700772228124
ACH-001391,-0.06297892222597958
ACH-001408,-0.03519394705726585
ACH-001430,-0.3936567244852241
ACH-001431,-0.0439246922475509
ACH-001450,0.14509722298771052
ACH-001496,0.17413273552311553
ACH-001500,-0.033875824573108816
ACH-001523,-0.1062355795338874
ACH-001532,-0.012674123465412579
ACH-001550,-0.10976191309080127
ACH-001552,-0.021738868685094302
ACH-001554,-0.06573235397171592
ACH-001654,-0.03769102988824547
ACH-001735,0.04954655940754072
ACH-001736,0.08909253808893439
ACH-001737,0.3273547166840846
ACH-001740,-0.04303272763676102
ACH-001745,-0.08151295373959759
ACH-001765,-0.08540810260186363
