,HLA-DRB5 (3127)
ACH-000004,0.2665774317591818
ACH-000005,0.3802724867797304
ACH-000007,0.2669525279919163
ACH-000009,0.19890735654159075
ACH-000011,0.3471794690095005
ACH-000012,0.14608711491296975
ACH-000013,0.26439340023427776
ACH-000014,0.2412406109324679
ACH-000015,0.26103592713320456
ACH-000017,0.31521160899220363
ACH-000018,0.4115014015492356
ACH-000019,0.4436616935638912
ACH-000021,0.1736231477621036
ACH-000022,0.27522443143419384
ACH-000025,0.3838015246305546
ACH-000028,0.330427205090752
ACH-000030,0.2176233732552825
ACH-000035,0.2461460027218564
ACH-000036,0.37158317542704905
ACH-000037,0.270873548161561
ACH-000039,0.2637041058092366
ACH-000040,0.3381518707613009
ACH-000041,0.3821876831279866
ACH-000042,0.22288705151001945
ACH-000045,0.3934986445486642
ACH-000047,0.12704250271065134
ACH-000052,0.20552227106365856
ACH-000053,0.18370579025922
ACH-000054,0.2967081761740275
ACH-000055,0.0600323157435025
ACH-000060,0.33876556672314245
ACH-000067,0.26978398729006586
ACH-000070,0.25501190369641386
ACH-000075,0.27002226836513776
ACH-000078,0.13674121324975338
ACH-000082,0.11658952056635093
ACH-000085,0.2045791240809524
ACH-000086,0.3671337429916852
ACH-000087,0.24466558423890505
ACH-000092,0.2578734435627427
ACH-000095,0.28861731811502944
ACH-000097,0.06176025393687554
ACH-000098,0.2627430182815583
ACH-000099,0.14400434847916802
ACH-000108,0.3249374197507914
ACH-000113,0.2040051271415385
ACH-000116,0.26222992315051424
ACH-000118,0.26113866798963425
ACH-000120,-0.010779665967447323
ACH-000123,0.4004292914618168
ACH-000127,0.2931471393913464
ACH-000128,0.3022819094929352
ACH-000132,0.21032665833141634
ACH-000133,0.2471169934683673
ACH-000137,0.25407322474212896
ACH-000138,0.3244825126598704
ACH-000142,0.2816258500950051
ACH-000143,0.31904601059671284
ACH-000146,0.2638977113604324
ACH-000148,0.31036868773363474
ACH-000150,0.06210082115558607
ACH-000152,0.3037784455817606
ACH-000153,-0.046983692736173706
ACH-000159,0.2583624933766814
ACH-000160,0.20933223585147
ACH-000163,0.2814449940503254
ACH-000167,0.1852217834890662
ACH-000168,0.2655473406174732
ACH-000169,0.20261462118433288
ACH-000178,0.16177138306437988
ACH-000183,0.3512037983272437
ACH-000188,0.32819855153062244
ACH-000189,0.19973540790797745
ACH-000190,0.18701445367376665
ACH-000198,0.2272079467076042
ACH-000203,-0.2451353373742216
ACH-000204,0.3074572725146899
ACH-000206,0.3477428224362647
ACH-000207,0.025256405104604883
ACH-000208,0.24561090277174916
ACH-000210,0.229506723093588
ACH-000211,0.28493394361283986
ACH-000215,0.3848361881466576
ACH-000221,0.2899738580309197
ACH-000222,0.2712161268508849
ACH-000223,0.17827079691326075
ACH-000226,0.2451122027333924
ACH-000227,0.2598965656670396
ACH-000228,0.2585511087351325
ACH-000231,0.2989535353771862
ACH-000232,0.31915983966620903
ACH-000233,0.2782988306958486
ACH-000234,0.2765244491920249
ACH-000235,0.22338611245147533
ACH-000237,0.2592876589299604
ACH-000238,0.18785701491342904
ACH-000242,0.3796180707943517
ACH-000243,0.15881179866984546
ACH-000244,0.2840270277960839
ACH-000246,0.2367158451489457
ACH-000248,0.3577518302300341
ACH-000250,0.2588311323005978
ACH-000251,0.2639240962564385
ACH-000252,0.2398849465651805
ACH-000253,0.2568255527042524
ACH-000255,0.14401393886950398
ACH-000256,0.051785445453327805
ACH-000257,0.3820890755611253
ACH-000258,0.34801502093951153
ACH-000259,0.2188358918998091
ACH-000260,0.2518880654489396
ACH-000261,0.5692400475543627
ACH-000262,0.10691419697434866
ACH-000263,0.2752468232333675
ACH-000264,0.2441789765914726
ACH-000265,0.1162849047269994
ACH-000266,0.2323584944208893
ACH-000272,0.3831792106376623
ACH-000274,0.2512248263427765
ACH-000277,0.4139651570845193
ACH-000278,0.3051481366964716
ACH-000279,0.2809840576141511
ACH-000280,0.2605149890646725
ACH-000281,0.2480380611587973
ACH-000288,0.3084918132518049
ACH-000291,0.33304899745908184
ACH-000293,0.2265775423031414
ACH-000294,0.16775801758931708
ACH-000295,0.2609860458643372
ACH-000296,0.14628660574231744
ACH-000302,0.2312490551962945
ACH-000304,0.11501668030558003
ACH-000307,0.32626665994724136
ACH-000308,0.20261028925894212
ACH-000310,0.2891271564868597
ACH-000311,0.2068582039740988
ACH-000312,0.21566291173305469
ACH-000315,0.28171802379659816
ACH-000316,0.2958227544104434
ACH-000317,0.32056627783328384
ACH-000318,0.3319037945423153
ACH-000319,0.23692719109774066
ACH-000320,0.3232870031065505
ACH-000322,0.27899246172903336
ACH-000323,0.19584943938846405
ACH-000324,0.2556829263189595
ACH-000329,0.3221331015799942
ACH-000330,0.2079763141577132
ACH-000331,0.25652083721112523
ACH-000332,0.1957994066335755
ACH-000334,0.204660670129438
ACH-000335,0.3629890519370487
ACH-000336,0.4014012803777933
ACH-000337,0.09014828693893316
ACH-000338,-0.12466737484355266
