,CNR1 (1268)
ACH-000004,0.3291514417755491
ACH-000005,0.2985423459422749
ACH-000007,0.1803663732921608
ACH-000009,0.19691346414177974
ACH-000011,0.16572545882244613
ACH-000012,0.16721646040289218
ACH-000013,0.026214727813883315
ACH-000014,0.2790971105300729
ACH-000015,0.05316106242226569
ACH-000017,0.1524516635633742
ACH-000018,0.14241357313664849
ACH-000019,0.038888849944765165
ACH-000021,0.03006350935785585
ACH-000022,0.2108222795765609
ACH-000025,0.19323569830610754
ACH-000028,0.09231203471820087
ACH-000030,0.1545348405377407
ACH-000035,0.12957284812229508
ACH-000036,0.2800194054003213
ACH-000037,0.16672601615032687
ACH-000039,0.06080895924470221
ACH-000040,0.14567970430731733
ACH-000041,0.12729403546138726
ACH-000042,0.09495602678226246
ACH-000045,0.04091269806325591
ACH-000047,-0.004702962695668677
ACH-000052,0.2607591086435574
ACH-000053,0.1242457917079186
ACH-000054,0.1431933491157415
ACH-000055,0.15945486348546012
ACH-000060,0.057256709136200415
ACH-000067,0.1961626813374856
ACH-000070,0.1811765035275679
ACH-000075,-0.07219925111460956
ACH-000078,0.189055753853503
ACH-000082,0.07346633897744334
ACH-000085,0.16252287504576735
ACH-000086,0.08857665909491855
ACH-000087,0.03592078516041019
ACH-000092,0.11601593453599265
ACH-000095,0.17036976737468698
ACH-000097,0.132800984604373
ACH-000098,0.1402940402735067
ACH-000099,0.0819310207766088
ACH-000108,0.1566657367572482
ACH-000113,0.12492920273539634
ACH-000116,0.09632857937612824
ACH-000118,0.028462081662023936
ACH-000120,0.20436208116183685
ACH-000123,0.09421829980051097
ACH-000127,0.07353364073995307
ACH-000128,-0.15996255980593718
ACH-000132,0.014995338754592382
ACH-000133,0.07109560687657628
ACH-000137,0.2338815843326427
ACH-000138,0.1829982309073493
ACH-000142,0.21193541218660447
ACH-000143,0.05806771619867149
ACH-000146,0.07898687360483556
ACH-000148,0.10395624465610692
ACH-000150,-0.025901329900040727
ACH-000152,0.12521918112432245
ACH-000153,0.42600802865168585
ACH-000159,0.12582964254740314
ACH-000160,0.05801587719575139
ACH-000163,0.18645315322059106
ACH-000167,0.3255592472821317
ACH-000168,0.14101389382440152
ACH-000169,0.1064122130804723
ACH-000178,0.14362669366260478
ACH-000183,0.24779755505841586
ACH-000188,0.20009850958633574
ACH-000189,0.21270805094451806
ACH-000190,0.15223503312763895
ACH-000198,0.14531625028448775
ACH-000203,-0.07173623437893939
ACH-000204,0.13978435940212186
