,FAM114A1 (92689)
ACH-000004,-0.15045892855544704
ACH-000005,0.1304999574719202
ACH-000007,-0.17458923108865682
ACH-000009,-0.13291024995509598
ACH-000011,-0.15055048359242004
ACH-000012,-0.03594464087352807
ACH-000013,-0.03265619139420101
ACH-000014,-0.17045330398033173
ACH-000015,-0.06786409589055581
ACH-000017,-0.04351992080715149
ACH-000018,0.0001796014015114827
ACH-000019,-0.142853084632537
ACH-000021,0.017351767978827967
ACH-000022,-0.08641461246635815
ACH-000025,0.02504473168747617
ACH-000028,-0.06235957751170635
ACH-000030,-0.0793932493451523
ACH-000035,0.04723773711894503
ACH-000036,-0.0828096625097436
ACH-000037,-0.06260014083490817
ACH-000039,-0.059695714376747665
ACH-000040,-0.08215253452217362
ACH-000041,-0.0420606693648549
ACH-000042,-0.05582848173848464
ACH-000045,-0.031431991701004955
ACH-000047,-0.0141412403373948
ACH-000052,0.06637335591432449
ACH-000053,-0.027303520359393502
ACH-000054,-0.05666514784671109
ACH-000055,0.14437432235678105
ACH-000060,-0.05102659951380602
ACH-000067,0.030994714467870638
ACH-000070,-0.0794076514434179
ACH-000075,-0.13391207117851328
ACH-000078,-0.1918187056713645
ACH-000082,-0.02595495633040104
ACH-000085,-0.18291917968309115
ACH-000086,-0.06632931069111203
ACH-000087,0.02398940548987349
ACH-000092,0.016261295470015858
ACH-000095,-0.021977345010740345
ACH-000097,-0.02340895520954889
ACH-000098,0.15798257474803706
ACH-000099,-0.13261934851485607
ACH-000108,-0.009840224998827855
ACH-000113,-0.11337627925641748
ACH-000116,0.032750604582722734
ACH-000118,-0.1299770373849481
ACH-000120,-0.06708068336298395
ACH-000123,-0.0108114740061187
ACH-000127,-0.021489297431798712
ACH-000128,-0.07525628407164045
ACH-000132,-0.11196426220534768
ACH-000133,-0.12235073460196305
ACH-000137,-0.05143309698208995
ACH-000138,-0.05415367752255215
ACH-000142,0.0035394517684942547
ACH-000143,0.15329818049249394
ACH-000146,-0.1272299955261191
ACH-000148,-0.20846066812164565
ACH-000150,-0.16685107341804173
ACH-000152,-0.13881572927874658
ACH-000153,-0.2430108662464208
ACH-000159,-0.1070999965209919
ACH-000160,-0.1877966070162032
ACH-000163,-0.02549318314368571
ACH-000167,-0.021648966759094838
ACH-000168,-0.3301487826023768
ACH-000169,-0.005671168673568714
ACH-000178,-0.07709931281000709
ACH-000183,0.11519165362888638
ACH-000188,-0.08137224647724672
ACH-000189,0.08079291936585202
ACH-000190,-0.16173671115099025
ACH-000198,-0.2057378793593599
ACH-000203,-0.519726921051853
ACH-000204,-0.17394191303515966
ACH-000206,-0.04685467702206874
ACH-000207,0.03767603908013328
ACH-000208,0.08103540992781133
ACH-000210,0.15610653080574555
ACH-000211,-0.009544058024200388
ACH-000215,-0.067222917935192
ACH-000221,0.04985600496296557
ACH-000222,0.0016491015195428305
ACH-000223,-0.21378963531398013
ACH-000226,-0.07818400714625172
ACH-000227,-0.20015034714674826
ACH-000228,-0.2043975919771073
ACH-000231,-0.03320647561394504
ACH-000232,0.06839297699745503
ACH-000233,0.04138735164540108
ACH-000234,0.08836872659769097
ACH-000235,0.022081931136160558
ACH-000237,-0.07000343945334526
ACH-000238,-0.060148475876700115
ACH-000242,-0.07704797107955823
ACH-000243,0.055806355402213466
ACH-000244,-0.147849077346274
ACH-000246,0.045974919692282686
ACH-000248,0.12933658276352586
ACH-000250,-0.11761141191026347
ACH-000251,-0.212074326568234
ACH-000252,0.08835861090180032
ACH-000253,0.03863511009485717
ACH-000255,-0.02225999723617311
ACH-000256,-0.1175911072253432
ACH-000257,0.02010463776671049
ACH-000258,0.066409539830094
ACH-000259,-0.0011972129325376606
ACH-000260,-0.053356019957340885
ACH-000261,-0.0764240068942628
ACH-000262,-0.12213839952994165
ACH-000263,-0.2832906970106336
ACH-000264,-0.1567207566582333
ACH-000265,-0.11053869728978158
ACH-000266,0.03133791704150392
ACH-000272,-0.11462896043558188
ACH-000274,-0.08684402582850939
ACH-000277,-0.017288074686931987
ACH-000278,0.04035410520647364
ACH-000279,-0.10215705396472104
ACH-000280,-0.03739948875514314
ACH-000281,0.035669869489747215
ACH-000288,0.00861910091299357
ACH-000291,-0.0396856444351796
ACH-000293,0.08741788716134774
ACH-000294,0.042682503585641546
ACH-000295,0.0160677268179836
ACH-000296,-0.0999461621027507
ACH-000302,-0.08580722708178551
ACH-000304,0.13717267229372687
ACH-000307,0.02437604571969291
ACH-000308,-0.06615238821798303
ACH-000310,0.0100380567254113
ACH-000311,0.036237141943848535
ACH-000312,-0.0132385911610257
ACH-000315,-0.05314404409276933
ACH-000316,-0.09645289912479836
ACH-000317,-0.09822688015418228
ACH-000318,-0.09408663402257142
ACH-000319,-0.06701515571941928
ACH-000320,0.06699667101135033
ACH-000322,-0.13536770452138616
ACH-000323,-0.13438191058630836
ACH-000324,-0.07326142304858255
ACH-000329,-0.07564548672036968
ACH-000330,-0.09600858081116924
ACH-000331,-0.062474114106987576
ACH-000332,-0.04959153166635002
ACH-000334,0.1216239257662666
ACH-000335,0.05514356151491644
ACH-000336,-0.3810827486125471
ACH-000337,-0.1264168773221991
ACH-000338,0.28943390433761784
ACH-000339,-0.03685245560781365
ACH-000341,-0.11430005703392175
ACH-000348,-0.08274464417253721
ACH-000350,-0.08519349439418678
ACH-000352,-0.0629623792370103
ACH-000356,0.045916396465913625
ACH-000361,0.025333585212516982
ACH-000362,-0.039130858679538916
ACH-000363,-0.04454600277041504
ACH-000364,-0.16037033472457352
ACH-000365,-0.1115034192058281
ACH-000366,-0.15283020581688755
ACH-000368,-0.07792917496584195
ACH-000374,-0.1511795102762501
ACH-000375,-0.14025790076099354
ACH-000376,-0.05535513728152789
ACH-000381,-0.17323542607922846
ACH-000383,-5.519260739675935e-05
ACH-000387,-0.15284597721142582
ACH-000389,-0.10141928182370312
ACH-000390,-0.04157777375601436
ACH-000393,-0.1051528535648914
ACH-000395,-0.04088122461905525
ACH-000396,0.17041188868350146
ACH-000397,-0.10715190966966956
ACH-000401,-0.26792395797830354
ACH-000402,-0.04595655983142848
ACH-000403,-0.1140072438324154
ACH-000404,-0.16783791164339576
ACH-000406,-0.03474995749964157
ACH-000407,-0.02650965937750363
ACH-000408,-0.1317931840016294
ACH-000410,0.018654726053514998
ACH-000411,-0.12071350460935278
ACH-000414,-0.0080396290782478
ACH-000415,-0.11903030854310954
ACH-000416,-0.05697159364048439
ACH-000420,0.008281416196325631
ACH-000421,-0.10725529732894196
ACH-000424,-0.08155901966045521
ACH-000425,-0.13722803811492668
ACH-000426,0.01766808142756081
ACH-000427,-0.03006306356607953
ACH-000433,-0.004577865789891928
ACH-000435,-0.10488972045033708
ACH-000436,-0.056846355017933836
ACH-000444,-0.2267990565173941
ACH-000445,0.03689022956543127
ACH-000448,-0.21662952947910813
ACH-000450,0.000430471347309581
ACH-000452,-0.0374695725079322
ACH-000454,-0.018612079367580917
ACH-000458,-0.06592113637775192
ACH-000459,-0.014862425812893269
ACH-000460,-0.1505315457800469
ACH-000461,-0.01408866552661544
ACH-000463,-0.029047942523359783
ACH-000464,-0.2013156389996728
ACH-000466,-0.06849902855219588
ACH-000467,-0.03363034066567664
ACH-000468,-0.04006828798237371
ACH-000469,-0.1733527504949359
ACH-000470,-0.16720037249215838
ACH-000471,-0.0582077369191119
ACH-000472,-0.12907806961218948
ACH-000473,0.13279191239109805
ACH-000475,-0.007545170988591016
ACH-000476,-0.05314175520522575
ACH-000477,-0.21925289740584306
ACH-000479,-0.023529984841422418
ACH-000480,-0.039887173860084314
ACH-000481,-0.13233060583749162
ACH-000483,-0.07037707157430652
ACH-000484,-0.10196913137228336
ACH-000485,-0.024114643959674786
ACH-000486,-0.010365501872420937
ACH-000487,-0.05147574117251162
ACH-000488,0.011239657173883595
ACH-000490,-0.0734636934245921
ACH-000491,0.1679047921409264
ACH-000495,-0.2262224294584485
ACH-000496,0.0436416005487059
ACH-000499,0.0001292458554543415
ACH-000500,0.013334266915527684
ACH-000502,-0.1035784001807784
ACH-000503,-0.1632741070455087
ACH-000505,-0.19939645334711265
ACH-000507,-0.0754172068379195
ACH-000510,-0.0487720103168492
ACH-000511,-0.048028314286795874
ACH-000512,0.10045516702622813
ACH-000516,0.01631647904315347
ACH-000517,-0.058250719628410524
ACH-000518,0.03921082028680799
ACH-000520,-0.06313907926414618
ACH-000521,0.15686904454669062
ACH-000522,0.01714224343662146
ACH-000524,-0.0266572183080068
ACH-000527,-0.14700098935943706
ACH-000528,-0.05853056785164084
ACH-000537,0.03850085719073668
ACH-000541,0.02986181970089213
ACH-000542,0.037389595706540386
ACH-000544,0.05689579981812844
ACH-000545,-0.05233100625394102
ACH-000547,-0.0766433143033818
ACH-000548,-0.11965248420430545
ACH-000549,-0.04699378316027791
ACH-000550,0.06280597163128969
ACH-000552,0.014560219957375525
ACH-000556,-0.051776716488705576
ACH-000557,-0.10339722560877557
ACH-000569,0.0303619423734862
ACH-000570,-0.07483127902837526
ACH-000571,-0.045268315372077664
ACH-000573,-0.032739769666382465
ACH-000576,0.0038124972052984243
ACH-000579,-0.04673116166206144
ACH-000580,-0.07587532249153581
ACH-000584,-0.08161249045652047
ACH-000585,-0.09932825199964612
ACH-000588,0.004167156360112013
ACH-000589,0.04116023754871316
ACH-000591,0.01861743647183429
ACH-000593,-0.1986848685169811
ACH-000600,-0.07463578305231032
ACH-000601,-0.10167240853039017
ACH-000605,-0.1585476779277096
ACH-000606,-0.06064815359755025
ACH-000608,-0.012328457294204951
ACH-000614,-0.10207982782741296
ACH-000616,-0.1870149586579513
ACH-000618,-0.2574394422752493
ACH-000619,-0.27110304144361363
ACH-000620,-0.048870406909640084
ACH-000621,-0.08256695040154033
ACH-000622,-0.10284736944605832
ACH-000623,-0.19041786726005389
ACH-000624,-0.08686157270386928
ACH-000627,-0.027500598656738397
ACH-000630,-0.06516136852913658
ACH-000631,0.0402359404839329
ACH-000632,-0.018671338818796603
ACH-000633,-0.017494876187292716
ACH-000637,0.09261825732074697
ACH-000638,-0.15783181020308376
ACH-000646,-0.32758970584611224
ACH-000647,-0.1644506392780237
ACH-000648,-0.04201162348545204
ACH-000649,-0.0020777620325995675
ACH-000651,-0.016055028617258552
ACH-000652,0.0467735496148445
ACH-000653,0.06979498980393382
ACH-000657,-0.055580583859324184
ACH-000658,-0.06846123825015908
ACH-000661,0.036976859415096736
ACH-000662,-0.08291730247011518
ACH-000663,-0.10461746988865596
ACH-000665,-0.003099253328420993
ACH-000671,-0.06567240310589202
ACH-000672,-0.17636183267177274
ACH-000673,-0.09376091837387053
ACH-000676,-0.14008456606430048
ACH-000677,-0.029846483636433843
ACH-000681,-0.12522575856700946
ACH-000683,-0.11398096756973987
ACH-000684,0.00039192702757405115
ACH-000688,-0.10105941437078003
ACH-000693,-0.09264970574151714
ACH-000694,-0.2026770943230805
ACH-000695,0.019368367835993074
ACH-000696,-0.1231922707428386
ACH-000697,-0.08855314955359793
ACH-000699,-0.045143725024063136
ACH-000701,-0.2678617455080147
ACH-000706,-0.09800229771514657
ACH-000711,-0.11966282753046595
ACH-000713,-0.006644733890242514
ACH-000714,-0.2091747415321282
ACH-000718,0.045401250438596066
ACH-000720,0.01010382268242053
ACH-000721,-0.03936150659524405
ACH-000724,0.010759161702946224
ACH-000725,-0.05095312931288405
ACH-000732,-0.09932172590430342
ACH-000734,-0.016307523766947343
ACH-000735,-0.1500024831656261
ACH-000736,0.017707104009412084
ACH-000738,-0.1790075511747025
ACH-000746,-0.11182520190067556
ACH-000747,-0.19790199829797456
ACH-000748,-0.043615522969297216
ACH-000753,0.021307038856373552
ACH-000756,-0.08269281640717463
ACH-000757,0.06739434385073438
ACH-000758,0.02589319878114463
ACH-000760,0.06934854790264781
ACH-000762,0.039445466572980925
ACH-000763,-0.0419111505487394
ACH-000764,-0.2397192221555156
ACH-000765,-0.009796127731385596
ACH-000766,0.003525738913773045
ACH-000767,-0.035343183908409175
ACH-000768,-0.09866264430282726
ACH-000769,-0.06449632028974686
ACH-000770,0.04518412652330212
ACH-000771,0.021850765996345386
ACH-000773,-0.1776562578347485
ACH-000776,0.04721385301949575
ACH-000777,-0.022056251663999087
ACH-000778,-0.031396048623490734
ACH-000781,-0.05608800158092647
ACH-000782,-0.11437049111806505
ACH-000783,0.03027373287721285
ACH-000784,-0.051299660525561834
ACH-000785,-0.11903726105418183
ACH-000787,-0.04138283945112076
ACH-000788,-0.060155345538354006
ACH-000791,0.006965422556301283
ACH-000792,-0.15906989252842596
ACH-000794,-0.1684576039373063
ACH-000796,-0.15541082991362384
ACH-000798,-0.17299001887394164
ACH-000799,-0.07839835359657225
ACH-000800,0.0811761501445097
ACH-000802,-0.028424130604160307
ACH-000804,-0.1377081804556553
ACH-000805,0.027110541994299686
ACH-000809,-0.1322868915991498
ACH-000810,0.004457902103326661
ACH-000811,-0.012774778305571544
ACH-000817,-0.007433625944487711
ACH-000819,0.018149915672232876
ACH-000820,0.054259671327249265
ACH-000821,0.1316713647454213
ACH-000822,-0.04380878202606784
ACH-000823,-0.11235761554877877
ACH-000824,-0.17407190947548715
ACH-000827,-0.05125143307099648
ACH-000829,-0.042084526543704134
ACH-000831,-0.0022478614920411807
ACH-000832,-0.2545929378022309
ACH-000833,-0.1400245131259048
ACH-000834,-0.032042341377509484
ACH-000835,-0.09193320805678526
ACH-000836,-0.07153254173379994
ACH-000837,0.08854241622957397
ACH-000838,-0.11796580615129665
ACH-000839,-0.16743509895411085
ACH-000840,-0.021867563264238343
ACH-000841,-0.013746566127043277
ACH-000843,0.02707226447932069
ACH-000846,-0.08930518240953365
ACH-000847,-0.07105105225981169
ACH-000848,-0.008921466231829073
ACH-000849,0.01917682228691548
ACH-000851,-0.06372644075169635
ACH-000855,-0.1619004522648969
ACH-000856,-0.21504314244582864
ACH-000858,-0.1251874911169588
ACH-000859,-0.3094857806233205
ACH-000861,-0.113537381159937
ACH-000862,-0.07372561497414139
ACH-000865,-0.08756904071793949
ACH-000866,0.05198879795455876
ACH-000867,-0.1008276206266958
ACH-000869,-0.057501245087547614
ACH-000872,-0.0275879468297981
ACH-000873,-0.03863560248289799
ACH-000876,-0.1537161553973241
ACH-000878,0.1238225800753761
ACH-000880,-0.043817430434655684
ACH-000881,-0.041627786005333185
ACH-000882,-0.14404133286509202
ACH-000884,-0.08504380220631601
ACH-000885,0.0810538789613033
ACH-000887,-0.10018885747170704
ACH-000889,-0.03603198118588808
ACH-000896,-0.11587586583891935
ACH-000898,-0.08159092894268176
ACH-000900,-0.07243646704351492
ACH-000901,-0.10493198060390647
ACH-000905,-0.279062060899792
