,ABL1 (25)
ACH-000004,-0.12994077763260836
ACH-000005,-0.13692654478319966
ACH-000007,-0.03925628889684465
ACH-000009,-0.023685402983086617
ACH-000011,-0.3281875989111733
ACH-000012,-0.09122913972907117
ACH-000013,-0.2062564709084868
ACH-000014,0.029213477659876006
ACH-000015,-0.07665679238499938
ACH-000017,-0.03430838973043772
ACH-000018,-0.2835545727204533
ACH-000019,0.009452357389995976
ACH-000021,-0.06699419662328877
ACH-000022,-0.2297842759035248
ACH-000025,0.1126102571261858
ACH-000028,0.0034198294219845373
ACH-000030,-0.08137585437497946
ACH-000035,0.05828118128556147
ACH-000036,0.142692412300303
ACH-000037,-0.21061520342289494
ACH-000039,-0.05521254350871253
ACH-000040,-0.10384225124823276
ACH-000041,-0.1441564517776831
ACH-000042,-0.116101835090008
ACH-000045,-0.11150219937915458
ACH-000047,-0.08287146210636431
ACH-000052,0.17406298918769214
ACH-000053,-0.06481983304679717
ACH-000054,-0.10943673025595856
ACH-000055,-0.20766834061749231
ACH-000060,-0.0545223149432503
ACH-000067,-0.06830705128477743
ACH-000070,-0.08370034827316387
ACH-000075,-0.2363743705375142
ACH-000078,-0.04100048396132811
ACH-000082,-0.15826328134139694
ACH-000085,-0.195229260284013
ACH-000086,0.13107097857825234
ACH-000087,-0.06818210840556081
ACH-000092,-0.03428922938106787
ACH-000095,0.03794841736834136
ACH-000097,-0.1656657434986919
ACH-000098,0.0879311458316183
ACH-000099,-0.1123193172067512
ACH-000108,-0.06246324505078199
ACH-000113,0.027562291769092064
ACH-000116,-0.11826765603798008
ACH-000118,-0.05148471780780446
ACH-000120,-0.03229978006546993
ACH-000123,0.003370226700769006
ACH-000127,-0.12209567755559432
ACH-000128,0.027222203247833338
ACH-000132,-0.15343619714131393
ACH-000133,-0.03347580730582947
ACH-000137,-0.20215799720724964
ACH-000138,-0.07814940398549203
ACH-000142,0.0985974341826895
ACH-000143,-0.4068179226914898
ACH-000146,-0.09079578255746648
ACH-000148,-0.296158478472587
ACH-000150,-0.24825044337728314
ACH-000152,-0.1542689674183459
ACH-000153,-0.30481432099813865
ACH-000159,-0.1636126082830295
ACH-000160,0.01330090131756961
ACH-000163,-0.3534782742410018
ACH-000167,-0.0905629135567428
ACH-000168,-0.3753029683797832
ACH-000169,-0.06344968895053107
ACH-000178,-0.006163069250644794
ACH-000183,-0.16580381969150815
ACH-000188,-0.21023120294718448
ACH-000189,-0.23165970654440102
ACH-000190,0.039207510619964095
ACH-000198,-0.12020065074053192
ACH-000203,0.190439106281702
ACH-000204,-0.1535348070226755
ACH-000206,-0.08269357860542363
ACH-000207,-0.01843993344543932
ACH-000208,-0.08124295767479232
ACH-000210,0.2132029339655681
ACH-000211,-0.20358346881279746
ACH-000215,-0.12333040843102215
ACH-000221,0.00840595096531631
ACH-000222,-0.08940039614752743
ACH-000223,-0.07788589959652548
ACH-000226,-0.0101334220665796
ACH-000227,-0.22152593480590585
ACH-000228,-0.13997883812179238
ACH-000231,-0.11507242171537202
ACH-000232,0.0987594609704826
ACH-000233,0.06529432871825865
ACH-000234,-0.08579715946269045
ACH-000235,-0.0862674985088042
ACH-000237,-0.23269815393322324
ACH-000238,-0.2521059484525278
ACH-000242,0.07597741825303217
ACH-000243,-0.0959968755776048
ACH-000244,-0.06061898415314825
ACH-000246,-0.12101265858269497
ACH-000248,-0.07041834383037647
ACH-000250,-0.10502601524935802
ACH-000251,0.10186692813911363
ACH-000252,-0.3389111760996492
ACH-000253,-0.032906475266052594
ACH-000255,-0.09713719187978004
ACH-000256,-0.04396427195028625
ACH-000257,-0.188557691373556
ACH-000258,0.14048828305022842
ACH-000259,-0.1837499930802269
ACH-000260,-0.13807055465044935
ACH-000261,-0.12120110822566853
ACH-000262,-0.6694585150762632
ACH-000263,-0.0688947373319532
ACH-000264,-0.17670718593333432
ACH-000265,-0.13320072605953082
ACH-000266,-0.0699813316323523
ACH-000272,-0.04428267862689809
ACH-000274,-0.022771933058033367
ACH-000277,-0.16031019150636078
ACH-000278,0.0352316910213392
ACH-000279,0.12435277155811192
ACH-000280,-0.1132213852784582
ACH-000281,-0.2820664769027318
ACH-000288,0.16509197996097838
ACH-000291,-0.2980560685612759
ACH-000293,0.039590987683582005
ACH-000294,-0.019371121076456343
ACH-000295,-0.6055970485730056
ACH-000296,-0.16085945131105547
ACH-000302,0.02679089493726257
ACH-000304,-0.2573622803305355
ACH-000307,-0.08163029700927915
ACH-000308,-0.05557418969633494
ACH-000310,-0.03008699909533632
ACH-000311,-0.016792103017881962
ACH-000312,-0.2570311843753724
ACH-000315,0.11743887447400762
ACH-000316,-0.13176564798924287
ACH-000317,0.005600928352477004
ACH-000318,-0.046362129593660886
ACH-000319,0.0019441297928351946
ACH-000320,0.001051530765661075
ACH-000322,-0.22084635478044212
ACH-000323,-0.2484408109973117
ACH-000324,-0.1526390263921543
ACH-000329,-0.07861260034360956
ACH-000330,-0.20126136656980773
ACH-000331,0.01930187945232377
ACH-000332,-0.2675038468918983
ACH-000334,-0.3245901052816064
ACH-000335,-0.11209195178278084
ACH-000336,-0.22343406204233035
