,XPOT (11260)
ACH-000237,-0.29018726852647003
ACH-000238,-0.3806625502598234
ACH-000242,-0.01121909338068964
ACH-000243,-0.16740420952193946
ACH-000244,-0.2008108727042868
ACH-000246,-0.30935892524335423
ACH-000248,-0.34486550747215106
ACH-000250,-0.28878151852209016
ACH-000251,-0.3429418744877976
ACH-000252,-0.5033772127260869
ACH-000253,-0.3111213142522997
ACH-000255,-0.5123955878768941
ACH-000256,-0.2686004867932912
ACH-000257,-0.2680169315974549
ACH-000258,-0.10574955968807716
ACH-000259,-0.12578666150593462
ACH-000260,-0.3912967474569696
ACH-000261,-0.4055087160199792
ACH-000262,-0.35513938131970224
ACH-000263,-0.23808893423491215
ACH-000264,-0.3546024282795775
ACH-000265,-0.3741698895674511
ACH-000266,-0.1495413690465225
ACH-000272,-0.1839097803408612
ACH-000274,-0.13854676173564556
ACH-000277,-0.4651342837136091
ACH-000278,-0.4251190535788511
ACH-000279,-0.3575411081901625
ACH-000280,-0.2841419533490425
ACH-000281,-0.5305730920336567
ACH-000288,-0.3963753189226412
ACH-000291,-0.546070378164264
ACH-000293,-0.4008013654073209
ACH-000294,-0.5463404133064079
ACH-000295,-0.3119020427036368
ACH-000296,-0.42227916468533744
ACH-000302,-0.22860041277976284
ACH-000304,-0.3668743084440738
ACH-000307,-0.5504922666403939
ACH-000308,-0.1815142050787636
ACH-000310,-0.1628000752792309
ACH-000311,-0.3182636443847353
ACH-000312,-0.07957028213965454
ACH-000315,-0.4703681488512756
ACH-000316,-0.3178984520320033
ACH-000317,-0.2428239886176265
ACH-000318,-0.430011702470121
ACH-000319,-0.1951527619203852
ACH-000320,-0.2079927126702044
ACH-000322,-0.4512976335104013
ACH-000323,-0.3568943815269966
ACH-000324,-0.3663390832850289
ACH-000329,-0.3172971501405619
ACH-000330,-0.19464458823325712
ACH-000331,-0.5629846263399089
ACH-000332,-0.2508859835667609
ACH-000334,-0.15131335645399435
ACH-000335,-0.19666404458496375
ACH-000336,-0.478068262477561
ACH-000337,-0.504779314039535
ACH-000338,-0.3788822689541356
ACH-000339,-0.3467593769660944
ACH-000341,-0.34036159785517384
ACH-000348,-0.2915445706709445
ACH-000350,-0.4366416947521541
ACH-000352,-0.06514975437521177
ACH-000356,-0.4940412315989914
ACH-000361,-0.4305965488869429
ACH-000362,-0.3968196818661069
ACH-000363,-0.2050701895360338
ACH-000364,-0.2613543134912315
ACH-000365,-0.4559058111144874
ACH-000366,-0.09666447286315123
ACH-000368,-0.4657914294927175
ACH-000374,-0.5541205863412112
ACH-000375,-0.09170052292975964
ACH-000376,-0.2418622966305177
ACH-000381,-0.3386008904496857
ACH-000383,-0.1908052284842605
ACH-000387,-0.1331750834610966
ACH-000389,-0.30646337764817405
ACH-000390,-0.3944574617171576
ACH-000393,-0.09540865236874284
ACH-000395,-0.4581402558483266
ACH-000396,-0.12664911057008388
ACH-000397,-0.28018389831488577
ACH-000401,-0.6511460275990907
ACH-000402,0.12195613550998492
ACH-000403,-0.34975586667063296
ACH-000404,-0.335222528764001
ACH-000406,-0.14562011667113725
ACH-000407,-0.08762508606410156
ACH-000408,-0.42791973942616107
ACH-000410,-0.27176405412043536
ACH-000411,-0.4543777957559093
ACH-000414,-0.058151057160570285
ACH-000415,-0.4677277778229732
ACH-000416,-0.2559232504398282
ACH-000420,-0.3874113540495699
ACH-000421,-0.37978649661750463
ACH-000424,-0.31851251415955634
ACH-000425,-0.3016081486750609
ACH-000426,-0.3913093139018689
ACH-000427,-0.4012641583823155
ACH-000433,-0.44273712007971017
ACH-000435,-0.4402597043158039
ACH-000436,-0.15420716965814002
ACH-000444,-0.3254811710651933
ACH-000445,-0.3648620090450697
ACH-000448,-0.4095782886869381
ACH-000450,-0.055245792091671984
ACH-000452,-0.2898946578999872
ACH-000454,-0.3204647511024549
ACH-000458,-0.4401322739371618
ACH-000459,-0.2855958298218502
ACH-000460,-0.21739239603395724
ACH-000461,-0.23772510812152625
ACH-000463,-0.2835415671765347
ACH-000464,-0.381803132854046
ACH-000466,-0.3941850926776924
ACH-000467,-0.27119734002921514
ACH-000468,-0.1516253827355847
ACH-000469,-0.2851658681870874
ACH-000470,-0.28574828372911715
ACH-000471,-0.18262651333919394
ACH-000472,-0.4341956660375053
ACH-000473,-0.3871584423086565
ACH-000475,-0.09292808766326274
ACH-000476,-0.3682524142003041
ACH-000477,-0.2254114249301296
ACH-000479,-0.3831916098304469
ACH-000480,-0.3738436043820365
ACH-000481,-0.3450489967360984
ACH-000483,-0.17955784960065346
ACH-000484,-0.1695354738427712
ACH-000485,-0.264999144783582
ACH-000486,-0.390265959216727
ACH-000487,-0.26357909047870737
ACH-000488,-0.4386380746583633
ACH-000490,-0.4305060760678887
ACH-000491,-0.21992687414094844
ACH-000495,-0.19389566881791526
ACH-000496,-0.1841511254623299
ACH-000499,-0.4470078198460377
ACH-000500,-0.520746126761873
ACH-000502,-0.19558917854965666
ACH-000503,-0.3561863845011101
ACH-000505,-0.3385414574294691
ACH-000507,-0.7238943059603249
ACH-000510,-0.25467088105708874
ACH-000511,-0.3061092464945304
ACH-000512,-0.3547988140967025
ACH-000516,-0.3918994348807043
ACH-000517,-0.23042273752903644
ACH-000518,-0.37000455580160013
ACH-000520,-0.3689502173421986
ACH-000521,-0.1762551888215925
ACH-000522,-0.6755564292226992
ACH-000524,-0.3292223506578221
ACH-000527,-0.4662080482837565
ACH-000528,-0.239139751783394
ACH-000537,-0.16064450099304511
ACH-000541,-0.25477252137737977
ACH-000542,-0.4671357929132124
ACH-000544,-0.4852160650778047
ACH-000545,-0.493371463653187
ACH-000547,-0.4976407942420178
ACH-000548,-0.473575523733651
ACH-000549,-0.5693928525786259
ACH-000550,-0.4905377145482188
ACH-000552,-0.1114700149224353
ACH-000556,-0.3393837951053911
ACH-000557,-0.37782196489089176
ACH-000569,-0.2709408612058517
ACH-000570,-0.4408045261278847
ACH-000571,-0.32246751206065905
ACH-000573,-0.4748808629874123
ACH-000576,-0.20680400979298386
ACH-000579,-0.3765630459461359
ACH-000580,-0.5058611912519257
ACH-000584,-0.21096838716800007
ACH-000585,-0.2362017720929472
ACH-000588,-0.2075715897210764
ACH-000589,-0.24911224175753616
ACH-000591,-0.31874995474882273
ACH-000593,-0.3374063326146987
ACH-000600,-0.4048621691958179
ACH-000601,-0.2521248785300465
ACH-000605,-0.20540606884034315
ACH-000606,-0.4708246993062829
ACH-000608,-0.22509400609051688
ACH-000614,-0.4332039225240524
ACH-000616,-0.1916328137042264
ACH-000618,-0.4342164767661717
ACH-000619,-0.4916294836402008
ACH-000620,-0.3769643864327015
ACH-000621,-0.287334716943251
ACH-000622,-0.129095058076767
ACH-000623,-0.317389636015602
ACH-000624,-0.3213147478979377
ACH-000627,-0.37309161996535295
ACH-000630,-0.2302144010031281
ACH-000631,-0.2578641056070055
ACH-000632,-0.5738342296396861
ACH-000633,-0.3293331282827169
ACH-000637,-0.3625015600373235
ACH-000638,-0.3474224507307638
ACH-000646,-0.3919209165126621
ACH-000647,-0.27263710435650523
ACH-000648,-0.33614983602040577
ACH-000649,-0.21036746053771813
ACH-000651,-0.27674046087357124
ACH-000652,-0.05577157480911009
ACH-000653,-0.14366281367796582
ACH-000657,-0.4228195781377226
ACH-000658,-0.023367017147292318
ACH-000661,-0.08161029079383117
ACH-000662,-0.34301356813992256
ACH-000663,-0.39233479897648654
ACH-000665,-0.4275338907120961
ACH-000671,-0.15287476233045855
ACH-000672,-0.20895265981686345
ACH-000673,-0.3286386562034969
ACH-000676,-0.26538481840694583
ACH-000677,-0.4197379927640921
ACH-000681,-0.3657975672131813
ACH-000683,-0.1853208852669283
ACH-000684,-0.3785844948316616
ACH-000688,-0.5978893816157849
ACH-000693,-0.38232880055833
ACH-000694,-0.3525160291507458
ACH-000695,-0.2485490459141294
ACH-000696,-0.3629863725396175
ACH-000697,-0.21995467353681944
ACH-000699,-0.2777001591200309
ACH-000701,-0.2899016722496617
ACH-000706,-0.1795258294345252
ACH-000711,-0.35010527631449384
ACH-000713,-0.2294671471561105
ACH-000714,-0.24311465454412695
ACH-000718,-0.30634031939932915
ACH-000720,-0.6045762856468014
ACH-000721,-0.32191291132139965
ACH-000724,-0.3055995427151428
ACH-000725,-0.3456734924676885
ACH-000732,-0.5557432805699697
ACH-000734,-0.17696873461419574
ACH-000735,-0.4153777787452689
ACH-000736,-0.2961615983137146
ACH-000738,-0.2418380046933143
ACH-000746,-0.15304667100053612
ACH-000747,-0.5256337407695824
ACH-000748,-0.3760514501502191
ACH-000753,-0.29672985381896444
ACH-000756,-0.277007698795916
ACH-000757,-0.2816184434445692
ACH-000758,-0.5259750178497257
ACH-000760,-0.4770656353555177
ACH-000762,-0.4303572350261262
ACH-000763,-0.3358711229575105
ACH-000764,-0.2871796866240373
ACH-000765,-0.4032970867082581
ACH-000766,-0.3320361286126309
ACH-000767,-0.14272737659698198
ACH-000768,-0.3186578957254773
ACH-000769,-0.17506306531336405
ACH-000770,-0.3291919208605628
ACH-000771,-0.3133060916312108
ACH-000773,-0.07733457330314522
ACH-000776,-0.2303119723903504
ACH-000777,-0.3597965208588501
ACH-000778,-0.4786483857575792
ACH-000781,-0.1597664796096881
ACH-000782,-0.2603638883719713
ACH-000783,-0.2864964060789236
ACH-000784,-0.4173922138774665
ACH-000785,-0.22527991917318915
ACH-000787,-0.5090345802198557
ACH-000788,-0.29265169319753165
ACH-000791,-0.24872093372793055
ACH-000792,-0.07413647884734527
ACH-000794,-0.4165997295062868
ACH-000796,-0.2613258688445483
ACH-000798,-0.4985733963618153
ACH-000799,-0.4618486530652555
ACH-000800,-0.5946929123244333
ACH-000802,-0.3099284241313716
ACH-000804,-0.44264588986098624
ACH-000805,-0.3990312367842341
ACH-000809,-0.09088034595609358
ACH-000810,-0.1854721920812835
ACH-000811,-0.5196020887256929
ACH-000817,-0.10807458764639574
ACH-000819,-0.5001295121492568
ACH-000820,-0.7793767707183332
ACH-000821,-0.3141703377098473
ACH-000822,-0.4941387616662309
ACH-000823,-0.21778840209664552
ACH-000824,-0.20276372588947225
ACH-000827,-0.17018367256095232
ACH-000829,-0.2386255402015282
ACH-000831,-0.4928616774388002
ACH-000832,-0.5282644869141271
ACH-000833,-0.3353066118808957
ACH-000834,-0.5573565934574427
ACH-000835,-0.26723857638956383
ACH-000836,-0.5801308336332367
ACH-000837,-0.2156451967528085
ACH-000838,-0.061135898151894776
ACH-000839,-0.5470856932234546
ACH-000840,-0.5370406282732271
ACH-000841,-0.2880292653457172
ACH-000843,-0.4066117874040574
ACH-000846,-0.31215833444794105
ACH-000847,-0.458353477263756
ACH-000848,-0.31385271710026696
ACH-000849,-0.29303668841826896
ACH-000851,-0.3586282907297051
ACH-000855,-0.3396911933371404
ACH-000856,-0.653508973657992
ACH-000858,-0.26194226494579725
ACH-000859,-0.3184404058991064
ACH-000861,-0.4645679735053048
ACH-000862,-0.23966625814933015
ACH-000865,-0.5942029727992171
ACH-000866,-0.5161473414520079
ACH-000867,-0.2421439283342316
ACH-000869,-0.07458342300713501
ACH-000872,-0.28096328214406396
ACH-000873,-0.18384205192012595
ACH-000876,-0.17048556931213504
ACH-000878,-0.2505691809667717
ACH-000880,-0.3079700963041315
ACH-000881,-0.16653945651268368
ACH-000882,-0.29818735923707795
ACH-000884,-0.3276663449792444
ACH-000885,-0.3679182688439224
ACH-000887,-0.1670968720035545
ACH-000889,-0.4435091484354545
ACH-000896,-0.4483679899622386
ACH-000898,-0.21629980869278054
ACH-000900,-0.4328368115486875
ACH-000901,-0.3812700904879255
ACH-000905,-0.3966197015948743
ACH-000906,-0.3768692630557116
ACH-000907,-0.3100379911265437
ACH-000910,-0.20034159148231898
ACH-000911,-0.6284568076228902
ACH-000912,-0.7548001404994903
ACH-000913,-0.16834776731591145
ACH-000915,-0.2928048663613905
ACH-000916,-0.31200578397694584
ACH-000917,-0.407240587617667
ACH-000920,-0.2943435925860688
ACH-000921,-0.34380839631491544
ACH-000924,-0.2220747658221496
ACH-000926,-0.22385238327571785
ACH-000928,-0.4260944273349623
ACH-000929,-0.2562615099763825
ACH-000932,-0.37582456509110573
ACH-000935,-0.4007046791641259
ACH-000936,-0.25533058711335144
ACH-000937,-0.27662122928726274
ACH-000938,-0.2946710802838377
ACH-000939,-0.4977011284178746
ACH-000941,-0.3583458699072697
ACH-000943,-0.6217194726535614
ACH-000946,-0.3024676717371209
ACH-000947,-0.3694396497296129
ACH-000948,-0.5645114043149281
ACH-000950,-0.31111418228170923
ACH-000953,-0.2665213364647017
ACH-000954,-0.5240246166661838
ACH-000957,-0.3013454005782777
ACH-000958,-0.41579423745987787
ACH-000960,-0.24700392707699464
ACH-000963,-0.22052240685132735
ACH-000968,-0.5786571188451415
ACH-000969,-0.41382400380282414
ACH-000972,-0.5363753398558891
ACH-000973,-0.3558360591011525
ACH-000974,-0.2931739558413693
ACH-000978,-0.35479753539639985
ACH-000984,-0.5127020984903468
ACH-000986,-0.4534209070340384
ACH-000988,-0.5153691723074189
ACH-000993,-0.5861379961233709
ACH-000994,-0.2506167523501658
ACH-000996,-0.5215870670475324
ACH-001001,-0.1799131571888245
ACH-001020,-0.07048240399422645
ACH-001028,-0.2564918164143004
ACH-001031,-0.2777423577482065
ACH-001038,-0.22330671584734904
ACH-001048,-0.3632438178978954
ACH-001050,-0.2198359664818086
ACH-001053,-0.24034521385050114
ACH-001054,-0.3278589080493819
ACH-001061,-0.8702227724382745
ACH-001067,-0.4898053673456325
ACH-001075,-0.07062871849218738
ACH-001096,-0.3601791557109465
ACH-001111,-0.4223359287278369
ACH-001119,-0.4933069392931731
ACH-001128,-0.05521036111079805
ACH-001134,-0.07293958365665258
ACH-001151,-0.5429297491810554
ACH-001163,-0.3394664270633866
ACH-001164,-0.06339762928615336
ACH-001183,-0.20575696021108927
ACH-001192,-0.19855405713900495
ACH-001193,-0.3652741075839815
ACH-001196,-0.38305522812189935
ACH-001197,0.12281222321099401
ACH-001205,-0.25741784852959265
ACH-001211,-0.33833860182877185
ACH-001212,-0.3629426869039839
ACH-001228,-0.27778670432858965
ACH-001232,-0.2953262040851941
ACH-001239,-0.18579015506990185
ACH-001270,-0.3052522370023786
ACH-001274,-0.3233689465863953
ACH-001275,-0.30311907947161404
ACH-001277,-0.37786479394127936
ACH-001278,-0.3820633078389089
ACH-001280,-0.2889177684995888
ACH-001283,-0.5805874790990194
ACH-001289,-0.2808487453852541
ACH-001300,-0.2184265872795888
ACH-001301,-0.13459754384887634
ACH-001302,-0.1072992368614578
ACH-001306,-0.5988765202925204
ACH-001318,-0.30887043376134793
ACH-001322,-0.4849029710356422
ACH-001328,-0.3202106335646944
ACH-001332,-0.2898020001388414
ACH-001336,-0.5248651099998267
ACH-001346,-0.2576487360617132
ACH-001353,-0.3334114031775077
ACH-001354,-0.3983361082148559
ACH-001367,-0.4539843884292529
ACH-001368,-0.3446996178567794
ACH-001374,-0.3658950033914365
ACH-001377,-0.5214734772090176
ACH-001380,-0.5045342367597051
ACH-001391,-0.3343542009849996
ACH-001408,-0.35039709879626146
ACH-001430,-0.4103402952205005
ACH-001431,-0.2366484905476376
ACH-001450,0.05114015546161048
ACH-001496,-0.3748078167595279
ACH-001500,-0.28335788131053985
ACH-001523,-0.581823126338726
ACH-001532,-0.11520255958481115
ACH-001550,-0.37129440804727226
ACH-001552,-0.2560276356021015
ACH-001554,-0.3758047317266642
ACH-001654,-0.20243271193469967
ACH-001735,-0.2857913045766515
ACH-001736,-0.4590643870966749
ACH-001737,-0.31822841791837
ACH-001740,-0.21517791760056265
ACH-001745,-0.20849883880402653
ACH-001765,-0.3658905940282507
