,LILRB2 (10288)
ACH-000004,0.03497239485879878
ACH-000005,0.05115612658854196
ACH-000007,-0.3025264855818077
ACH-000009,-0.048131815973402034
ACH-000011,-0.057970588274262574
ACH-000012,-0.040701049088925384
ACH-000013,-0.4993578486314437
ACH-000014,-0.051892505264953585
ACH-000015,-0.1359190547717402
ACH-000017,0.046476206759996634
ACH-000018,-0.15994330120115813
ACH-000019,-0.060235725458348724
ACH-000021,-0.2452232701864599
ACH-000022,-0.1650544995138803
ACH-000025,0.053295834556229035
ACH-000028,-0.18054538258874425
ACH-000030,-0.3147866689726313
ACH-000035,-0.01482657021809186
ACH-000036,0.023080066277815503
ACH-000037,0.06401218833397088
ACH-000039,-0.02913024809441717
ACH-000040,-0.19975451653890813
ACH-000041,0.02557370329105851
ACH-000042,-0.09971382295434393
ACH-000045,-0.11181053682578296
ACH-000047,-0.12688347101779565
ACH-000052,-0.0720292918451956
ACH-000053,-0.07213897479249072
ACH-000054,-0.140332208572175
ACH-000055,-0.006035596016011093
ACH-000060,-0.014484605542685297
ACH-000067,-0.18665114701904945
ACH-000070,-0.07728015878285215
ACH-000075,-0.08420314503310514
ACH-000078,-0.08462422022434189
ACH-000082,-0.15100457125026734
ACH-000085,-0.15761595756391253
ACH-000086,-0.09277667665530323
ACH-000087,-0.04466573419024534
ACH-000092,-0.1817128771088923
ACH-000095,-0.20492266835682413
ACH-000097,-0.12711667969709586
ACH-000098,-0.13066571685918268
ACH-000099,-0.0602469834300384
ACH-000108,-0.2411120777565137
ACH-000113,-0.19590445754195984
ACH-000116,-0.0723692847437755
ACH-000118,0.005079516042995339
ACH-000120,0.0284904232250286
ACH-000123,-0.2536145787967929
ACH-000127,-0.17902425423552534
ACH-000128,-0.0758068925444901
ACH-000132,-0.07430653144191818
ACH-000133,0.0023097831478931484
ACH-000137,-0.18436408541146812
ACH-000138,-0.1441659838107815
ACH-000142,-0.29763635407827793
ACH-000143,-0.31710622827337703
ACH-000146,-0.09946106234630317
ACH-000148,-0.13072075428675922
ACH-000150,-0.052688593871004386
ACH-000152,-0.0670227290340534
ACH-000153,0.05734147420005935
