,RPLP2 (6181)
ACH-000764,-1.0519182943422627
ACH-000765,-1.2090688222330068
ACH-000766,-1.1784008099574936
ACH-000767,-1.2075776804241416
ACH-000768,-1.1954907656961948
ACH-000769,-1.2388916805853392
ACH-000770,-1.2721509903969408
ACH-000771,-1.1139091763216855
ACH-000773,-1.066542721186465
ACH-000776,-0.9127524601490666
ACH-000777,-1.2479127924424491
ACH-000778,-0.7432327881765459
ACH-000781,-1.3141322755696316
ACH-000782,-1.3979501593641002
ACH-000783,-1.0570492908620073
ACH-000784,-1.2270022010984398
ACH-000785,-1.0484150434415762
ACH-000787,-1.1686744220730598
ACH-000788,-1.2262177017133904
ACH-000791,-1.0991505615024917
ACH-000792,-1.374682275220825
ACH-000794,-1.1473901116082668
ACH-000796,-1.0644744015886114
ACH-000798,-1.1492631680619612
ACH-000799,-0.8877843145725898
ACH-000800,-1.0777990080047752
ACH-000802,-1.0638305541906494
ACH-000804,-1.5006696048890198
ACH-000805,-1.0105504441508546
ACH-000809,-1.0113220267603178
ACH-000810,-1.2692658411762685
ACH-000811,-0.9924791008584948
ACH-000817,-1.226113819699512
ACH-000819,-1.1257370995886875
ACH-000820,-1.1827555208236036
ACH-000821,-1.4099604711855451
ACH-000822,-1.224165632605005
ACH-000823,-1.2771479319734695
ACH-000824,-1.4396370284754922
ACH-000827,-1.1513645865735298
ACH-000829,-1.1925969945602712
ACH-000831,-1.4401490111254809
ACH-000832,-1.1774206225220991
ACH-000833,-1.0650081284832238
ACH-000834,-1.1462938101952818
ACH-000835,-1.1421364220461243
ACH-000836,-1.1929353652581869
ACH-000837,-1.187053450825247
ACH-000838,-1.4698375173768217
ACH-000839,-0.8897411656390081
ACH-000840,-0.8107654255177522
ACH-000841,-1.3124306285708307
ACH-000843,-1.1717257793546063
ACH-000846,-1.06934545028921
ACH-000847,-1.06836534217698
ACH-000848,-1.1386801903124428
ACH-000849,-1.190371113560874
ACH-000851,-1.0610941353365246
ACH-000855,-1.1999914883475318
ACH-000856,-1.0710092180653028
ACH-000858,-0.9477701085352572
ACH-000859,-1.2153880794810428
ACH-000861,-1.1631912294320883
ACH-000862,-1.1866421953576525
ACH-000865,-1.1930571062819515
ACH-000866,-1.2215423905113934
ACH-000867,-1.023361160668287
ACH-000869,-0.827811725443241
ACH-000872,-1.2826661400761532
ACH-000873,-1.158007414204813
ACH-000876,-1.1096459227352728
ACH-000878,-1.2707100935569045
ACH-000880,-1.177012767179653
ACH-000881,-1.2586958269609576
ACH-000882,-1.0395369390122302
ACH-000884,-1.1157938779767882
ACH-000885,-0.9040470635507212
ACH-000887,-1.1562361259277445
ACH-000889,-1.2315203741062577
ACH-000896,-1.1008834930103872
ACH-000898,-1.2392559395191178
ACH-000900,-1.1645365519777429
ACH-000901,-1.1000890689249376
ACH-000905,-1.1630721743377244
ACH-000906,-1.039385971680837
ACH-000907,-0.8875529872527324
ACH-000910,-1.1726080022150334
ACH-000911,-1.0072070610028905
ACH-000912,-1.0990712812999504
ACH-000913,-1.2367315617360897
ACH-000915,-1.014455795515902
ACH-000916,-0.8688439327725936
ACH-000917,-1.0565585805527602
ACH-000920,-0.9140878738301372
ACH-000921,-1.0034647127207372
ACH-000924,-1.123322250265986
ACH-000926,-1.3303805938504636
ACH-000928,-1.0175002907021984
ACH-000929,-1.0281315423192912
ACH-000932,-1.003480307005001
ACH-000935,-1.15679302014851
ACH-000936,-1.1147828615164324
ACH-000937,-1.5458694073573809
ACH-000938,-1.3084834473426523
ACH-000939,-1.3669572960111331
ACH-000941,-1.3554335777348478
ACH-000943,-0.9706376089809924
ACH-000946,-1.1491111209512996
ACH-000947,-1.2593898755551098
ACH-000948,-1.1365527019555486
ACH-000950,-0.8980574746193783
ACH-000953,-1.4659472802576208
ACH-000954,-0.8851876097722339
ACH-000957,-1.1102272603233034
ACH-000958,-1.0993837733964669
ACH-000960,-1.1876942591237163
ACH-000963,-1.4806989330532043
ACH-000968,-1.1705553843890002
ACH-000969,-1.184835851263294
ACH-000972,-0.9794798910577038
ACH-000973,-1.0976821573335738
ACH-000974,-1.1872007351293763
ACH-000978,-1.1891572992109347
ACH-000984,-1.0664276487196949
ACH-000986,-1.2322308536418451
ACH-000988,-1.3941347874573586
ACH-000993,-1.3735655348600595
ACH-000994,-1.1016581964554546
ACH-000996,-1.0065237262145086
ACH-001001,-1.167506383459331
ACH-001020,-1.0654319769077287
ACH-001028,-1.2285161013949029
ACH-001031,-1.2643623410887306
ACH-001038,-0.9187267674883658
ACH-001048,-1.1839853011215429
ACH-001050,-1.0637757905969392
ACH-001053,-1.1572013156467809
ACH-001054,-1.2740579747714282
ACH-001061,-1.009005437919503
ACH-001067,-1.083680914026609
ACH-001075,-1.0490532471369838
ACH-001096,-1.2391018597812642
ACH-001111,-1.30701157222677
ACH-001119,-1.274467718305147
ACH-001128,-1.306097907938662
ACH-001134,-1.0118761233042295
ACH-001151,-1.1435197075723682
ACH-001163,-1.0637711180758738
ACH-001164,-1.390661093948781
ACH-001183,-1.2258052959123555
ACH-001192,-0.8790567827802638
ACH-001193,-1.2630576667918791
ACH-001196,-1.289685441003642
ACH-001197,-1.0412257257256528
ACH-001205,-1.1763188092597896
ACH-001211,-0.9365076816978106
ACH-001212,-1.0439452237687872
ACH-001228,-1.5298712547111462
ACH-001232,-1.1008965402426718
ACH-001239,-0.9652002847155782
ACH-001270,-1.2696105673622105
ACH-001274,-1.1259980086237769
ACH-001275,-1.1466350755426815
ACH-001277,-1.174021465389382
ACH-001278,-1.1808955601187143
ACH-001280,-1.2370467891828192
ACH-001283,-1.0394905992942436
ACH-001289,-0.9640529924489544
ACH-001300,-1.2054151464032792
ACH-001301,-1.0476770978375176
ACH-001302,-1.2641165448997302
ACH-001306,-1.0025574233894825
ACH-001318,-1.3512515314761515
ACH-001322,-1.0764998909208574
ACH-001328,-0.9784116322923121
ACH-001332,-1.2541432071967225
ACH-001336,-1.1464850323433573
ACH-001346,-1.10233605907373
ACH-001353,-1.0503718907338584
ACH-001354,-1.3283590443825701
ACH-001367,-0.9937745913078968
ACH-001368,-1.0361038269438112
ACH-001374,-1.1382408650491689
ACH-001377,-1.2106130336045302
ACH-001380,-1.0465117114557312
ACH-001391,-0.964145470517324
ACH-001408,-1.6013035352740488
ACH-001430,-1.0337407339186222
ACH-001431,-1.006850888515867
ACH-001450,-1.022738554134253
ACH-001496,-1.2678310146582819
ACH-001500,-0.9794286837503506
ACH-001523,-1.186928227555817
ACH-001532,-1.1886477801575337
ACH-001550,-1.0902945326979288
ACH-001552,-1.2757457532519834
ACH-001554,-1.2493128783977825
ACH-001654,-1.2322815597166197
ACH-001735,-1.2428395455108756
ACH-001736,-1.120674210849231
ACH-001737,-1.3207293223532264
ACH-001740,-1.2028520056530811
ACH-001745,-1.078905251227783
ACH-001765,-1.2318960083892627
