,CWH43 (80157)
ACH-000004,0.12288717548035855
ACH-000005,-0.08749050590711681
ACH-000007,0.1319349383003668
ACH-000009,0.056235198384565005
ACH-000011,-0.10256287863648528
ACH-000012,-0.0830338280286594
ACH-000013,0.13025341844583138
ACH-000014,-0.05382983661804513
ACH-000015,-0.16154021923890774
ACH-000017,0.11254723498552167
ACH-000018,0.14153492879568405
ACH-000019,-0.06734705263968058
ACH-000021,0.024339072412723973
ACH-000022,0.011160637422236016
ACH-000025,0.0805239834082477
ACH-000028,-0.1102282042797507
ACH-000030,0.05659112776839091
ACH-000035,0.2020891053092864
ACH-000036,-0.08680530713236274
ACH-000037,0.027289973900025088
ACH-000039,-0.03575286110829566
ACH-000040,0.1233282444920521
ACH-000041,0.010700420822587292
ACH-000042,0.029917240385177894
ACH-000045,0.11649066671736907
ACH-000047,-0.07079042928434574
ACH-000052,0.1597808306842509
ACH-000053,0.07464915610532896
ACH-000054,0.04257698734101509
ACH-000055,0.13741330516994413
ACH-000060,0.03226823439891055
ACH-000067,0.22441355244895736
ACH-000070,-0.052642677338025336
ACH-000075,0.043895505126780025
ACH-000078,0.08608773115594404
ACH-000082,0.08723057327131417
ACH-000085,0.010362767364878142
ACH-000086,0.04890560764622718
ACH-000087,-0.02335746940332784
ACH-000092,0.13922705944598324
ACH-000095,0.035662779239356554
ACH-000097,0.0683926628506747
ACH-000098,0.17629856845971148
ACH-000099,0.08338056158985624
ACH-000108,0.13125542674940774
ACH-000113,0.09078587812735664
ACH-000116,0.0010177873601254417
ACH-000118,-0.01859759559472991
ACH-000120,-0.06623009774402015
ACH-000123,0.06871269949164882
ACH-000127,0.13621704840857876
ACH-000128,0.00463533549190435
ACH-000132,0.031615600990645434
ACH-000133,0.037474075345541834
ACH-000137,0.04964201344770997
ACH-000138,0.21352276318114813
ACH-000142,-0.004220321825225253
ACH-000143,0.06509221418776533
ACH-000146,0.0025917099821996014
ACH-000148,0.005820107317478427
ACH-000150,0.027453267699903503
ACH-000152,-0.016181700767985117
ACH-000153,0.16524024553700972
ACH-000159,-0.0006781553051015772
ACH-000160,0.0948989664293563
ACH-000163,-0.07693064437084958
ACH-000167,0.13551168503740027
ACH-000168,-0.015823973591829098
ACH-000169,0.009697420486584304
ACH-000178,0.06236365311537979
ACH-000183,-0.0056257554887336565
ACH-000188,-0.09556407350500637
ACH-000189,-0.2108543200765848
ACH-000190,0.0349630242119347
ACH-000198,-0.046773817785036295
ACH-000203,-0.21874544254398692
ACH-000204,0.0043458342578427366
ACH-000206,0.21722835351195088
ACH-000207,0.18776705396046947
ACH-000208,-0.20163156499070456
ACH-000210,0.13127514634901907
ACH-000211,0.02931972656670422
ACH-000215,-0.05180219932601944
ACH-000221,0.03648005358672832
ACH-000222,-0.022527712910423544
ACH-000223,0.019070579190364853
ACH-000226,-0.1578707762000777
ACH-000227,-0.04018644544256
ACH-000228,0.04740085888309769
ACH-000231,-0.040323008636402494
ACH-000232,0.12911426332879666
ACH-000233,-0.02041438475562408
ACH-000234,0.1166006587751147
ACH-000235,0.04974955413424832
ACH-000237,0.07662443191280455
ACH-000238,-0.0521801806807518
ACH-000242,0.03828932983706112
ACH-000243,-0.07982470819221947
ACH-000244,0.11669097983671375
ACH-000246,0.11063281012952036
ACH-000248,0.043560571597442616
ACH-000250,-0.015938796387246698
ACH-000251,0.032935762110748106
ACH-000252,0.18897633003236144
ACH-000253,0.19570069237238505
ACH-000255,0.09551896564792266
ACH-000256,0.14490435063930665
ACH-000257,0.31734306693728115
ACH-000258,0.05860611495498694
ACH-000259,-0.03283155535184621
ACH-000260,-0.005884657884749027
ACH-000261,-0.08956000915870524
ACH-000262,0.10078546223983384
ACH-000263,-0.23267877543739085
ACH-000264,-0.021684386600384697
ACH-000265,0.21500875573941966
ACH-000266,0.08875025674888544
ACH-000272,-0.07538989033948426
ACH-000274,0.0364369420982741
ACH-000277,0.1107089098431615
ACH-000278,0.16030336850785934
ACH-000279,0.07827280186201373
ACH-000280,0.06356395193022484
ACH-000281,0.04454260279943872
ACH-000288,0.05160657591086476
ACH-000291,0.035009078768041116
ACH-000293,0.09276452498489032
ACH-000294,0.2478634775100465
ACH-000295,0.08708920415778122
ACH-000296,0.05683635924122379
ACH-000302,-0.030853343903613918
ACH-000304,-0.14980250911351645
ACH-000307,0.11448849081036183
ACH-000308,0.005111458013467852
ACH-000310,-0.05235582741087661
ACH-000311,0.027748714217100196
ACH-000312,0.08148403435688266
ACH-000315,0.09049505427598688
ACH-000316,0.11534012069064215
ACH-000317,-0.01897126332516991
ACH-000318,0.02547657138565149
ACH-000319,-0.06726653139778202
ACH-000320,0.05115796430508753
ACH-000322,-0.008048330783957594
ACH-000323,0.09980723031237858
ACH-000324,0.08851129842812358
ACH-000329,-0.009721985323286235
ACH-000330,-0.15226095670970702
ACH-000331,0.08382208851805978
ACH-000332,0.1501365594498888
ACH-000334,-0.07632127638718443
ACH-000335,0.08412205537958428
ACH-000336,0.08937322863928979
ACH-000337,0.022039302741629126
ACH-000338,-0.10490324429575408
ACH-000339,0.005453745111159881
ACH-000341,0.09346513893668593
ACH-000348,-0.1075433237691925
ACH-000350,-0.058866198151208235
ACH-000352,-0.02558988506749161
ACH-000356,0.2467257829345393
ACH-000361,0.045617576956608064
ACH-000362,0.06597888276222763
ACH-000363,0.006504606126708334
ACH-000364,-0.11467825038195767
ACH-000365,0.0509301267534552
ACH-000366,0.10085900951398087
ACH-000368,-0.06048354736759159
ACH-000374,0.10753972719156184
ACH-000375,-0.05330785311348401
ACH-000376,-0.060465099016375715
ACH-000381,-0.016107761936755813
ACH-000383,0.07679797027253861
ACH-000387,0.03053351447471313
ACH-000389,-0.010997925697845485
ACH-000390,0.013730713195699849
ACH-000393,0.09284360684423804
ACH-000395,0.04807039483045867
ACH-000396,-0.09695186425089043
ACH-000397,0.028650241293486114
ACH-000401,-0.037114509042222917
ACH-000402,0.011100529611038844
ACH-000403,0.10736777936951604
ACH-000404,-0.0017935620767505238
ACH-000406,0.0928998020697508
ACH-000407,0.11785828158711145
ACH-000408,0.005618606489404304
ACH-000410,-0.006710678796758161
ACH-000411,-0.02005550197293567
ACH-000414,0.03016879711307428
ACH-000415,-0.028005782859174558
ACH-000416,0.024779855942644285
ACH-000420,0.10233917755787073
ACH-000421,-0.05433059861086167
ACH-000424,0.10249434858695992
ACH-000425,0.06706020309711729
