,NTF3 (4908)
ACH-000915,-0.18561413362655604
ACH-000916,-0.13322358529425402
ACH-000917,-0.18698911920682315
ACH-000920,-0.5660089765685837
ACH-000921,-0.4792299816700626
ACH-000924,-0.2897912161519305
ACH-000926,-0.2502970743417543
ACH-000928,-0.2813490759726065
ACH-000929,-0.2870343309116059
ACH-000932,-0.4151618284137978
ACH-000935,-0.295591196079984
ACH-000936,-0.11641072209782867
ACH-000937,-0.19867621279345934
ACH-000938,-0.2605275449897573
ACH-000939,-0.2698053596575808
ACH-000941,-0.27292434476872834
ACH-000943,-0.2498893585613166
ACH-000946,-0.1942955706242046
ACH-000947,-0.21986051606254176
ACH-000948,-0.1426368129457862
ACH-000950,-0.2821610165876679
ACH-000953,-0.24913378485363105
ACH-000954,-0.15602634467298412
ACH-000957,-0.2822728371329503
ACH-000958,-0.2347101867641512
ACH-000960,-0.3326301927051344
ACH-000963,-0.2605443970705146
ACH-000968,-0.2439172001274565
ACH-000969,-0.13302848152982205
ACH-000972,-0.0838896619403702
ACH-000973,-0.2957820281059231
ACH-000974,-0.30952726493064603
ACH-000978,-0.2704588744323897
ACH-000984,-0.2768226237772949
ACH-000986,-0.23789797975098376
ACH-000988,-0.2729085244406925
ACH-000993,-0.2206593721541392
ACH-000994,-0.23055456463448554
ACH-000996,-0.182293155604712
ACH-001001,-0.3358689868764789
ACH-001020,-0.4113933696448365
ACH-001028,-0.28676166494327865
ACH-001031,-0.2492559278476212
ACH-001038,-0.2259344426482137
ACH-001048,-0.18689525744718244
ACH-001050,-0.2239023909291265
ACH-001053,-0.17015007272676547
ACH-001054,-0.2121224470767318
ACH-001061,-0.1830989314563249
ACH-001067,-0.17170070968123566
ACH-001075,-0.22398056838662325
ACH-001096,-0.2340633566091244
ACH-001111,-0.2180718438498392
ACH-001119,-0.24663763574677824
ACH-001128,-0.11760412786416465
ACH-001134,-0.2628561193303617
ACH-001151,-0.2316408304116077
ACH-001163,-0.3274024481404811
ACH-001164,-0.4403609434655193
ACH-001183,-0.27632996090315914
ACH-001192,-0.18779645598267705
ACH-001193,-0.0817473521153835
ACH-001196,-0.4070663254027891
ACH-001197,-0.3419794772815567
ACH-001205,-0.19903776121939384
ACH-001211,-0.24776079047781285
ACH-001212,-0.14139731467211178
ACH-001228,-0.258626414826544
ACH-001232,-0.19640694735449746
ACH-001239,-0.3537319275254968
ACH-001270,-0.2982243656608461
ACH-001274,-0.09212154093087656
ACH-001275,-0.35688820813826944
ACH-001277,-0.3226308181699857
ACH-001278,-0.2852508403804827
ACH-001280,-0.3395098457599142
ACH-001283,-0.3447663016422614
ACH-001289,-0.1816409899906687
ACH-001300,-0.4546411881766581
ACH-001301,-0.22514080762118355
ACH-001302,-0.2877697223326534
ACH-001306,-0.3079700877667147
ACH-001318,-0.22030428716096045
ACH-001322,-0.12169637071925132
ACH-001328,-0.21140902021557095
ACH-001332,-0.06389682428703115
ACH-001336,-0.1837957508055846
ACH-001346,-0.20405112064490008
ACH-001353,-0.12126452538571235
ACH-001354,-0.32123863848383105
ACH-001367,-0.28124328838915097
ACH-001368,-0.18267130227318926
ACH-001374,-0.4845952777477617
ACH-001377,-0.2962665231437553
ACH-001380,-0.2522368921037028
ACH-001391,-0.3483498767850902
ACH-001408,-0.18141368669846655
ACH-001430,-0.2775267352888999
ACH-001431,-0.19909522766145754
ACH-001450,-0.20227838699168754
ACH-001496,-0.3753568986052182
ACH-001500,-0.2874070710713861
ACH-001523,-0.3501496348938819
ACH-001532,-0.2942743011947457
ACH-001550,-0.3444369897351213
ACH-001552,-0.2521592527050897
ACH-001554,-0.3653243938104223
ACH-001654,-0.3342451694990031
ACH-001735,-0.3377922531440182
ACH-001736,-0.3482105601770142
ACH-001737,-0.2809315460924329
ACH-001740,-0.2746714819665105
ACH-001745,-0.2861533224594879
ACH-001765,-0.18169289202144848
