,PEMT (10400)
ACH-000004,-0.14683042037810576
ACH-000005,-0.01001623699312004
ACH-000007,-0.13122504748427855
ACH-000009,-0.1734850930675702
ACH-000011,0.111457603652269
ACH-000012,0.08614814003404317
ACH-000013,-0.2352765093545189
ACH-000014,-0.03745244915156192
ACH-000015,-0.13223742903458335
ACH-000017,0.07092880787820657
ACH-000018,0.02371791749033501
ACH-000019,-0.0001226893400779525
ACH-000021,0.017959648034828288
ACH-000022,-0.2841192185042846
ACH-000025,-0.008080907129624245
ACH-000028,0.033065397202276435
ACH-000030,-0.019950528744877943
ACH-000035,-0.035750780029644075
ACH-000036,-0.012622933153294456
ACH-000037,0.036958539770409325
ACH-000039,-0.1876169157480913
ACH-000040,-0.0018339081661001102
ACH-000041,0.12616597316717582
ACH-000042,-0.1361333187128248
ACH-000045,-0.1347306876553668
ACH-000047,-0.09611022928761756
ACH-000052,0.08296431287929251
ACH-000053,-0.026568360709953963
ACH-000054,-0.01888608615539749
ACH-000055,0.07981640420532934
ACH-000060,-0.12718203626694902
ACH-000067,-0.10520339145331577
ACH-000070,-0.12737038757553626
ACH-000075,0.03719533391896476
ACH-000078,0.0026671523400320887
ACH-000082,-0.12152338667441714
ACH-000085,0.005078644184770225
ACH-000086,0.12084428277404405
ACH-000087,-0.16446062419137614
ACH-000092,0.0199248572173458
ACH-000095,-0.1280233001907678
ACH-000097,-0.025049590864468084
ACH-000098,-0.13933768825702691
ACH-000099,-0.07065467059854584
ACH-000108,0.10038451679904598
ACH-000113,0.03786319130563807
ACH-000116,0.0009314473917026699
ACH-000118,-0.01968338857194875
ACH-000120,-0.0671565922122825
ACH-000123,-0.009304425607693184
ACH-000127,-0.00014309212371126266
ACH-000128,-0.05568085457905272
ACH-000132,-0.10138220930876747
ACH-000133,0.08241790756935008
ACH-000137,0.05262600912392616
ACH-000138,-0.034702895221378406
ACH-000142,-0.07371371501553603
ACH-000143,0.1417072477657062
ACH-000146,-0.0036693672597047033
ACH-000148,-0.11750287241794136
ACH-000150,0.07158400457534014
ACH-000152,-0.1430885503629089
ACH-000153,-0.34921229477245325
ACH-000159,0.107425666724153
ACH-000160,0.004157189624510715
ACH-000163,0.023533290740397214
ACH-000167,-0.3740677773020871
ACH-000168,-0.14145082823584826
ACH-000169,-0.013495255138429786
ACH-000178,-0.011003973589410413
ACH-000183,0.0102617517531563
ACH-000188,-0.2444745113324227
ACH-000189,0.3016358121358913
ACH-000190,0.12838195478151035
ACH-000198,0.03077231561542175
ACH-000203,0.0029220979559449823
ACH-000204,0.10404009580719699
ACH-000206,-0.010286641008360627
