,HMCN1 (83872)
ACH-000004,0.03460275979840821
ACH-000005,0.06690447637063385
ACH-000007,0.2053805651088101
ACH-000009,-0.0845607160734012
ACH-000011,0.027368451154958274
ACH-000012,0.06819168915391659
ACH-000013,0.051932513955629665
ACH-000014,-0.12556416093895445
ACH-000015,-0.08082216295899049
ACH-000017,0.1390302787550773
ACH-000018,0.017903349226891616
ACH-000019,0.021559150899966174
ACH-000021,-0.05717815468032796
ACH-000022,0.08251854761197014
ACH-000025,0.08013474370073627
ACH-000028,-0.07997740637437857
ACH-000030,-0.030944068139617233
ACH-000035,-0.018678223687198924
ACH-000036,-0.06876785464469856
ACH-000037,0.10284905508130243
ACH-000039,-0.024692226635121026
ACH-000040,-0.0012428915291881554
ACH-000041,0.03670965965401394
ACH-000042,-0.01111558971049962
ACH-000045,-0.0805076195687683
ACH-000047,-0.09184259632041468
ACH-000052,-0.2853468605241137
ACH-000053,0.010334823438358405
ACH-000054,-0.059354744779307515
ACH-000055,-0.04710872623016327
ACH-000060,0.06748916165405351
ACH-000067,0.14041991309070054
ACH-000070,-0.07603146423671972
ACH-000075,-0.17745077899130687
ACH-000078,0.028475124119495893
ACH-000082,0.02833090398324008
ACH-000085,0.012981206727717864
ACH-000086,-0.2793459925876772
ACH-000087,0.10460474038576732
ACH-000092,-0.004192769224019463
ACH-000095,-0.02091422123360165
ACH-000097,-0.013079308563039531
ACH-000098,-0.10162074116093614
ACH-000099,0.05488840580009791
ACH-000108,-0.08920120934947466
ACH-000113,-0.028530359859373727
ACH-000116,-0.058374532532597626
ACH-000118,0.044600794947128514
ACH-000120,0.1564474246160852
ACH-000123,-0.07248698595801227
ACH-000127,-0.007008238815079712
ACH-000128,0.1052333520643602
ACH-000132,0.04267907040117321
ACH-000133,-0.03082373137095669
ACH-000137,0.042234433067772255
ACH-000138,0.07065505283988924
ACH-000142,0.0754219341981478
ACH-000143,0.009013816680295626
ACH-000146,-0.0481045196638658
ACH-000148,0.007154738469328737
ACH-000150,-0.04393999194169949
ACH-000152,-0.028653673708756926
ACH-000153,-0.16254833932048648
ACH-000159,-0.10268793404393596
ACH-000160,-0.10655513708060754
ACH-000163,0.033093740389898374
ACH-000167,0.3343470751693537
ACH-000168,0.08533370727645348
ACH-000169,0.03574943358527
ACH-000178,-0.02170874105755861
ACH-000183,-0.08020756120696369
ACH-000188,0.01388222761943846
ACH-000189,0.2111162924863961
ACH-000190,0.05479624276763629
ACH-000198,0.0054340507181646226
ACH-000203,-0.12963658073121448
ACH-000204,-0.2259286332835852
ACH-000206,0.04165161398779477
ACH-000207,0.031086738019461588
ACH-000208,-0.02864064050681352
ACH-000210,-0.2420896680409691
ACH-000211,0.08834918639065431
ACH-000215,0.09807184706379267
ACH-000221,-0.07782318252633995
ACH-000222,-0.06949777502774522
ACH-000223,-0.021737500624357427
ACH-000226,0.02689867822110046
ACH-000227,0.09600923424714468
ACH-000228,-0.04343361469408322
ACH-000231,-0.02357433008556386
ACH-000232,0.05778521679069864
ACH-000233,-0.15481366000306185
ACH-000234,0.08965884647098409
ACH-000235,-0.047503162252918986
ACH-000237,-0.07418511194952954
ACH-000238,0.09379707232139196
ACH-000242,0.018636887157055384
ACH-000243,-0.03796324722776668
ACH-000244,-0.034260085508650284
ACH-000246,-0.0451396546889845
ACH-000248,-0.03409973393872076
ACH-000250,0.04775041966144135
ACH-000251,-0.055779703282329215
ACH-000252,0.0055501652502959005
ACH-000253,-0.015832170926559433
ACH-000255,0.08509460297450949
ACH-000256,0.13433640270402716
ACH-000257,0.07587617888181344
ACH-000258,0.07429472239121958
ACH-000259,0.046654050121146304
ACH-000260,-0.005304983485417567
ACH-000261,-0.06455230521475362
ACH-000262,0.07317303146295423
ACH-000263,-0.1437564127556416
ACH-000264,-0.06567169045001482
ACH-000265,0.12449335191976005
ACH-000266,-0.030003585303288605
ACH-000272,-0.06547570638886001
ACH-000274,0.05679573880302127
ACH-000277,0.10820487520192658
ACH-000278,0.10996432392853236
ACH-000279,-0.03721628522646273
ACH-000280,0.10918054965512028
ACH-000281,0.07423921293288763
ACH-000288,-0.0866475929639232
ACH-000291,0.041651563633070515
ACH-000293,-0.04939763228875064
ACH-000294,-0.0963735095052144
ACH-000295,0.05964404950768636
ACH-000296,-0.0008762114926557803
ACH-000302,-0.010316738899691095
ACH-000304,0.09446289550252987
ACH-000307,0.1448268503479986
ACH-000308,0.01783510444879331
ACH-000310,-0.02683492987923008
ACH-000311,0.0330528288581446
ACH-000312,0.04206491344924003
ACH-000315,0.02141169316276284
ACH-000316,-0.14530969066986835
ACH-000317,0.09995125020791903
ACH-000318,-0.058523162405344865
ACH-000319,0.08137355480305072
ACH-000320,0.18553429638113786
ACH-000322,0.0002892171900725849
ACH-000323,-0.07569449798008401
ACH-000324,-0.1580431521016634
ACH-000329,0.03229339569837129
ACH-000330,-0.05296368166327763
ACH-000331,-0.043401025305413926
ACH-000332,-0.0055837827020295714
ACH-000334,0.03433706839040672
ACH-000335,0.038448930181262365
ACH-000336,0.22220358290393108
ACH-000337,-0.2564917223258051
ACH-000338,-0.2406304437712103
ACH-000339,0.0178098670803009
ACH-000341,0.20464971342038954
ACH-000348,-0.059310893318566926
ACH-000350,-0.12979637733035945
ACH-000352,-0.0675230296312222
ACH-000356,0.12203206573102968
ACH-000361,0.028038660823267243
ACH-000362,-0.023055686850715938
ACH-000363,-0.0459647830542759
ACH-000364,-0.037012477502305866
ACH-000365,-0.10404899738196663
ACH-000366,-0.0035027999116161164
ACH-000368,0.11219850940590947
ACH-000374,0.09368467816951416
ACH-000375,0.13780531751648456
ACH-000376,-0.08326638513452761
ACH-000381,0.13369358359912714
ACH-000383,0.0025875640793214393
ACH-000387,-0.07130424776594273
ACH-000389,-0.16578727832366175
ACH-000390,0.021342192037723338
ACH-000393,0.053853843042875306
ACH-000395,-0.17416641997696455
ACH-000396,0.013319888466064234
ACH-000397,0.05581274980988017
ACH-000401,-0.21104954241874468
ACH-000402,0.1522189374818313
ACH-000403,-0.032460048593102385
ACH-000404,0.003506677861904197
ACH-000406,0.013460254015715968
ACH-000407,0.05760168601343382
ACH-000408,-0.014453364038899125
ACH-000410,0.07276857872998155
ACH-000411,-0.022403927447727418
ACH-000414,-0.004483692751630712
ACH-000415,0.0083780193442906
ACH-000416,0.06018928869065598
ACH-000420,0.050987144046668
ACH-000421,0.003640009074150418
ACH-000424,-0.20159291119305475
ACH-000425,-0.04799067957150596
ACH-000426,-0.11761297218884965
ACH-000427,0.07950742959081952
ACH-000433,-0.0927549796018165
ACH-000435,-0.4044563079507504
ACH-000436,-0.0695921071989022
ACH-000444,0.01849606240602853
ACH-000445,0.2162586474935031
ACH-000448,-0.010054638770424016
ACH-000450,-0.21029654744846493
ACH-000452,0.09861566169907997
ACH-000454,-0.3515756437548227
ACH-000458,-0.02726444519430812
ACH-000459,0.18616249091175305
ACH-000460,-0.1444661676016456
ACH-000461,0.08835070814049742
ACH-000463,-0.13977562436098032
ACH-000464,-0.03314300195516364
ACH-000466,-0.014764835866400459
ACH-000467,-0.1171333776360815
ACH-000468,0.0238501306708935
ACH-000469,-0.04658160123194805
ACH-000470,-0.02135810153948407
ACH-000471,-0.10217902739299364
ACH-000472,0.000758655782755654
ACH-000473,0.1077955211992482
ACH-000475,0.05850789953909057
ACH-000476,-0.1284340041767238
ACH-000477,-0.08473540524018068
ACH-000479,-0.3718861099718425
ACH-000480,0.008652896704895668
ACH-000481,-0.02017644122736886
ACH-000483,-0.033449709399264366
ACH-000484,-0.07905060799964496
ACH-000485,0.0908286794940555
ACH-000486,-0.06375738537217263
ACH-000487,-0.02414056203878105
ACH-000488,-0.0051285556891366366
ACH-000490,-0.08797489116303463
ACH-000491,-0.05484465960050499
ACH-000495,-0.09837540273989176
ACH-000496,0.11181306487730053
ACH-000499,0.0581235804565779
ACH-000500,0.18999188131165404
ACH-000502,-0.011792266314367448
ACH-000503,-0.26395088643075204
ACH-000505,0.008842997798037584
ACH-000507,-0.0978369714252207
ACH-000510,-0.11420051304919035
ACH-000511,0.04674586552782393
ACH-000512,-0.1995986321771026
