,KYNU (8942)
ACH-000004,-0.02215072916785886
ACH-000005,0.05914210178793484
ACH-000007,-0.053437300448008165
ACH-000009,-0.07166267282697747
ACH-000011,0.05037173694427343
ACH-000012,0.0200538116820754
ACH-000013,0.036721134600067484
ACH-000014,-0.060269016781357786
ACH-000015,-0.032960887679903086
ACH-000017,0.006122131650318871
ACH-000018,-0.18564770748727466
ACH-000019,0.04068425961206384
ACH-000021,0.08759857972862174
ACH-000022,0.04106294114730491
ACH-000025,0.022464636371813663
ACH-000028,-0.05211085505501762
ACH-000030,0.008182316233806369
ACH-000035,-0.03687060928590962
ACH-000036,0.0655672884215533
ACH-000037,0.10628395274504918
ACH-000039,-0.03780619870472115
ACH-000040,-0.002380941108644162
ACH-000041,0.052494618353499216
ACH-000042,0.0099542996443174
ACH-000045,0.005126492353554844
ACH-000047,-0.06274323677508012
ACH-000052,0.11136919763975688
ACH-000053,0.03530309606466776
ACH-000054,-0.03293966508504338
ACH-000055,0.07086707025897808
ACH-000060,-0.0230365697465942
ACH-000067,0.0029028642631828664
ACH-000070,-0.09293161096173913
ACH-000075,0.18006180727603371
ACH-000078,0.10193749700814246
ACH-000082,0.1097529302641519
ACH-000085,-0.1813677309772644
ACH-000086,-0.025999622358170216
ACH-000087,-0.03707433998456302
ACH-000092,-0.07011290439555196
ACH-000095,-0.04740655987449252
ACH-000097,0.07473853451436678
ACH-000098,-0.06510098192696237
ACH-000099,0.06379807431442512
ACH-000108,0.038814668166380115
ACH-000113,-0.04628862920230131
ACH-000116,-0.04255501479631059
ACH-000118,0.08040910545244584
ACH-000120,0.09155940255731099
ACH-000123,-0.12639887963879834
ACH-000127,-0.0023041697328556577
ACH-000128,-0.15081401007713638
ACH-000132,-0.12415214789056965
ACH-000133,0.019726451661614
ACH-000137,-0.012834717264841457
ACH-000138,0.029766387845034818
ACH-000142,0.1109900188450572
ACH-000143,0.005319530617231644
ACH-000146,-0.05431110972102848
ACH-000148,0.0182978675599664
ACH-000150,0.08158827297456568
ACH-000152,-0.09984636995447148
ACH-000153,0.060229763683417085
ACH-000159,-0.023384595593472002
ACH-000160,0.02121743002347009
ACH-000163,0.014020386821087891
ACH-000167,0.06471995610536196
ACH-000168,-0.19748531722980509
ACH-000169,0.06612135738488864
ACH-000178,0.0026210128814892967
ACH-000183,0.1131768567143462
ACH-000188,0.02529006873028903
ACH-000189,0.061731134036009175
ACH-000190,-0.21548813638662626
ACH-000198,-0.05167384223444288
ACH-000203,0.1521874200027227
ACH-000204,-0.03577290826821288
ACH-000206,-0.10297594936929244
ACH-000207,0.014261638406745497
ACH-000208,-0.2356645238053775
ACH-000210,-0.13107624998491474
ACH-000211,0.057408051740937174
ACH-000215,0.046828369005896216
ACH-000221,-0.03219749739841122
ACH-000222,-0.08540248222321672
ACH-000223,-0.08535628836651564
ACH-000226,0.033410374215376126
ACH-000227,0.07689174780357277
