,IGFBP4 (3487)
ACH-000004,-0.0655489319760985
ACH-000005,0.10905170013781283
ACH-000007,-0.06407682062086814
ACH-000009,-0.2212427831539517
ACH-000011,-0.11270800438962715
ACH-000012,-0.07792574538811085
ACH-000013,-0.01084821968457757
ACH-000014,0.011245251556399246
ACH-000015,-0.07301775519455776
ACH-000017,-0.1194626566063418
ACH-000018,-0.19115280554601516
ACH-000019,-0.08748418993685017
ACH-000021,-0.0927073088138479
ACH-000022,-0.1264812609170519
ACH-000025,0.06039711389371975
ACH-000028,0.04459500905181317
ACH-000030,-0.14345474334924208
ACH-000035,-0.1069908934785574
ACH-000036,-0.061118999258734874
ACH-000037,-0.06453665631690676
ACH-000039,-0.219961992243712
ACH-000040,-0.15937970094961093
ACH-000041,-0.046222368663620686
ACH-000042,0.09507240510085857
ACH-000045,0.002949511818735307
ACH-000047,0.011802297515173692
ACH-000052,0.19244189896739552
ACH-000053,-0.060030766783174525
ACH-000054,-0.05088051422693856
ACH-000055,0.17733837375355666
ACH-000060,-0.11829677333299535
ACH-000067,-0.2331575366545601
ACH-000070,-0.05114342932443459
ACH-000075,-0.04560338401525865
ACH-000078,0.08231024146865071
ACH-000082,-0.2130338150803704
ACH-000085,0.3599298067616876
ACH-000086,-0.07101240799150632
ACH-000087,-0.03378825018157456
ACH-000092,0.011325932127170936
ACH-000095,-0.18062176018500148
ACH-000097,-0.07616955126624117
ACH-000098,0.03107408947853846
ACH-000099,-0.0665147335916637
ACH-000108,0.07459880921326567
ACH-000113,-0.07290693993518793
ACH-000116,-0.055362387339715664
ACH-000118,-0.10814956876402687
ACH-000120,-0.05666216631841989
ACH-000123,-0.07238295022041646
ACH-000127,-0.09793977817438566
ACH-000128,-0.3192206925878804
ACH-000132,-0.03982443756341696
ACH-000133,0.07786005205831276
ACH-000137,-0.19084196269098705
ACH-000138,-0.21872587249453204
ACH-000142,-0.11781158065336216
ACH-000143,-0.10030638005872476
ACH-000146,-0.002894218617385222
ACH-000148,-0.06562938891175697
ACH-000150,-0.05650381362371139
