,AHRR (57491)
ACH-000255,0.04678544573714842
ACH-000256,-0.16749106336415912
ACH-000257,-0.3867287497868617
ACH-000258,-0.053524914904213024
ACH-000259,-0.19953508230407327
ACH-000260,-0.12670121177320512
ACH-000261,-0.10358570236591486
ACH-000262,-0.33512466437038035
ACH-000263,-0.2611131362897911
ACH-000264,-0.2510665700406102
ACH-000265,0.03784528125680639
ACH-000266,-0.20739210820010287
ACH-000272,-0.19167654764655526
ACH-000274,-0.04436054594704436
ACH-000277,-0.3225026971581041
ACH-000278,-0.17458495882953634
ACH-000279,-0.2698774436369409
ACH-000280,-0.20443986074998188
ACH-000281,-0.2971843396947049
ACH-000288,-0.14525463885133125
ACH-000291,-0.07066546844414423
ACH-000293,-0.21334030271180374
ACH-000294,-0.207141074082681
ACH-000295,0.07504475383184757
ACH-000296,-0.13764465641866305
ACH-000302,0.02364504225775758
ACH-000304,0.17423114047270807
ACH-000307,-0.014102460826328269
ACH-000308,-0.05360182586917196
ACH-000310,-0.13274462544467353
ACH-000311,-0.16058397933028004
ACH-000312,-0.16107392245712746
ACH-000315,0.012881366259603113
ACH-000316,-0.015504106648117822
ACH-000317,-0.3169335040145669
ACH-000318,-0.0163591046831791
ACH-000319,-0.07319132297802422
ACH-000320,-0.23610176251931905
ACH-000322,-0.22261835140391706
ACH-000323,-0.22839772974153905
ACH-000324,-0.17682732221057731
ACH-000329,-0.2590033554406536
ACH-000330,-0.2642447791413497
ACH-000331,-0.07670310564429557
ACH-000332,-0.237229458190195
ACH-000334,-0.1598825987906673
ACH-000335,-0.14809814220499967
ACH-000336,-0.6612486084512497
ACH-000337,-0.2656327090262829
ACH-000338,-0.03232439909110227
ACH-000339,-0.06423904375055861
ACH-000341,-0.0277099689569024
ACH-000348,-0.2207101660972235
ACH-000350,-0.1901748157740309
ACH-000352,-0.23896165580481665
ACH-000356,-0.4386313888455936
ACH-000361,3.106032571894581e-05
ACH-000362,-0.3780805814712461
ACH-000363,-0.20328247542160532
ACH-000364,-0.12995115376838134
ACH-000365,-0.27399726720786066
ACH-000366,-0.1072127159173676
ACH-000368,-0.1485706205873672
ACH-000374,-0.1648566193808491
ACH-000375,-0.14050864142061484
ACH-000376,-0.07513792920098218
ACH-000381,0.07128215739415099
ACH-000383,-0.1714222464190457
ACH-000387,-0.1968678934466158
ACH-000389,-0.28695248765365194
ACH-000390,-0.13972211020562506
ACH-000393,-0.2516656695146469
ACH-000395,-0.3110767888033373
ACH-000396,-0.6431217305182392
ACH-000397,-0.13529249276824218
ACH-000401,0.2271148631669103
ACH-000402,-0.10770566405594603
ACH-000403,-0.120692508658771
ACH-000404,0.004404293144532882
ACH-000406,-0.20136443845415128
ACH-000407,-0.08580150378868287
ACH-000408,-0.17168862604234503
ACH-000410,-0.07980983445300792
ACH-000411,-0.2643900378853142
ACH-000414,-0.2438009986850793
ACH-000415,-0.042536312174678285
ACH-000416,-0.15116463617448225
ACH-000420,-0.1839073139318906
ACH-000421,-0.3180061643596003
ACH-000424,-0.045301270929160316
ACH-000425,-0.2740517598381065
ACH-000426,-0.06841375135811252
ACH-000427,-0.2885046806863516
ACH-000433,-0.09754009864597077
ACH-000435,0.023106064653978447
ACH-000436,-0.1461218092605429
ACH-000444,-0.2499979839335487
ACH-000445,-0.07778922847455845
ACH-000448,-0.07321063505436076
ACH-000450,0.052378637623161715
ACH-000452,-0.1828401267763051
ACH-000454,0.034052030972411405
ACH-000458,-0.13670948869452007
ACH-000459,-0.18801353754057856
ACH-000460,-0.13502019143914762
ACH-000461,-0.01059460571583988
ACH-000463,-0.1961503325200862
ACH-000464,-0.03857074329021038
ACH-000466,-0.29823028556272635
ACH-000467,-0.06953331701579782
ACH-000468,-0.2955534279665867
ACH-000469,-0.09947232176776333
ACH-000470,-0.2317516507828108
ACH-000471,-0.09321277301188503
ACH-000472,-0.30596550538974304
ACH-000473,-0.21078123235638266
ACH-000475,-0.2174862084368614
ACH-000476,-0.14127582998671132
ACH-000477,-0.04031800537915094
ACH-000479,-0.09274166229814147
ACH-000480,-0.3131642129242661
ACH-000481,-0.2468912096628677
ACH-000483,-0.16581269303630786
ACH-000484,-0.07446608958186693
ACH-000485,-0.19077825789363728
ACH-000486,-0.20116366266486868
ACH-000487,-0.18031339975310612
ACH-000488,-0.206577554163656
ACH-000490,-0.13153343213518928
ACH-000491,-0.3074610492496367
ACH-000495,-0.2257045128261896
ACH-000496,0.07068261561582788
ACH-000499,0.008784272297505284
ACH-000500,0.1591070452110373
ACH-000502,-0.2158132610328173
ACH-000503,-0.09210985763758184
ACH-000505,-0.11389426761991348
ACH-000507,-0.2631923891695921
ACH-000510,-0.07390425368535929
ACH-000511,-0.16832883435229884
ACH-000512,-0.30433002204835485
ACH-000516,-0.06323868130548624
ACH-000517,-0.20799608120778065
ACH-000518,-0.04195025994960958
ACH-000520,-0.22238577179222424
ACH-000521,-0.19411801370207935
ACH-000522,0.0011069386126294793
ACH-000524,-0.18782659631426155
ACH-000527,-0.14757573723619727
ACH-000528,-0.2614681508571642
ACH-000537,-0.1794072728991245
ACH-000541,-0.040018260244000375
ACH-000542,-0.16735255652965106
ACH-000544,-0.15338053189359693
ACH-000545,-0.0833853221264094
ACH-000547,-0.4176394507504865
ACH-000548,-0.16897561044093928
ACH-000549,-0.03256826344441463
ACH-000550,-0.0933292369477541
ACH-000552,-0.12319787632816735
ACH-000556,-0.24157419709825476
ACH-000557,-0.14052694290363107
ACH-000569,-0.21637183757278355
ACH-000570,-0.06708397875344227
ACH-000571,-0.2827490361606058
ACH-000573,-0.11723767741748135
ACH-000576,-0.11855799602758145
ACH-000579,-0.6674507669447466
ACH-000580,-0.20982044898432686
ACH-000584,-0.05196452523323849
ACH-000585,-0.030222623854867483
ACH-000588,-0.12560650437188295
ACH-000589,-0.23076296143558445
ACH-000591,-0.13612801119269113
ACH-000593,-0.1479532218238937
ACH-000600,-0.12092611654660687
ACH-000601,-0.1505015358460898
ACH-000605,-0.32972961272061874
ACH-000606,-0.09487494857439926
ACH-000608,-0.3095066763431709
ACH-000614,-0.28359433531652783
ACH-000616,-0.10357165635171976
ACH-000618,-0.17955629229560036
ACH-000619,-0.1363076897528872
ACH-000620,-0.257522864900998
ACH-000621,-0.05658083882013326
ACH-000622,-0.10723541443443704
ACH-000623,-0.2350917952154949
ACH-000624,-0.22537668915460504
ACH-000627,-0.16578717272995352
ACH-000630,-0.21518413638725736
ACH-000631,-0.5360892118792633
ACH-000632,-0.07759858488830336
ACH-000633,-0.2299101363261952
ACH-000637,-0.07477936583809526
ACH-000638,-0.0936522747669226
ACH-000646,-0.03836180065124038
ACH-000647,-0.08877592891287814
ACH-000648,-0.07703037693494097
ACH-000649,-0.046139689742281095
ACH-000651,-0.1553453710542977
ACH-000652,-0.10032962546967394
ACH-000653,-0.2810315607295299
ACH-000657,-0.2163061255212553
ACH-000658,-0.25478728875683343
ACH-000661,-0.028643905768537276
ACH-000662,-0.08657838257958797
ACH-000663,-0.28895513491511243
ACH-000665,-0.04014463457184228
ACH-000671,-0.08465208663794761
ACH-000672,-0.3162562871463676
ACH-000673,-0.13853436474622188
ACH-000676,-0.17841527310474914
ACH-000677,-0.11435108790336722
ACH-000681,-0.13403570012792654
ACH-000683,-0.08712455093859914
ACH-000684,-0.1494757563018644
ACH-000688,-0.2547957613149201
ACH-000693,-0.12710299609108014
ACH-000694,-0.22032808962516315
ACH-000695,-0.1487577351674919
ACH-000696,-0.0954809322134302
ACH-000697,-0.1642479091791725
ACH-000699,-0.10496307827187552
ACH-000701,-0.0758994519406998
ACH-000706,-0.20611005753077216
ACH-000711,-0.11264648539528882
ACH-000713,-0.269376490880088
ACH-000714,-0.0952994806445448
ACH-000718,-0.21428263807793635
ACH-000720,-0.06154010086740724
ACH-000721,-0.1875043366389473
ACH-000724,-0.2528214331447892
ACH-000725,-0.08180966689967098
ACH-000732,-0.14014168792684947
ACH-000734,-0.21665412623055968
ACH-000735,-0.10431612265893343
ACH-000736,-0.27294438148808514
ACH-000738,-0.07070184645257407
ACH-000746,-0.2434379449451257
ACH-000747,-0.17579303304403865
ACH-000748,-0.1307372957986743
ACH-000753,-0.07062253482722887
ACH-000756,-0.2521197159860837
ACH-000757,-0.0933014803542093
ACH-000758,0.030242901173628118
ACH-000760,-0.13020387568231734
ACH-000762,-0.000874235543954512
ACH-000763,-0.06587678569891799
ACH-000764,-0.14104694796388734
ACH-000765,-0.0017895047846573774
ACH-000766,-0.15982322488323158
ACH-000767,-0.22669472575022484
ACH-000768,-0.07184466438421258
ACH-000769,-0.19242561112059356
ACH-000770,-0.08465029994370593
ACH-000771,-0.10648899879324228
ACH-000773,0.0985146397877674
ACH-000776,-0.21756309426761525
ACH-000777,-0.21345430259469064
ACH-000778,0.07103366038876104
ACH-000781,-0.08192880643372102
ACH-000782,-0.15146143584808813
ACH-000783,-0.2507738646066367
ACH-000784,-0.08711428121976195
ACH-000785,-0.2717038670084333
ACH-000787,0.011727556016874805
ACH-000788,-0.30161327506526153
ACH-000791,-0.13443040104958587
ACH-000792,0.024125036255210397
ACH-000794,-0.14639091796498388
ACH-000796,-0.2334763239893595
ACH-000798,-0.10637110373358556
ACH-000799,-0.13840536299885592
ACH-000800,-0.17512711932109976
ACH-000802,-0.19733287326005025
ACH-000804,-0.16648143529781492
ACH-000805,-0.338106546694286
ACH-000809,-0.17958062367259006
ACH-000810,-0.2196928720869885
ACH-000811,-0.2063725111402471
ACH-000817,0.08148582175018478
ACH-000819,-0.4064220168312104
ACH-000820,-0.03198123494875275
ACH-000821,-0.20939091939394744
ACH-000822,-0.1979564425385392
ACH-000823,-0.007711314810157131
ACH-000824,-0.15149652587791906
ACH-000827,-0.19912778371790435
ACH-000829,-0.052866849036024434
ACH-000831,-0.1361519349452502
ACH-000832,-0.15224109299262673
ACH-000833,-0.01673507715914041
ACH-000834,-0.1839002733987873
ACH-000835,0.0209619681956776
ACH-000836,-0.15456327192226862
ACH-000837,-0.08421293468478143
ACH-000838,0.09960013144811568
ACH-000839,-0.07181441055129298
ACH-000840,-0.1666790714406925
ACH-000841,-0.1150807977100936
ACH-000843,-0.18451559527868025
ACH-000846,0.14294443477009414
ACH-000847,-0.047712260755630766
ACH-000848,-0.0931860515731787
ACH-000849,-0.22007164244284036
ACH-000851,0.06295951067095228
ACH-000855,0.037382478308760216
ACH-000856,-0.31536447895720804
ACH-000858,-0.1898413766569318
ACH-000859,-0.2938041859366647
ACH-000861,-0.1770123351769485
ACH-000862,-0.16466190094480768
ACH-000865,-0.15466024637967166
ACH-000866,-0.09899735939780073
ACH-000867,-0.17003120167646402
ACH-000869,-0.25719063281103194
ACH-000872,-0.1280467822008668
ACH-000873,-0.0921566617680842
ACH-000876,-0.05165922072475216
ACH-000878,-0.20341341350323675
ACH-000880,-0.20969752808055525
ACH-000881,-0.14245973682299595
ACH-000882,-0.06033401156309754
ACH-000884,-0.2588970700694851
ACH-000885,-0.20022585138781115
ACH-000887,-0.15996830294563155
ACH-000889,-0.09175746968271596
ACH-000896,-0.06432048549532997
ACH-000898,-0.01847142430918027
ACH-000900,-0.15434937382449931
ACH-000901,-0.1384135200239671
ACH-000905,0.03115768658224397
ACH-000906,-0.12877123019788173
ACH-000907,-0.2414021002319653
ACH-000910,-0.18732262339443168
ACH-000911,-0.1487324986894241
ACH-000912,-0.21893152601907465
ACH-000913,-0.1700344963981606
ACH-000915,-0.13793438170589892
ACH-000916,-0.1920110106751005
ACH-000917,-0.14136258894519152
ACH-000920,-0.29676489484670576
ACH-000921,-0.037275860992987325
ACH-000924,-0.0815748259342972
ACH-000926,-0.09882889503925177
ACH-000928,-0.25273114933300433
ACH-000929,-0.2806016055013328
ACH-000932,-0.07451947918586102
ACH-000935,-0.1423783812952232
ACH-000936,-0.08166918294053048
ACH-000937,-0.11711381634460084
ACH-000938,-0.10095428829283803
ACH-000939,-0.03487792176129791
ACH-000941,-0.09239842745932823
ACH-000943,-0.21020798273828026
ACH-000946,-0.1680707447672153
ACH-000947,-0.17005066721747178
ACH-000948,-0.2453387426323312
ACH-000950,-0.13395481425075273
ACH-000953,-0.10407756732409383
ACH-000954,0.29684828127230484
ACH-000957,-0.17964641689416258
ACH-000958,0.060552240871642876
ACH-000960,-0.12093657943868755
ACH-000963,-0.19947729367344494
ACH-000968,-0.012252506049902169
ACH-000969,0.04511839421763757
ACH-000972,-0.13258624397347485
ACH-000973,-0.1225682605245
ACH-000974,-0.27679454692615635
ACH-000978,-0.007534379720076686
ACH-000984,-0.11919827607092524
ACH-000986,-0.1656209799641527
ACH-000988,-0.09017031876068198
ACH-000993,-0.00105678111092951
ACH-000994,-0.11879121572809022
ACH-000996,-0.22174738641928074
ACH-001001,-0.2525381020722365
ACH-001020,-0.020160817827180388
ACH-001028,-0.21332780008493102
ACH-001031,-0.32383288547866296
ACH-001038,-0.2135081887090157
ACH-001048,-0.15694238342821135
ACH-001050,-0.1526333541326868
ACH-001053,-0.29229655070143323
ACH-001054,-0.09380293845566924
ACH-001061,-0.06293621003489755
ACH-001067,-0.10608138307418606
ACH-001075,-0.36201570789309867
ACH-001096,-0.2468842697113281
ACH-001111,-0.03703364173784042
ACH-001119,-0.3301814891749037
ACH-001128,-0.2472859807987519
ACH-001134,-0.12399939597595053
ACH-001151,-0.11156769648149978
ACH-001163,-0.11801687847734575
ACH-001164,-0.18331930442767694
ACH-001183,-0.033304536648897265
ACH-001192,-0.06739363457558628
ACH-001193,-0.15279083483619954
ACH-001196,-0.16333187324894965
ACH-001197,-0.3263280998978833
ACH-001205,-0.1813863262848133
ACH-001211,-0.08178268049705076
ACH-001212,-0.09607401283560588
ACH-001228,-0.33689110878464673
ACH-001232,-0.043286560606642856
ACH-001239,-0.2508458607198657
ACH-001270,0.16450729346790274
ACH-001274,-0.15239726914170432
ACH-001275,-0.3017425437288932
ACH-001277,0.049890911846472485
ACH-001278,-0.4301996226914853
ACH-001280,-0.4257955818016456
ACH-001283,-0.0820306653748186
ACH-001289,-0.2477609772871177
ACH-001300,-0.2190851625636655
ACH-001301,0.05205510547151735
ACH-001302,-0.3056981077587929
ACH-001306,-0.19149630614010016
ACH-001318,-0.057345109501797685
ACH-001322,-0.4561895824222762
ACH-001328,-0.06984367274362246
ACH-001332,-0.20302021386872554
ACH-001336,-0.10922891248196223
ACH-001346,-0.021267883074123296
ACH-001353,-0.18704264013098268
ACH-001354,-0.14740118528525134
ACH-001367,-0.23265225046485224
ACH-001368,-0.16867637019000006
ACH-001374,-0.10483292504379996
ACH-001377,-0.2582545398493108
ACH-001380,-0.2876267130360565
ACH-001391,-0.4606986649031138
ACH-001408,-0.10874183743219484
ACH-001430,-0.01528639702358669
ACH-001431,-0.07736236367214884
ACH-001450,-0.15423320966721607
ACH-001496,-0.12929150237094084
ACH-001500,-0.021043217199273438
ACH-001523,-0.054385178465643766
ACH-001532,-0.31302140844939896
ACH-001550,-0.22315467309309905
ACH-001552,-0.329022548147839
ACH-001554,-0.3773856497124717
ACH-001654,-0.10244585258861326
ACH-001735,-0.07157236403688258
ACH-001736,-0.12425028552959767
ACH-001737,-0.2366439310691413
ACH-001740,-0.09136551852708856
ACH-001745,-0.2923952521372168
ACH-001765,-0.08118651679792223
