,LPO (4025)
ACH-000606,-0.1644980127776714
ACH-000608,-0.17336267481545187
ACH-000614,-0.11977606432541442
ACH-000616,-0.04365038086980162
ACH-000618,-0.181500268817584
ACH-000619,-0.2942163380954666
ACH-000620,0.0059021097181914004
ACH-000621,-0.1564210850965868
ACH-000622,-0.3873910390785457
ACH-000623,-0.17555085599269976
ACH-000624,-0.1992123798233504
ACH-000627,-0.12794297363775622
ACH-000630,-0.22474484730060051
ACH-000631,0.037846789855730534
ACH-000632,-0.2112329536665488
ACH-000633,-0.2357467837933985
ACH-000637,-0.2825583540793001
ACH-000638,-0.0682910381182376
ACH-000646,-0.03327913459227599
ACH-000647,-0.1921625369127984
ACH-000648,-0.2976453986795191
ACH-000649,-0.14088194762309764
ACH-000651,-0.02203752746179432
ACH-000652,-0.15869833418483206
ACH-000653,0.03357030902649956
ACH-000657,-0.10694957796327163
ACH-000658,-0.15353837054042724
ACH-000661,-0.09047450223620487
ACH-000662,0.03657044557852472
ACH-000663,-0.045396659684325935
ACH-000665,-0.06646612582231734
ACH-000671,-0.21884835764234936
ACH-000672,-0.3101334602214182
ACH-000673,-0.14594345349103813
ACH-000676,-0.1587313204180148
ACH-000677,-0.17341639690802396
ACH-000681,-0.16164107258173652
ACH-000683,-0.0945599424609166
ACH-000684,-0.2740985704604186
ACH-000688,-0.056950942376694264
ACH-000693,-0.10671502547878406
ACH-000694,-0.02687154306578617
ACH-000695,-0.11939581465839315
ACH-000696,-0.15476679275836006
ACH-000697,-0.3646189690492118
ACH-000699,-0.12540011996637065
ACH-000701,-0.15443652616542647
ACH-000706,-0.059665467099285566
ACH-000711,-0.1572250116658552
ACH-000713,-0.15617829675144526
ACH-000714,-0.2702173873423051
ACH-000718,-0.08858423525740466
ACH-000720,-0.1447820842189768
ACH-000721,-0.23776471416073386
ACH-000724,-0.09354189419745164
ACH-000725,-0.04762820636910559
ACH-000732,-0.16643043988877956
ACH-000734,-0.09089741542096916
ACH-000735,-0.15875728311050524
ACH-000736,-0.06341570673610887
ACH-000738,-0.17118749007148634
ACH-000746,-0.04974177305723443
ACH-000747,-0.061684600604711835
ACH-000748,-0.0906816493102028
ACH-000753,-0.14908297212230853
ACH-000756,0.011246633191619934
ACH-000757,-0.2112494491928316
ACH-000758,-0.1640947537680011
ACH-000760,-0.10234832908984393
ACH-000762,-0.1525206285333912
ACH-000763,-0.08086494042320197
ACH-000764,-0.2932320797184713
ACH-000765,-0.3095220855464497
ACH-000766,-0.22032653126551047
ACH-000767,-0.10819009750399446
ACH-000768,-0.1666725136887902
ACH-000769,-0.0038431608670375134
ACH-000770,-0.07357414382320251
ACH-000771,-0.1085465659434554
ACH-000773,-0.1569800076324534
ACH-000776,-0.12290403584091218
ACH-000777,-0.1938241445401612
ACH-000778,-0.14011038554822924
ACH-000781,-0.2495440736076309
ACH-000782,-0.1336063122563866
ACH-000783,-0.21902706121584306
ACH-000784,-0.14707188602705326
ACH-000785,-0.16978968497133165
ACH-000787,-0.023737311739333716
ACH-000788,-0.16292599084832138
ACH-000791,-0.1650418630305234
ACH-000792,-0.16668563008553608
ACH-000794,-0.15261235520362312
ACH-000796,-0.12982855918904262
ACH-000798,0.014939515078443462
ACH-000799,-0.1912820445748706
ACH-000800,-0.16319545949186273
ACH-000802,-0.08181562466333751
ACH-000804,0.07822995872310483
ACH-000805,0.0896507839718494
ACH-000809,-0.13536397845511836
ACH-000810,-0.35529039346565633
ACH-000811,-0.14306005823281007
ACH-000817,-0.058908846135379826
ACH-000819,-0.11760098150536645
ACH-000820,-0.10556382206479152
ACH-000821,0.13580991288648833
ACH-000822,-0.1742187788180325
ACH-000823,-0.1354477388538495
ACH-000824,-0.1283214984871503
ACH-000827,-0.1465481831420969
ACH-000829,-0.0631145359685098
ACH-000831,-0.15563884648081358
ACH-000832,-0.2749905817305024
ACH-000833,-0.2517944652080163
ACH-000834,-0.0030626442699864405
ACH-000835,-0.1358825078681341
ACH-000836,-0.2495883137933941
ACH-000837,-0.269251244866707
ACH-000838,-0.1617497581674274
ACH-000839,-0.1307169977847452
ACH-000840,-0.2544461986339515
ACH-000841,-0.34365541592134263
ACH-000843,-0.14722560044772165
ACH-000846,-0.12482626337495847
ACH-000847,-0.14625659105646185
ACH-000848,-0.03622782038048565
ACH-000849,-0.08897697808898522
ACH-000851,-0.12688078653507825
ACH-000855,-0.1221650360134307
ACH-000856,-0.13000429662616733
ACH-000858,-0.2560892118088306
ACH-000859,-0.335515891360937
ACH-000861,-0.0017459338978696214
ACH-000862,-0.12318815742380472
ACH-000865,-0.17834428242651632
ACH-000866,-0.2000545884065712
ACH-000867,-0.1417002034499403
ACH-000869,-0.16888149387214205
ACH-000872,-0.08867605230330612
ACH-000873,-0.14465463192270753
ACH-000876,-0.18075338196266189
ACH-000878,-0.08997659103134951
ACH-000880,-0.18169430610183754
ACH-000881,-0.1322481894625408
ACH-000882,0.0035547916185651642
ACH-000884,-0.22658844719029114
ACH-000885,-0.13079222176028354
ACH-000887,-0.16060760744610986
ACH-000889,-0.14327225101693228
ACH-000896,-0.1453934930883278
ACH-000898,-0.20459949005135586
ACH-000900,-0.2058109072803929
ACH-000901,-0.11794290388886487
ACH-000905,-0.12716456636015586
ACH-000906,-0.11002251177507373
ACH-000907,-0.04323826886958161
ACH-000910,-0.12337238379047025
ACH-000911,-0.05366291805500603
ACH-000912,-0.1967175616633258
ACH-000913,-0.1226756741162622
ACH-000915,-0.28237456972539715
ACH-000916,-0.3047341567426977
ACH-000917,-0.1126097175589729
ACH-000920,-0.3267176340678949
ACH-000921,-0.13075507777085904
ACH-000924,-0.1375056783357974
ACH-000926,-0.19884247085896828
ACH-000928,-0.08085769260548538
ACH-000929,-0.1316550246032887
ACH-000932,-0.1442076263498822
ACH-000935,-0.087803034154806
ACH-000936,0.012136818147054359
ACH-000937,-0.1551505147872326
ACH-000938,-0.13524946832546386
ACH-000939,-0.242423543547068
ACH-000941,-0.07395661798723294
ACH-000943,-0.12224106413415005
ACH-000946,-0.062197370426386685
ACH-000947,-0.14656422500951216
ACH-000948,-0.0814869924577789
ACH-000950,-0.15917482057392496
ACH-000953,-0.2041087414217908
ACH-000954,0.21418863610707997
ACH-000957,-0.10881103717765113
ACH-000958,-0.180927739860174
ACH-000960,-0.1320773862744508
ACH-000963,-0.1828020610089696
ACH-000968,-0.12641112219912629
ACH-000969,-0.21391861283481994
ACH-000972,-0.2720853634141944
ACH-000973,-0.19148562709924247
ACH-000974,-0.1834080149943212
ACH-000978,-0.07440110104754889
ACH-000984,-0.08523411015613881
ACH-000986,-0.21624956720464825
ACH-000988,-0.18821953906477945
ACH-000993,-0.19230692071943933
ACH-000994,-0.22335979031825795
ACH-000996,-0.18380028023929335
ACH-001001,-0.1099088988949472
ACH-001020,-0.0836500040653442
ACH-001028,-0.15287304729393345
ACH-001031,-0.12695483181214412
ACH-001038,-0.21261608751404065
ACH-001048,-0.22151211007842828
ACH-001050,-0.14767635485904046
ACH-001053,-0.22262890845064207
ACH-001054,-0.1407738292374219
ACH-001061,-0.2383041761535835
ACH-001067,-0.2577746197094979
ACH-001075,-0.1260233864918125
ACH-001096,-0.1796776006347563
ACH-001111,-0.43941814543399
ACH-001119,-0.0015321658573416545
ACH-001128,-0.2814102174514862
ACH-001134,-0.17413920589941204
ACH-001151,-0.09942921536081786
ACH-001163,-0.23615374793277
ACH-001164,-0.11854134498059565
ACH-001183,-0.1480819284268796
ACH-001192,-0.21121860589330888
ACH-001193,0.11740753656217225
ACH-001196,-0.039169038159567585
ACH-001197,0.02704698014780164
ACH-001205,0.1498218675627236
ACH-001211,0.023164050591482004
ACH-001212,-0.09638052975796113
ACH-001228,-0.2165728766223077
ACH-001232,-0.11167043520775813
ACH-001239,-0.15437157816946714
ACH-001270,0.15170258258992705
ACH-001274,-0.18781141423747405
ACH-001275,-0.1939431264525001
ACH-001277,-0.19612183978357448
ACH-001278,-0.08025332129816143
ACH-001280,-0.32334356138627635
ACH-001283,-0.12696060524618188
ACH-001289,-0.030349560688859068
ACH-001300,-0.10604502996205922
ACH-001301,-0.15581986300647982
ACH-001302,-0.2386088497532789
ACH-001306,-0.08829304088760148
ACH-001318,-0.05550311264469997
ACH-001322,0.009302996714283768
ACH-001328,-0.2124141517817392
ACH-001332,-0.3136546442560864
ACH-001336,-0.14667804729400313
ACH-001346,-0.1723361706646161
ACH-001353,-0.1980288205741055
ACH-001354,-0.3334114400230103
ACH-001367,-0.23691499576804295
ACH-001368,-0.18070600925071487
ACH-001374,-0.16981611208200395
ACH-001377,-0.0926048167177915
ACH-001380,-0.1123855482787407
ACH-001391,-0.1383511549569991
ACH-001408,-0.19336315630261752
ACH-001430,-0.06205875164213238
ACH-001431,-0.11826463738364815
ACH-001450,-0.2121627899703645
ACH-001496,-0.2775700405335341
ACH-001500,-0.17451034420256606
ACH-001523,-0.38267362102653824
ACH-001532,-0.09995724017280584
ACH-001550,-0.07213005068458098
ACH-001552,-0.3183199529947023
ACH-001554,-0.14016909300286254
ACH-001654,-0.13349530014050145
ACH-001735,-0.10044694619940972
ACH-001736,-0.09669588680343184
ACH-001737,-0.2938099895175112
ACH-001740,0.0831158182558115
ACH-001745,0.03502992149261595
ACH-001765,-0.013710438045218109
