,MNS1 (55329)
ACH-000004,0.19337007201076545
ACH-000005,-0.07152603973776576
ACH-000007,0.1607774367483504
ACH-000009,0.1572244306505468
ACH-000011,-0.0082708194670715
ACH-000012,-0.005817269886583726
ACH-000013,0.006906635841233873
ACH-000014,-0.02283605872851504
ACH-000015,0.058522712803851365
ACH-000017,0.0472897312351392
ACH-000018,-0.020851385113285752
ACH-000019,0.09661014390616188
ACH-000021,0.05196721604722436
ACH-000022,0.08738127179259958
ACH-000025,-0.01068041992343497
ACH-000028,0.0968964708142962
ACH-000030,-0.011858059095269552
ACH-000035,-0.011375859282735544
ACH-000036,0.08811501635179167
ACH-000037,0.07506908722988863
ACH-000039,0.07965622017970156
ACH-000040,0.10430327312909636
ACH-000041,0.16428024628425547
ACH-000042,0.01981873571943308
ACH-000045,0.11403561124628922
ACH-000047,0.08011982544082415
ACH-000052,0.08342863567000594
ACH-000053,0.09787103772401004
ACH-000054,-0.09094180900056394
ACH-000055,0.037536863036770014
ACH-000060,0.09423855162860154
ACH-000067,-0.01484124685347656
ACH-000070,0.013424329211042968
ACH-000075,-0.1488725165129924
ACH-000078,0.008954523396464612
ACH-000082,-0.056620828128220536
ACH-000085,0.14469963063764402
ACH-000086,0.04172262786491332
ACH-000087,-0.21563640094070055
ACH-000092,-0.02245991987747205
ACH-000095,0.10022421247384107
ACH-000097,0.05667410660574666
ACH-000098,0.024028496148561
ACH-000099,0.011356054234633808
ACH-000108,-0.07908215420886837
ACH-000113,-0.006285662040878394
ACH-000116,0.009553802892350024
ACH-000118,0.029905159652455937
ACH-000120,0.03817089617540178
ACH-000123,0.06028838899835873
ACH-000127,0.028831831203901218
ACH-000128,0.004286862877853093
ACH-000132,-0.059395439469522734
ACH-000133,0.07616895471052294
ACH-000137,-0.17376477682172636
ACH-000138,-0.007479957138537991
ACH-000142,-0.0058467177996600955
ACH-000143,-0.0520329601529699
ACH-000146,0.008325755246418143
ACH-000148,-0.003023550714998141
ACH-000150,0.13845875505265312
ACH-000152,-0.007825960620478058
ACH-000153,-0.07339458451414882
ACH-000159,0.08102761237953314
ACH-000160,0.01577425946420206
ACH-000163,0.12776494542109496
ACH-000167,-0.4317874663171624
ACH-000168,0.06264598943787149
ACH-000169,0.03908015564827585
ACH-000178,-0.048668226760176084
ACH-000183,0.026477451173074627
ACH-000188,-0.0386446872434571
ACH-000189,0.34341897870976024
ACH-000190,-0.17920254328033924
ACH-000198,0.08024872348282155
ACH-000203,0.01389155378834287
ACH-000204,0.04053274081877591
ACH-000206,0.20925198800239836
ACH-000207,0.12267639758114887
ACH-000208,0.047950606813814696
ACH-000210,-0.11111297792877728
ACH-000211,0.02808888216082301
ACH-000215,0.0340392938427318
ACH-000221,0.016261684309229408
ACH-000222,-0.061151479643430436
ACH-000223,-0.17977130371128625
ACH-000226,-0.0038776309767970907
ACH-000227,-0.09720886013177037
ACH-000228,-0.0937137628125529
ACH-000231,0.009316171685016495
ACH-000232,0.03616919170935783
ACH-000233,-0.03830880767581376
ACH-000234,-0.0520316362855066
ACH-000235,0.002605141535991064
ACH-000237,-0.14651821119197822
ACH-000238,0.05665986096102984
ACH-000242,0.27486566513468746
ACH-000243,-0.01424422191596601
ACH-000244,0.07574933685571056
ACH-000246,0.1391364821528303
ACH-000248,-0.00547586748265355
ACH-000250,0.028051067337475692
ACH-000251,-0.041519548917747916
ACH-000252,0.1585001039560268
ACH-000253,0.0072514167858036315
ACH-000255,0.037782119242321686
ACH-000256,0.001889908357888952
ACH-000257,-0.07686574389496299
ACH-000258,-0.08236415979064488
ACH-000259,0.051465754878028507
ACH-000260,0.1014531444517532
ACH-000261,-0.08176464359723946
ACH-000262,-0.044706647392044864
ACH-000263,0.002068863048650993
ACH-000264,0.06942867791295054
ACH-000265,0.046061462369491935
ACH-000266,0.005895907569944682
ACH-000272,-0.019377393463097463
ACH-000274,-0.11804894954096352
ACH-000277,0.09714605408766068
ACH-000278,-0.003108920674439693
ACH-000279,0.02504895665168898
ACH-000280,0.07751791744697561
ACH-000281,-0.0050937214211992906
ACH-000288,0.02409820508637544
ACH-000291,0.11811282680232632
ACH-000293,0.03648317919596845
ACH-000294,0.10663553946748144
ACH-000295,0.11579670355034667
ACH-000296,-0.04708331541322027
ACH-000302,0.041759551817671714
ACH-000304,0.1236148745071732
ACH-000307,0.07042196148551708
ACH-000308,0.012139029987260524
ACH-000310,0.0733916905190878
ACH-000311,-0.018368098799213875
ACH-000312,0.12452024326384102
ACH-000315,0.06361260312882656
ACH-000316,0.07215243614072656
ACH-000317,0.08022278243975854
ACH-000318,-0.04211427875391211
ACH-000319,-0.08876076509144565
ACH-000320,0.034195130751617016
ACH-000322,-0.2340181324501973
ACH-000323,0.04891102959964926
ACH-000324,-0.029637971190155956
ACH-000329,0.05988170630008372
ACH-000330,0.12313903841561592
ACH-000331,-0.05568550010054885
ACH-000332,0.08092339884449051
ACH-000334,0.09170933096752697
ACH-000335,-0.00958397848393006
ACH-000336,0.11733167223129018
ACH-000337,-0.04859186208109599
ACH-000338,0.1492748711640126
ACH-000339,0.0911476248001391
ACH-000341,6.551349501636868e-05
ACH-000348,0.1043374006029054
ACH-000350,0.17480586798002787
ACH-000352,0.10049404878894952
ACH-000356,-0.07526836535229252
ACH-000361,0.00913590619611036
ACH-000362,0.12412678783274038
ACH-000363,-0.02485136204165396
ACH-000364,-0.033753964260583545
ACH-000365,0.02666680302502749
ACH-000366,0.02009576673038032
ACH-000368,0.048865681957344115
ACH-000374,0.0878938083397019
ACH-000375,0.0814667687574374
ACH-000376,0.14510868636151336
ACH-000381,0.0953822857104752
ACH-000383,0.0137660873975344
ACH-000387,-0.04076364505642389
ACH-000389,0.008130470373334238
ACH-000390,0.038366017104970285
ACH-000393,0.03730802191178497
ACH-000395,-0.03078812494275735
ACH-000396,0.039672119362252865
ACH-000397,0.010879150473719658
ACH-000401,0.07968590065863668
ACH-000402,-0.0024532246473671533
ACH-000403,-0.09069655566216077
ACH-000404,0.019442841247189653
ACH-000406,0.0829503709236916
ACH-000407,-0.01648138787558695
ACH-000408,0.052445455078326327
ACH-000410,-0.043533975768367386
ACH-000411,0.10686291552114256
ACH-000414,-0.003722706749343478
ACH-000415,-0.03635787566533452
ACH-000416,-0.014754609774152484
ACH-000420,0.02938281509041472
ACH-000421,0.10033817989273562
ACH-000424,-0.03330811288533893
ACH-000425,-0.05335125592195412
ACH-000426,0.024545261161159404
ACH-000427,0.08567164584246538
ACH-000433,0.028229083981356037
ACH-000435,0.08979526883856613
ACH-000436,0.16070954250717015
ACH-000444,0.05946296060510337
ACH-000445,-0.13030258580003942
ACH-000448,0.0642620484581331
ACH-000450,0.06377443144598972
ACH-000452,-0.0202882093484391
ACH-000454,0.015368949656642756
ACH-000458,-0.03566215745621828
ACH-000459,0.14721650775271702
ACH-000460,0.08801714793664413
ACH-000461,0.021117397242976482
ACH-000463,0.028779224362033406
ACH-000464,0.05807265453482404
ACH-000466,0.0008933090755649211
ACH-000467,-0.027600747567095917
ACH-000468,0.0025287570950926364
ACH-000469,0.02215583102532481
ACH-000470,-0.03273025747364733
ACH-000471,-0.03265738918468393
ACH-000472,-0.0041793488244109694
ACH-000473,0.12402052434149954
ACH-000475,0.08871011771337578
ACH-000476,0.09929743515842906
ACH-000477,-0.007446934247463239
ACH-000479,0.19422480934305564
ACH-000480,0.005439921260904832
ACH-000481,0.03296364332091257
ACH-000483,-0.04007381085375012
ACH-000484,-0.0896686273381144
ACH-000485,0.07118121227213642
ACH-000486,-0.002217188190089403
ACH-000487,0.14698137308377882
ACH-000488,-0.029408896716518036
ACH-000490,0.019521131718505298
ACH-000491,0.10237193412640072
ACH-000495,-0.05221902316376464
ACH-000496,0.011846374368669638
ACH-000499,0.3330628942792812
ACH-000500,-0.07114390283516603
ACH-000502,-0.033271745478462636
ACH-000503,-0.0380913007836285
ACH-000505,-0.0349808773238499
ACH-000507,0.02622351716682078
ACH-000510,0.02032094547986871
ACH-000511,0.11221619462634116
ACH-000512,0.27703176574414745
ACH-000516,0.034970100932888916
ACH-000517,-0.0027260073332021463
ACH-000518,-0.041987839784258185
ACH-000520,0.028256273724166694
ACH-000521,0.00901787949805763
ACH-000522,-0.11085486279082817
ACH-000524,0.011891243059501205
ACH-000527,0.00437822996813362
ACH-000528,-0.039410877184765436
ACH-000537,-0.015251855322309247
ACH-000541,-0.1306333379226295
ACH-000542,0.008706593726673909
ACH-000544,-0.049888753349695565
ACH-000545,0.05842707646403177
ACH-000547,0.03776800794971062
ACH-000548,0.006481823190882149
ACH-000549,-0.017083874563766182
ACH-000550,-0.03565327420159305
ACH-000552,0.011707271141411455
ACH-000556,-0.019229431263019618
ACH-000557,-0.01915782552014881
ACH-000569,-0.017146127196334692
ACH-000570,0.0016924148469313455
ACH-000571,0.05558230122606122
ACH-000573,0.12047820345135445
ACH-000576,0.13712584205674824
ACH-000579,-0.07215211779901598
ACH-000580,0.14354242320392868
ACH-000584,0.010883153259879116
ACH-000585,-0.07622748327057446
ACH-000588,0.04717002060762043
ACH-000589,0.11844204575953685
ACH-000591,-0.06715853954196475
ACH-000593,0.044760990327175926
ACH-000600,-0.05424877202682943
ACH-000601,-0.022518972581322315
ACH-000605,0.03830314194168586
ACH-000606,-0.12530404993560493
ACH-000608,-0.05971507975045675
ACH-000614,0.05396568306088972
ACH-000616,0.1128895452917408
ACH-000618,0.058547926296673526
ACH-000619,0.01456910198885722
ACH-000620,0.02682735113011165
ACH-000621,-0.005236268984390106
ACH-000622,0.03851705113585192
ACH-000623,-0.047861376800491386
ACH-000624,0.014016317339061815
ACH-000627,0.03925584050933192
ACH-000630,0.035965012463460316
ACH-000631,-0.1303012690954553
ACH-000632,0.04627095899314376
ACH-000633,0.0353037584214464
ACH-000637,0.0597010208954569
ACH-000638,-0.037562089770990924
ACH-000646,0.00325796252088247
ACH-000647,-0.04590744097221132
ACH-000648,-0.009490011943061212
ACH-000649,0.02424684971173639
ACH-000651,0.052909221871860215
ACH-000652,0.18293117719839735
ACH-000653,-0.023360271624818667
ACH-000657,0.08517243249024464
ACH-000658,0.04672547828871244
ACH-000661,-0.026068559209674626
ACH-000662,-0.12265947850361683
ACH-000663,-0.0019016324526185372
ACH-000665,0.02626435571474545
ACH-000671,0.03360210270308067
ACH-000672,0.18146671839937828
ACH-000673,-0.07133668051300569
ACH-000676,0.0737381060688381
ACH-000677,-0.02465521213021754
ACH-000681,0.04782133715073096
ACH-000683,-0.004924496450021521
ACH-000684,-0.07203305837446992
