,AP2A1 (160)
ACH-000004,-0.4787090369211463
ACH-000005,-0.1687558625554863
ACH-000007,0.006606301338068465
ACH-000009,0.08446855222007821
ACH-000011,0.16844833180830035
ACH-000012,-0.04210770868879122
ACH-000013,-0.2564270476676783
ACH-000014,0.05590536897034087
ACH-000015,-0.045151054007685286
ACH-000017,-0.031884656405834384
ACH-000018,0.04451172545728167
ACH-000019,0.16351473769103456
ACH-000021,-0.09750579202159436
ACH-000022,-0.037368996796134105
ACH-000025,0.17257028570491853
ACH-000028,-0.6249792222681615
ACH-000030,-0.0012354961378084944
ACH-000035,-0.31471460629370696
ACH-000036,-0.13653950280292027
ACH-000037,-0.04933727045892377
ACH-000039,-0.07257965065585767
ACH-000040,0.19493728376024547
ACH-000041,-0.07216484423845156
ACH-000042,0.1002510052220136
ACH-000045,-0.15137749667864595
ACH-000047,0.0742007704875751
ACH-000052,-0.00391241816419681
ACH-000053,0.044681923192751466
ACH-000054,0.06361884643283619
ACH-000055,-0.09706342090033304
ACH-000060,0.11819296513474715
ACH-000067,9.364671137334972e-05
ACH-000070,0.0015618119129520965
ACH-000075,0.034209236463482416
ACH-000078,0.055782950143142884
ACH-000082,0.029664793725882512
ACH-000085,-0.046172211228750135
ACH-000086,-0.02031330346457102
ACH-000087,-0.08740507392182621
ACH-000092,-0.04398606627044409
ACH-000095,-0.03023260298197325
ACH-000097,-0.1833328517424733
ACH-000098,-0.20828505841690909
ACH-000099,-0.11319062632440095
ACH-000108,-0.003292381818734529
ACH-000113,-0.05386430680881602
ACH-000116,-0.035177971663828585
ACH-000118,0.07108339251732597
ACH-000120,-0.025559943816812373
ACH-000123,-0.14562561483400116
ACH-000127,-0.09096728376178592
ACH-000128,0.03224868943399868
ACH-000132,0.02395772902850008
ACH-000133,-0.07539712257221605
ACH-000137,-0.02224427135443572
ACH-000138,-0.1278480674003793
ACH-000142,-0.1763113615500855
ACH-000143,0.10820736895194878
ACH-000146,-0.03386984956856831
ACH-000148,-0.04526819743374106
ACH-000150,-0.037280714594821115
ACH-000152,-0.020498579888912228
ACH-000153,-0.04498701000188657
ACH-000159,-0.06368245536276174
ACH-000160,0.008927970907983099
ACH-000163,0.018514766409623955
ACH-000167,0.16500419203006275
ACH-000168,-0.11218333259073407
ACH-000169,0.01305659356011273
ACH-000178,0.0050341371386694615
ACH-000183,-0.1147673702140624
ACH-000188,-0.102606979880321
ACH-000189,-0.04846071604970866
ACH-000190,-0.2572314827633428
ACH-000198,0.21238839922354946
ACH-000203,-0.06107678492184265
ACH-000204,0.08428200004197706
ACH-000206,-0.07089031364760208
ACH-000207,-0.027453014283879248
ACH-000208,-0.05209986336595012
ACH-000210,-0.059001558237664425
ACH-000211,-0.04698937139596198
ACH-000215,-0.06046008852154865
ACH-000221,-0.13618278291145708
ACH-000222,-0.1852376939914268
ACH-000223,0.08543228031720845
ACH-000226,0.09192381763200824
ACH-000227,-0.02197081230852689
ACH-000228,-0.08509662354424465
ACH-000231,0.1453315831324852
ACH-000232,0.104914957928074
ACH-000233,0.005285608371759868
ACH-000234,-0.13189718049515295
ACH-000235,-0.016012616354237754
ACH-000237,-0.3285169208828646
ACH-000238,0.056131763561089336
ACH-000242,-0.3159821493362448
ACH-000243,-0.0316602411370683
ACH-000244,-0.0365970555174433
ACH-000246,-0.0883188496632154
ACH-000248,0.19204159649730734
ACH-000250,-0.05616807817324612
ACH-000251,-0.007237828914935587
ACH-000252,0.02774948769105656
ACH-000253,-0.04282695703375359
ACH-000255,-0.10065631399286792
ACH-000256,-0.3198885590271771
ACH-000257,-0.2165090751153076
ACH-000258,0.0026812818689028253
ACH-000259,-0.11570758167066834
ACH-000260,-0.13711889408447706
ACH-000261,-0.0651789878010109
ACH-000262,-0.19375201822346105
ACH-000263,-0.18952032176821676
ACH-000264,0.026628112110493558
ACH-000265,-0.03663212126442785
ACH-000266,-0.05091312530895095
ACH-000272,0.10576907392786708
ACH-000274,0.03932511268746657
ACH-000277,0.027285262574284267
ACH-000278,-0.4722864812261823
ACH-000279,0.020535750694724568
ACH-000280,-0.07777562353053674
ACH-000281,-0.0918523255198053
ACH-000288,-0.03433832775267959
ACH-000291,-0.01356408248623394
ACH-000293,-0.19715429732908946
ACH-000294,-0.6226944766336506
ACH-000295,-0.02642518590172456
ACH-000296,-0.25375599149058164
ACH-000302,-0.1401797561892576
ACH-000304,-0.0978396610335374
ACH-000307,-0.14388390980800014
ACH-000308,-0.04000083880838442
ACH-000310,-0.02911528288995217
ACH-000311,0.12554884902130453
ACH-000312,-0.08479669105885722
ACH-000315,-0.23856455675348115
ACH-000316,-0.09998766668976768
ACH-000317,0.046229767880162725
ACH-000318,-0.10801306133295548
ACH-000319,-0.08640758051841227
ACH-000320,0.15551675705268786
ACH-000322,0.139007698874359
ACH-000323,-0.08426198173749304
ACH-000324,-0.11451667514965964
ACH-000329,-0.021231609980079492
ACH-000330,-0.22596160585010616
ACH-000331,0.14930819965270986
ACH-000332,-0.13107354181652878
ACH-000334,-0.05930096689760375
ACH-000335,-0.3337581018394141
