,PMM2 (5373)
ACH-000264,-0.18002209177314749
ACH-000265,-0.3149565809936927
ACH-000266,-0.20981945737458865
ACH-000272,-0.3141054614430557
ACH-000274,-0.19564064704733491
ACH-000277,-0.2755876223565854
ACH-000278,-0.3102173936681053
ACH-000279,-0.3566287224176805
ACH-000280,-0.2016325000985903
ACH-000281,-0.8333645327409263
ACH-000288,-0.43342905493458905
ACH-000291,-0.11321144930456935
ACH-000293,-0.11436164602029025
ACH-000294,-0.5991907217186542
ACH-000295,-0.414839066333896
ACH-000296,-0.3687338240942652
ACH-000302,-0.10903622257656548
ACH-000304,-0.3955823007916461
ACH-000307,-0.5199906488330757
ACH-000308,-0.5700335875038774
ACH-000310,-0.205879823485839
ACH-000311,-0.4276335370002616
ACH-000312,-0.0496254085667307
ACH-000315,-0.4983295164054159
ACH-000316,-0.36727873057653376
ACH-000317,-0.6996712754250494
ACH-000318,-0.09193437294451867
ACH-000319,-0.1925168709475128
ACH-000320,-0.1810990212847551
ACH-000322,-0.4869192454551578
ACH-000323,-0.16700539566117814
ACH-000324,-0.17248190571088934
ACH-000329,-0.4303464176286361
ACH-000330,-0.32271386656029866
ACH-000331,-0.4547373096602559
ACH-000332,-0.2398513996432997
ACH-000334,-0.4457178152855837
ACH-000335,-0.28595397321139504
ACH-000336,-0.33408483972005626
ACH-000337,-0.5196520742702134
ACH-000338,-0.25908382974870353
ACH-000339,-0.0633804850315646
ACH-000341,-0.14165865901119518
ACH-000348,-0.2603068680503152
ACH-000350,-0.3241030299155757
ACH-000352,-0.154892745039126
ACH-000356,-0.5508554562759646
ACH-000361,-0.2972099080301374
ACH-000362,-0.2553182847743644
ACH-000363,-0.6682347233780519
ACH-000364,-0.18319626153881052
ACH-000365,-0.7380592148488297
ACH-000366,-0.07392209775115102
ACH-000368,-0.16399623049439688
ACH-000374,-0.5460796516880159
ACH-000375,-0.19670096467721174
ACH-000376,-0.3737196140492722
ACH-000381,-0.604828184555558
ACH-000383,-0.1627906528557944
ACH-000387,-0.6358208165927227
ACH-000389,-0.19685724984852146
ACH-000390,-0.97167908655299
ACH-000393,-0.21204432825940386
ACH-000395,-0.03134593186721561
ACH-000396,-0.4434639612360248
ACH-000397,-0.4027453739965472
ACH-000401,-0.4846865371252131
ACH-000402,-0.8974975035967264
ACH-000403,-0.30613669277193245
ACH-000404,-0.4275642756180352
ACH-000406,-0.2772921295772969
ACH-000407,-0.3949090507475232
ACH-000408,-0.4277572523818372
ACH-000410,-0.151978814465046
ACH-000411,-0.497978159649369
ACH-000414,-0.19525276468458375
ACH-000415,-0.4858179406502465
ACH-000416,-0.21388602008490348
ACH-000420,-0.3531974305985299
ACH-000421,-0.5473751091697103
ACH-000424,-0.2125905101015326
ACH-000425,-0.3103421221249884
ACH-000426,-0.432368129955637
ACH-000427,-0.3562116961251677
ACH-000433,-0.2739169187595219
ACH-000435,-0.8663882502963391
ACH-000436,-0.8015481272701189
ACH-000444,-0.4288893848994424
ACH-000445,-0.24876113344539216
ACH-000448,-0.29917825747274845
ACH-000450,-0.4634971387434898
ACH-000452,-0.5632596118091471
ACH-000454,-0.8962076040486567
ACH-000458,-0.8350403136327468
ACH-000459,-0.4467105929517863
ACH-000460,-0.5383777846586429
ACH-000461,-0.6302728991490889
ACH-000463,-0.11840187018583853
ACH-000464,-0.3708357099502168
ACH-000466,-0.22060969322821267
ACH-000467,-0.6277217829573675
ACH-000468,-0.34917552729969203
ACH-000469,-0.07226049018249067
ACH-000470,-0.6968237597723843
ACH-000471,-0.9573985585030368
ACH-000472,-0.1945704648962005
ACH-000473,-0.12938098997574504
ACH-000475,-0.4015126819209479
ACH-000476,-0.26059663744253897
ACH-000477,-0.4756532848645224
ACH-000479,-0.3129062511317511
ACH-000480,-0.1487966353950204
ACH-000481,-0.12048788006819768
ACH-000483,-0.5032446612066854
ACH-000484,-0.3791064994951141
ACH-000485,-0.5981835725483305
ACH-000486,-0.5690975137015585
ACH-000487,-0.5759314069420539
ACH-000488,-0.3865188718555735
ACH-000490,-0.3894946757135244
ACH-000491,-0.12772632186870306
ACH-000495,-0.2791232354572844
ACH-000496,-0.8344368399133554
ACH-000499,-0.14321739609903605
ACH-000500,-0.20002855814634735
ACH-000502,-0.4788716505188158
ACH-000503,-0.251273227923826
ACH-000505,-0.4898961970947778
ACH-000507,-0.4507706025639651
ACH-000510,-0.19076641129881
ACH-000511,-0.22840631039079184
ACH-000512,-0.6162788210614503
ACH-000516,-0.2656026084346674
ACH-000517,-0.10964260509547698
ACH-000518,-0.4822891823605207
ACH-000520,-0.3862712399571329
ACH-000521,-0.3033874034246413
ACH-000522,-0.4203979994619621
ACH-000524,-0.1974494317993052
ACH-000527,-0.394122901280124
ACH-000528,-0.25035276688629937
ACH-000537,-0.8879055298521773
ACH-000541,-0.5263142908161517
ACH-000542,-0.38617588862042346
ACH-000544,-0.2846274510805465
ACH-000545,-0.13210404643497511
ACH-000547,-0.08166699269302717
ACH-000548,-0.3637850300545611
ACH-000549,-0.7624952446307589
ACH-000550,-0.3073196084958729
ACH-000552,-0.4363231723501215
ACH-000556,-0.11572767944478995
ACH-000557,-0.18988072491584
ACH-000569,-0.16938570999431082
ACH-000570,-0.05046932842738802
ACH-000571,-0.3450525885289089
ACH-000573,-0.26826285345245793
ACH-000576,-0.3540580390178029
ACH-000579,-0.6502084743930915
ACH-000580,0.13360875296341282
ACH-000584,-0.6226272407623538
ACH-000585,-0.25404431840497266
ACH-000588,-0.7430200639366721
ACH-000589,-0.26989458885717804
ACH-000591,-0.1944008613737817
ACH-000593,-0.5650477724859971
ACH-000600,-0.32001641877168163
ACH-000601,-0.09275928739658558
ACH-000605,-0.2608577683986332
ACH-000606,-0.032070323171134375
ACH-000608,-0.3018226516682704
ACH-000614,-0.2601610778994787
ACH-000616,-0.1666605224455017
ACH-000618,-0.479061299823416
ACH-000619,-0.4073501047052474
ACH-000620,-0.8023305466864633
ACH-000621,-0.23348974831907254
ACH-000622,-0.27291461300338554
ACH-000623,-0.07740709979529142
ACH-000624,-0.2829302479876703
ACH-000627,-0.0499396760343058
ACH-000630,-0.223736289578204
ACH-000631,-0.4831524459819106
ACH-000632,-0.4944163519538687
ACH-000633,-0.951608603950994
ACH-000637,-0.21724104203597172
ACH-000638,0.042496713236308735
ACH-000646,-0.3545472370697242
ACH-000647,-0.13689797424973113
ACH-000648,-0.23491372045806935
ACH-000649,-0.4468336916883073
ACH-000651,-0.3710632348299897
ACH-000652,-0.5720549100337617
ACH-000653,-0.6131054926583989
ACH-000657,0.1963660607998188
ACH-000658,-0.909013135105232
ACH-000661,-0.3384219577843652
ACH-000662,-0.03634603485889755
ACH-000663,-0.3884947688314653
ACH-000665,-0.4925558857404379
ACH-000671,-0.2943940146995891
ACH-000672,-0.2411781201680011
ACH-000673,-0.20503334905421614
ACH-000676,-0.12278966013506908
ACH-000677,-0.3005239796852709
ACH-000681,-0.365487329383888
ACH-000683,-0.2391288902181149
ACH-000684,-0.5616275466844608
ACH-000688,-0.2709960342238093
ACH-000693,-0.024523837365542558
ACH-000694,-0.16496517655378942
ACH-000695,-0.22823026830463897
ACH-000696,-0.2822176699087319
ACH-000697,-0.4664842329374934
ACH-000699,-0.3151867709751164
ACH-000701,-0.2582570061020273
ACH-000706,-0.6361799774473902
ACH-000711,-0.06011576962642784
ACH-000713,-0.3920440459012039
ACH-000714,-0.3789328719920447
ACH-000718,-0.1236251244485792
ACH-000720,-0.049646520201321216
ACH-000721,-0.561630298130239
ACH-000724,-0.1994311174150167
ACH-000725,-0.3840609905175828
ACH-000732,-0.33514758418595475
ACH-000734,-0.7115885417217684
ACH-000735,-0.2817420074463318
ACH-000736,-0.4080352826354015
ACH-000738,-0.20342599461574395
ACH-000746,-0.4183398121542473
ACH-000747,-0.2484855774877283
ACH-000748,-0.07037949612431653
ACH-000753,-0.0828423128915722
ACH-000756,-0.15629227866830828
ACH-000757,-0.2597090420521339
ACH-000758,-0.3538474341280098
ACH-000760,-0.16820938504104269
ACH-000762,-0.4954907592659284
ACH-000763,-0.3874942677618116
ACH-000764,-0.5697647553321359
ACH-000765,-0.4403322274749111
ACH-000766,-0.26149489451555263
ACH-000767,-0.3933501403939061
ACH-000768,-0.3266098488315934
ACH-000769,-0.3894790852638105
ACH-000770,-0.3140274837227989
ACH-000771,-0.5957240407265167
ACH-000773,-0.3315531397601477
ACH-000776,-0.07370765782044224
ACH-000777,-0.557440764020923
ACH-000778,-0.4151765145954944
ACH-000781,-0.2909521237520225
ACH-000782,-0.6141886527445622
ACH-000783,-0.1906900718292992
ACH-000784,-0.18562872160822885
ACH-000785,-0.27473836585977074
ACH-000787,-0.6401366237467723
ACH-000788,-0.2733128550420584
ACH-000791,-0.17339615665958313
ACH-000792,-0.2334623406343673
ACH-000794,-0.856108948982348
ACH-000796,-0.4669796831831325
ACH-000798,-0.3421966181912083
ACH-000799,-0.37761661336473146
ACH-000800,-0.7864834716821658
ACH-000802,-0.16998978563601072
ACH-000804,-0.020690877606452097
ACH-000805,-0.13178717576847204
ACH-000809,-0.26649527008525864
ACH-000810,-0.006386723829620779
ACH-000811,-0.2645601380336177
ACH-000817,-0.8048815324659454
ACH-000819,-0.2840993844915386
ACH-000820,-0.1167218885752391
ACH-000821,-0.6765131491469611
ACH-000822,-0.4342447806049861
ACH-000823,0.0012017760169243574
ACH-000824,-0.0769876466415073
ACH-000827,-0.007734593603126989
ACH-000829,-0.16499443446461193
ACH-000831,-0.27783504566953243
ACH-000832,-0.5788339706671334
ACH-000833,-0.18302534570323795
ACH-000834,-0.4939740339896989
ACH-000835,-0.8375901043324678
ACH-000836,-0.7611986755994072
ACH-000837,-0.4925015228802637
ACH-000838,-0.696076953693603
ACH-000839,-0.07786815153423307
ACH-000840,-0.25106151709870833
ACH-000841,-0.5959332986027981
ACH-000843,-0.923933300516385
ACH-000846,-0.08944694642366395
ACH-000847,-0.1753029371051338
ACH-000848,-0.654998891901979
ACH-000849,-0.06264628278612983
ACH-000851,-0.4642686812276252
ACH-000855,-0.19203049132049987
ACH-000856,-0.569495622725315
ACH-000858,-0.2672405498717662
ACH-000859,-0.2999797245700052
ACH-000861,-0.2477284005810622
ACH-000862,-0.3992426717271262
ACH-000865,-0.08287067882081202
ACH-000866,-0.3603376325752452
ACH-000867,-0.14839901783232368
ACH-000869,-0.4381432662420996
ACH-000872,-0.6477496701423232
ACH-000873,-0.6733549198449038
ACH-000876,-0.13445459003248006
ACH-000878,-0.2431704393885321
ACH-000880,-0.8216264543182837
ACH-000881,0.0907925727920295
ACH-000882,0.045666600668033415
ACH-000884,-0.19650808217532875
ACH-000885,-0.7085767307676529
ACH-000887,-0.3977541888396565
ACH-000889,-0.8259123907789525
ACH-000896,-0.5383965172938702
ACH-000898,-0.41087951138091655
ACH-000900,-0.097031125550626
ACH-000901,-0.12516360475566524
ACH-000905,-0.3581310667640572
ACH-000906,-0.1924920851752558
ACH-000907,-0.18242181573856994
ACH-000910,-0.17932479513442234
ACH-000911,-0.23688485276295546
ACH-000912,-0.5191173570498991
ACH-000913,-0.4886108948524572
ACH-000915,-0.21850133668301988
ACH-000916,0.00011422889931862156
ACH-000917,-0.2397832819357167
ACH-000920,-0.8284760661797793
ACH-000921,-0.4687301180391982
ACH-000924,-0.09833914938982766
ACH-000926,-0.5919799430591125
ACH-000928,-0.3079753801920259
ACH-000929,-0.3322070396107066
ACH-000932,-0.19894009570446905
ACH-000935,-0.16291572120671974
ACH-000936,-0.20314779528989246
ACH-000937,-0.4711945674384627
ACH-000938,-0.6999322051456399
ACH-000939,-0.4069141077266301
ACH-000941,-0.4957502033346354
ACH-000943,-0.4862423818967302
ACH-000946,-0.12137698757572335
ACH-000947,-0.2873055963334515
ACH-000948,-0.4815481996561844
ACH-000950,-0.7591178235377022
ACH-000953,0.0944000235913398
ACH-000954,-0.5872516152672959
ACH-000957,-0.266171724777119
ACH-000958,-0.2625283792165505
ACH-000960,-0.714217997648897
ACH-000963,-0.16370388640377287
ACH-000968,-0.18293099589262232
ACH-000969,-0.0767790949080793
ACH-000972,-0.0668143744258296
ACH-000973,-0.038165948142250564
ACH-000974,-0.1745077772114164
ACH-000978,-0.5253519143066359
ACH-000984,-0.21002184710230784
ACH-000986,-0.7474729654068466
ACH-000988,-0.14844033236136606
ACH-000993,-0.4652182099699146
ACH-000994,-0.4383642974269695
ACH-000996,-0.09590108683139156
ACH-001001,-0.16680401106082995
ACH-001020,0.01958822071401542
ACH-001028,-0.13541136010204924
ACH-001031,0.17239886790597567
ACH-001038,-0.0470419532447949
ACH-001048,-0.2380661223995853
ACH-001050,-0.22265654827431308
ACH-001053,-0.15854850023087327
ACH-001054,-0.018125829337511376
ACH-001061,-0.2529595235069381
ACH-001067,-0.2201360648708774
ACH-001075,-0.7173442754823885
ACH-001096,-0.29726421355205457
ACH-001111,-0.3767818923973667
ACH-001119,-0.3181415809524871
ACH-001128,-0.37728326113034494
ACH-001134,-0.010102718919759873
ACH-001151,-0.4950288214890064
ACH-001163,-0.3006789862482345
ACH-001164,0.0454713423131868
ACH-001183,-0.1667942545350193
ACH-001192,-0.2047100175634647
ACH-001193,-0.4165109392601488
ACH-001196,-0.2346048985984485
ACH-001197,-0.06036695730918117
ACH-001205,0.1630961400137355
ACH-001211,-0.4585287729675183
ACH-001212,-0.2031861329523795
ACH-001228,-0.3338110776985269
ACH-001232,-0.20128837735865296
ACH-001239,-0.34418137480532746
ACH-001270,-0.4352328105966053
ACH-001274,-0.245171471058124
ACH-001275,-0.37889380992499744
ACH-001277,-0.09959646464472838
ACH-001278,-0.3710448173922232
ACH-001280,-0.2473993202774652
ACH-001283,-0.12988607196177626
ACH-001289,0.006504448825044401
ACH-001300,-0.16486668406196195
ACH-001301,-0.19968549815418826
ACH-001302,0.05711483148938443
ACH-001306,-0.22401828668077184
ACH-001318,-0.6112839403601537
ACH-001322,-0.3288483879397137
ACH-001328,-0.8597498575566577
ACH-001332,-0.4595914128143632
ACH-001336,-0.28981143358625483
ACH-001346,-0.31740004404930466
ACH-001353,-0.18366230679642714
ACH-001354,-0.046581669035666975
ACH-001367,-0.2596126505394237
ACH-001368,-0.3789857687251092
ACH-001374,-0.3357698363060977
ACH-001377,-0.32130892662304106
ACH-001380,-0.736092809239001
ACH-001391,-0.2445908095670357
ACH-001408,-0.16635189797636055
ACH-001430,-0.10327297803041367
ACH-001431,-0.14708733256028472
ACH-001450,-0.4476449075056729
ACH-001496,-0.680519585646836
ACH-001500,-0.4129750707478148
ACH-001523,-0.6603388752788463
ACH-001532,-0.3974991458279731
ACH-001550,-0.3666959285905844
ACH-001552,-0.03908624372775449
ACH-001554,-0.4049951814888476
ACH-001654,-0.08839846623723599
ACH-001735,-0.5372746551476871
ACH-001736,-0.7469798740242455
ACH-001737,0.021702763575370043
ACH-001740,-0.2695864085064936
ACH-001745,-0.18416662828741964
ACH-001765,-0.1133804416479766
