,P2RX1 (5023)
ACH-000004,-0.2576294530172196
ACH-000005,-0.22090086831652808
ACH-000007,-0.0211684372433511
ACH-000009,-0.09065952038429928
ACH-000011,0.07096154822763026
ACH-000012,-0.037026993124210025
ACH-000013,-0.12709599315606987
ACH-000014,0.008686076155555882
ACH-000015,-0.13565538527250925
ACH-000017,-0.05747301880982578
ACH-000018,-0.06716764185708211
ACH-000019,-0.14917107994286213
ACH-000021,-0.07059225420849806
ACH-000022,-0.13493787799571738
ACH-000025,-0.08533978030635056
ACH-000028,0.06031150138697725
ACH-000030,-0.011533210913570374
ACH-000035,-0.028313957416299967
ACH-000036,-0.05527213355018573
ACH-000037,-0.10008957583921556
ACH-000039,-0.0574057403401029
ACH-000040,-0.06991575582838422
ACH-000041,-0.14641395270697985
ACH-000042,-0.2049348063339918
ACH-000045,-0.023121237655595185
ACH-000047,-0.08807074713817822
ACH-000052,-0.14064095953376926
ACH-000053,-0.07587584635755662
ACH-000054,-0.038109866846140365
ACH-000055,0.05062107071921202
ACH-000060,-0.242340002190092
ACH-000067,-0.12878250048811898
ACH-000070,0.10847632608609274
ACH-000075,-0.17367394403212424
ACH-000078,-0.20999021991399708
ACH-000082,-0.15287179698546224
ACH-000085,-0.09185601944115006
ACH-000086,0.016441128980219724
ACH-000087,0.007726836080130725
ACH-000092,-0.07370585464648492
ACH-000095,-0.09757776095066814
ACH-000097,-0.07836884180707046
ACH-000098,-0.09897765748021728
ACH-000099,-0.13596811027126732
ACH-000108,-0.03286766144924989
ACH-000113,-0.1105639121592181
ACH-000116,-0.05450100164273654
ACH-000118,-0.11220541189255756
ACH-000120,-0.16642694336250216
ACH-000123,-0.040395141320308615
ACH-000127,-0.08986818459798504
ACH-000128,0.11467306925835312
ACH-000132,-0.09247893585656593
ACH-000133,-0.09116321274756377
ACH-000137,0.011365875001439
ACH-000138,-0.179199128913224
ACH-000142,-0.2246938055285756
ACH-000143,-0.09161456452437572
ACH-000146,-0.0928716647742968
ACH-000148,-0.08215961771501308
ACH-000150,-0.0907390401203049
ACH-000152,-0.17957545541578385
ACH-000153,0.025718402093474618
ACH-000159,-0.006573283477374936
ACH-000160,-0.03688088713129761
ACH-000163,0.13006126183949251
ACH-000167,-0.08852263101897204
ACH-000168,-0.27323988681813943
ACH-000169,0.01368952762259029
ACH-000178,-0.04191779570849232
ACH-000183,0.05741497538882141
ACH-000188,-0.1656580321665021
ACH-000189,-0.10962839190655367
ACH-000190,0.029845005362826763
ACH-000198,-0.16804948930265118
ACH-000203,-0.010920244714780288
ACH-000204,-0.14748441210070568
ACH-000206,-0.14396705746288388
ACH-000207,-0.3304532174568931
ACH-000208,-0.047190102705985115
ACH-000210,0.045068154250183186
ACH-000211,-0.04226145983851564
ACH-000215,-0.15827371347132538
ACH-000221,-0.03909273187011477
ACH-000222,-0.16747311016348196
ACH-000223,0.008067654406021044
ACH-000226,-0.1932466529321628
ACH-000227,-0.07794523021482215
ACH-000228,0.08564727159926444
ACH-000231,-0.05933337276958736
ACH-000232,-0.06092994306262878
ACH-000233,-0.16654639870515198
ACH-000234,-0.21311196190939613
ACH-000235,-0.007089857995084552
ACH-000237,-0.08479773778518594
ACH-000238,-0.21207423580859727
ACH-000242,0.10488036381718503
ACH-000243,-0.07171715222075785
ACH-000244,-0.14336714412353035
ACH-000246,-0.10694849647535327
ACH-000248,-0.047353497479169455
ACH-000250,-0.12186261888277684
ACH-000251,-0.17002436047326838
ACH-000252,-0.12352837924082892
ACH-000253,-0.0419029636556069
ACH-000255,0.00010991391081246385
ACH-000256,-0.17485976130811726
ACH-000257,0.01001490598190973
ACH-000258,-0.0728916774043186
ACH-000259,-0.14834883117748732
ACH-000260,-0.019793434128154302
ACH-000261,-0.04455124750548719
ACH-000262,-0.08090513816941877
ACH-000263,0.19797367196650775
ACH-000264,-0.07462694894008666
ACH-000265,0.036446822882531836
ACH-000266,-0.08079151091581728
ACH-000272,-0.16828469483550595
ACH-000274,-0.078885298574351
ACH-000277,-0.16532630576847582
ACH-000278,-0.006483429990024942
ACH-000279,-0.13840118707891294
ACH-000280,-0.09778612005898206
ACH-000281,-0.011051801448270369
ACH-000288,-0.16853540185369026
ACH-000291,-0.027242616670970124
ACH-000293,-0.09394033572861983
ACH-000294,-0.15622255294351878
ACH-000295,0.22496885107547648
ACH-000296,-0.056398800218488976
ACH-000302,-0.14555399007214287
ACH-000304,-0.13690202141095392
ACH-000307,-0.03956876135417065
ACH-000308,-0.06755874154096897
ACH-000310,-0.00754589643764203
ACH-000311,-0.13330024258086545
ACH-000312,-0.32473988127200565
ACH-000315,0.2837863508837704
ACH-000316,-0.3588451680266799
ACH-000317,0.17717247281361828
ACH-000318,-0.035135803416520554
ACH-000319,-0.17224915007428696
ACH-000320,-0.01950895157832689
ACH-000322,-0.13583658463173787
ACH-000323,-0.20888506233298992
ACH-000324,-0.1391010726997243
ACH-000329,-0.11856904158439315
ACH-000330,-0.19741647154519965
ACH-000331,-0.1366145949350913
ACH-000332,-0.09288688550702737
ACH-000334,-0.1114651287878107
ACH-000335,0.050069884157281315
ACH-000336,-0.396395834777677
ACH-000337,-0.011862169303985986
ACH-000338,-0.12085252087576552
ACH-000339,-0.0773222724681964
ACH-000341,-0.22217249753567733
ACH-000348,-0.04761700323073273
ACH-000350,-0.18748094017052974
ACH-000352,-0.0006075982885859982
ACH-000356,-0.12868760776711652
ACH-000361,0.08400729472916185
ACH-000362,-0.05511719018658784
ACH-000363,-0.019393131776945717
ACH-000364,-0.04886325195333882
ACH-000365,-0.14396272286867842
ACH-000366,-0.1171003996390368
ACH-000368,-0.10048051854910066
ACH-000374,0.019046880916114717
ACH-000375,-0.015405170204352257
ACH-000376,-0.02585714653348117
ACH-000381,-0.2485881787883241
ACH-000383,-0.08754156631652778
ACH-000387,-0.17319364579699556
ACH-000389,-0.30914928614287523
ACH-000390,-0.13029927224759594
ACH-000393,-0.005589287548263888
