,BET1L (51272)
ACH-000004,-0.07483888622759367
ACH-000005,0.2637765996084967
ACH-000007,-0.1677554405567665
ACH-000009,-0.11256791046621098
ACH-000011,0.005400979720182878
ACH-000012,-0.01585530371761917
ACH-000013,0.025061781840027848
ACH-000014,0.08177209591581817
ACH-000015,-0.06824902963460187
ACH-000017,-0.006367196605552257
ACH-000018,-0.21714809687460015
ACH-000019,0.08421560250904286
ACH-000021,-0.0321498406526924
ACH-000022,-0.0699157224888855
ACH-000025,-0.08155806122628523
ACH-000028,-0.10346508203125772
ACH-000030,-0.07543913811744736
ACH-000035,-0.1510468737066299
ACH-000036,-0.2761374403666404
ACH-000037,-0.2281842075818062
ACH-000039,-0.04479330670174761
ACH-000040,-0.13670767658293445
ACH-000041,-0.2684932183115083
ACH-000042,-0.13959258873027236
ACH-000045,-0.094237793510163
ACH-000047,-0.18109002571936145
ACH-000052,0.2275705901505061
ACH-000053,-0.07605871169907484
ACH-000054,-0.2296353228216377
ACH-000055,0.08922411373243122
ACH-000060,-0.11354291590217795
ACH-000067,-0.13825671426409514
ACH-000070,-0.15117728898285818
ACH-000075,-0.4781118688488579
ACH-000078,-0.4373923858961759
ACH-000082,-0.1776214021761321
ACH-000085,-0.3263608179045175
ACH-000086,-0.2583714823590902
ACH-000087,0.11455786691695327
ACH-000092,-0.008249147783535906
ACH-000095,-0.08270472492087733
ACH-000097,0.009576068539905657
ACH-000098,-0.06708733380518275
ACH-000099,-0.25865315617626433
ACH-000108,-0.1792198698880272
ACH-000113,-0.09180275209813607
ACH-000116,-0.16206287603001016
ACH-000118,-0.12003377270017347
ACH-000120,-0.23441668035734226
ACH-000123,-0.20212701342696987
ACH-000127,-0.1096784324253868
ACH-000128,-0.07004068224846338
ACH-000132,-0.005908366424344988
ACH-000133,-0.005707291598341624
ACH-000137,-0.176184920602311
ACH-000138,-0.2732862078477681
ACH-000142,-0.09522571032591698
ACH-000143,-0.2826967849301788
ACH-000146,-0.033108715916468814
ACH-000148,-0.16719111334793407
ACH-000150,-0.12892434405437472
ACH-000152,-0.20632303482767256
ACH-000153,-0.14348815381091226
ACH-000159,-0.08489724650470072
ACH-000160,-0.13234699351758744
ACH-000163,-0.13072120451372488
ACH-000167,-0.09181295785583228
ACH-000168,-0.14249160066991073
ACH-000169,-0.16548658262183705
ACH-000178,-0.1984568117678355
ACH-000183,-0.18927100295114815
ACH-000188,-0.021748301629893
ACH-000189,-0.20800224216492866
ACH-000190,-0.16608929103580064
ACH-000198,-0.20998455231527768
ACH-000203,-0.7942540142144634
ACH-000204,-0.03161965976101525
ACH-000206,-0.15690358428480028
ACH-000207,-0.07886595133852704
ACH-000208,-0.3691440321316639
ACH-000210,-0.07133635290711021
ACH-000211,-0.06100361465903555
ACH-000215,-0.07246055138214047
ACH-000221,-0.06105911158865375
ACH-000222,-0.1971600210383609
ACH-000223,-0.08997511892071966
ACH-000226,0.033926092708276616
ACH-000227,-0.14812124626508227
ACH-000228,-0.08110723040345971
ACH-000231,-0.1361101658023225
ACH-000232,0.03165750113322404
ACH-000233,-0.22697068941009824
ACH-000234,-0.17742119730972894
ACH-000235,-0.2117587332122846
ACH-000237,-0.11367759163549107
ACH-000238,-0.19050220721447364
ACH-000242,0.12211174762409507
ACH-000243,-0.04424671870481968
ACH-000244,0.1324298117334043
ACH-000246,-0.18194702083164987
ACH-000248,-0.07695849830782381
ACH-000250,-0.16870478867558614
ACH-000251,0.028165461559213224
ACH-000252,-0.5138848586862972
ACH-000253,-0.15485645336611895
ACH-000255,-0.028217644356016564
ACH-000256,-0.10662336641410193
ACH-000257,-0.3278518872755513
ACH-000258,-0.20998580538118125
ACH-000259,-0.20483903211996532
ACH-000260,-0.1842408483920002
ACH-000261,-0.18830204216613852
ACH-000262,-0.1314411191437976
ACH-000263,-0.15040476021151006
ACH-000264,-0.2740895353807609
ACH-000265,0.0885566372759568
ACH-000266,-0.1783458074884775
ACH-000272,-0.21097357827004007
ACH-000274,-0.08882122484748184
ACH-000277,-0.1962155846807914
ACH-000278,-0.17887911033704473
ACH-000279,-0.19515345071740725
ACH-000280,-0.12583226219688806
ACH-000281,-0.4162914307516721
ACH-000288,-0.21808045993208086
ACH-000291,-0.16413483626418898
ACH-000293,-0.0273353695798568
ACH-000294,-0.04687205409797018
ACH-000295,-0.13645061469474246
ACH-000296,-0.1164338316697024
ACH-000302,-0.1434662957109241
ACH-000304,-0.0833081343843762
ACH-000307,-0.10554866779291952
ACH-000308,-0.15063320604921124
ACH-000310,-0.10021130905825687
ACH-000311,-0.0504484126552849
ACH-000312,-0.2442443443103912
ACH-000315,-0.4365976404854437
ACH-000316,-0.3164113387280303
ACH-000317,-0.1030115056835404
ACH-000318,-0.16233941741101074
ACH-000319,-0.3369829191505101
ACH-000320,-0.08968900951580049
ACH-000322,-0.02434043890770678
ACH-000323,-0.05057290287198552
ACH-000324,-0.18922353961338945
ACH-000329,-0.1804755186316577
ACH-000330,-0.2228268380166432
ACH-000331,-0.04388366935110856
ACH-000332,-0.1427162312177229
ACH-000334,-0.11025795753208678
ACH-000335,0.0577874704989108
ACH-000336,-0.3979455839494655
ACH-000337,-0.018182048177569958
ACH-000338,-0.4685590579161754
ACH-000339,-0.11188816834452216
ACH-000341,-0.15252601366130705
ACH-000348,-0.11944599415982245
ACH-000350,-0.10192090961186692
ACH-000352,-0.07366323721766704
ACH-000356,0.11064239840927748
ACH-000361,0.07155670802738255
ACH-000362,-0.2335930745781068
ACH-000363,-0.17595695764639988
ACH-000364,-0.09034295189610747
ACH-000365,-0.13231094080431546
ACH-000366,-0.26422939378862803
ACH-000368,-0.1562038561073555
ACH-000374,0.032249683993126665
ACH-000375,-0.1840215420326528
ACH-000376,-0.0315773361276616
ACH-000381,-0.411893891505026
ACH-000383,-0.07167496490103414
ACH-000387,-0.24303025541290035
ACH-000389,-0.2775888236896246
ACH-000390,-0.00969908726892457
ACH-000393,-0.19973711311308776
ACH-000395,-0.2120042295958538
ACH-000396,-0.31699819793924955
ACH-000397,-0.2606611153547099
ACH-000401,-0.03966381108084225
ACH-000402,0.02027359615734759
ACH-000403,-0.2960927469658015
ACH-000404,-0.04118175632317278
ACH-000406,-0.17051314344055707
ACH-000407,-0.08896531741530495
ACH-000408,0.020542345483089232
ACH-000410,-0.09010608261978524
ACH-000411,-0.2070328364849414
ACH-000414,-0.14443232774279846
ACH-000415,0.007462867521915809
ACH-000416,-0.10462486009135064
ACH-000420,-0.1009850379771712
ACH-000421,-0.08382193181357697
ACH-000424,-0.1298584050353268
ACH-000425,-0.1407144206259349
ACH-000426,-0.016317317671033
ACH-000427,-0.20778131657461588
ACH-000433,-0.31696888633025594
ACH-000435,-0.2475031986143561
ACH-000436,-0.23764912941588665
ACH-000444,-0.14800156937489028
ACH-000445,-0.5630601566019421
ACH-000448,-0.10489520535038788
ACH-000450,-0.2599478150513673
ACH-000452,-0.15725270110471767
ACH-000454,-0.0030465400291962838
ACH-000458,-0.04316448286470511
ACH-000459,0.02701370413405372
ACH-000460,-0.045726734256718166
ACH-000461,-0.1008663853639248
ACH-000463,-0.10428830375052114
ACH-000464,0.022930724830380802
ACH-000466,-0.17820833571510086
ACH-000467,-0.4203233057442434
ACH-000468,-0.17861030170437467
ACH-000469,-0.1150742234018913
ACH-000470,-0.11778039014631615
ACH-000471,-0.20779117243472586
ACH-000472,-0.12554477961210772
ACH-000473,-0.006149160743714997
ACH-000475,-0.062127214838926775
ACH-000476,-0.09754431485045786
ACH-000477,-0.06382136372116771
ACH-000479,0.23017662892616056
ACH-000480,-0.23388583483545744
ACH-000481,-0.1755678164418078
