,TCTE3 (6991)
ACH-000004,0.09196550022512162
ACH-000005,0.2969781186062769
ACH-000007,-0.030952705714441833
ACH-000009,0.08852555157998025
ACH-000011,-0.04992505786641251
ACH-000012,-0.01877244955798448
ACH-000013,0.0612332980185674
ACH-000014,-0.1135201798849043
ACH-000015,0.13365411945891267
ACH-000017,0.020267994823635668
ACH-000018,0.15984879435241964
ACH-000019,-0.05290961958595309
ACH-000021,-0.09980456628049804
ACH-000022,-0.0718341891823513
ACH-000025,0.09860508312162346
ACH-000028,0.09025793835578096
ACH-000030,0.09284150726312347
ACH-000035,0.050361424243287184
ACH-000036,-0.017581701411269586
ACH-000037,-0.11302914714902522
ACH-000039,-0.1631270002954296
ACH-000040,-0.1191112708227196
ACH-000041,-0.0515520121666997
ACH-000042,-0.14835275051068875
ACH-000045,-0.24880373130783195
ACH-000047,-0.036519271469296274
ACH-000052,0.2182600041324108
ACH-000053,-0.0034141917960136482
ACH-000054,-0.07528438186165683
ACH-000055,0.14716787072542778
ACH-000060,-0.030030262215082662
ACH-000067,0.09192050955824824
ACH-000070,-0.0899839349189318
ACH-000075,0.02718301354002701
ACH-000078,-0.14289135169160844
ACH-000082,-0.031164248054232395
ACH-000085,0.10423615840083758
ACH-000086,-0.03605711853623813
ACH-000087,-0.07428540608925975
ACH-000092,-0.033928289546438985
ACH-000095,-0.023567023947804917
ACH-000097,0.10972139617369504
ACH-000098,0.05079143564199685
ACH-000099,-0.1457277463823248
ACH-000108,-0.02107643220369837
ACH-000113,-0.02514128198375833
ACH-000116,0.09798422122244804
ACH-000118,-0.057204565443585785
ACH-000120,-0.19834901118211568
ACH-000123,0.059341203820496624
ACH-000127,0.06434891212363918
ACH-000128,0.14377908485778426
ACH-000132,-0.027560663218947432
ACH-000133,0.051289750561596216
ACH-000137,-0.1102411934768033
ACH-000138,-0.061721545752340935
ACH-000142,0.08198971392021663
ACH-000143,-0.0222871512694562
ACH-000146,-0.051295659190360936
ACH-000148,-0.08998738115736334
ACH-000150,-0.15386669597055366
ACH-000152,-0.06518524510481764
ACH-000153,0.19670625857774293
ACH-000159,-0.0374713675645984
ACH-000160,-0.03990807376936762
ACH-000163,-0.01963251223666294
ACH-000167,-0.031201374060023174
ACH-000168,-0.04550877671305297
ACH-000169,-0.04411662490862624
