,ADORA2B (136)
ACH-000479,0.07142544872710592
ACH-000480,-0.16763995192433614
ACH-000481,-0.03708970961810233
ACH-000483,-0.026443294090970043
ACH-000484,-0.02943523369169126
ACH-000485,-0.08778810979252305
ACH-000486,0.02165187195409932
ACH-000487,-0.05227055282396696
ACH-000488,-0.10733595850773768
ACH-000490,-0.02168819498450261
ACH-000491,-0.03148117390478146
ACH-000495,0.16657990248525448
ACH-000496,-0.08807575766863876
ACH-000499,0.06588802563794742
ACH-000500,0.1112991411433517
ACH-000502,-0.011220948947719044
ACH-000503,-0.1903373441874488
ACH-000505,-0.03553898744772683
ACH-000507,-0.07058449377692771
ACH-000510,-0.11130978746369656
ACH-000511,-0.054742235232763836
ACH-000512,-0.012518727927584312
ACH-000516,-0.16232295864725918
ACH-000517,0.05098880639652333
ACH-000518,-0.10385717610011147
ACH-000520,-0.20775180048757494
ACH-000521,-0.16013058636301924
ACH-000522,0.2615377815243153
ACH-000524,-0.04060009911964672
ACH-000527,-0.1757810460217487
ACH-000528,-0.07205048115028502
ACH-000537,-0.14627020987788247
ACH-000541,0.06532237704955847
ACH-000542,0.014994070496857055
ACH-000544,-0.14747152782875364
ACH-000545,-0.024994866682973217
ACH-000547,0.08268122069392997
ACH-000548,-0.17887906974110268
ACH-000549,0.05454262104527853
ACH-000550,-0.22155231161754746
ACH-000552,0.10125265723005172
ACH-000556,-0.040149478785514114
ACH-000557,-0.047436896260726384
ACH-000569,-0.3020446863506995
ACH-000570,-0.20993427294058387
ACH-000571,-0.12069158180905383
ACH-000573,-0.1745712345843186
ACH-000576,-0.1445200811003688
ACH-000579,0.04430807236915837
ACH-000580,-0.012545519775237721
ACH-000584,-0.022335558803373047
ACH-000585,-0.3300957336506505
ACH-000588,-0.2111846454061488
ACH-000589,-0.10285170657199792
ACH-000591,-0.108075796394757
ACH-000593,-0.16190863457250942
ACH-000600,-0.11007742216612086
ACH-000601,-0.07215092519098765
ACH-000605,0.04042949264837816
ACH-000606,-0.0874884641441122
ACH-000608,-0.06826199090330268
ACH-000614,0.1387111225328565
ACH-000616,0.08940998570779128
ACH-000618,0.04897468853226546
ACH-000619,-0.3582496664118364
ACH-000620,-0.08275011887378493
ACH-000621,-0.1708774984555856
ACH-000622,-0.005842732024222492
ACH-000623,-0.20974171317846055
ACH-000624,-0.1830606622000271
ACH-000627,-0.048218929473824834
ACH-000630,-0.07102481627885923
ACH-000631,-0.04608987017256328
ACH-000632,-0.07483053737402262
ACH-000633,-0.1856531438960638
ACH-000637,-0.06334074994895986
ACH-000638,-0.027209866857826143
ACH-000646,-0.15806495418953548
ACH-000647,-0.03360608680976535
ACH-000648,0.07442371679190811
ACH-000649,-0.1280790845202625
ACH-000651,-0.07251311085189584
ACH-000652,0.0307067863581075
ACH-000653,-0.019509385983636208
ACH-000657,-0.14527727926151118
ACH-000658,-0.07565814315569855
ACH-000661,0.019882467049406542
ACH-000662,0.28958188420490777
ACH-000663,0.1175718483237772
ACH-000665,-0.166402078152823
ACH-000671,-0.04623374636247333
ACH-000672,0.1638716474946348
ACH-000673,-0.11624424152660927
ACH-000676,-0.04979927291963104
ACH-000677,-0.14623685325741406
ACH-000681,-0.11861624037116753
ACH-000683,-0.039389736050022765
ACH-000684,0.010923300002378959
ACH-000688,-0.00555482725890877
ACH-000693,-0.14991103729878838
ACH-000694,-0.14247452293422025
ACH-000695,-0.0788428312438727
ACH-000696,-0.030684078072029105
ACH-000697,-0.15746021486963668
ACH-000699,-0.10869372121796138
ACH-000701,-0.04713609666419306
ACH-000706,-0.01634692161238516
ACH-000711,-0.17296097083402442
ACH-000713,-0.3143536440363574
ACH-000714,-0.19812436140977344
ACH-000718,-0.21057398007250813
ACH-000720,-0.08328427856170392
ACH-000721,-0.08204929302949955
ACH-000724,-0.07268067751608019
ACH-000725,-0.0966750460364318
ACH-000732,-0.08657788394030295
ACH-000734,0.054778504360651716
ACH-000735,-0.23010344680543096
ACH-000736,0.06006538301987355
ACH-000738,0.08206846436130621
ACH-000746,0.07743877867249334
ACH-000747,-0.007214037722615488
ACH-000748,-0.0245655107248976
ACH-000753,-0.14870948027354455
ACH-000756,-0.2979931235683768
ACH-000757,-0.03685266285188943
ACH-000758,-0.04159911343817485
ACH-000760,-0.35710923702941605
ACH-000762,-0.009463580035771343
ACH-000763,-0.02839332942228935
ACH-000764,-0.02479264339780264
ACH-000765,-0.02561326862330008
ACH-000766,0.022086515070596387
ACH-000767,-0.08080761952430618
ACH-000768,0.01201421290603646
ACH-000769,0.012110013374730104
ACH-000770,-0.06653219076029072
ACH-000771,-0.12607072305474287
ACH-000773,-0.16244158357768426
ACH-000776,-0.13786145421246473
ACH-000777,0.05459677344829903
ACH-000778,-0.057188014146169586
ACH-000781,-0.09945333987461047
ACH-000782,0.07626011909548237
ACH-000783,-0.031030021512530637
ACH-000784,-0.030065552344679856
ACH-000785,-0.12272625838560725
ACH-000787,-0.000773050401173341
ACH-000788,-0.1120182406077888
ACH-000791,-0.2332207680927283
ACH-000792,-0.02741326466310736
ACH-000794,-0.15056306958242474
ACH-000796,-0.0328259461024547
ACH-000798,0.140253761224548
ACH-000799,0.1237320312537075
ACH-000800,0.17996819115191146
ACH-000802,-0.2073426678411454
ACH-000804,-0.12018154434862716
ACH-000805,0.005593120347730557
ACH-000809,-0.17557284068339876
ACH-000810,-0.06229503483175609
ACH-000811,-0.1057239198918937
ACH-000817,-0.3233707193688305
ACH-000819,0.016362297638103443
ACH-000820,0.2826295522094439
ACH-000821,0.2381897062520557
ACH-000822,-0.11219021511200336
ACH-000823,-0.09493697720495924
ACH-000824,-0.06462213988431406
ACH-000827,-0.0840611779110784
ACH-000829,0.13559391723588374
ACH-000831,0.08109646067572061
ACH-000832,-0.0750841034585515
ACH-000833,-0.03387345219039062
ACH-000834,-0.19979522890423929
ACH-000835,-0.010952953256164941
ACH-000836,-0.16098398797754285
ACH-000837,-0.2530822103878481
ACH-000838,-0.05883954898567911
ACH-000839,-0.11776722548396926
ACH-000840,-0.20271657885301175
ACH-000841,0.0731515448505985
ACH-000843,-0.1123582080774092
ACH-000846,-0.19884218661121333
ACH-000847,0.08824054949248801
ACH-000848,0.07200287285091962
ACH-000849,-0.13041001603410604
ACH-000851,-0.04651631381680557
ACH-000855,0.07083353925528588
ACH-000856,-0.09082509592729024
ACH-000858,0.0024149297269042565
ACH-000859,-0.2227629664151632
ACH-000861,-0.12014308209186855
ACH-000862,-0.058888367931117534
ACH-000865,-0.02189137581799859
ACH-000866,-0.112342139756416
ACH-000867,-0.1720052541015144
ACH-000869,-0.1547129097026656
ACH-000872,-0.1592753958018066
ACH-000873,0.11486494946752993
ACH-000876,-0.08253674861526064
ACH-000878,-0.0056220684475777934
ACH-000880,-0.10376779939170737
ACH-000881,-0.026715260620750504
ACH-000882,-0.0837486064668911
ACH-000884,-0.02971760119280189
ACH-000885,0.006463245616098939
ACH-000887,-0.1223998460586003
ACH-000889,0.02172576617446356
ACH-000896,-0.08930637565989183
ACH-000898,-0.07750871705001633
ACH-000900,0.04390760080797367
ACH-000901,0.21755459729125254
ACH-000905,-0.3162703857358686
ACH-000906,-0.12060875450170933
ACH-000907,-0.24177234735566586
ACH-000910,-0.09086251936059654
ACH-000911,-0.17533616696977408
ACH-000912,-0.0963554256964375
ACH-000913,0.1020308632806351
ACH-000915,-0.31364773730798257
ACH-000916,-0.2000216378043358
ACH-000917,-0.2709373626936725
ACH-000920,-0.2455993419923051
ACH-000921,-0.10141037656202473
ACH-000924,-0.12390670739319805
ACH-000926,-0.1099413660728259
ACH-000928,-0.4163402345713941
ACH-000929,0.04787080467944382
ACH-000932,-0.12910252989256005
ACH-000935,-0.2117933603237432
ACH-000936,0.12517495011127833
ACH-000937,-0.12268572341756265
ACH-000938,-0.05096377075714464
ACH-000939,0.015489900322932654
ACH-000941,-0.053186009906317215
ACH-000943,0.019493221565293328
ACH-000946,-0.14181817336329156
ACH-000947,-0.12257012143090235
ACH-000948,-0.07513505887072884
ACH-000950,-0.21283217548562267
ACH-000953,-0.04447050012844013
ACH-000954,-0.06783628975104396
ACH-000957,-0.25856108909541203
ACH-000958,-0.2124084410182629
ACH-000960,-0.15619978016477198
ACH-000963,-0.3547617154194653
ACH-000968,0.024839604582403384
ACH-000969,-0.12130130881616152
ACH-000972,-0.19779031696644414
ACH-000973,-0.22973765798438214
ACH-000974,-0.16403097856344734
ACH-000978,-0.1421510206295058
ACH-000984,-0.12759347238578236
ACH-000986,0.028821822649447257
ACH-000988,0.017534119105268902
ACH-000993,-0.12224057335090535
ACH-000994,-0.1933369337056775
ACH-000996,-0.05630211028328193
ACH-001001,-0.06163998859903605
ACH-001020,-0.15351911836777246
ACH-001028,-0.07187866997653024
ACH-001031,-0.07027491698137545
ACH-001038,-0.2275529498599379
ACH-001048,-0.11755079135277705
ACH-001050,0.09535357990324964
ACH-001053,-0.2131586013453908
ACH-001054,-0.1442136510788134
ACH-001061,0.029707364415851083
ACH-001067,-0.3265147834654248
ACH-001075,0.033794118992169594
ACH-001096,-0.07349678098455754
ACH-001111,-0.08821683218000613
ACH-001119,-0.006021091548865517
ACH-001128,-0.13477917282841145
ACH-001134,-0.17760196730543926
ACH-001151,-0.10983812664108293
ACH-001163,-0.06318592891889421
ACH-001164,0.05103773655103465
ACH-001183,-0.04796042779120085
ACH-001192,-0.10005853897608996
ACH-001193,-0.06367098255100255
ACH-001196,-0.3129921235436817
ACH-001197,-0.10154027018530523
ACH-001205,-0.1794242053266193
ACH-001211,-0.07812948021399904
ACH-001212,-0.20661246729774535
ACH-001228,-0.16271198255469696
ACH-001232,-0.15940138587575267
ACH-001239,0.009545705249882444
ACH-001270,-0.2798259354279229
ACH-001274,-0.0521570344557442
ACH-001275,0.10599279092975143
ACH-001277,-0.26303153368957843
ACH-001278,-0.015964596765366167
ACH-001280,-0.2528274436527177
ACH-001283,-0.09235990464938433
ACH-001289,-0.13328958378552624
ACH-001300,-0.2870493858115188
ACH-001301,-0.024349910605671786
ACH-001302,0.12753465360138794
ACH-001306,-0.24652173380660095
ACH-001318,-0.07497203549507363
ACH-001322,-0.08696891032973586
ACH-001328,-0.12432731434843736
ACH-001332,-0.02078273674560293
ACH-001336,-0.17740778272765642
ACH-001346,-0.09276445415423946
ACH-001353,-0.08382784383563888
ACH-001354,-0.3731391264655977
ACH-001367,0.10488125454290664
ACH-001368,-0.1056112161640527
ACH-001374,-0.07260830105178508
ACH-001377,-0.07958559645974332
ACH-001380,-0.12730759793947158
ACH-001391,0.11542841441626105
ACH-001408,-0.054868964855668084
ACH-001430,-0.14318852697275303
ACH-001431,-0.023595197648878245
ACH-001450,-0.12487955706351812
ACH-001496,-0.16106906804952015
ACH-001500,-0.005286194814798932
ACH-001523,-0.2866285846268449
ACH-001532,-0.05992427557676964
ACH-001550,-0.0275962017219858
ACH-001552,-0.04580210429015608
ACH-001554,-0.06189810913820954
ACH-001654,-0.00045693617552890594
ACH-001735,-0.0702007052048472
ACH-001736,-0.0838825257736131
ACH-001737,-0.22777028796225066
ACH-001740,-0.0957947774157858
ACH-001745,-0.01613203016982368
ACH-001765,-0.031745977857346064
