,NSMF (26012)
ACH-000256,-0.1569580968983424
ACH-000257,-0.1883378375394726
ACH-000258,-0.04129203067767065
ACH-000259,-0.19527257171648796
ACH-000260,-0.16513109283111638
ACH-000261,-0.1622778184926814
ACH-000262,-0.4492375526245105
ACH-000263,-0.4051367617810529
ACH-000264,-0.08510208834019854
ACH-000265,-0.1436302563968068
ACH-000266,-0.27997635175741425
ACH-000272,-0.2542314491366612
ACH-000274,-0.18924372688479868
ACH-000277,-0.16685613458604528
ACH-000278,-0.13096487569811244
ACH-000279,-0.14286581796440564
ACH-000280,-0.2536915061071863
ACH-000281,-0.24438312035895715
ACH-000288,-0.1013138613714198
ACH-000291,-0.2280070535387091
ACH-000293,-0.22703810472738545
ACH-000294,-0.2117761504713961
ACH-000295,-0.2289680588065663
ACH-000296,-0.07260208649049714
ACH-000302,-0.058446441969063935
ACH-000304,0.0072618790856900295
ACH-000307,-0.2306695805439485
ACH-000308,-0.19247979399937454
ACH-000310,-0.04801845387986446
ACH-000311,-0.10940598940971624
ACH-000312,-0.18560974340457226
ACH-000315,0.016141482690475113
ACH-000316,-0.18064608876410398
ACH-000317,-0.2186224730183348
ACH-000318,-0.10517307167089164
ACH-000319,-0.17355614736045366
ACH-000320,-0.39310184419603494
ACH-000322,-0.2363747684327319
ACH-000323,-0.07843944073106833
ACH-000324,-0.1525362055193904
ACH-000329,-0.21646879510053302
ACH-000330,-0.25891395645692883
ACH-000331,-0.14203281835030898
ACH-000332,-0.2272124586887025
ACH-000334,-0.15805355825648762
ACH-000335,-0.03957373132334542
ACH-000336,-0.19968840456285855
ACH-000337,-0.19651174712974426
ACH-000338,-0.7351832774261703
ACH-000339,-0.2136921037282301
ACH-000341,-0.0829893000216361
ACH-000348,-0.17828931097779407
ACH-000350,-0.0779642306103536
ACH-000352,-0.2441573915154602
ACH-000356,-0.35203383918772435
ACH-000361,-0.31756325157121523
ACH-000362,-0.11827701847428328
ACH-000363,-0.11846143611573035
ACH-000364,-0.21219307056884013
ACH-000365,-0.09328106608351358
ACH-000366,-0.36564217502412455
ACH-000368,-0.269745340927193
ACH-000374,-0.07916991460554683
ACH-000375,-0.159500756317584
ACH-000376,-0.2182732483687106
ACH-000381,-0.13782277751077274
ACH-000383,-0.27652455466166903
ACH-000387,-0.07445555517075543
ACH-000389,-0.0996115283145698
ACH-000390,-0.1959240597266012
ACH-000393,-0.16979732577336254
ACH-000395,-0.2983805596710773
ACH-000396,-0.19442728830715975
ACH-000397,-0.3132193555581025
ACH-000401,-0.14150771748777238
ACH-000402,-0.36338311142147023
ACH-000403,-0.2657022465054864
ACH-000404,0.1233997814093878
ACH-000406,-0.03215925688403455
ACH-000407,-0.08554124783363071
ACH-000408,-0.38792190906432217
ACH-000410,-0.1420052721055567
ACH-000411,-0.1793745130657309
ACH-000414,-0.2523102099441303
ACH-000415,0.04034022074620456
ACH-000416,-0.13810789625855568
ACH-000420,-0.17059212048940978
ACH-000421,-0.05741598293369194
ACH-000424,-0.32223904707500645
ACH-000425,-0.15829922842493033
ACH-000426,-0.11125236867524912
ACH-000427,-0.33142555420070474
ACH-000433,-0.2598297680300043
ACH-000435,-0.2995967052807234
ACH-000436,-0.16309422574414356
ACH-000444,-0.224055102391814
ACH-000445,-0.1834725789441656
ACH-000448,-0.2515667807696481
ACH-000450,-0.3738448146245458
ACH-000452,-0.09898260573846933
ACH-000454,-0.046318340183475464
ACH-000458,0.029888951846240137
ACH-000459,-0.05047560721624734
ACH-000460,-0.18803285144582507
ACH-000461,-0.14728265885605846
ACH-000463,-0.0665604242726462
ACH-000464,-0.17340371799404605
ACH-000466,-0.11309410432573767
ACH-000467,-0.11232910047408104
ACH-000468,-0.17257998886207196
ACH-000469,-0.2455475556075684
ACH-000470,-0.15143003797223656
ACH-000471,-0.25457028687367445
ACH-000472,-0.15039519577802402
ACH-000473,-0.13861977007057222
ACH-000475,-0.2395344807959539
ACH-000476,-0.27099633440156656
ACH-000477,-0.06648870072535172
ACH-000479,0.02716889529749441
ACH-000480,-0.13679313363731946
ACH-000481,-0.1688768506506327
ACH-000483,-0.1144966592635746
ACH-000484,-0.2822890672446931
ACH-000485,-0.19985906646376655
ACH-000486,-0.10868441251599363
ACH-000487,-0.15242422537486644
ACH-000488,-0.20120805014988594
ACH-000490,-0.12151054464714695
ACH-000491,-0.051541171095475805
ACH-000495,-0.09635318475565044
ACH-000496,-0.22976611520939566
ACH-000499,-0.0018878802732187746
ACH-000500,-0.05609703209874111
ACH-000502,-0.21452457787797588
ACH-000503,-0.3009907683545364
ACH-000505,-0.1430208717067688
ACH-000507,-0.12365520215100152
ACH-000510,-0.1208940305354325
ACH-000511,-0.20940125670084014
ACH-000512,-0.20002639331274305
ACH-000516,-0.15782257797250165
ACH-000517,-0.2533377085464877
ACH-000518,-0.2216699124784642
ACH-000520,-0.1335751889768286
ACH-000521,-0.2085697556017216
ACH-000522,-0.12643892789126585
ACH-000524,-0.13113114013424307
ACH-000527,-0.2021109178412225
ACH-000528,-0.08916947301487171
ACH-000537,-0.2918870025488728
ACH-000541,-0.13424460905579552
ACH-000542,-0.157101332268581
ACH-000544,-0.023237195941666813
ACH-000545,-0.31069766864726944
ACH-000547,-0.006161416452717042
ACH-000548,-0.2278573426695312
ACH-000549,-0.3213567213575799
ACH-000550,-0.3037891885100381
ACH-000552,-0.12506039245122788
ACH-000556,-0.0976854638901573
ACH-000557,-0.16572878279008862
ACH-000569,-0.13302950558015253
ACH-000570,-0.10822007013929452
ACH-000571,-0.171939780886809
ACH-000573,-0.2688793869050153
ACH-000576,-0.10697046064061347
ACH-000579,-0.29354479654476245
ACH-000580,-0.24732776058060635
ACH-000584,-0.10611988585557247
ACH-000585,-0.1961998517854044
ACH-000588,-0.09809762178160872
ACH-000589,-0.0799078382696346
ACH-000591,-0.17817445552231742
ACH-000593,-0.16717823376037055
ACH-000600,-0.09130805704282564
ACH-000601,-0.17727804678384398
ACH-000605,-0.1286477794619441
ACH-000606,-0.07206499378976798
ACH-000608,-0.21918936640411185
ACH-000614,-0.1721422582038366
ACH-000616,-0.08382347849345123
ACH-000618,-0.11368692290201425
ACH-000619,-0.5236143649275289
ACH-000620,-0.14888739909013154
ACH-000621,-0.1147868516161151
ACH-000622,-0.245092082590273
ACH-000623,-0.12782327979609528
ACH-000624,-0.12238876118482965
ACH-000627,-0.02757858409054169
ACH-000630,-0.18594775639111005
ACH-000631,-0.2507850275636296
ACH-000632,-0.10674010628634052
ACH-000633,-0.3599976420067721
ACH-000637,-0.11311153638298806
ACH-000638,-0.11761212043109072
ACH-000646,-0.2325893394908942
ACH-000647,-0.1670125748112636
ACH-000648,-0.19965326066669145
ACH-000649,-0.2169360475760682
ACH-000651,-0.10558448733859033
ACH-000652,-0.4443744352721735
ACH-000653,-0.10347010977326562
ACH-000657,-0.1399080317777758
ACH-000658,-0.15194724056930234
ACH-000661,-0.030670034146685576
ACH-000662,-0.24097336225816116
ACH-000663,-0.11236761277653276
ACH-000665,-0.2156329329868674
ACH-000671,-0.25713392822601955
ACH-000672,-0.09555311832162997
ACH-000673,-0.10957552422938224
ACH-000676,-0.17906133836613453
ACH-000677,-0.0018174786248375816
ACH-000681,-0.33637787493272675
ACH-000683,-0.20357146121834646
ACH-000684,0.010721628720810844
ACH-000688,-0.25701290004803445
ACH-000693,-0.04967522509964447
ACH-000694,-0.12028506109906385
ACH-000695,0.16420016896486272
ACH-000696,-0.18442732688769026
ACH-000697,-0.1839561513230256
ACH-000699,-0.16443120996691454
ACH-000701,-0.3193927394430339
ACH-000706,0.010010530542659171
ACH-000711,-0.16420721799152269
ACH-000713,-0.05726421690935218
ACH-000714,-0.19249309056125488
ACH-000718,-0.2466462727380916
ACH-000720,-0.18067452034008893
ACH-000721,-0.2538854326932665
ACH-000724,0.03308284499567857
ACH-000725,0.048438629986480866
ACH-000732,-0.07318386085153036
ACH-000734,-0.21578340976410315
ACH-000735,-0.22285118943724108
ACH-000736,0.09710959762533866
ACH-000738,-0.16999327821103727
ACH-000746,-0.029401254033456233
ACH-000747,-0.19657474715413176
ACH-000748,-0.17547724929499567
ACH-000753,-0.14247766533300502
ACH-000756,-0.25245912067829096
ACH-000757,0.025623067879059613
ACH-000758,-0.1183969311918696
ACH-000760,-0.2680850618492349
ACH-000762,-0.1597268107419501
ACH-000763,-0.21045711242346288
ACH-000764,-0.150748789406806
ACH-000765,-0.11398320359832376
ACH-000766,-0.1056885772247648
ACH-000767,-0.17748761921114273
ACH-000768,-0.09825748098456258
ACH-000769,-0.1880555539682882
ACH-000770,-0.17483031265999874
ACH-000771,-0.22114904394828744
ACH-000773,-0.31149004221298765
ACH-000776,-0.09859610384578484
ACH-000777,-0.16970306170963367
ACH-000778,-0.18482457504761685
ACH-000781,-0.16029911048195244
ACH-000782,-0.12308062248830985
ACH-000783,-0.2801927579348797
ACH-000784,-0.28406861849949033
ACH-000785,-0.217048586499261
ACH-000787,-0.10662887047978024
ACH-000788,-0.15026945547683213
ACH-000791,-0.2557525053874911
ACH-000792,-0.1040026575975274
ACH-000794,-0.14723768280026106
ACH-000796,-0.14135129129094992
ACH-000798,-0.05559089237716889
ACH-000799,-0.18125036525606814
ACH-000800,-0.20768534821414525
ACH-000802,-0.09991548911753843
ACH-000804,-0.2914251083956908
ACH-000805,-0.14627643741792484
ACH-000809,-0.2795985738648505
ACH-000810,-0.13749886216069154
ACH-000811,-0.22219306648278814
ACH-000817,-0.0996637408723694
ACH-000819,-0.21383307102563387
ACH-000820,0.004709224754369557
ACH-000821,-0.1344992988021462
ACH-000822,-0.1027930752223045
ACH-000823,-0.09824228218582176
ACH-000824,-0.1878275836432508
ACH-000827,-0.16396308169856835
ACH-000829,-0.08060121336588986
ACH-000831,-0.11057383161577812
ACH-000832,0.025317516893671867
ACH-000833,0.009953177592770195
ACH-000834,-0.12384960499070034
ACH-000835,-0.17584846485408798
ACH-000836,-0.3078098266056939
ACH-000837,-0.3156804395165473
ACH-000838,-0.07378235391026956
ACH-000839,-0.14094404238916755
ACH-000840,-0.3791308364762004
ACH-000841,-0.1002721766488684
ACH-000843,-0.13319731696758522
ACH-000846,-0.0935954032547387
ACH-000847,-0.08474907055668543
ACH-000848,-0.1624420849213693
ACH-000849,-0.1063776075079206
ACH-000851,-0.05495486766873492
ACH-000855,-0.08900288689739089
ACH-000856,-0.15457099888211276
ACH-000858,-0.12370562024928325
ACH-000859,-0.1409841298145828
ACH-000861,-0.12396486136017387
ACH-000862,-0.3136726481447426
ACH-000865,-0.2855058061086009
ACH-000866,-0.020684887819280316
ACH-000867,-0.12644511677408296
ACH-000869,-0.15888994144093746
ACH-000872,0.004925310928505124
ACH-000873,-0.15442914675015287
ACH-000876,-0.09709822177876093
ACH-000878,-0.23551594386679164
ACH-000880,-0.15378886602880462
ACH-000881,-0.11307439814063072
ACH-000882,-0.11639390563979655
ACH-000884,-0.2861635159295301
ACH-000885,-0.28404656123314104
ACH-000887,-0.239314496174384
ACH-000889,-0.16357333819767922
ACH-000896,-0.09229889094026213
ACH-000898,-0.1701977767372658
ACH-000900,-0.1854033695864
ACH-000901,-0.1434201795731293
ACH-000905,-0.11165685931231233
ACH-000906,-0.11933329720946195
ACH-000907,-0.0755506600659764
ACH-000910,-0.38398794148502796
ACH-000911,-0.08074468678174962
ACH-000912,-0.1931012448805143
ACH-000913,-0.3594105134458792
ACH-000915,-0.1737599129702973
ACH-000916,0.027746142317992342
ACH-000917,-0.12484642619270198
ACH-000920,-0.16541720145357047
ACH-000921,-0.30707837204731137
ACH-000924,-0.07399277825200036
ACH-000926,-0.07305626210485011
ACH-000928,-0.29450943597511586
ACH-000929,-0.16939105115916392
ACH-000932,-0.13172939270426162
ACH-000935,-0.031978343266594975
ACH-000936,-0.0615849008786287
ACH-000937,-0.16655698791471096
ACH-000938,-0.11693538740645533
ACH-000939,-0.13156871145395618
ACH-000941,-0.13803350946660667
ACH-000943,-0.09600871475785994
ACH-000946,-0.0433851513580893
ACH-000947,-0.14309318691715936
ACH-000948,-0.09414074984219696
ACH-000950,-0.1835046155127016
ACH-000953,-0.04363511727712182
ACH-000954,-0.4283490441866844
ACH-000957,0.03273961625954302
ACH-000958,-0.20075749848792585
ACH-000960,-0.043827130973828884
ACH-000963,0.06279626165023364
ACH-000968,-0.2418026430985577
ACH-000969,-0.133523769700089
ACH-000972,-0.08568902405468269
ACH-000973,-0.2220600183695209
ACH-000974,-0.16877202047433307
ACH-000978,-0.21949904937270603
ACH-000984,-0.238496224178922
ACH-000986,0.022663315930168137
ACH-000988,-0.0840417985612065
ACH-000993,-0.08906617218756195
ACH-000994,-0.1037833430162418
ACH-000996,-0.14177018959794618
ACH-001001,-0.16333967135904615
ACH-001020,-0.21324264916174612
ACH-001028,-0.16608262244049565
ACH-001031,-0.2033488045356364
ACH-001038,-0.2268866418897612
ACH-001048,-0.20270967927844
ACH-001050,-0.15084970539007686
ACH-001053,-0.25886069112040605
ACH-001054,-0.06166364956581249
ACH-001061,-0.004360038358227054
ACH-001067,-0.35167967654184634
ACH-001075,-0.08689944450090079
ACH-001096,-0.3592966018768549
ACH-001111,-0.1818746754847488
ACH-001119,-0.1483054748456925
ACH-001128,-0.3320411549495426
ACH-001134,-0.1474887692201705
ACH-001151,-0.20250266525692429
ACH-001163,-0.18636253697857524
ACH-001164,-0.4497490164030172
ACH-001183,-0.3097018600852724
ACH-001192,-0.13818969745347315
ACH-001193,-0.34392589244594024
ACH-001196,-0.1598855897622936
ACH-001197,-0.18516389814602746
ACH-001205,-0.011320267325231895
ACH-001211,-0.0824661150526934
ACH-001212,-0.33629713372950165
ACH-001228,-0.3300825458798421
ACH-001232,-0.20246863094914785
ACH-001239,-0.214890621180394
ACH-001270,-0.461238131183469
ACH-001274,-0.14767184576234285
ACH-001275,0.08277466237663916
ACH-001277,-0.1176804785692408
ACH-001278,-0.1943999892502586
ACH-001280,0.012272192736615688
ACH-001283,-0.14653254755015294
ACH-001289,-0.11508810315092635
ACH-001300,-0.052554131309673686
ACH-001301,-0.2428573859039179
ACH-001302,0.08826472115021941
ACH-001306,-0.1268487198165567
ACH-001318,-0.03589503786846338
ACH-001322,-0.13316051450980573
ACH-001328,-0.2957915229964362
ACH-001332,0.11811599562427474
ACH-001336,-0.08633976437176487
ACH-001346,-0.051260737765431184
ACH-001353,-0.21179600712123228
ACH-001354,-0.21234372805870366
ACH-001367,-0.11303508172359032
ACH-001368,-0.07781473640621242
ACH-001374,0.19894714014247872
ACH-001377,-0.11435551533017355
ACH-001380,-0.16357360090362086
ACH-001391,-0.3417142854295225
ACH-001408,-0.18573760949677198
ACH-001430,-0.3682530913448155
ACH-001431,-0.08293090215136527
ACH-001450,-0.12951898699795578
ACH-001496,-0.3119840502221033
ACH-001500,-0.332302719988747
ACH-001523,-0.13849118656112702
ACH-001532,-0.15723605148724706
ACH-001550,-0.1108214627607947
ACH-001552,-0.3295962469563014
ACH-001554,-0.12053961184974832
ACH-001654,-0.2095689393356346
ACH-001735,-0.14566986208779056
ACH-001736,-0.0578553036829197
ACH-001737,-0.1696904834897943
ACH-001740,-0.0085703194759215
ACH-001745,-0.14938370220400451
ACH-001765,-0.12243553817228628
